대문,주석,대문표점,주석표점,대문해석,주석해석
武王之伐殷也革車三百兩虎賁三千人,又以武王之事明之也兩車數一車兩輪也千書序作百,武王之伐殷也，革車三百兩，虎賁三千人。,又以武王之事明之也。兩，車數，一車兩輪也。千，書序作百。,"무왕(武王)이 은(殷)나라를 정벌할 때에 혁거(革車)가 3백 양(兩)[양(輛)]이었고, 호분(虎賁)이 3천 명이었다.","이는 다시 무왕(武王)의 일을 가지고 밝힌 것이다. 양(兩)은 수레의 수(數)이니, 한 수레에는 바퀴가 둘이다. 천(千)은 《서경(書經)》〈목서(牧誓)〉의 서(序)에는 백(百)으로 되어 있다."
王曰無畏寧爾也非敵百姓也若崩厥角稽首,書泰誓文與此小異孟子之意當云王謂商人曰無畏我也我來伐紂本爲安寧汝非敵商之百姓也於是商人稽首至地如角之崩也,王曰：‘無畏！寧爾也，非敵百姓也。’若崩厥角稽首。,書泰誓文與此小異。孟子之意當云：王謂商人曰：無畏我也。我來伐紂，本爲安寧汝，非敵商之百姓也。於是商人稽首至地，如角之崩也。,"왕(王)께서 말씀하기를 ‘두려워하지 말라, 너희들을 편안히 하려는 것이요, 백성들을 대적하려는 것이 아니다.’ 하시자, <상(商)나라 사람들이> 마치 짐승이 그 뿔을 땅에 대듯이 머리를 조아렸다.","《서경(書經)》〈태서편(泰誓篇)〉의 글인데, 이와 조금 다르다. 맹자(孟子)의 뜻은 마땅히 말씀하기를 ‘왕(王)이 상(商)나라 사람들에게 이르기를 「나를 두려워하지 말라. 내가 와서 주왕(紂王)을 정벌함은 본래 너희들을 안녕(安寧)히 해주기 위한 것이요, 상(商)나라 백성들을 대적하려는 것이 아니다.」라고 하시자, 이에 상(商)나라 사람들이 머리를 조아려 땅에 이르기를, 마치 짐승들이 뿔을 땅에 대듯이 하였다.’ 하신 것이다."
征之爲言正也各欲正己也焉用戰,民爲暴君所虐皆欲仁者來正己之國也,征之爲言正也，各欲正己也，焉用戰？,民爲暴君所虐，皆欲仁者來正己之國也。,"정(征)이라는 말은 바로잡는다는 뜻이다. 각기 자기를 바로잡아주기를 바라니, 어찌 전투를 쓰겠는가.”","백성이 포악한 군주에게 학대를 받아, 모두 인자(仁者)가 와서 자기 나라를 바로잡아주기를 바라는 것이다."
孟子曰梓匠輪輿能與人規矩不能使人巧,尹氏曰規矩法度可告者也巧則在其人雖大匠亦末如之何也已蓋下學可以言傳上達必由心悟莊周所論斲輪之意蓋如此,孟子曰：“梓匠輪輿能與人規矩，不能使人巧。”,尹氏曰：“規矩，法度可告者也。巧則在其人，雖大匠亦末如之何也已。蓋下學可以言傳，上達必由心悟，莊周所論斲輪之意蓋如此。”,"맹자(孟子)께서 말씀하였다. “재장(梓匠)과 윤여(輪輿)’가 남에게 규구(規矩)를 가르쳐 줄 수는 있을지언정, 남으로 하여금 공교롭게 할 수는 없는 것이다.”","윤씨(尹氏)가 말하였다. “규구(規矩)는 법도(法度)이니 남에게 일러줄 수 있는 것이요, 공교함은 그 사람에게 달려 있으니, 비록 큰 장인(匠人)이라 하더라도 어쩔 수가 없는 것이다. 아래로 인간의 일을 배움은 말로써 전수해 줄 수 있으나, 우로 천리(天理)를 통달함은 반드시 마음으로 깨달아야 한다. 장주(莊周)가 논한 ‘수레바퀴를 깎는다.’는 뜻도 이와 같은 것이다.”"
孟子曰舜之飯糗茹草也若將終身焉及其爲天子也被袗衣鼓琴二女果若固有之,飯食也糗乾糒也茹亦食也袗畵衣也二女堯二女也果女侍也言聖人之心不以貧賤而有慕於外不以富貴而有動於中隨遇而安無預於己所性分定故也,孟子曰：“舜之飯糗茹草也，若將終身焉；及其爲天子也，被袗衣，鼓琴，二女果，若固有之。”,飯，食也。糗，乾糒也。茹，亦食也。袗，畵衣也。二女，堯二女也。果，女侍也。言聖人之心，不以貧賤而有慕於外，不以富貴而有動於中，隨遇而安，無預於己，所性分定故也。,"맹자(孟子)께서 말씀하였다. “순(舜)임금이 마른밥을 먹고 채소를 먹을 때에는 그대로 종신(終身)할 듯이 하시더니, 천자(天子)가 됨에 미쳐서는 진의(袗衣)를 입고 거문고를 타시며, 두 여자가 모시는 것을 고유(固有)한 것으로 여기셨다.”","반(飯)은 먹음이다. 구(糗)는 마른밥이다. 여(茹)도 먹는 것이다. 진(袗)은 그림을 그린 옷이다. 이녀(二女)는 요(堯)임금의 두 딸이다. 과(果)는 여자가 모시는 것이다. 성인(聖人)의 마음은 빈천(貧賤)하다고 하여 밖에 사모함이 있지 않으며, 부귀(富貴)하다고 하여 마음속에 동요함이 있지 않아, 만나는 환경에 따라 편안하고, 자신에게 관여됨이 없으니, <성인(聖人)은> 천성(天性)이 분수에 정해져 있기 때문임을 말씀한 것이다."
孟子曰吾今而後知殺人親之重也殺人之父人亦殺其父殺人之兄人亦殺其兄然則非自殺之也一間耳,言吾今而後知者必有所爲而感發也一間者我往彼來間一人耳其實與自害其親無異也范氏曰知此則愛敬人之親人亦愛敬其親矣,孟子曰：“吾今而後知殺人親之重也：殺人之父，人亦殺其父；殺人之兄，人亦殺其兄。然則非自殺之也，一間耳。”,言吾今而後知者，必有所爲而感發也。一間者，我往彼來，間一人耳，其實與自害其親無異也。范氏曰：“知此則愛敬人之親，人亦愛敬其親矣。”,"맹자(孟子)께서 말씀하였다. “나는 이제서야 남의 어버이를 죽임이 매우 중대한 일임을 알았노라. 남의 아버지를 죽이면 남도 또한 내 아버지를 죽이고, 남의 형을 죽이면 남도 또한 내 형을 죽인다. 그렇다면 자기가 직접 부형(父兄)을 죽인 것은 아니지만, 한 사이일 뿐이다.”","나는 이제서야 알았다고 말씀한 것은 반드시 이유가 있어서 감발(感發)하신 것이다. 일간(一間)은 내가 가고 저가 와서 한 사람을 사이 했을 뿐이니, 그 실제는 자기가 그 어버이를 스스로 살해(殺害)한 것과 다름이 없는 것이다. 범씨(范氏)가 말하였다. “이것을 알면 남의 어버이를 사랑하고 공경할 것이니, 그리하면 남들 또한 내 어버이를 사랑하고 공경할 것이다.”"
孟子曰古之爲關也將以禦暴,譏察非常,孟子曰：“古之爲關也，將以禦暴。”,譏察非常。,"맹자(孟子)께서 말씀하였다. “옛날에 관문(關門)을 만든 것은 장차 포악한 자를 막고자 해서였는데, ”",수상한 사람을 기찰(譏察)하는 것이다.
今之爲關也將以爲暴,征稅出入,今之爲關也，將以爲暴。,征稅出入。,지금에 관문(關門)을 만든 것은 장차 포악한 짓을 하려 함이로구나!,출입하는 자에게 세금을 거두는 것이다.
,范氏曰古之耕者什一後世或收太半之稅此以賦斂爲暴也文王之囿與民同之齊宣王之囿爲阱國中此以園囿爲暴也後世爲暴不止於關若使孟子用於諸侯必行文王之政凡此之類皆不終日而改也,,范氏曰：“古之耕者什一，後世或收太半之稅，此以賦斂爲暴也。文王之囿，與民同之；齊宣王之囿，爲阱國中，此以園囿爲暴也。後世爲暴，不止於關，若使孟子用於諸侯，必行文王之政，凡此之類，皆不終日而改也。”,,"범씨(范氏)가 말하였다. “옛날에는 농사짓는 자들에게 10분의 1의 세금을 받았는데, 후세에는 혹 태반(太半)의 세(稅)를 징수하니, 이것은 세금을 거둠으로써 포악한 짓을 하는 것이요, 문왕(文王)의 동산은 백성과 더불어 함께 이용하였는데, 제선왕(齊宣王)의 동산은 국중(國中)에 함정을 만들었으니, 이것은 원유(園囿)로써 포악한 짓을 하는 것이다. 후세(後世)에 포악한 짓을 함은 관문(關門)에 그치지 않았다. 만일 맹자(孟子)께서 제후(諸侯)에게 등용되었다면 반드시 문왕(文王)의 정사를 행하셨을 것이니, 무릇 이러한 따위는 모두 하루가 못되어 개혁하셨을 것이다.”"
孟子曰身不行道不行於妻子使人不以道不能行於妻子,身不行道者以行言之不行者道不行也使人不以道者以事言之不能行者令不行也,孟子曰：“身不行道，不行於妻子；使人不以道，不能行於妻子。”,身不行道者，以行言之。不行者，道不行也。使人不以道者，以事言之。不能行者，令不行也。,"맹자(孟子)께서 말씀하였다. “자신이 도(道)를 행하지 않으면 <도(道)가> 처자(妻子)에게 행해지지 못하고, 사람을 부리기를 도(道)로써 하지 않으면 <명령이> 처자(妻子)에게 행해지지 못한다.”","자신이 도(道)를 행하지 않는다는 것은 행실로써 말한 것이니, 행해지지 않는다는 것은 도(道)가 행해지지 못하는 것이다. 사람을 부리기를 도(道)로써 하지 않는다는 것은 일로써 말한 것이니, 능히 행해지지 못한다는 것은 명령이 행해지지 못하는 것이다."
孟子曰周于利者凶年不能殺周于德者邪世不能亂,周足也言積之厚則用有餘,孟子曰：“周于利者，凶年不能殺；周于德者，邪世不能亂。”,周，足也，言積之厚則用有餘。,"맹자(孟子)께서 말씀하였다. “이(利)에 완벽한 자는 흉년(凶年)이 그를 죽일 수 없고, 덕(德)에 완벽한 자는 나쁜 세상이 그를 어지럽힐 수 없다.”","주(周)는 족(足)함이니, 쌓음이 후(厚)하면 씀이 유여(有餘)함을 말씀한 것이다."
孟子曰好名之人能讓千乘之國苟非其人簞食豆羹見於色,好名之人矯情干譽是以能讓千乘之國然若本非能輕富貴之人則於得失之小者反不覺其眞情之發見矣蓋觀人不於其所勉而於其所忽然後可以見其所安之實也,孟子曰：“好名之人，能讓千乘之國；苟非其人，簞食豆羹見於色。”,好名之人，矯情干譽，是以能讓千乘之國；然若本非能輕富貴之人，則於得失之小者，反不覺其眞情之發見矣。蓋觀人不於其所勉，而於其所忽，然後可以見其所安之實也。,"맹자(孟子)께서 말씀하였다. “명예를 좋아하는 사람은 천승(千乘)의 나라를 양보할 수 있거니와, 만일 그러할 만한 사람이 아니면 한 그릇 밥과 한 그릇 국에도 얼굴빛에 나타나는 것이다.”","명예를 좋아하는 사람은 실정을 속이고 명예를 요구한다. 이 때문에 천승(千乘)의 나라를 양보할 수 있다. 그러나 만일 본래 부귀(富貴)를 가벼이 여기는 사람이 아니면 득실(得失)의 작은 것에서 도리어 그 진정(眞情)이 발견(發見)됨을 깨닫지 못한다. 사람을 관찰할 때에는 그 힘쓰는 바에 하지 말고, 그 경홀히 하는 바에 하여야 하니, 그러한 뒤에야 그 편안히 여기는 바의 실제를 볼 수 있는 것이다."
孟子曰不信仁賢則國空虛,空虛言若無人然,孟子曰：“不信仁賢，則國空虛。”,空虛，言若無人然。,"맹자(孟子)께서 말씀하였다. “인현(仁賢)을 믿지 않으면 나라가 텅 비고, ”",공허(空虛)는 사람이 없는 것과 같음을 말한다.
無禮義則上下亂,禮義所以辨上下定民志,無禮義，則上下亂。,禮義，所以辨上下，定民志。,"예의(禮義)가 없으면 상하(上下)가 혼란하고,",예의(禮義)는 상하(上下)를 분별하여 백성의 마음을 안정시키는 것이다.
無政事則財用不足,生之無道取之無度用之無節故也,無政事，則財用不足。,生之無道，取之無度，用之無節故也。,정사(政事)가 없으면 재용(財用)이 넉넉하지 못하다.”,"생산함에 방법이 없고, 취함에 일정한 제한이 없으며, 씀에 절도가 없기 때문이다."
,尹氏曰三者以仁賢爲本無仁賢則禮義政事處之皆不以其道矣,,尹氏曰：“三者以仁賢爲本。無仁賢，則禮義政事，處之皆不以其道矣。”,,"윤씨(尹氏)가 말하였다. “세 가지는 인현(仁賢)을 근본으로 삼으니, 인현(仁賢)이 없으면 예의(禮義)와 정사(政事)를 처리함에 모두 그 도(道)로 하지 못할 것이다.”"
孟子曰不仁而得國者有之矣不仁而得天下未之有也,言不仁之人騁其私智可以盜千乘之國而不可以得丘民之心鄒氏曰自秦以來不仁而得天下者有矣然皆一再傳而失之猶不得也所謂得天下者必如三代而後可,孟子曰：“不仁而得國者，有之矣；不仁而得天下，未之有也。”,言不仁之人，騁其私智，可以盜千乘之國，而不可以得丘民之心。鄒氏曰：“自秦以來，不仁而得天下者有矣；然皆一再傳而失之，猶不得也。所謂得天下者，必如三代而後可。”,"맹자(孟子)께서 말씀하였다. “인(仁)하지 못하고서 나라를 얻은 자는 있거니와, 인(仁)하지 못하고서 천하를 얻은 자는 있지 않다.”","불인(不仁)한 사람은 그 사사로운 지혜를 구사하여 천승(千乘)의 나라를 훔칠 수는 있으나, 구민(丘民)의 마음을 얻을 수는 없음을 말씀한 것이다. 추씨(鄒氏)가 말하였다. “진(秦)나라로부터 이래로 불인(不仁)하고서 천하(天下)를 얻은 자가 있다. 그러나 이들은 모두 한 두 대(代)를 전하고 잃었으니, 이는 얻지 못한 것과 같다. 이른바 천하를 얻는다는 것은 반드시 삼대시대(三代時代)와 같은 뒤에야 가능한 것이다.”"
孟子曰民爲貴社稷次之君爲輕,社土神稷穀神建國則立壇壝以祀之蓋國以民爲本社稷亦爲民而立而君之尊又係於二者之存亡故其輕重如此,孟子曰：“民爲貴，社稷次之，君爲輕。”,社，土神。稷，穀神。建國則立壇壝以祀之。蓋國以民爲本，社稷亦爲民而立，而君之尊，又係於二者之存亡，故其輕重如此。,"맹자(孟子)께서 말씀하였다. “백성이 가장 귀중(貴重)하고, 사직(社稷)이 그 다음이고, 군주(君主)는 가벼운 것이다.”","사(社)는 토신(土神)이요, 직(稷)은 곡신(穀神)이니, 나라를 세우면 단유(壇遺)를 세우고 이들 신(神)에게 제사한다. 나라는 백성을 근본으로 삼고, 사직(社稷) 역시 백성을 위하여 세우며, 군주의 존귀함은 또 두 가지의 존망(存亡)에 달려 있다. 그러므로 그 경중(輕重)이 이와 같은 것이다."
是故得乎丘民而爲天子得乎天子爲諸侯得乎諸侯爲大夫,丘民田野之民至微賤也然得其心則天下歸之天子至尊貴也而得其心者不過爲諸侯耳是民爲重也,是故得乎丘民而爲天子，得乎天子爲諸侯，得乎諸侯爲大夫。,丘民，田野之民，至微賤也。然得其心，則天下歸之。天子至尊貴也，而得其心者，不過爲諸侯耳，是民爲重也。,"그러므로 구민(丘民)의 마음을 얻은 이는 천자(天子)가 되고, 천자(天子)에게 신임을 얻은 이는 제후(諸侯)가 되고, 제후(諸侯)에게 신임을 얻은 이는 대부(大夫)가 된다.","구민(丘民)은 전야(田野)의 백성이니, 지극히 미천하다. 그러나 그 마음을 얻으면 천하(天下)가 돌아오고, 천자(天子)는 지극히 존귀하나, 그 마음을 얻은 자는 제후(諸侯)가 됨에 불과할 뿐이니, 이는 백성이 귀중함이 되는 것이다."
諸侯危社稷則變置,諸侯無道將使社稷爲人所滅則當更立賢君是君輕於社稷也,諸侯危社稷，則變置。,諸侯無道，將使社稷爲人所滅，則當更立賢君，是君輕於社稷也。,제후(諸侯)가 사직(社稷)을 위태롭게 하면 바꾸어 둔다.,"제후(諸侯)가 무도(無道)하여 장차 사직(社稷)이 남에게 멸망을 당하게 되면 마땅히 현군(賢君)으로 바꾸어 세워야 하니, 이는 군주가 사직(社稷)보다 가벼운 것이다."
犧牲旣成粢盛旣潔祭祀以時然而旱乾水溢則變置社稷,祭祀不失禮而土穀之神不能爲民禦災捍患則毁其壇壝而更置之亦年不順成八蜡不通之意是社稷雖重於君而輕於民也,犧牲旣成，粢盛旣潔，祭祀以時，然而旱乾水溢，則變置社稷。,祭祀不失禮，而土穀之神不能爲民禦災捍患，則毁其壇壝而更置之，亦年不順成，八蜡不通之意，是社稷雖重於君而輕於民也。,"희생(犧牲)이 이미 이루어지며 자성(粢盛)이 이미 정결하여, 제사를 제 때에 지내되, 그런데도 가뭄이 들고 홍수가 넘치면 사직(社稷)을 바꾸어 설치한다.”","제사가 예(禮)를 잃지 않았는데도 토신(土神)과 곡신(穀神)이 백성을 위하여 재앙을 막아주고 환난(患難)을 막아주지 못하면 그 단유(壇壝)를 허물고 바꾸어 설치한다. 이는 또한 연사(年事)가 잘 이루어지지 못하면 팔사(八蜡)를 통하지 못한다는 뜻이다. 이는 사직(社稷)이 비록 군주보다 중(重)하나, 백성보다 가벼운 것이다."
孟子曰聖人百世之師也伯夷柳下惠是也故聞伯夷之風者頑夫廉懦夫有立志聞柳下惠之風者薄夫敦鄙夫寬奮乎百世之上百世之下聞者莫不興起也非聖人而能若是乎而況於親炙之者乎,興起感動奮發也親炙親近而薰炙之也餘見前篇,孟子曰：“聖人，百世之師也，伯夷、柳下惠是也。故聞伯夷之風者，頑夫廉，懦夫有立志；聞柳下惠之風者，薄夫敦，鄙夫寬。奮乎百世之上。百世之下，聞者莫不興起也。非聖人而能若是乎，而況於親炙之者乎？”,興起，感動奮發也。親炙，親近而薰炙之也，餘見前篇。,"맹자(孟子)께서 말씀하였다. “성인(聖人)은 백세(百世)의 스승이니, 백이(伯夷)와 유하혜(柳下惠)가 이것이다. 그러므로 백이(伯夷)의 풍도(風度)를 들은 자는 완악한 지아비가 청렴해지고, 나약한 지아비가 입지(立志)하게 되며, 유하혜(柳下惠)의 풍도(風度)를 들은 자는 경박한 지아비가 돈후(敦厚)해지고, 비루(鄙陋)한 지아비가 너그러워진다. 백세(百世)의 위에 분발하거든 백세(百世)의 아래에서 그 풍도를 들은 자가 흥기(興起)하지 않는 이가 없으니, 성인(聖人)이 아니고서 이와 같을 수 있겠는가. 더구나 그들을 직접 가까이 하여 배운 자에 있어서랴!”",흥기(興起)는 감동(感動)하고 분발(奮發)함이다. 친자(親炙)는 친근히 하여 훈자(薰炙)함이다. 나머지는 전편(前篇)[만장하(萬章下)]에 보인다.
孟子曰仁也者人也合而言之道也,仁者人之所以爲人之理也然仁理也人物也以仁之理合於人之身而言之乃所謂道者也,孟子曰：“仁也者，人也。合而言之，道也。”,仁者，人之所以爲人之理也。然仁，理也；人，物也。以仁之理，合於人之身而言之，乃所謂道者也。,"맹자(孟子)께서 말씀하였다. “인(仁)은 사람이라는 뜻이니, 합하여 말하면 도(道)이다.”","인(仁)은 사람이 사람된 소이(所以)의 이치이다. 그러나 인(仁)은 이치요, 사람은 물건이니, 인(仁)의 이치로써 사람의 몸에 합하여 말하면 이것이 바로 이른바 도(道)라는 것이다."
,程子曰中庸所謂率性之謂道是也或曰外國本人也之下有義也者宜也禮也者履也智也者知也信也者實也凡二十字今按如此則理極分明然未詳其是否也,,程子曰：“中庸所謂率性之謂道是也。”或曰“外國本，人也之下，有‘義也者宜也，禮也者履也，智也者知也，信也者實也’，凡二十字。”今按如此，則理極分明，然未詳其是否也。,,정자(程子)가 말씀하였다. “《중용(中庸)》에 이른바 ‘성(性)을 따름을 도(道)라 이른다.’한 것이 이것이다.” 혹자는 말하기를 ‘외국본(外國本)에는 인야(人也)의 아래에 ‘의야자의야(義也者義也) 예야자리야(禮也者履也) 지야자지야(智也者知也) 신야자실야(信也者實也)’라는 모두 20자(字)가 있다.’한다. 지금 살펴보건대 이와 같다면 이치가 지극히 분명해진다. 그러나 그것이 옳은 지는 자세하지 않다.
孟子曰孔子之去魯曰遲遲吾行也去父母國之道也去齊接淅而行去他國之道也,重出,孟子曰：“孔子之去魯，曰：‘遲遲吾行也。’去父母國之道也。去齊，接淅而行，去他國之道也。”,重出。,"맹자(孟子)께서 말씀하였다. “공자(孔子)께서 노(魯)나라를 떠나실 적에는 ‘더디고 더디다, 내 걸음이여!’하셨으니, 이는 부모(父母)의 나라를 떠나는 도리요, 제(齊)나라를 떠나실 적에는 밥을 지으려고 담궜던 쌀을 건져 가지고 떠나가셨으니, 이는 타국(他國)을 떠나는 도리이다.”",거듭 나왔다[만장하(萬章下)].
