대문,주석,대문표점,주석표점,대문해석,주석해석
公孫丑問曰夫子加齊之卿相得行道焉雖由此霸王不異矣如此則動心否乎孟子曰否我四十不動心,此承上章又設問孟子若得位而行道則雖由此而成霸王之業亦不足怪任大責重如此亦有所恐懼疑惑而動其心乎四十彊仕君子道明德立之時孔子四十而不惑亦不動心之謂,公孫丑問曰：“夫子加齊之卿相，得行道焉，雖由此霸王不異矣。如此，則動心否乎？”孟子曰：“否。我四十不動心。”,此承上章，又設問孟子，若得位而行道，則雖由此而成霸王之業，亦不足怪。任大責重如此，亦有所恐懼疑惑而動其心乎？四十彊仕，君子道明德立之時。孔子四十而不惑，亦不動心之謂。,"공손추(公孫丑)가 물었다. “부자(夫子)께서 제(齊)나라의 경상(卿相) 지위에 오르시어 도(道)를 행할 수 있게 되신다면, 비록 이로 말미암아 패자(霸者)와 왕자(王者)가 되더라도 이상할 것이 없겠습니다. 이와 같다면 마음이 동요되시겠습니까? 않으시겠습니까?” 맹자(孟子)께서 말씀하였다. “아니다. 나는 40세(歲)에 마음을 동요하지 않았노라.”","이것은 위 장(章)을 이어 가설하여 묻기를 ‘맹자(孟子)께서 만일 지위를 얻어 도(道)를 행하시게 된다면 비록 이로 말미암아 패자(霸者)와 왕자(王者)의 업(業)을 이룩하더라도 또한 족히 괴이할 것이 없거니와, 임무가 크고 책임이 중함이 이와 같으면 또한 공구(恐懼)하고 의혹(疑惑)하는 바가 있어서 그 마음을 동요하시겠습니까?’ 한 것이다. 40은 막 벼슬할 때이니, 군자(君子)가 도(道)가 밝아지고 덕(德)이 확립되는 때이다. 공자(孔子)께서 40세(歲)에 의혹하지 않으신 것도 부동심(不動心)을 말씀하신 것이다."
曰若是則夫子過孟賁遠矣曰是不難告子先我不動心,孟賁勇士告子名不害孟賁血氣之勇丑蓋借之以贊孟子不動心之難孟子言告子未爲知道乃能先我不動心則此未足爲難也,曰：“若是，則夫子過孟賁遠矣。”曰：“是不難，告子先我不動心。”,孟賁，勇士。告子，名不害。孟賁血氣之勇，丑蓋借之以贊孟子不動心之難。孟子言告子未爲知道，乃能先我不動心，則此未足爲難也。,"“이와 같다면 부자(夫子)께서는 맹분(孟賁)보다 크게 뛰어나십니다.” “이것은 어렵지 않으니, 고자(告子)도 나보다 먼저 마음을 동요하지 않았다.”","맹분(孟賁)은 용사(勇士)이다. 고자(告子)는 이름이 불해(不害)이다. 맹분(孟賁)은 혈기(血氣)의 용(勇)인데, 공손추(公孫丑)가 이것을 빌어서 맹자(孟子)의 부동심(不動心)의 어려움을 칭찬한 것이다. 맹자(孟子)는 ‘고자(告子)가 도(道)를 알지 못하였는데도, 마침내 나보다 먼저 부동심(不動心)을 하였으니, 이것은 족히 어려울 것이 없다.’고 말씀하신 것이다."
曰不動心有道乎曰有,程子曰心有主則能不動矣,曰：“不動心有道乎？”曰：“有。”,程子曰：“心有主，則能不動矣。”,“부동심(不動心)이 방법이 있습니까?” “있다.”,정자(程子)가 말씀하였다. “마음에 주장이 있으면 능히 동요되지 않을 수 있는 것이다.”
北宮黝之養勇也不膚撓不目逃思以一毫挫於人若撻之於市朝不受於褐寬博亦不受於萬乘之君視刺萬乘之君若刺褐夫無嚴諸侯惡聲至必反之,北宮姓黝名膚撓肌膚被刺而撓屈也目逃目被刺而轉睛逃避也挫猶辱也褐毛布寬博寬大之衣賤者之服也不受者不受其挫也刺殺也嚴畏憚也言無可畏憚之諸侯也黝蓋刺客之流以必勝爲主而不動心者也,北宮黝之養勇也，不膚撓，不目逃，思以一毫挫於人，若撻之於市朝。不受於褐寬博，亦不受於萬乘之君。視刺萬乘之君，若刺褐夫。無嚴諸侯。惡聲至，必反之。,北宮姓，黝名。膚撓，肌膚被刺而撓屈也。目逃，目被刺而轉睛逃避也。挫，猶辱也。褐，毛布。寬博，寬大之衣，賤者之服也。不受者，不受其挫也。刺，殺也。嚴，畏憚也。言無可畏憚之諸侯也。黝蓋刺客之流，以必勝爲主，而不動心者也。,"북궁유(北宮黝)의 용(勇)을 기름은 피부가 찔려도 흔들리지 않으며 눈동자를 피하지 않아서, 생각하기를 털끝만큼이라도 남에게 좌절(挫折)을 당하면 마치 시조(市朝)에서 종아리를 맞는 것처럼 여겨, 갈관박(褐寬博)에게도 <모욕을> 받지 않으며 또한 만승(萬乘)의 군주에게도 <모욕을> 받지 않아, 만승(萬乘)의 군주를 찌르는 것 보기를 마치 갈부(褐夫)를 찔러 죽이는 것처럼 생각하여, 무서운 제후(諸侯)가 없어서 험담하는 소리가 이르면 반드시 보복하였다.","북궁(北宮)은 성(姓)이요, 유(黝)는 이름이다. 부요(膚撓)는 기부(肌膚)가 찔림을 당하여 흔들리고 움츠러드는 것이요, 목도(目逃)는 눈이 찔림을 당하여 눈동자를 굴려 도피하는 것이다. 좌(挫)는 욕(辱)과 같다. 갈(褐)은 모포(毛布)요, 관박(寬博)은 헐렁하고 큰 옷이니, 천한 자의 의복이다. 받지 않는다는 것은 그 좌절(挫折)을 받지 않은 것이다. 자(刺)는 찔러 죽임이다. 엄(嚴)은 두려워하고 꺼리는 것이니, 두려워하고 꺼릴 만한 제후(諸侯)가 없음을 말한다. 북궁유(北宮黝)는 아마도 자객(刺客)의 부류인 듯하니, 반드시 이김으로써 주장을 삼아서 마음을 동요하지 않은 자일 것이다."
孟施舍之所養勇也曰視不勝猶勝也量敵而後進慮勝而後會是畏三軍者也舍豈能爲必勝哉能無懼而已矣,孟姓施發語聲舍名也會合戰也舍自言其戰雖不勝亦無所懼若量敵慮勝而後進戰則是無勇而畏三軍矣舍蓋力戰之士以無懼爲主而不動心者也,孟施舍之所養勇也，曰：‘視不勝猶勝也。量敵而後進，慮勝而後會，是畏三軍者也。舍豈能爲必勝哉？能無懼而已矣。’,孟，姓。施，發語聲。舍，名也。會，合戰也。舍自言其戰雖不勝，亦無所懼。若量敵慮勝而後進戰，則是無勇而畏三軍矣。舍蓋力戰之士，以無懼爲主，而不動心者也。,"맹시사(孟施舍)의 용(勇)을 기름은 ‘이기지 못함을 보되, 이기는 것과 같이 여기노니, 적을 헤아린 뒤에 전진하며 승리를 생각한 뒤에 교전한다면 이것은 적의 삼군(三軍)을 두려워하는 자이다. 내 어찌 필승을 할 수 있으리오, 두려움이 없을 뿐이다.’ 하였다.","맹(孟)은 성(姓)이요, 시(施)는 발어성(發語聲)이요, 사(舍)는 이름이다. 회(會)는 모여 싸우는 것이다. 맹시사(孟施舍)는 스스로 말하기를 “그 싸움에 비록 승리하지 못하더라도 또한 두려워하는 바가 없어야 하니, 만일 적을 헤아리고 승리할 것을 생각한 뒤에 나가서 싸운다면 이것은 용(勇)이 없어서 적의 삼군(三軍)을 두려워하는 것이다.” 하였다. 맹시사(孟施舍)는 아마도 역전(力戰)의 용사인 듯하니, 두려움이 없음으로써 주장을 삼아서 마음을 동요하지 않은 자일 것이다."
孟施舍似曾子北宮黝似子夏夫二子之勇未知其孰賢然而孟施舍守約也,黝務敵人舍專守己子夏篤信聖人曾子反求諸己故二子之與曾子子夏雖非等倫然論其氣象則各有所似賢猶勝也約要也言論二子之勇則未知誰勝論其所守則舍比於黝爲得其要也,孟施舍似曾子，北宮黝似子夏。夫二子之勇，未知其孰賢，然而孟施舍守約也。,黝務敵人，舍專守己。子夏篤信聖人，曾子反求諸己。故二子之與曾子、子夏，雖非等倫，然論其氣象，則各有所似。賢，猶勝也。約，要也。言論二子之勇，則未知誰勝；論其所守，則舍比於黝，爲得其要也。,"맹시사(孟施舍)는 증자(曾子)와 유사하고 북궁유(北宮黝)는 자하(子夏)와 유사하니, 이 두 사람의 용(勇)은 그 누가 나은지는 알지 못하겠거니와 그러나 맹시사(孟施舍)는 지킴이 요약하다.","북궁유(北宮黝)는 남을 대적하기를 힘쓰고, 맹시사(孟施舍)는 자신을 지키기를 오로지 하였으며, 자하(子夏)는 성인(聖人)[공자(孔子)]을 독실히 믿었고, 증자(曾子)는 자기 몸에 돌이켜 찾았다. 그러므로 이 두 사람이 증자(曾子)와 자하(子夏)와 더불어는 비록 동등한 무리는 아니나, 그 기상을 논하면 각기 유사한 바가 있는 것이다. 현(賢)은 승(勝)[나음]과 같다. 약(約)은 요약이다. 두 사람의 용(勇)을 논한다면 누가 나은지 알지 못하겠으나, 그 지키는 바를 논한다면 맹시사(孟施舍)가 북궁유(北宮黝)에 비하여 그 요약을 얻음이 됨을 말씀한 것이다."
昔者曾子謂子襄曰子好勇乎吾嘗聞大勇於夫子矣自反而不縮雖褐寬博吾不惴焉自反而縮雖千萬人吾往矣,此言曾子之勇也子襄曾子弟子也夫子孔子也縮直也檀弓曰古者冠縮縫今也衡縫又曰棺束縮二衡三惴恐懼之也往往而敵之也,昔者曾子謂子襄曰：‘子好勇乎？吾嘗聞大勇於夫子矣：自反而不縮，雖褐寬博，吾不惴焉；自反而縮，雖千萬人，吾往矣。’,此言曾子之勇也。子襄，曾子弟子也。夫子，孔子也。縮，直也。檀弓曰：“古者冠縮縫，今也衡縫。”又曰：“棺束縮二衡三。”惴，恐懼之也。往，往而敵之也。,"옛적에 증자(曾子)가 자양(子襄)에게 이르기를 ‘그대는 용(勇)을 좋아하는가? 내 일찍이 대용(大勇)을 부자(夫子)에게 들었으니, 스스로 돌이켜서 정직하지 못하면 비록 갈관박(褐寬博)이라도 내 두려워하지 않겠는가. 그러나 스스로 돌이켜서 정직하다면 비록 천만 명이 있더라도 내가 가서 대적할 수 있다.’하셨다.","이것은 증자(曾子)의 용(勇)을 말씀한 것이다. 자양(子襄)은 증자(曾子)의 제자(弟子)이다. 부자(夫子)는 공자(孔子)이다. 축(縮)은 곧음이니, 〈단궁(檀弓)〉에 이르기를 “옛적에는 관(冠)을 곧게 꿰매더니, 지금은 가로로 꿰맨다.” 하였고, 또 말하기를 “관(棺)의 묶음은 곧은 것이 둘이요, 가로가 셋이다.” 하였다. 췌(惴)는 두려워함이다. 왕(往)은 가서 대적함이다."
孟施舍之守氣又不如曾子之守約也,言孟施舍雖似曾子然其所守乃一身之氣又不如曾子之反身循理所守尤得其要也孟子之不動心其原蓋出於此下文詳之,孟施舍之守氣，又不如曾子之守約也。,言孟施舍雖似曾子，然其所守乃一身之氣，又不如曾子之反身循理，所守尤得其要也。孟子之不動心，其原蓋出於此，下文詳之。,"맹시사(孟施舍)의 지킴은 기(氣)이니, 또 증자(曾子)의 지킴이 요약함만 못하다.”","맹시사(孟施舍)가 비록 증자(曾子)와 유사하나 그 지킨 것은 바로 한 몸의 기(氣)이니, 또 증자(曾子)가 자신의 몸에 돌이켜 이(理)를 따라서 지킨 바가 더욱 그 요약함을 얻음만은 못함을 말씀한 것이다. 맹자(孟子)의 부동심(不動心)은 그 근원이 여기에서 나왔으니, 아래 글에 상세히 말씀하였다."
曰敢問夫子之不動心與告子之不動心可得聞與告子曰不得於言勿求於心不得於心勿求於氣不得於心勿求於氣可不得於言勿求於心不可夫志氣之帥也氣體之充也夫志至焉氣次焉故曰持其志無暴其氣,此一節公孫丑之問孟子誦告子之言又斷以己意而告之也告子謂於言有所不達則當舍置其言而不必反求其理於心於心有所不安則當力制其心而不必更求其助於氣此所以固守其心而不動之速也孟子旣誦其言而斷之曰彼謂不得於心而勿求諸氣者急於本而緩其末猶之可也謂不得於言而不求諸心則旣失於外而遂遺其內其不可也必矣然凡曰可者亦僅可而有所未盡之辭耳若論其極則志固心之所之而爲氣之將帥然氣亦人之所以充滿於身而爲志之卒徒者也故志固爲至極而氣卽次之人固當敬守其志然亦不可不致養其氣蓋其內外本末交相培養此則孟子之心所以未嘗必其不動而自然不動之大略也,曰：“敢問夫子之不動心，與告子之不動心，可得聞與？”“告子曰：‘不得於言，勿求於心；不得於心，勿求於氣。’不得於心，勿求於氣，可；不得於言，勿求於心，不可。夫志，氣之帥也；氣，體之充也。夫志至焉，氣次焉。故曰：‘持其志，無暴其氣。’”,此一節，公孫丑之問。孟子誦告子之言，又斷以己意而告之也。告子謂於言有所不達，則當舍置其言，而不必反求其理於心；於心有所不安，則當力制其心，而不必更求其助於氣，此所以固守其心而不動之速也。孟子旣誦其言而斷之曰，彼謂不得於心而勿求諸氣者，急於本而緩其末，猶之可也；謂不得於言而不求諸心，則旣失於外，而遂遺其內，其不可也必矣。然凡曰可者，亦僅可而有所未盡之辭耳。若論其極，則志固心之所之，而爲氣之將帥；然氣亦人之所以充滿於身，而爲志之卒徒者也。故志固爲至極，而氣卽次之。人固當敬守其志，然亦不可不致養其氣。蓋其內外本末，交相培養。此則孟子之心所以未嘗必其不動，而自然不動之大略也。,"“감히 묻겠습니다. 부자(夫子)의 부동심(不動心)과 고자(告子)의 부동심(不動心)을 얻어 들을 수 있겠습니까?” 맹자(孟子)께서 말씀하였다. “고자(告子)가 말하기를 ‘말에 대해서 이해되지 못하거든 마음에 알려고 구하지 말며, 마음에 얻지 못하거든 기운에 도움을 구하지 말라.’ 하였으니, 마음에 얻지 못하거든 기운에 도움을 구하지 말라는 것은 가(可)하거니와, 말에 이해되지 못하거든 마음에 알려고 구하지 말라는 것은 불가(不可)하다. 의지(意志)는 기(氣)의 장수(將帥)요, 기(氣)는 몸에 꽉 차 있는 것이니, 의지(意志)가 최고요, 기(氣)가 그 다음이다. 그러므로 말하기를 ‘그 의지(意志)를 잘 잡고도 또 그 기(氣)를 포악히 하지 말라.’고 한 것이다.”","이 일절(一節)은 공손추(公孫丑)의 물음에 맹자(孟子)께서 고자(告子)의 말을 외우시고, 또 자기의 뜻으로 판단하여 말씀한 것이다. 고자(告子)가 이르기를 ‘말에 대해서 통달하지 못하는 바가 있으면 마땅히 그 말을 버려둘 것이요, 굳이 그 이치를 마음속에 되찾을 것이 없으며, 마음에 불안한 바가 있으면 마땅히 힘껏 그 마음을 제재할 것이요, 굳이 다시 기운에 도움을 구할 것이 없다.’ 하였으니, 그는 이 때문에 그 마음을 굳게 지켜서 동요하지 않기를 속히 한 것이다. 맹자(孟子)께서 이미 그의 말을 외우고 단정하시기를 “저 마음에 얻지 못하거든 기운에 도움을 구하지 말라고 한 것은 근본을 시급히 하고 지엽을 느슨히 한 것이니, 오히려 가(可)하거니와 말에 대해서 이해되지 못하거든 마음에 알기를 구하지 말라고 한 것은 이미 밖에 잃고 마침내 그 안을 버렸으니, 그 불가(不可)함이 틀림없다.” 하신 것이다. 그러나 무릇 가(可)란 말은 또한 겨우 가(可)해서 미진한 바가 있는 말이다. 만일 그 지극함을 논한다면 의지(意志)는 진실로 마음의 가는 바이어서 기(氣)의 장수가 된다. 그러나 기(氣)는 또한 사람의 몸에 충만 되어 있어서 의지(意志)의 졸도(卒徒)가 되는 것이다. 그러므로 의지(意志)가 진실로 지극함이 되고 기(氣)가 곧 그 다음이 되니, 사람이 진실로 마땅히 그 의지(意志)를 공경히 지켜야 하나 또한 그 기(氣)를 기름을 다하지 않으면 안 되는 것이다. 이는 내(內)와 외(外), 본(本)과 말(末)이 서로서로 배양되는 것이니, 이는 맹자(孟子)의 마음이 일찍이 부동심(不動心)하기를 기필하지 않으셨으되, 자연히 동요되지 않으신 바의 대략인 것이다."
旣曰志至焉氣次焉又曰持其志無暴其氣者何也曰志壹則動氣氣壹則動志也今夫蹶者趨者是氣也而反動其心,公孫丑見孟子言志至而氣次故問如此則專持其志可矣又言無暴其氣何也壹專一也蹶顚躓也趨走也孟子言志之所向專一則氣固從之然氣之所在專一則志亦反爲之動如人顚躓趨走則氣專在是而反動其心焉所以旣持其志而又必無暴其氣也程子曰志動氣者什九氣動志者什一,“旣曰：‘志至焉，氣次焉’，又曰‘持其志無暴其氣’者，何也？”曰：“志壹則動氣，氣壹則動志也。今夫蹶者趨者，是氣也，而反動其心。”,公孫丑見孟子言志至而氣次，故問如此則專持其志可矣，又言無暴其氣何也？壹，專一也。蹶，顚躓也。趨，走也。孟子言志之所向專一，則氣固從之；然氣之所在專一，則志亦反爲之動。如人顚躓趨走，則氣專在是而反動其心焉。所以旣持其志，而又必無暴其氣也。程子曰：“志動氣者什九，氣動志者什一。”,"이미 의지(意志)가 최고요 기(氣)가 그 다음이라 하셨고, 또 그 의지(意志)를 잘 잡고도 그 기(氣)를 포악히 하지 말라고 하신 것은 무슨 말씀입니까?” “의지(意志)가 한결같으면 기(氣)를 동하고 기(氣)가 한결같으면 의지(意志)를 동하는 것이니, 지금 넘어지는 자와 달리는 자는 이것은 기(氣)이나, 도리어 그 마음을 동요하게 된다.”","공손추(公孫丑)는 맹자(孟子)께서 의지(意志)가 최고이고 기(氣)가 그 다음이라고 말씀하심을 보았다. 그러므로 묻기를 “이와 같다면 오로지 그 의지(意志)만 잡으면 가(可)하거늘 또 그 기(氣)를 포악히 하지 말라고 말씀하심은 어째서입니까?” 한 것이다. 일(壹)은 전일(專一)함이다. 궐(蹶)은 넘어짐이요, 추(趨)는 달림이다. 맹자(孟子)께서 말씀하시기를 “의지(意志)의 향하는 바가 전일(專一)하면 기(氣)는 진실로 그 뜻을 따르나, 기(氣)의 있는 바가 전일(專一)하면 의지(意志)가 또한 도리어 동요되는 것이니, 마치 사람이 넘어지고 달려가면 기(氣)가 오로지 여기에 있어, 도리어 그 마음을 동요함과 같은 것이다. 이 때문에 이미 그 의지(意志)를 잡고도 또 반드시 그 기(氣)를 포악히 하지 말아야 하는 것이다.” 하셨다. 정자(程子)가 말씀하였다. “의지(意志)가 기(氣)를 동하는 것은 10분에 9할이요, 기(氣)가 의지(意志)를 동하는 것은 10분에 1할이다.”"
敢問夫子惡乎長曰我知言我善養吾浩然之氣,公孫丑復問孟子之不動心所以異於告子如此者有何所長而能然而孟子又詳告之以其故也知言者盡心知性於凡天下之言無不有以究極其理而識其是非得失之所以然也浩然盛大流行之貌氣卽所謂體之充者本自浩然失養故餒惟孟子爲善養之以復其初也蓋惟知言則有以明夫道義而於天下之事無所疑養氣則有以配夫道義而於天下之事無所懼此其所以當大任而不動心也告子之學與此正相反其不動心殆亦冥然無覺悍然不顧而已爾,“敢問夫子惡乎長？”曰：“我知言，我善養吾浩然之氣。”,公孫丑復問孟子之不動心所以異於告子如此者，有何所長而能然，而孟子又詳告之以其故也。知言者，盡心知性，於凡天下之言，無不有以究極其理，而識其是非得失之所以然也。浩然，盛大流行之貌。氣，卽所謂體之充者。本自浩然，失養故餒，惟孟子爲善養之以復其初也。蓋惟知言，則有以明夫道義，而於天下之事無所疑；養氣，則有以配夫道義，而於天下之事無所懼，此其所以當大任而不動心也。告子之學，與此正相反。其不動心，殆亦冥然無覺，悍然不顧而已爾。,"“감히 묻겠습니다. 부자(夫子)께서는 어디에 장점이 계십니까?” 맹자(孟子)께서 말씀하였다. “나는 말을 알며, 나는 나의 호연지기(浩然之氣)를 잘 기르노라.”","공손추(公孫丑)가 다시 “맹자(孟子)의 부동심(不動心)이 고자(告子)와 다름이 이와 같은 것은 어느 것에 소장(所長)이 있어서 그렇습니까” 하고 묻자, 맹자(孟子)께서 또 그 이유를 상세히 말씀해 주신 것이다. 지언(知言)이란, 마음을 다하고 성(性)을 알아서 모든 천하(天下)의 말에 그 이치를 궁구하고 지극히 하여, 그 시비득실(是非得失)의 소이연(所以然)을 알지 못함이 없는 것이다. 호연(浩然)이란 성대히 유행하는 모양이다. 기(氣)는 바로 이른바 ‘몸에 충만 되어 있다.’는 것이니, 본래는 스스로 호연(浩然)하되, 기름을 잃기 때문에 굶주리게[부족(不足)하게] 된다. 오직 맹자(孟子)께서 이것을 잘 길러 그 본초(本初)의 상태를 회복하신 것이다. 말을 알면 도의(道義)에 밝아서 천하(天下)의 일에 의심스러운 바가 없고, 기(氣)를 기르면 도의(道義)에 배합되어서 천하(天下)의 일에 두려운 바가 없으니, 이 때문에 큰 책임을 담당하여도 부동심(不動心)하는 것이다. 고자(告子)의 학문(學問)은 이와 정반대였으니, 그의 부동심(不動心)은 거의 또한 어두워서 깨달음이 없으며 사나워서 돌아보지 않았을 뿐이다."
敢問何謂浩然之氣曰難言也,孟子先言知言而丑先問養氣者承上文方論志氣而言也難言者蓋其心所獨得而無形聲之驗有未易以言語形容者故程子曰觀此一言則孟子之實有是氣可知矣,“敢問何謂浩然之氣？”曰：“難言也。”,孟子先言知言而丑先問養氣者，承上文方論志氣而言也。難言者，蓋其心所獨得，而無形聲之驗，有未易以言語形容者。故程子曰：“觀此一言，則孟子之實有是氣可知矣。”,“감히 묻겠습니다. 무엇을 호연지기(浩然之氣)라 합니까?” 맹자(孟子)께서 말씀하였다. “말하기 어렵다.”,"맹자(孟子)께서 먼저 지언(知言)을 말씀하셨는데, 공손추(公孫丑)가 먼저 양기(養氣)를 물은 것은 위 글에서 막 지(志)·기(氣)를 논함을 이어서 말했기 때문이다. 난언(難言)이란 그 마음에 홀로 터득하여 형상과 소리의 징험이 없으니, 언어로써 형용하기가 쉽지 않은 것이다. 그러므로 정자(程子)께서 말씀하기를 “이 한 마디 말씀을 보면 맹자(孟子)께서 실제로 이 호연지기(浩然之氣)를 가지고 계셨음을 알 수 있다.” 하였다."
其爲氣也至大至剛以直養而無害則塞于天地之間,至大初無限量至剛不可屈撓蓋天地之正氣而人得以生者其體段本如是也惟其自反而縮則得其所養而又無所作爲以害之則其本體不虧而充塞無間矣程子曰天人一也更不分別浩然之氣乃吾氣也養而無害則塞于天地一爲私意所蔽則欿然而餒知其小也謝氏曰浩然之氣須於心得其正時識取又曰浩然是無虧欠時,其爲氣也，至大至剛，以直養而無害，則塞于天地之間。,至大初無限量，至剛不可屈撓。蓋天地之正氣，而人得以生者，其體段本如是也。惟其自反而縮，則得其所養；而又無所作爲以害之，則其本體不虧而充塞無間矣。程子曰：“天人一也，更不分別。浩然之氣，乃吾氣也。養而無害，則塞于天地；一爲私意所蔽，則欿然而餒，知其小也。”謝氏曰：“浩然之氣，須於心得其正時識取。”又曰：“浩然是無虧欠時。”,"그 기(氣)됨이 지극히 크고 지극히 강하니, 정직함으로써 잘 기르고 해침이 없으면, <이 호연지기(浩然之氣)가> 천지(天地)의 사이에 꽉차게 된다.","지극히 크다는 것은 애당초 한량이 없는 것이요, 지극히 강하다는 것은 굽히고 흔들릴 수 없는 것이다. 이는 천지(天地)의 정기(正氣)로서 사람이 얻어 태어난 것이니, 그 체단(體段)[특성(特性)]이 본래 이와 같다. 오직 그 스스로 돌이켜보아 정직하면 기르는 바를 얻은 것이요, 또 작위 하여 이것을 해침이 없으면 그 본체가 이지러지지 않아서 충만하여 간격이 없을 것이다. 정자(程子)가 말씀하였다. “하늘과 인간은 똑같아, 다시 분별이 없으니, 호연지기(浩然之氣)는 바로 나의 기(氣)이다. 이것을 잘 기르고 해침이 없으면 천지(天地)에 충만하고, 한 번이라도 사의(私意)에 가리운 바가 되면 축 꺼져 굶주려서 부족함을 느끼게 될 것이다.” 사씨(謝氏)가 말하였다. “호연지기(浩然之氣)는 모름지기 마음이 그 올바름을 얻었을 때에 알 수 있는 것이다.” 또 말하였다. “호연(浩然)이란 이 이지러지거나 부족한 때가 없는 것이다.”"
其爲氣也配義與道無是餒也,配者合而有助之意義者人心之裁制道者天理之自然餒飢乏而氣不充體也言人能養成此氣則其氣合乎道義而爲之助使其行之勇決無所疑憚若無此氣則其一時所爲雖未必不出於道義然其體有所不充則亦不免於疑懼而不足以有爲矣,其爲氣也，配義與道；無是，餒也。,配者，合而有助之意。義者，人心之裁制。道者，天理之自然。餒，飢乏而氣不充體也。言人能養成此氣，則其氣合乎道義而爲之助，使其行之勇決，無所疑憚；若無此氣，則其一時所爲雖未必不出於道義，然其體有所不充，則亦不免於疑懼，而不足以有爲矣。,"그 기(氣)됨이 의(義)와 도(道)에 배합되니, 이것이 없으면 굶주리게 된다.","배(配)는 배합되어서 도움이 있다는 뜻이다. 의(義)는 인심(人心)의 재제(裁制)요, 도(道)는 천리(天理)의 자연(自然)이다. 뇌(餒)는 굶주리고 결핍되어 기(氣)가 몸에 충만하지 못한 것이다. 사람이 능히 이 호연지기(浩然之氣)를 양성하면 그 기(氣)가 도의(道義)에 배합되어 도움이 되어서, 도의(道義)를 행하기를 용맹스럽고 결단성 있게 하여 의심하고 꺼리는 바가 없고, 만일 이 호연지기(浩然之氣)가 없으면 그 한 때의 하는 바가 비록 반드시 도의(道義)에서 나오지 않는 것은 아니나, 그 체(體)가 충만 되지 못한 바가 있으면 또한 의구심을 면치 못해서 족히 훌륭한 일을 할 수 없음을 말씀한 것이다."
是集義所生者非義襲而取之也行有不慊於心則餒矣我故曰告子未嘗知義以其外之也,集義猶言積善蓋欲事事皆合於義也襲掩取也如齊侯襲莒之襲言氣雖可以配乎道義而其養之之始乃由事皆合義自反常直是以無所愧怍而此氣自然發生於中非由只行一事偶合於義便可掩襲於外而得之也慊快也足也言所行一有不合於義而自反不直則不足於心而其體有所不充矣然則義豈在外哉告子不知此理乃曰仁內義外而不復以義爲事則必不能集義以生浩然之氣矣上文不得於言勿求於心卽外義之意詳見告子上篇,是集義所生者，非義襲而取之也。行有不慊於心，則餒矣。我故曰，告子未嘗知義，以其外之也。,集義，猶言積善，蓋欲事事皆合於義也。襲，掩取也，如齊侯襲莒之襲。言氣雖可以配乎道義，而其養之之始，乃由事皆合義，自反常直，是以無所愧怍，而此氣自然發生於中。非由只行一事偶合於義，便可掩襲於外而得之也。慊，快也，足也。言所行一有不合於義，而自反不直，則不足於心而其體有所不充矣。然則義豈在外哉？告子不知此理，乃曰仁內義外，而不復以義爲事，則必不能集義以生浩然之氣矣。上文不得於言勿求於心，卽外義之意，詳見告子上篇。,"이 호연지기(浩然之氣)는 의리(義理)를 많이 축적하여 생겨나는 것이다. 의(義)가 하루아침에 갑자기 엄습하여 취해지는 것은 아니니, 행하고서 마음에 부족하게 여기는 바가 있으면 <호연지기(浩然之氣)가> 굶주리게 된다. 내 그러므로 ‘고자(告子)가 일찍이 의(義)를 알지 못한다.’고 말한 것이니, 이는 의(義)를 밖이라고 하기 때문이다.","집의(集義)는 적선(積善)이란 말과 같으니, 일마다 모두 의(義)에 합하고자 하는 것이다. 습(襲)은 엄습하여 취하는 것이니, <《춘추좌전(春秋左傳)》〈양공(襄公)〉 23년조(年條)에> ‘제(齊)나라 임금이 거(莒)나라를 엄습했다.’는 습자(襲字)와 같다. 기(氣)가 비록 도의(道義)에 배합되나 호연지기(浩然之氣)를 기르는 처음에는 마침내 일마다 모두 의(義)에 합하여 스스로 돌이켜봄에 항상 정직함으로부터 말미암는다. 이 때문에 마음에 부끄러운 바가 없어서 이 호연지기(浩然之氣)가 자연히 심중에 발생되는 것이요, 다만 한 가지 일을 행한 것이 우연히 의(義)에 합함으로 말미암아 곧 밖에서 엄습하여 얻어지는 것이 아니다. 겸(慊)은 쾌함이며 족함이다. 행하는 바가 한 번이라도 의(義)에 합하지 못해서 스스로 돌이켜봄에 정직하지 못함이 있으면, 마음에 부족해서 그 체(體)가 충만 되지 못하는 바가 있는 것이니, 그렇다면 의(義)가 어찌 밖에 있는 것이겠는가. 고자(告子)는 이러한 이치를 알지 못하고서 마침내 말하기를 ‘인(仁)은 내면에 있고 의(義)는 외면에 있다.’ 하고서 다시는 의(義)를 일삼지 않았으니, 그렇다면 반드시 의로운 일을 축적하여 호연지기(浩然之氣)를 내지 못하였을 것이다. 위 글에 ‘말에 이해되지 못하거든 마음에 알기를 구하지 말라.’는 것은 바로 의(義)를 밖으로 여긴 뜻이니, 이러한 내용은 〈고자상편(告子上篇)〉에 자세히 보인다."
