대문,주석,대문표점,주석표점,대문해석,주석해석
曰何如斯可以囂囂矣曰尊德樂義則可以囂囂矣,德謂所得之善尊之則有以自重而不慕乎人爵之榮義謂所守之正樂之則有以自安而不徇乎外物之誘矣,曰：“何如斯可以囂囂矣？”曰：“尊德樂義，則可以囂囂矣。”,德，謂所得之善。尊之，則有以自重，而不慕乎人爵之榮。義，謂所守之正。樂之，則有以自安，而不徇乎外物之誘矣。,“어떠하여야 효효(囂囂)하다고 할 수 있습니까?” <맹자(孟子)께서> 대답하셨다. “덕(德)을 높이고 의(義)를 즐거워하면 효효(囂囂)할 수 있다.”,"덕(德)은 얻은 바의 선(善)을 이르니, 이것을 높이면 자중(自重)함이 있어 인작(人爵)의 영화(榮華)를 사모하지 않을 것이다. 의(義)는 지키는 바의 정의(正義)를 이르니, 이것을 즐거워하면 스스로 편안함이 있어 외물(外物)의 유혹에 빠지지 않을 것이다."
故士窮不失義達不離道,言不以貧賤而移不以富貴而淫此尊德樂義見於行事之實也,故士窮不失義，達不離道。,言不以貧賤而移，不以富貴而淫，此尊德樂義見於行事之實也。,"그러므로 선비는 궁(窮)하여도 의(義)를 잃지 않으며, 영달(榮達)하여도 도(道)를 떠나지 않는 것이다.","빈천(貧賤)하다 하여 지조를 옮기지 아니하고, 부귀하다 하여 음탕하지 않으니, 이는 덕(德)을 높이고 의(義)를 즐거워함이 행사(行事)의 실제에 나타난 것이다."
窮不失義故士得己焉達不離道故民不失望焉,得己言不失己也民不失望言人素望其興道致治而今果如所望也,窮不失義，故士得己焉；達不離道，故民不失望焉。,得己，言不失己也。民不失望，言人素望其興道致治，而今果如所望也。,"궁(窮)하여도 의(義)를 잃지 않기 때문에 선비가 자신의 지조를 지키며, 영달(榮達)하여도 도(道)를 떠나지 않기 때문에 백성들이 실망(失望)하지 않는 것이다.","득기(得己)는 자신의 지조를 잃지 않음을 말한다. 백성들이 실망(失望)하지 않는다는 것은 사람들이 본래 그 도(道)를 일으켜 훌륭한 정치를 이룩할 것을 바랐는데, 이제 과연 그 소망(所望)과 같이 됨을 말한 것이다."
古之人得志澤加於民不得志修身見於世窮則獨善其身達則兼善天下,見謂名實之顯著也此又言士得己民不失望之實,古之人，得志，澤加於民；不得志，修身見於世。窮則獨善其身，達則兼善天下。,見，謂名實之顯著也。此又言士得己、民不失望之實。,"옛사람들은 뜻을 얻으면 은택이 백성에게 가(加)해지고, 뜻을 얻지 못하면 몸을 닦아 세상에 드러나니, 궁(窮)하면 그 몸을 홀로 선(善)하게 하고, 영달(榮達)하면 천하를 겸하여 선(善)하게 하는 것이다.”",현(見)은 명실(名實)이 드러남을 말한 것이다. 이는 또 선비가 자신의 지조를 지킴과 백성들이 실망(失望)하지 않는 실제를 말씀한 것이다.
,此章言內重而外輕則無往而不善,,此章言內重而外輕，則無往而不善。,,"이 장(章)은 내면(內面)이 중(重)하고 외면(外面)이 경(輕)하면, 가는 곳마다 선(善)하지 않음이 없음을 말씀한 것이다."
孟子曰待文王而後興者凡民也若夫豪傑之士雖無文王猶興,興者感動奮發之意凡民庸常之人也豪傑有過人之才智者也蓋降衷秉彝人所同得惟上智之資無物欲之蔽爲能無待於敎而自能感發以有爲也,孟子曰：“待文王而後興者，凡民也。若夫豪傑之士，雖無文王猶興。”,興者，感動奮發之意。凡民，庸常之人也。豪傑，有過人之才智者也。蓋降衷秉彝，人所同得，惟上智之資無物欲之蔽，爲能無待於敎，而自能感發以有爲也。,"맹자(孟子)께서 말씀하였다. “문왕(文王)을 기다린 뒤에 흥기 하는 자는 일반 백성이니, 호걸(豪傑)의 선비로 말하면 비록 문왕(文王) 같은 성군(聖君)이 없을지라도 오히려 흥기한다.”","흥(興)은 감동(感動)하고 분발(奮發)한다는 뜻이다. 범민(凡民)은 평범한 사람이요, 호걸(豪傑)은 남보다 뛰어난 재주와 지혜가 있는 자이다. 하늘이 내려준 충(衷)[성(性)]과 가지고 있는 이성(彛性)은 사람들이 똑같이 얻은 것이나, 오직 상지(上智)의 자품(資禀)만이 물욕(物欲)의 가리움이 없어서 능히 가르침을 기다림이 없이 스스로 감발(感發)하여 훌륭한 일을 할 수 있는 것이다."
孟子曰附之以韓魏之家如其自視欿然則過人遠矣,附益也韓魏晉卿富家也欿然不自滿之意尹氏曰言有過人之識則不以富貴爲事,孟子曰：“附之以韓魏之家，如其自視欿然，則過人遠矣。”,附，益也。韓魏，晉卿富家也。欿然，不自滿之意。尹氏曰：“言有過人之識，則不以富貴爲事。”,맹자(孟子)께서 말씀하였다. “한(韓)·위(魏)의 큰 집안을 덧붙여주더라도 만일 스스로 보기를 하찮게 여긴다면 남보다 뛰어남이 먼 것이다.”,"부(附)는 더해줌이다. 한(韓)·위(魏)는 진(晉)나라의 경(卿)이니, 부유한 집안이다. 감연(欿然)은 스스로 만족히 여기지 않는 뜻이다. 윤씨(尹氏)가 말하였다. “남보다 뛰어난 지식이 있으면 부귀(富貴)를 일삼지 않음을 말씀한 것이다.”"
孟子曰以佚道使民雖勞不怨以生道殺民雖死不怨殺者,程子曰以佚道使民謂本欲佚之也播穀乘屋之類是也以生道殺民謂本欲生之也除害去惡之類是也蓋不得已而爲其所當爲則雖咈民之欲而民不怨其不然者反是,孟子曰：“以佚道使民，雖勞不怨；以生道殺民，雖死不怨殺者。”,程子曰：“以佚道使民，謂本欲佚之也，播穀乘屋之類是也。以生道殺民，謂本欲生之也，除害去惡之類是也。蓋不得已而爲其所當爲，則雖咈民之欲而民不怨，其不然者反是。”,"맹자(孟子)께서 말씀하였다. “편안하게 해주는 방법으로 백성을 부리면 비록 수고로우나 백성들이 원망하지 않으며, 살려주는 방법으로 백성을 죽이면 비록 죽더라도 죽이는 자를 원망하지 않는다.”","정자(程子)가 말하였다. “편안하게 해주는 방법으로 백성을 부린다는 것은 본래 백성을 편안히 해주고자 함을 이르니, 곡식을 파종하고, 지붕을 해 이는 따위가 이것이다. 살려주는 방법으로 백성을 죽인다는 것은 본래 백성을 살려주고자 함을 이르니, 해독(害毒)을 끼치는 자를 제거하고, 악한 자를 제거하는 따위가 이것이다. 부득이하여 당연히 해야할 것을 한다면, 비록 백성들의 하고자 함을 어기더라도 백성들이 원망하지 않는다. 그렇지 못한 자는 이와 반대이다.”"
孟子曰霸者之民驩虞如也王者之民皞皞如也,驩虞與歡娛同皞皞廣大自得之貌程子曰驩虞有所造爲而然豈能久也耕田鑿井帝力何有於我如天之自然乃王者之政楊氏曰所以致人驩虞必有違道干譽之事若王者則如天亦不令人喜亦不令人怒,孟子曰：“霸者之民，驩虞如也；王者之民，皞皞如也。”,驩虞，與歡娛同。皞皞，廣大自得之貌。程子曰：“驩虞，有所造爲而然，豈能久也？耕田鑿井，帝力何有於我？如天之自然，乃王者之政。”楊氏曰：“所以致人驩虞，必有違道干譽之事；若王者則如天，亦不令人喜，亦不令人怒。”,"맹자(孟子)께서 말씀하였다. “패자(霸者)의 백성들은 매우 즐거워하고, 왕자(王者)의 백성들은 호호(皞皞)하다.”","환우(驩虞)는 환오(驩娛)와 같다. 호호(皞皞)는 광대(廣大)하여 스스로 만족해하는 모양이다. 정자(程子)가 말씀하였다. “환우(驩虞)는 조작한 바가 있어서 그러한 것이니, 어찌 오래 갈 수 있겠는가. ‘내 밭을 갈아 먹고, 내 우물을 파서 먹으니, 임금의 힘이 나에게 무엇이 있겠는가.’ 한 것은, 하늘의 자연(自然)과 같으니, 이는 바로 왕자(王者)의 정사(政事)이다.” 양씨(楊氏)가 말하였다. “사람들이 즐거워함을 이루려면 반드시 도(道)를 어기고 칭찬을 요구하는 일이 있을 것이다. 왕자(王者)로 말하면 하늘과 같아서 또한 사람들로 하여금 기뻐하게 하지도 않으며, 또한 사람들로 하여금 노하게 하지도 않는다.”"
殺之而不怨利之而不庸民日遷善而不知爲之者,此所謂皞皞如也庸功也豊氏曰因民之所惡而去之非有心於殺之也何怨之有因民之所利而利之非有心於利之也何庸之有輔其性之自然使自得之故民日遷善而不知誰之所爲也,殺之而不怨，利之而不庸，民日遷善而不知爲之者。,此所謂皞皞如也。庸，功也。豊氏曰：“因民之所惡而去之，非有心於殺之也，何怨之有？因民之所利而利之，非有心於利之也，何庸之有？輔其性之自然，使自得之，故民日遷善而不知誰之所爲也。”,"죽여도 원망하지 않으며, 이롭게 하여도 공(功)으로 여기지 않는다. 그러므로 백성들이 날로 개과천선(改過遷善)을 하면서도 누가 그렇게 만든 줄을 알지 못한다.","이것이 이른바 호호(皞皞)라는 것이다. 용(庸)은 공(功)이다. 풍씨(豊氏)가 말하였다. “백성들이 싫어하는 바를 인하여 제거하는 것이요, 백성들을 죽이려는 데 마음을 둔 것이 아니니, 무슨 원망함이 있겠는가, 백성들이 이롭게 여기는 것을 인하여 이롭게 하는 것이요, 이롭게 해주려는 데 마음을 둔 것이 아니니, 어찌 공(功)으로 여김이 있겠는가. 그 성(性)의 자연함을 도와주어, 스스로 얻게 한다. 그러므로 백성들이 날마다 개과천선(改過遷善)을 하면서도 누가 그렇게 만드는 것인지를 알지 못하는 것이다.”"
