대문,주석,대문표점,주석표점,대문해석,주석해석
孟子告齊宣王曰君之視臣如手足則臣視君如腹心君之視臣如犬馬則臣視君如國人君之視臣如土芥則臣視君如寇讎,孔氏曰宣王之遇臣下恩禮衰薄至於昔者所進今日不知其亡則其於群臣可謂邈然無敬矣故孟子告之以此手足腹心相待一體恩義之至也如犬馬則輕賤之然猶有豢養之恩焉國人猶言路人言無怨無德也土芥則踐踏之而已矣斬艾之而已矣其賤惡之又甚矣寇讎之報不亦宜乎,孟子告齊宣王曰：“君之視臣如手足；則臣視君如腹心；君之視臣如犬馬，則臣視君如國人；君之視臣如土芥，則臣視君如寇讎。”,孔氏曰：“宣王之遇臣下，恩禮衰薄，至於昔者所進，今日不知其亡；則其於群臣，可謂邈然無敬矣。故孟子告之以此。手足腹心，相待一體，恩義之至也。如犬馬則輕賤之，然猶有豢養之恩焉。國人，猶言路人，言無怨無德也。土芥，則踐踏之而已矣，斬艾之而已矣，其賤惡之又甚矣。寇讎之報，不亦宜乎？”,"맹자(孟子)께서 제선왕(齊宣王)에게 아뢰시기를 “군주(君主)가 신하(臣下) 보기를 수족(手足)과 같이 하면 신하(臣下)가 군주(君主)보기를 복심(腹心)[배와 심장]과 같이 여기고, 군주(君主)가 신하(臣下) 보기를 개와 말처럼 하면 신하(臣下)가 군주(君主) 보기를 국인(國人)[노인(路人)]과 같이 여기고, 군주(君主)가 신하(臣下) 보기를 토개(土芥)와 같이 하면 신하(臣下)가 군주(君主) 보기를 원수와 같이 하는 것입니다.”","공자(孔子)가 말하였다. “선왕(宣王)은 신하를 대우함에 은혜와 예(禮)가 쇠하고 박하여, 전일(前日)에 등용한 자가 오늘에 도망한 것을 모르는 지경에 이르렀으니, 군신(群臣)들에 대하여 막연(邈然)하여 공경함이 없다고 이를 만하다. 그러므로 맹자(孟子)께서 이 말씀을 아뢴 것이다.” 수족(手足)과 복심(腹心)은 서로 대하기를 일체(一體)로 하는 것이니, 은혜와 의(義)가 지극한 것이요, 개와 말처럼 한다면 가벼이 하고 천하게 하는 것이나, 오히려 길러주는 은혜가 있다. 국인(國人)은 노인(路人)이란 말과 같으니, 원망함도 없고 은덕도 없음을 말한다. 흙과 풀처럼 한다면 밟을 뿐이요, 벨뿐이니, 천히 여기고 미워함이 더욱 심하다. 원수로 보답함이 당연하지 않겠는가."
王曰禮爲舊君有服何如斯可爲服矣,儀禮曰以道去君而未絶者服齊衰三月王疑孟子之言太甚故以此禮爲問,王曰：“禮，爲舊君有服，何如斯可爲服矣？”,儀禮曰：“以道去君而未絶者，服齊衰三月。”王疑孟子之言太甚，故以此禮爲問。,"왕(王)이 말씀하였다. “예(禮)에 옛 군주를 위하여 복(服)이 있으니, 어떠하여야 이 복(服)을 입을 수 있습니까?”","《의례(儀禮)》에 이르기를 ‘도(道)로써 군주를 <버리고> 떠났으되, 아직 끊지 않은 자는 자최(齊衰) 삼월(三月)을 입는다.’ 하였으니, 왕(王)은 맹자(孟子)의 말씀이 너무 심하다고 의심하였다. 그러므로 이 예(禮)를 가지고 질문한 것이다."
曰諫行言聽膏澤下於民有故而去則君使人導之出疆又先於其所往去三年不反然後收其田里此之謂三有禮焉如此則爲之服矣,導之出疆防剽掠也先於其所往稱道其賢欲其收用之也三年而後收其田祿里居前此猶望其歸也,曰：“諫行言聽，膏澤下於民；有故而去，則君使人導之出疆，又先於其所往；去三年不反，然後收其田里。此之謂三有禮焉。如此，則爲之服矣。”,導之出疆，防剽掠也。先於其所往，稱道其賢，欲其收用之也。三年而後收其田祿里居，前此猶望其歸也。,"맹자(孟子)께서 말씀하였다. “간언(諫言)이 행해지고 말이 받아들여져 은택이 백성들에게 내려지고, 연고가 있어 떠나면, 군주가 사람으로 하여금 인도하여 국경을 나가게 하고, 또 그가 가는 곳에 먼저 기별하며, 떠난 지 3년이 되어도 돌아오지 않은 뒤에야 그의 전리(田里)[토지와 주택]를 환수하니, 이것을 세 번 예(禮)가 있다 이르나니, 이와 같이 하면 그를 위하여 복(服)을 입어주는 것입니다.”","도지출강(導之出疆)은 도적의 노략질을 막는 것이다. 그가 가는 곳에 먼저 기별한다는 것은 그의 어짊을 칭찬하여, 그를 거두어 쓰기를 바라는 것이다. 3년이 된 뒤에야 그의 전록(田祿)과 거주하는 집을 환수하니, 이전에는 오히려 그가 돌아오기를 바라는 것이다."
今也爲臣諫則不行言則不聽膏澤不下於民有故而去則君搏執之又極之於其所往去之日遂收其田里此之謂寇讎寇讎何服之有,極窮也窮之於其所往之國如晉錮欒盈也,今也爲臣。諫則不行，言則不聽；膏澤不下於民；有故而去，則君搏執之，又極之於其所往；去之日，遂收其田里。此之謂寇讎。寇讎何服之有？,極，窮也。窮之於其所往之國，如晉錮欒盈也。,"지금엔 신하가 되어 간(諫)하면 행하지 않으며, 말하면 들어주지 아니하여, 은택이 백성들에게 내려지지 못하고, 연고가 있어 떠나면, 군주가 그를 속박하며, 또 그가 가는 곳에 궁하게 하고, 떠나는 날에 마침내 그의 전리(田里)를 환수하니, 이것을 원수라 이르나니, 원수에게 무슨 복(服)입는 것이 있겠습니까?”","극(極)은 곤궁하게 하는 것이니, 그가 가는 바의 나라에 곤궁하게 하는 것이니, 예를들면, 진(晉)나라가 난영(欒盈)을 금고한 것과 같은 것이다."
,潘興嗣曰孟子告齊王之言猶孔子對定公之意也而其言有迹不若孔子之渾然也蓋聖賢之別如此楊氏曰君臣以義合者也故孟子爲齊王深言報施之道使知爲君者不可不以禮遇其臣耳若君子之自處則豈處其薄乎孟子曰王庶幾改之予日望之君子之言蓋如此,,潘興嗣曰：“孟子告齊王之言，猶孔子對定公之意也；而其言有迹，不若孔子之渾然也。蓋聖賢之別如此。”楊氏曰：“君臣以義合者也。故孟子爲齊王深言報施之道，使知爲君者不可不以禮遇其臣耳。若君子之自處，則豈處其薄乎？孟子曰‘王庶幾改之，予日望之’，君子之言蓋如此。”,,"반흥사(潘興嗣)가 말하였다. “맹자(孟子)께서 제선왕(齊宣王)에게 아뢴 말씀을 공자(孔子)께서 정공(定公)에게 대답한 뜻과 같으나, 그 말씀이 자취가 있어서 공자(孔子)의 혼연(渾然)함과 같지 않으니, 성(聖)·현(賢)의 분별이 이와 같다.” 양씨(楊氏)가 말하였다. “군신(君臣)은 의(義)로써 합한 자이다. 그러므로 맹자(孟子)께서 제왕(齊王)을 위하여 보시(報施)의 도(道)를 깊이 말씀하여, 군주가 된 자는 예(禮)로써 그 신하를 대우하지 않으면 안 된다는 것을 알게 하셨을 뿐이다. 군자(君子)의 자처(自處)로 말하면 어찌 그 박(薄)함에 처하겠는가. 맹자(孟子)께서 말씀하시기를 ‘왕(王)이 행여 고치시기를 나는 날마다 바란다.’ 하셨으니, 군자(君子)의 말씀은 이와 같은 것이다.”"
孟子曰無罪而殺士則大夫可以去無罪而戮民則士可以徙,言君子當見幾而作禍已迫則不能去矣,孟子曰：“無罪而殺士，則大夫可以去；無罪而戮民，則士可以徙。”,言君子當見幾而作，禍已迫，則不能去矣。,"맹자(孟子)께서 말씀하였다. “죄 없이 사(士)를 죽이면 대부(大夫)가 그 나라를 떠나야 하고, 죄 없이 백성을 죽이면 사(士)가 옮겨야 한다.”","군자(君子)는 마땅히 기미(幾微)를 보고 떠나야 하니, 화(禍)가 이미 임박하면 떠날 수 없음을 말씀한 것이다."
孟子曰君仁莫不仁君義莫不義,張氏曰此章重出然上篇主言人臣當以正君爲急此章直戒人君義亦小異耳,孟子曰：“君仁莫不仁，君義莫不義。”,張氏曰：“此章重出。然上篇主言人臣當以正君爲急，此章直戒人君，義亦小異耳。”,"맹자(孟子)께서 말씀하였다. “군주가 인(仁)하면 인(仁)하지 않음이 없고, 군주가 의로우면 의롭지 않음이 없다.”","장씨(張氏)가 말하였다. “이 장(章)은 거듭 나왔으나, 상편(上篇)에서는 신하가 마땅히 군주를 바로잡는 것을 급하게 여겨야 함을 주장하여 말씀하였고, 이 장(章)은 다만 인군(人君)을 경계하였으니, 뜻이 또한 조금 다르다.”"
孟子曰非禮之禮非義之義大人弗爲,察理不精故有二者之蔽大人則隨事而順理因時而處宜豈爲是哉,孟子曰：“非禮之禮，非義之義，大人弗爲。”,察理不精，故有二者之蔽。大人則隨事而順理，因時而處宜，豈爲是哉？,맹자(孟子)께서 말씀하였다. “예(禮)가 아닌 예(禮)와 의(義)가 아닌 의(義)를 대인(大人)은 하지 않는다.”,"이치를 살핌이 정(精)하지 못하기 때문에 두 가지의 가리움이 있는 것이다. 대인(大人)은 일에 따라 이(理)를 순(順)히 하고, 때에 따라 마땅하게 처리하니, 어찌 이런 짓을 하겠는가."
孟子曰中也養不中才也養不才故人樂有賢父兄也如中也棄不中才也棄不才則賢不肖之相去其間不能以寸,無過不及之謂中足以有爲之謂才養謂涵育薰陶俟其自化也賢謂中而才者也樂有賢父兄者樂其終能成己也爲父兄者若以子弟之不賢遂遽絶之而不能敎則吾亦過中而不才矣其相去之間能幾何哉,孟子曰：“中也養不中，才也養不才，故人樂有賢父兄也。如中也棄不中，才也棄不才，則賢不肖之相去，其間不能以寸。”,無過不及之謂中，足以有爲之謂才。養，謂涵育薰陶，俟其自化也。賢，謂中而才者也。樂有賢父兄者，樂其終能成己也。爲父兄者，若以子弟之不賢，遂遽絶之而不能敎，則吾亦過中而不才矣。其相去之間，能幾何哉？,"맹자(孟子)께서 말씀하였다. “<도(道)에> 맞는 자가 <도(道)에> 맞지 않는 자를 길러주며, 재주 있는 자가 재주 없는 자를 길러준다. 그러므로 사람들은 어진 부형(父兄)이 있는 것을 좋아하는 것이다. 만일 <도(道)에> 맞는 자가 <도(道)에> 맞지 않는 자를 버리며, 재주 있는 자가 재주 없는 자를 버린다면, 현자(賢者)와 불초(不肖)한 자의 거리는 그 사이가 한 치도 못되는 것이다.”","과(過)와 불급(不及)이 없는 것을 중(中)이라 이르고, 족히 훌륭한 일을 할 수 있는 것을 재(才)라 이른다. 양(養)은 함육(涵育)하고 훈도(薰陶)하여 스스로 변화하기를 기다림을 이른다. 현(賢)은 도(道)에 맞고 재주가 있는 자를 이른다. 어진 부형(父兄)이 있음을 좋아하는 것은 그 마침내 자기를 이루어 줄 수 있음을 좋아하는 것이다. 부형(父兄)된 자가 만일 자제(子弟)들이 어질지 못하다 하여, 마침내 대번에 끊어버리고 가르칠 수 없다고 여긴다면, 자신도 또한 중(中)에서 지나쳐 재주가 없는 것이 되니, 그 거리의 간격이 얼마나 되겠는가."
孟子曰人有不爲也而後可以有爲,程子曰有不爲知所擇也惟能有不爲是以可以有爲無所不爲者安能有所爲耶,孟子曰：“人有不爲也，而後可以有爲。”,程子曰：“有不爲，知所擇也。惟能有不爲，是以可以有爲。無所不爲者，安能有所爲耶？”,맹자(孟子)께서 말씀하였다. “사람은 하지 않는 것[지조]이 있은 뒤에야 훌륭한 일을 할 수 있는 것이다.”,"정자(程子)께서 말씀하였다. “하지 않음이 있는 것은 가릴 바를 아는 것이다. 능히 하지 않는 바가 있기 때문에 훌륭한 일을 할 수 있는 것이니, 하지 않는 바가 없는 자가 어찌 훌륭한 일을 할 수 있겠는가.”"
孟子曰言人之不善當如後患何,此亦有爲而言,孟子曰：“言人之不善，當如後患何？”,此亦有爲而言。,맹자(孟子)께서 말씀하였다. “남의 불선(不善)함을 말하다가 후환(後患)을 어찌하려는가.”,이 또한 이유가 이있어서 하신 말씀이다.
孟子曰仲尼不爲已甚者,已猶太也楊氏曰言聖人所爲本分之外不加毫末非孟子眞知孔子不能以是稱之,孟子曰：“仲尼不爲已甚者。”,已，猶太也。楊氏曰：“言聖人所爲，本分之外，不加毫末。非孟子眞知孔子，不能以是稱之。”,맹자(孟子)께서 말씀하였다. “중니(仲尼)께서는 너무 심한 것을 하지 않으셨다.”,"이(已)는 태(太)[너무]와 같다. 양씨(楊氏)가 말하였다. “성인(聖人)의 하시는 바는 본분(本分) 밖에 털끝만큼도 더하지 않음을 말씀한 것이니, 참으로 공자(孔子)를 아신 맹자(孟子)가 아니라면 이 말로써 칭할 수 없다.”"
孟子曰大人者言不必信行不必果惟義所在,必猶期也大人言行不先期於信果但義之所在則必從之卒亦未嘗不信果也,孟子曰：“大人者，言不必信，行不必果，惟義所在。”,必，猶期也。大人言行，不先期於信果，但義之所在，則必從之，卒亦未嘗不信果也。,"맹자(孟子)께서 말씀하였다. “대인(大人)이란 자는 말은 믿게 하기를 기필 하지 않으며, 행실은 과단성 있게 하기를 기필 하지 않고, 오직 의(義)가 있는 데로 하는 것이다.”","필(必)은 기(期)[기필함]와 같다. 대인(大人)은 언행(言行)이 먼저 믿게 하고 과단성 있게 하기를 기필 하지 아니하고, 다만 의(義)가 있는 곳에는 반드시 따르니, 마침내 또한 일찍이 신과(信果)하지 않은 것이 아니다."
,尹氏曰主於義則信果在其中矣主於信果則未必合義王勉曰若不合於義而不信不果則妄人爾,,尹氏曰：“主於義，則信果在其中矣；主於信果，則未必合義。”王勉曰：“若不合於義而不信不果，則妄人爾。”,,"윤씨(尹氏)가 말하였다. “의(義)를 주장하면 신(信)·과(果)가 그 가운데 있고, 신(信)·과(果)를 주장하면 반드시 의(義)에 합하지는 못한다.” 왕면(王勉)이 말하였다. “만일 의(義)에 합하지도 못하면서 신(信)하지도 못하고 과단성도 없다면 망령된 사람일뿐이다.”"
孟子曰大人者不失其赤子之心者也,大人之心通達萬變赤子之心則純一無僞而已然大人之所以爲大人正以其不爲物誘而有以全其純一無僞之本然是以擴而充之則無所不知無所不能而極其大也,孟子曰：“大人者，不失其赤子之心者也。”,大人之心，通達萬變；赤子之心，則純一無僞而已。然大人之所以爲大人，正以其不爲物誘，而有以全其純一無僞之本然。是以擴而充之，則無所不知，無所不能，而極其大也。,맹자(孟子)께서 말씀하였다. “대인(大人)이란 적자(赤子)의 마음을 잃지 않은 자이다.”,"대인(大人)의 마음은 온갖 변화를 통달하고, 적자(赤子)의 마음은 순일(純一)하여 거짓이 없을 뿐이다. 그러나 대인(大人)이 대인(大人)이 될 수 있는 까닭은 바로 물욕(物慾)에 유인을 당하지 아니하여 순일무위(純一無僞)의 본연(本然)한 마음을 온전히 함이 있기 때문이다. 그러므로 이것을 확충하면, 모르는 바가 없고 능하지 못한 바가 없어 그 큼을 다할 수 있는 것이다."
孟子曰養生者不足以當大事惟送死可以當大事,事生固當愛敬然亦人道之常耳至於送死則人道之大變孝子之事親舍是無以用其力矣故尤以爲大事而必誠必信不使少有後日之悔也,孟子曰：“養生者不足以當大事，惟送死可以當大事。”,事生固當愛敬，然亦人道之常耳；至於送死，則人道之大變。孝子之事親，舍是無以用其力矣。故尤以爲大事，而必誠必信，不使少有後日之悔也。,"맹자(孟子)께서 말씀하였다. “산 자[부모]를 봉양하는 것은 대사(大事)에 해당될 수 없고, 오직 죽은 자를 장송(葬送)하는 것이라야 대사(大事)에 해당될 수 있다.”","산 자를 섬김은 진실로 마땅히 사랑하고 공경하여야 할 것이다. 그러나 이는 또한 인도(人道)의 떳떳함일 뿐이요, 죽은 자를 장송(葬送)함으로 말하면 인도(人道)가 큰 변고이니, 효자(孝子)가 어버이를 섬김에 이를 버린다면 그 힘을 쓸데가 없다. 그러므로 더욱 이 것을 큰 일로 여겨서 반드시 성실히 하여 조금이라도 후일(後日)의 후회가 있지 않게 하는 것이다."
孟子曰君子深造之以道欲其自得之也自得之則居之安居之安則資之深資之深則取之左右逢其原故君子欲其自得之也,造詣也深造之者進而不已之意道則其進爲之方也資猶藉也左右身之兩旁言至近而非一處也逢猶値也原本也水之來處也言君子務於深造而必以其道者欲其有所持循以俟夫默識心通自然而得之於己也自得於己則所以處之者安固而不搖處之安固則所藉者深遠而無盡所藉者深則日用之間取之至近無所往而不値其所資之本也,孟子曰：“君子深造之以道，欲其自得之也。自得之，則居之安；居之安，則資之深；資之深，則取之左右逢其原，故君子欲其自得之也。”,造，詣也。深造之者，進而不已之意。道，則其進爲之方也。資，猶藉也。左右，身之兩旁，言至近而非一處也。逢，猶値也。原，本也，水之來處也。言君子務於深造而必以其道者，欲其有所持循，以俟夫默識心通，自然而得之於己也。自得於己，則所以處之者安固而不搖；處之安固，則所藉者深遠而無盡；所藉者深，則日用之間取之至近，無所往而不値其所資之本也。,"맹자(孟子)께서 말씀하였다. “군자(君子)가 깊이 나아가기를 도(道)[방법]로써 함은 그 자득(自得)하고자 해서이니, 자득(自得)하면 거(居)함에 편안하고, 거(居)함에 편안하면 이용함이 깊고, 이용함이 깊으면 좌우에서 취하여 씀에 그 근원을 만나게 된다. 그러므로 군자(君子)는 자득(自得)하고자 하는 것이다.”","조(造)는 나아감이니, 깊이 나아간다는 것은 나아가고 그치지 않는다는 뜻이다. 도(道)는 그 나아가는 방법이다. 자(資)는 자(藉)[이용함]와 같다. 좌우(左右)는 몸의 두 곁이니, 지극히 가까우면서도 한 곳이 아님을 말한 것이다. 봉(逢)은 치(値)[만남]와 같다. 원(原)은 근본이니, 물이 오는 곳이다. 군자(君子)가 깊이 나아가기를 힘쓰되 반드시 그 도(道)로써 하는 것은, 믿고 따르는 바가 있어서, 묵묵히 알고 마음속으로 통달하여 자연히 자기 몸에 얻어지기를 기다리고자 해서이다. 자기 몸에 자득(自得)해지면 처(處)하는 것이 편안하고 견고하여 흔들리지 아니하고, 처(處)하는 것이 편안하고 견고하면 이용하는 것이 심원(深遠)하여 다함이 없고, 이용하는 것이 심원(深遠)하면 날로 쓰는 사이에 지극히 가까운 곳에서 취해 써서, 가는 곳마다 그 이용하는 바의 근본을 만나지 않음이 없을 것이다."
,程子曰學不言而自得者乃自得也有安排布置者皆非自得也然必潛心積慮優游厭飫於其間然後可以有得若急迫求之則是私己而已終不足以得之也,,程子曰：“學不言而自得者，乃自得也。有安排布置者，皆非自得也。然必潛心積慮，優游厭飫於其間，然後可以有得。若急迫求之，則是私己而已，終不足以得之也。”,,"정자(程子)가 말씀하였다. “학문은 말하지 않고 자득(自得)하는 것이 바로 자득(自得)이니, 안배(安排)하고 포치(布置)함이 있는 것은 모두 자득(自得)이 아니다. 그러나 반드시 마음을 잠그고 생각을 쌓아서 그 사이에 오랫동안 우유(優游)하고 염어(厭飫)한 뒤에야 자득(自得)함이 있을 수 있으니, 만일 급박하게 구한다면 이는 사기(私己)일 뿐이다. 끝내 얻지 못할 것이다.”"
孟子曰博學而詳說之將以反說約也,言所以博學於文而詳說其理者非欲以誇多而鬪靡也欲其融會貫通有以反而說到至約之地耳蓋承上章之意而言學非欲其徒博而亦不可以徑約也,孟子曰：“博學而詳說之，將以反說約也。”,言所以博學於文，而詳說其理者，非欲以誇多而鬪靡也；欲其融會貫通，有以反而說到至約之地耳。蓋承上章之意而言，學非欲其徒博，而亦不可以徑約也。,맹자(孟子)께서 말씀하였다. “널리 배우고 상세히 말함은 장차 돌이켜서 요약함을 말하고자 해서이다.”,"글을 널리 배우고 그 이치를 상세히 말하는 까닭은 많은 지식을 자랑하고 화려함을 다투고자 해서가 아니요, 융회(融會)하고 관통(貫通)하여 돌이켜서 지극히 요약한 것을 설명하고자 해서임을 말씀한 것이다. 이는 위 장(章)의 뜻을 이어 말씀하였으니, 학문은 다만 박학(博學)하고자 할 것이 아니요, 또한 곧바로 요약(要約)만을 해서도 안 되는 것이다."
孟子曰以善服人者未有能服人者也以善養人然後能服天下天下不心服而王者未之有也,服人者欲以取勝於人養人者欲其同歸於善蓋心之公私小異而人之嚮背頓殊學者於此不可以不審也,孟子曰：“以善服人者，未有能服人者也；以善養人，然後能服天下。天下不心服而王者，未之有也。”,服人者，欲以取勝於人；養人者，欲其同歸於善。蓋心之公私小異。而人之嚮背頓殊，學者於此不可以不審也。,"맹자(孟子)께서 말씀하였다. “선(善)으로써 남을 복종시키려 하는 자는 남을 복종시키는 자가 있지 않으니, 선(善)으로써 남을 길러준 뒤에야 천하를 복종시킬 수 있는 것이다. 천하가 마음으로 복종하지 않고서 왕노릇한 자는 있지 않다.”","복인(服人)은 남에게 이김을 취하고자 하는 것이요, 양인(養人)은 함께 선(善)에 돌아가고자 하는 것이니, 마음의 공(公)과 사(私)가 조금 다름에 사람의 향(向)·배(背)가 크게 다르니, 배우는 자가 이에 대하여 살피지 않으면 안 된다."
