대문,주석,대문표점,주석표점,대문해석,주석해석
告子曰食色性也仁內也非外也義外也非內也,告子以人之知覺運動者爲性故言人之甘食悅色者卽其性故仁愛之心生於內而事物之宜由乎外學者但當用力於仁而不必求合於義也,告子曰：“食色，性也。仁，內也，非外也；義，外也，非內也。”,告子以人之知覺運動者爲性，故言人之甘食悅色者卽其性。故仁愛之心生於內，而事物之宜由乎外。學者但當用力於仁，而不必求合於義也。,"고자(告子)가 말하였다. “식색(食色)이 성(性)이니, 인(仁)은 내면(內面)에 있고, 외면(外面)에 있는 것이 아니며, 의(義)는 외면(外面)에 있고, 내면(內面)에 있는 것이 아니다.”","고자(告子)는 사람의 지각(知覺)과 운동(運動)을 성(性)이라고 여겼다. 그러므로 말하기를 “사람이 음식을 좋아하고 색(色)을 좋아하는 것이 바로 그 성(性)이다. 그러므로 인애(仁愛)의 마음은 내면(內面)에서 생기고, 사물의 마땅함은 밖에서 말미암는 것이니, 배우는 자들은 다만 마땅히 인(仁)에 힘을 쓸 것이요, 굳이 의(義)에 합하기를 구할 것이 없다.” 고 한 것이다."
孟子曰何以謂仁內義外也曰彼長而我長之非有長於我也猶彼白而我白之從其白於外也故謂之外也,我長之我以彼爲長也我白之我以彼爲白也,孟子曰：“何以謂仁內義外也？”曰：“彼長而我長之，非有長於我也；猶彼白而我白之，從其白於外也，故謂之外也。”,我長之，我以彼爲長也；我白之，我以彼爲白也。,"맹자(孟子)께서 말씀하였다. “어찌하여 인(仁)은 내면(內面)에 있고 의(義)는 외면(外面)에 있다 이르는가?” 고자(告子)가 말하였다. “저들이 어른이라고 하므로 내가 그를 어른으로 여기는 것이요, 나에게 그를 어른으로 섬기려는 존경심이 있는 것은 아니니, 저들이 백색(白色)이라고 하므로 내가 그것을 백색(白色)이라고 하여 그 백색(白色)을 외면(外面)에 따르는 것과 같다. 그러므로 이것을 외면(外面)에 있다고 말하는 것이다.”","아장지(我長之)는 내가 저를 어른이라고 여겨 존경하는 것이요, 아백지(我白之)는 내가 저것을 백색(白色)이라고 말하는 것이다."
曰白馬之白也無以異於白人之白也不識長馬之長也無以異於長人之長與且謂長者義乎長之者義乎,張氏曰上異於二字宜衍李氏曰或有闕文焉愚按白馬白人所謂彼白而我白之也長馬長人所謂彼長而我長之也白馬白人不異而長馬長人不同是乃所謂義也義不在彼之長而在我長之之心則義之非外明矣,曰：“白馬之白也，無以異於白人之白也；不識長馬之長也，無以異於長人之長與？且謂長者義乎？長之者義乎？”,張氏曰：“上異於二字宜衍。”李氏曰：“或有闕文焉。”愚按：白馬白人，所謂彼白而我白之也；長馬長人，所謂彼長而我長之也。白馬白人不異，而長馬長人不同，是乃所謂義也。義不在彼之長，而在我長之之心，則義之非外明矣。,"맹자(孟子)께서 말씀하였다. “말〔馬〕의 백색(白色)을 백색(白色)이라고 함은 사람의 백색(白色)을 백색(白色)이라고 하는 것과 다를 것이 없거니와, 알지 못하겠으나, 말의 나이 많은 것을 가엾게 여김이 사람의 나이 많은 것을 어른으로 존경함과 차이가 없단 말인가? 또 장자(長者)를 의(義)라고 여기는가? 그를 장자(長者)로 높임을 의(義)라고 여기는가?”","장씨(張氏)가 말하기를 “위의 ‘이어(異於)’ 두 글자는 마땅히 연문(衍文)이어야 할 것이다.” 하였고, 이씨(李氏)가 말하기를 “혹 궐문(闕文)이 있는 듯하다.” 하였다. 내가 상고하건대, 말을 백색(白色)이라 하고 사람을 백색(白色)이라 함은 이른바 저들이 백색(白色)이라고 함에 내 그것을 백색(白色)이라고 한다는 것이요, 나이 많은 말을 가엾게 여기고 나이 많은 사람을 어른으로 여김은 이른바 저가 어른이라고 하므로 내 그를 어른으로 여긴다는 것이다. 말을 희다 하고 사람을 희다 함은 다르지 않되, 나이 많은 말을 가엾게 여기고, 나이 많은 사람을 공경함은 같지 않으니, 이것이 바로 이른바 의(義)라는 것이다. 의(義)는 저의 나이 많음에 있지 않고, 내가 그를 어른으로 존경하는 마음에 있는 것이니, 그렇다면 의(義)가 외면(外面)에 있는 것이 아님이 분명하다."
曰吾弟則愛之秦人之弟則不愛也是以我爲悅者也故謂之內長楚人之長亦長吾之長是以長爲悅者也故謂之外也,言愛主於我故仁在內敬主於長故義在外,曰：“吾弟則愛之，秦人之弟則不愛也，是以我爲悅者也，故謂之內。長楚人之長，亦長吾之長，是以長爲悅者也，故謂之外也。”,言愛主於我，故仁在內；敬主於長，故義在外。,"고자(告子)가 말하였다. “내 아우이면 사랑하고, 진(秦)나라 사람의 아우이면 사랑하지 않으니, 이는 나를 위주로 하여 기쁨을 삼는 것이다. 그러므로 내면(內面)에 있다고 이른 것이요, 초(楚)나라 사람의 나이 많은 이를 어른으로 여기며, 또한 내 어른을 어른으로 여기니, 이것은 어른을 위주로 하여 기쁨을 삼는 것이다. 그러므로 외면(外面)에 있다고 이른 것이다.”","사랑은 나를 위주로 하므로 인(仁)은 내면에 있고, 경(敬)은 어른을 위주로 하므로 의(義)는 외면(外面)에 있다고 말한 것이다."
曰耆秦人之炙無以異於耆吾炙夫物則亦有然者也然則耆炙亦有外與,言長之耆之皆出於心也林氏曰告子以食色爲性故因其所明者而通之,曰：“耆秦人之炙，無以異於耆吾炙。夫物則亦有然者也，然則耆炙亦有外與？”,言長之耆之，皆出於心也。林氏曰：“告子以食色爲性，故因其所明者而通之。”,"맹자(孟子)께서 말씀하였다. “진(秦)나라 사람의 불고기를 좋아함이 나의 불고기를 좋아함과 다를 것이 없으니, 물건은 또한 그러한 것이 있는 것이다. 그렇다면 불고기를 좋아함도 또한 외면(外面)에 있단 말인가?”",장지(長之)와 기지(耆之)가 모두 마음에서 나옴을 말씀한 것이다. 임씨(林氏)가 말하였다. “고자(告子)가 식색(食色)을 성(性)이라 하였기 때문에 그가 잘 알고 있는 것을 인하여 통하게 하신 것이다.”
,自篇首至此四章告子之辯屢屈而屢變其說以求勝卒不聞其能自反而有所疑也此正其所謂不得於言勿求於心者所以卒於鹵莽而不得其正也,,自篇首至此四章，告子之辯屢屈，而屢變其說以求勝，卒不聞其能自反而有所疑也。此正其所謂不得於言勿求於心者，所以卒於鹵莽而不得其正也。,,"편(篇)의 머리로부터 여기까지의 네 장(章)에 고자(告子)의 변론이 여러 번 굽혀졌는데, 여러 번 그 말을 바꾸어 이기기를 구하였고, 끝내 스스로 돌이켜 의심한 바가 있다는 말을 들어보지 못했으니, 이것이 바로 이른바 ‘말에 이해되지 못하거든 마음에 알기를 구하지 말라.’는 것이다. 그는 이 때문에 노무(鹵莽)[거칠고 소략함]함에 마쳐서 그 올바름을 얻지 못했던 것이다."
孟季子問公都子曰何以謂義內也,孟季子疑孟仲子之弟也蓋聞孟子之言而未達故私論之,孟季子問公都子曰：“何以謂義內也？”,孟季子，疑孟仲子之弟也。蓋聞孟子之言而未達，故私論之。,맹계자(孟季子)가 공도자(公都子)에게 물었다. “어찌하여 의(義)가 내면(內面)에 있다 이르는가?”,맹계자(孟季子)는 맹중자(孟仲子)의 아우인 듯하다. 그가 맹자(孟子)의 말씀을 듣고 통달하지 못하였으므로 사사로이 논한 것이다.
曰行吾敬故謂之內也,所敬之人雖在外然知其當敬而行吾心之敬以敬之則不在外也,曰：“行吾敬，故謂之內也。”,所敬之人雖在外，然知其當敬而行吾心之敬以敬之，則不在外也。,<공도자(公都子)가 말하였다.> “내 경(敬)을 행하기 때문에 내면(內面)에 있다 이르는 것이다.”,"공경하는 바의 사람은 비록 외면(外面)에 있으나, 마땅히 공경해야 함을 알아서 내 마음의 공경을 행하여 공경하니, 그렇다면 외면(外面)에 있는 것이 아니다."
鄕人長於伯兄一歲則誰敬曰敬兄酌則誰先曰先酌鄕人所敬在此所長在彼果在外非由內也,伯長也酌酌酒也此皆季子問公都子答而季子又言如此則敬長之心果不由中出也,“鄕人長於伯兄一歲，則誰敬？”曰：“敬兄。”“酌則誰先？”曰：“先酌鄕人。”“所敬在此，所長在彼，果在外，非由內也。”,伯，長也。酌，酌酒也。此皆季子問、公都子答，而季子又言，如此則敬長之心，果不由中出也。,"“향인(鄕人)이 백형(伯兄)보다 나이가 한 살이 더 많으면 누구를 공경하는가?” “형(兄)을 공경한다.” “술을 따를 때에는 누구에게 먼저 하는가?” “먼저 향인(鄕人)에게 술을 따른다.” “그렇다면 공경하는 것은 여기[백형(伯兄)]에 있고, 어른으로 높이는 것은 저기[향인(鄕人)]에 있으니, 의(義)는 과연 외면(外面)에 있는 것이요, 내면(內面)으로부터 나오는 것이 아니구나.”","백(伯)은 장(長)이다. 작(酌)은 술을 따르는 것이다. 이것은 모두 계자(季子)가 물음에 공도자(公都子)가 답한 것인데, 계자(季子)가 또 말하기를 “이와 같다면 공경하고 어른으로 높이는 마음은 과연 중심으로부터 나오는 것이 아니다.”라고 한 것이다."
公都子不能答以告孟子孟子曰敬叔父乎敬弟乎彼將曰敬叔父曰弟爲尸則誰敬彼將曰敬弟子曰惡在其敬叔父也彼將曰在位故也子亦曰在位故也庸敬在兄斯須之敬在鄕人,尸祭祀所主以象神雖弟子爲之然敬之當如祖考也在位弟在尸位鄕人在賓客之位也庸常也斯須暫時也言因時制宜皆由中出也,公都子不能答，以告孟子。孟子曰：“敬叔父乎？敬弟乎？彼將曰‘敬叔父’。曰：‘弟爲尸，則誰敬？’彼將曰‘敬弟。’子曰：‘惡在其敬叔父也？’彼將曰‘在位故也。’子亦曰：‘在位故也。庸敬在兄，斯須之敬在鄕人。’”,尸，祭祀所主以象神，雖弟子爲之，然敬之當如祖考也。在位，弟在尸位，鄕人在賓客之位也。庸，常也。斯須，暫時也。言因時制宜，皆由中出也。,"공도자(公都子)가 답변하지 못하여 맹자(孟子)께 아뢰자, 맹자(孟子)께서 말씀하였다. “‘숙부(叔父)를 공경하는가? 아우를 공경하는가?’ 하고 물으면, 저가 장차 대답하기를 ‘숙부(叔父)를 공경한다.’ 할 것이다. ‘아우가 시동(尸童)이 되면 누구를 공경하는가?’ 하고 물으면, 저가 장차 대답하기를 ‘아우를 공경한다.’ 할 것이다. 자네가 말하기를 ‘그렇다면 숙부(叔父)를 공경한다는 것이 어디에 있는가.’ 하고 물으면, 저가 장차 ‘<아우가 시동(尸童)의> 자리에 있기 때문이다.’라고 대답할 것이니, 자네 역시 ‘<향인(鄕人)이 빈객(賓客)의> 자리에 있기 때문이다.’라고 말하라, 평상시의 공경은 형(兄)에게 있고, 잠시의 공경은 향인(鄕人)에게 있는 것이다.”","시(尸)는 제사지낼 때에 신주(神主)로 삼아 신(神)을 상징하는 것이니, 비록 아우와 아들이 시동(尸童)이 되더라도 그를 공경하기를 마땅히 조고(祖考)와 같이 해야 한다. 재위(在位)는 아우가 시동(尸童)의 자리에 있고, 향인(鄕人)이 빈객(賓客)의 자리에 있는 것이다. 용(庸)은 상(常)[평상시]이요, 사수(斯須)는 잠시이다. 때에 따라 마땅하게 함이 모두 중심으로부터 나옴을 말씀한 것이다."
季子聞之曰敬叔父則敬敬弟則敬果在外非由內也公都子曰冬日則飮湯夏日則飮水然則飮食亦在外也,此亦上章耆炙之義,季子聞之曰：“敬叔父則敬，敬弟則敬，果在外，非由內也。”公都子曰：“冬日則飮湯，夏日則飮水，然則飮食亦在外也？”,此亦上章耆炙之義。,"계자(季子)가 이 말을 듣고 말하였다. “숙부(叔父)를 공경하게 되면 숙부(叔父)를 공경하고, 아우를 공경하게 되면 아우를 공경하니, 의(義)는 과연 외면(外面)에 있는 것이요, 내면(內面)에서 말미암는 것이 아니로구나.” 공도자(公都子)가 말하였다. “겨울철에는 끓는 물을 마시고, 여름철에는 찬물을 마시나니, 그렇다면 마시고 먹는 것도 또한 외면(外面)에 있는 것일세.”",이 역시 위 장(章)의 불고기를 좋아한다는 뜻이다.
,范氏曰二章問答大指略同皆反覆譬喩以曉當世使明仁義之在內則知人之性善而皆可以爲堯舜矣,,范氏曰：“二章問答，大指略同，皆反覆譬喩以曉當世，使明仁義之在內，則知人之性善，而皆可以爲堯舜矣。”,,"범씨(范氏)가 말하였다. “두 장(章)의 문답은 대지(大指)가 대략 같으니, 모두 반복하여 비유해서 당세(當世)를 깨우쳐 인의(仁義)가 내면(內面)에 있음을 알게 한 것이니, 그렇다면 사람의 성(性)이 선(善)하여 모두 요순(堯舜)이 될 수 있음을 알 것이다.”"
公都子曰告子曰性無善無不善也,此亦生之謂性食色性也之意近世蘇氏胡氏之說蓋如此,公都子曰：“告子曰：‘性無善無不善也。’”,此亦“生之謂性、食色性也”之意，近世蘇氏、胡氏之說蓋如此。,"공도자(公都子)가 물었다. “고자(告子)가 말하기를 ‘성(性)은 선(善)함도 없고 불선(不善)함도 없다.’ 하고,","이 또한 생(生)을 성(性)이라 하고, 식색(食色)을 성(性)이라 한 뜻이다. 근세(近世)에 소씨(蘇氏)[소식(蘇軾)]와 호씨(胡氏)[호안국(胡安國), 호굉(胡宏)]의 말이 이와 같다."
或曰性可以爲善可以爲不善是故文武興則民好善幽厲興則民好暴,此卽湍水之說也,或曰：‘性可以爲善，可以爲不善；是故文武興，則民好善；幽厲興，則民好暴。’,此卽湍水之說也。,"혹자는 말하기를 ‘성(性)은 선(善)을 할 수도 있으며, 불선(不善)을 할 수도 있으니, 이러므로 문왕(文王)과 무왕(武王)이 일어나면 백성들이 선(善)을 좋아하고, 유왕(幽王)과 여왕(厲王)이 일어나면 백성들이 포악함을 좋아한다.’하며",이것은 바로 여울물과 같다는 말이다.
或曰有性善有性不善是故以堯爲君而有象以瞽瞍爲父而有舜以紂爲兄之子且以爲君而有微子啓王子比干,韓子性有三品之說蓋如此按此文則微子比干皆紂之叔父而書稱微子爲商王元子疑此或有誤字,或曰：‘有性善，有性不善；是故以堯爲君而有象，以瞽瞍爲父而有舜；以紂爲兄之子且以爲君，而有微子啓、王子比干。’,韓子性有三品之說蓋如此。按此文，則微子、比干皆紂之叔父，而書稱微子爲商王元子，疑此或有誤字。,"혹자는 말하기를 ‘성(性)이 선(善)한 이도 있고, 성(性)이 불선(不善)한 이도 있다. 그러므로 요(堯)를 군주로 삼았는데도 상(象)이 있었으며, 고수(瞽瞍)를 아버지로 삼았는데도 순(舜)이 있었으며, 주왕(紂王)을 형(兄)의 아들로 삼고 또 군주로 삼았는데도 미자(微子) 계(啓)와 왕자(王子) 비간(比干)이 있었다.’하니,","한자(韓子)[한유(韓愈)]의 “성(性)은 <상(上)·중(中)·하(下)의> 삼품(三品)이 있다.”는 말이 이와 같다. 이 글을 상고해 보면 미자(微子)와 비간(比干)이 모두 주(紂)의 숙부(叔父)인데, 《서경(書經)》의 〈미자지명(微子之命)〉에는 ‘미자(微子)는 상왕(商王)의 원자(元子)이다.’라고 칭했으니, 의심컨대 여기에 혹 오자(誤字)가 있는 듯하다."
今曰性善然則彼皆非與,,今曰‘性善’，然則彼皆非與？,(주석없음),"지금 <선생님께서> 성(性)이 선(善)하다고 말씀하시니, 그렇다면 저들은 모두 틀린 것입니까?”",(주석해석없음)
孟子曰乃若其情則可以爲善矣乃所謂善也,乃若發語辭情者性之動也人之情本但可以爲善而不可以爲惡則性之本善可知矣,孟子曰：“乃若其情，則可以爲善矣，乃所謂善也。”,乃若，發語辭。情者，性之動也。人之情，本但可以爲善而不可以爲惡，則性之本善可知矣。,"맹자(孟子)께서 말씀하였다. “그 정(情)으로 말하면 선(善)하다고 할 수 있으니, 이것이 내가 말하는 선(善)하다는 것이다.”","내약(乃若)은 발어사(發語辭)이다. 정(情)은 성(性)이 동(動)한 것이다. 사람의 정(情)은 본래 다만 선(善)만 할 수 있고, 악(惡)은 할 수 없으니, 그렇다면 성(性)이 본래 선(善)함을 알 수 있는 것이다."
若夫爲不善非才之罪也,才猶材質人之能也人有是性則有是才性旣善則才亦善人之爲不善乃物欲陷溺而然非其才之罪也,若夫爲不善，非才之罪也。,才，猶材質，人之能也。人有是性，則有是才，性旣善則才亦善。人之爲不善，乃物欲陷溺而然，非其才之罪也。,불선(不善)을 하는 것으로 말하면 타고난 재질(才質)의 죄가 아니다.,"재(才)는 재질(材質)과 같으니, 사람의 능(能)함이다. 사람이 이 성(性)을 가지고 있으면 이 재질(材質)을 가지고 있으니, 성(性)이 이미 선(善)하면 재질(材質) 또한 선(善)하다. 사람들이 불선(不善)을 함은 바로 물욕(物欲)에 빠져서 그러한 것이니, 재질(材質)의 죄가 아니다."
