대문,주석,대문표점,주석표점,대문해석,주석해석
交聞文王十尺湯九尺今交九尺四寸以長食粟而已如何則可,曹交問也食粟而已言無他材能也,交聞文王十尺，湯九尺，今交九尺四寸以長，食粟而已，如何則可？,曹交問也。食粟而已，言無他材能也。,"“제[교(交)]가 들으니, 문왕(文王)은 <신장(身長)이> 10척(尺)이요, 탕(湯)임금은 9척(尺)이라 하는데 지금 저는 9척(尺) 4촌(寸)이 되지만, 곡식만 먹을 뿐이니, 어찌하면 좋습니까?”",조교(曹交)가 물은 것이다. 곡식을 먹을 뿐이라는 것은 다른 재능이 없음을 말한 것이다.
曰奚有於是亦爲之而已矣有人於此力不能勝一匹雛則爲無力人矣今曰擧百鈞則爲有力人矣然則擧烏獲之任是亦爲烏獲而已矣夫人豈以不勝爲患哉弗爲耳,匹字本作鴄鴨也從省作匹禮記說匹爲鶩是也烏獲古之有力人也能擧移千鈞,曰：“奚有於是？亦爲之而已矣。有人於此，力不能勝一匹雛，則爲無力人矣；今曰擧百鈞，則爲有力人矣。然則擧烏獲之任，是亦爲烏獲而已矣。夫人豈以不勝爲患哉？弗爲耳。”,匹，字本作鴄，鴨也，從省作匹。禮記說“匹爲鶩”是也。烏獲，古之有力人也，能擧移千鈞。,"맹자(孟子)께서 말씀하였다. “어찌 이에 상관이 있겠는가. 또한 그것을 할뿐이다. 여기에 어떤 사람이 있는데, 힘이 한 마리 오리새끼를 이길 수 없다고 한다면 힘이 없는 사람이 될 것이요, 이제 백균(百鈞)을 든다고 한다면 힘이 있는 사람이 될 것이다. 그렇다면 오확(烏獲)이 들던 짐을 든다면 이 또한 오확(烏獲)이 될 뿐이니, 사람이 어찌 이기지 못함을 걱정하는가. 자기가 하지 않을 뿐인 것이다.”","필자(匹字)는 본래 필(鴄)로 되어 있으니, 오리이다. 생략하여 필(匹)로 썼으니, 《예기(禮記)》에 필(匹)을 목(鶩)[집오리]이라고 설명한 것이 이것이다. 오확(烏獲)은 옛날에 힘이 있던 사람이니, 천균(千鈞)을 들어 옮길 수 있었다."
徐行後長者謂之弟疾行先長者謂之不弟夫徐行者豈人所不能哉所不爲也堯舜之道孝弟而已矣,陳氏曰孝弟者人之良知良能自然之性也堯舜人倫之至亦率是性而已豈能加毫末於是哉楊氏曰堯舜之道大矣而所以爲之乃在夫行止疾徐之間非有甚高難行之事也百姓蓋日用而不知耳,徐行後長者謂之弟，疾行先長者謂之不弟。夫徐行者，豈人所不能哉？所不爲也。堯舜之道，孝弟而已矣。,陳氏曰：“孝弟者，人之良知良能，自然之性也。堯舜人倫之至，亦率是性而已。豈能加毫末於是哉？”楊氏曰：“堯舜之道大矣，而所以爲之，乃在夫行止疾徐之間，非有甚高難行之事也，百姓蓋日用而不知耳。”,"천천히 걸어서 장자(長者)보다 뒤에 감을 ‘공경한다’ 이르고, 빨리 걸어서 장자(長者)보다 앞서 감을 ‘공경하지 않는다’ 이르나니, 천천히 걸어가는 것이 어찌 사람들이 능히 할 수 없는 바이겠는가. 자기가 하지 않는 것이니, 요순(堯舜)의 도(道)는 효제(孝弟)일 뿐이다.","진씨(陳氏)가 말하였다. “효제(孝弟)는 사람의 양지(良知)와 양능(良能)으로, 자연의 본성(本性)이다. 요순(堯舜)은 인륜(人倫)의 지극함인데도, 또한 이 본성(本性)을 따를 뿐이었으니, 어찌 이보다 털끝만큼이라도 더할 수 있겠는가.” 양씨(楊氏)가 말하였다. “요순(堯舜)의 도(道)가 크되 이것을 행하는 것은, 가고 멈춤을 빨리 하고 천천히 하는 사이에 있는 것이요, 심히 높아서 행하기 어려운 일이 있는 것이 아니건마는, 백성들이 날마다 사용하면서도 알지 못할 뿐이다.”"
子服堯之服誦堯之言行堯之行是堯而已矣子服桀之服誦桀之言行桀之行是桀而已矣,言爲善爲惡皆在我而已詳曹交之問淺陋麤率必其進見之時禮貌衣冠言動之間多不循理故孟子告之如此兩節云,子服堯之服，誦堯之言，行堯之行，是堯而已矣；子服桀之服，誦桀之言，行桀之行，是桀而已矣。,言爲善爲惡，皆在我而已。詳曹交之問。淺陋麤率，必其進見之時，禮貌衣冠言動之間，多不循理，故孟子告之如此兩節云。,"그대가 요(堯)임금이 입던 옷을 입으며, 요(堯)임금의 말씀을 외우며, 요(堯)임금의 행실을 행한다면 이 요(堯)임금일 뿐이요, 그대가 걸왕(桀王)이 입던 옷을 입으며, 걸왕(桀王)의 말을 외우며, 걸왕(桀王)의 행실을 행한다면 이 걸왕(桀王)일 뿐이다.”","선(善)을 하고 악(惡)을 함이 모두 자신에게 달려 있을 뿐임을 말씀한 것이다. 조교(曹交)의 질문을 살펴보면 천근(淺近)하고 비루(鄙陋)하고 거칠고 경솔(輕率)하니, 반드시 그 나아가 뵐 때에 예모(禮貌)와 의관(衣冠)과 언동(言動)의 사이에 도리(道理)를 따르지 않은 것이 많았을 것이다. 그러므로 맹자(孟子)께서 말씀하기를 이 두 절(節)과 같이 하신 것이다."
曰交得見於鄒君可以假館願留而受業於門,假館而後受業又可見其求道之不篤,曰：“交得見於鄒君，可以假館，願留而受業於門。”,假館而後受業，又可見其求道之不篤。,"조교(曹交)가 말하였다. “제[교(交)]가 추(鄒)나라 군주를 뵈면 관사(館舍)를 빌릴 수 있을 것이니, 여기에 머물면서 문하(門下)에서 수업(受業)하기를 원합니다.”","관사(館舍)를 빌린 뒤에 수업(受業)하려고 하였으니, 또 그 도(道)를 구함이 돈독하지 못함을 볼 수 있다."
曰夫道若大路然豈難知哉人病不求耳子歸而求之有餘師,言道不難知若歸而求之事親敬長之間則性分之內萬理皆備隨處發見無不可師不必留此而受業也,曰：“夫道，若大路然，豈難知哉？人病不求耳。子歸而求之，有餘師。”,言道不難知，若歸而求之事親敬長之間，則性分之內，萬理皆備，隨處發見，無不可師，不必留此而受業也。,"맹자(孟子)께서 말씀하였다. “도(道)는 대로(大路)와 같으니, 어찌 알기 어렵겠는가. 사람들이 구하지 않는 것이 병(病)일 뿐이니, 그대가 돌아가 찾는다면 남은 스승이 있을 것이다.”","도(道)는 알기 어렵지 않으니, 만일 돌아가서 어버이를 섬기고 어른을 공경하는 사이에서 찾는다면 성분(性分)의 안에 온갖 이치가 다 구비되어 있어, 곳에 따라 발현(發見)되어 스승 삼을 만하지 않은 것이 없으니, 굳이 이곳에서 머물며 수업(受業)할 것이 없음을 말씀한 것이다."
,曹交事長之禮旣不至求道之心又不篤故孟子敎之以孝弟而不容其受業蓋孔子餘力學文之意亦不屑之敎誨也,,曹交事長之禮旣不至，求道之心又不篤，故孟子敎之以孝弟，而不容其受業。蓋孔子餘力學文之意，亦不屑之敎誨也。,,"조교(曹交)는 어른을 섬기는 예(禮)가 이미 지극하지 못하였고, 도(道)를 구하는 마음이 또 독실하지 못하였다. 그러므로 맹자(孟子)께서 효제(孝弟)로써 가르치시고, 그의 수업(受業)을 용납하지 않으셨으니, 공자(孔子)의 ‘여력(餘力)이 있으면 글을 배운다.’는 뜻이요, 또한 불설(不屑)의 교회(敎誨)인 것이다."
公孫丑問曰高子曰小弁小人之詩也孟子曰何以言之曰怨,高子齊人也小弁小雅篇名周幽王娶申后生太子宜臼又得褒姒生伯服而黜申后廢宜臼於是宜臼之傅爲作此詩以敍其哀痛迫切之情也,公孫丑問曰：“高子曰：‘小弁，小人之詩也。’”孟子曰：“何以言之？”曰：“怨。”,高子，齊人也。小弁，小雅篇名。周幽王娶申后，生太子宜臼；又得褒姒，生伯服，而黜申后、廢宜臼。於是宜臼之傅爲作此詩，以敍其哀痛迫切之情也。,공손추(公孫丑)가 물었다. “고자(高子)가 말하기를 ‘<소반(小弁)>은 소인(小人)의 시(詩)이다.’ 하였습니다.” 맹자(孟子)께서 말씀하였다. “무엇을 가지고 말하는가.” “원망하기 때문입니다.”,"고자(高子)는 제(齊)나라 사람이다. 소반(小弁)은 〈소아(小雅)〉의 편명(篇名)이다. 주(周)나라 유왕(幽王)이 신후(申后)를 얻어 태자(太子) 의구(宜臼)를 낳고, 또 포사(褒姒)를 얻어 백복(伯服)을 낳고는 신후(申后)를 축출하고 의구(宜臼)를 폐위하였다. 이에 의구(宜臼)의 사부(師傅)가 그를 위해 이 시(詩)를 지어서 그 애통(哀痛)하고 절박(切迫)한 심정을 서술한 것이다."
曰固哉高叟之爲詩也有人於此越人關弓而射之則己談笑而道之無他疏之也其兄關弓而射之則己垂涕泣而道之無他戚之也小弁之怨親親也親親仁也固矣夫高叟之爲詩也,固謂執滯不通也爲猶治也越蠻夷國名道語也親親之心仁之發也,曰：“固哉，高叟之爲詩也！有人於此，越人關弓而射之，則己談笑而道之；無他，疏之也。其兄關弓而射之，則己垂涕泣而道之；無他，戚之也。小弁之怨，親親也。親親，仁也。固矣夫，高叟之爲詩也！”,固，謂執滯不通也。爲，猶治也。越，蠻夷國名。道，語也。親親之心，仁之發也。,"맹자(孟子)께서 말씀하였다. “고루하다, 고수(高叟)[고자(高子)]의 시(詩)를 해석함이여! 여기에 사람이 있으니, 월(越)나라 사람이 활을 당겨 쏘려하거든 자기가 말하고 웃으면서 타이르는 것은 다름이 아니라 그[월인(越人)]를 소원히 여기기 때문이요, 그 형(兄)이 활을 당겨 쏘려하거든, 자기가 눈물을 떨구며 타이름은 다름이 아니라 그[형(兄)]를 친척으로 여기기 때문이다. <소반(小弁)>의 원망은 어버이를 친(親)히 한 것이다. 어버이를 친(親)히 함은 인(仁)이니, 고루하다, 고수(高叟)의 시(詩)를 해석함이여!”",고(固)는 집체(執滯)하여 통하지 못함을 이른다. 위(爲)는 치(治)[다룸]와 같다. 월(越)은 만이(蠻夷)의 나라 이름이다. 도(道)는 말함이다. 친친(親親)의 마음은 인(仁)에서 나온 것이다.
曰凱風何以不怨,凱風邶風篇名衛有七子之母不能安其室七子作此以自責也,曰：“凱風何以不怨？”,凱風，邶風篇名。衛有七子之母，不能安其室，七子作此以自責也。,“<개풍(凱風)>은 어찌하여 원망하지 않았습니까?”,"개풍(凱風)은 〈패풍(邶風)〉의 편명(篇名)이다. 위(衛)나라에 일곱 아들을 둔 어머니가 그 집을 편안히 여기지 못하거늘, 일곱 아들들이 이 시(詩)를 지어 자책(自責)한 것이다."
曰凱風親之過小者也小弁親之過大者也親之過大而不怨是愈疏也親之過小而怨是不可磯也愈疏不孝也不可磯亦不孝也,磯水激石也不可磯言微激之而遽怒也,曰：“凱風，親之過小者也；小弁，親之過大者也。親之過大而不怨，是愈疏也；親之過小而怨，是不可磯也。愈疏，不孝也；不可磯，亦不孝也。”,磯，水激石也。不可磯，言微激之而遽怒也。,"맹자(孟子)께서 말씀하였다. “〈개풍(凱風)〉은 어버이의 과실이 작은 것이요, 〈소반(小弁)〉은 어버이의 과실이 큰 것이니, 어버이의 과실이 큰데도 원망하지 않는다면 이는 더욱 소원해지는 것이요, 어버이의 과실이 작은데도 원망한다면 이는 기(磯)할 수 없는 것이니, 더욱 소원함도 불효(不孝)요, 기(磯)할 수 없음도 또한 불효(不孝)이다.”","기(磯)는 물이 부딪치는 돌이니, 불가기(不可磯)는 조금만 격(激)하여도 대번에 노함을 말한다."
孔子曰舜其至孝矣五十而慕,言舜猶怨慕小弁之怨不爲不孝也,孔子曰：‘舜其至孝矣，五十而慕。’,言舜猶怨慕，小弁之怨，不爲不孝也。,공자(孔子)께서 말씀하시기를 ‘순(舜)임금은 그 지극한 효(孝)이실 것이다. 50세까지 사모했다.’ 하셨다.”,"순(舜)임금도 오히려 원망하고 사모했으니, 〈소반(小弁)〉의 원망은 불효(不孝)가 되지 않음을 말씀한 것이다."
,趙氏曰生之膝下一體而分喘息呼吸氣通於親當親而疏怨慕號天是以小弁之怨未足爲愆也,,趙氏曰：“生之膝下，一體而分。喘息呼吸，氣通於親。當親而疏，怨慕號天。是以小弁之怨，未足爲愆也。”,,"조씨(趙氏)가 말하였다. “자식은 슬하(膝下)에서 태어나 한 몸에서 나누어졌다. 그리하여 숨을 쉬고 호흡함에 기운이 어버이와 통하니, 마땅히 친(親)해야 할 경우에 소원(疏遠)하면 원망하고 사모하여 하늘에 부르짖는다. 이 때문에 소반(小弁)의 원망이 족히 허물이 될 수 없는 것이다.”"
宋牼將之楚孟子遇於石丘,宋姓牼名石丘地名,宋牼將之楚，孟子遇於石丘。,宋，姓；牼，名。石丘，地名。,송경(宋牼)이 장차 초(楚)나라에 가려고 할 적에 맹자(孟子)께서 그를 석구(石丘)에서 만나셨다.,"송(宋)은 성(姓)이요, 경(牼)은 이름이다. 석구(石丘)는 지명(地名)이다."
曰先生將何之,趙氏曰學士年長者故謂之先生,曰：“先生將何之？”,趙氏曰：“學士年長者，故謂之先生。”,맹자(孟子)께서 말씀하였다. “선생(先生)은 장차 어디를 가려 하십니까?”,조씨(趙氏)가 말하였다. “학사(學士)로서 나이가 많은 자였다. 그러므로 선생(先生)이라 이르신 것이다.”
曰吾聞秦楚構兵我將見楚王說而罷之楚王不悅我將見秦王說而罷之二王我將有所遇焉,時宋牼方欲見楚王恐其不悅則將見秦王也遇合也按莊子書有宋鈃者禁攻寢兵救世之戰上說下敎强聒不舍疏云齊宣王時人以事考之疑卽此人也,曰：“吾聞秦楚構兵，我將見楚王說而罷之。楚王不悅，我將見秦王說而罷之，二王我將有所遇焉。”,時宋牼方欲見楚王，恐其不悅，則將見秦王也。遇，合也。按莊子書：“有宋鈃者，禁攻寢兵，救世之戰。上說下敎，强聒不舍。”疏云：“齊宣王時人。”以事考之，疑卽此人也。,"송경(宋牼)이 말하였다. “내 들으니, 진(秦)나라와 초(楚)나라가 병(兵)[전란(戰亂)]을 맺고 있다 하니, 내 장차 초왕(楚王)을 만나보고 달래어 싸움을 그만두게 하되, 초왕(楚王)이 기뻐하지 않거든, 내 장차 진왕(秦王)을 만나보고 달래어 싸움을 그만두게 할 것이니, 두 왕(王) 중에 내 장차 뜻이 합하는 사람이 있을 것이다.”","이때 송경(宋牼)이 막 초왕(楚王)을 보고자 하였는데, 초왕(楚王)이 기뻐하지 않으면 장차 진왕(秦王)을 보려고 한 것이다. 우(遇)는 합함이다. 《장자(莊子)》 책을 상고해 보면, ‘송견(宋鈃)이라는 자가 공격을 금하고 병란(兵亂)을 잠재워서 세상의 싸움을 말리되, 위로 달래고 아래로 가르쳐서 억지로 떠들고 그만두지 않았다.’ 하였는데, 주소(注疏)에 이르기를 ‘제선왕(齊宣王) 때의 사람이다.’ 하였으니, 일로써 상고해 보면 바로 이 사람인 듯하다."
曰軻也請無問其詳願聞其指說之將如何曰我將言其不利也曰先生之志則大矣先生之號則不可,徐氏曰能於戰國擾攘之中而以罷兵息民爲說其志可謂大矣然以利爲名則不可也,曰：“軻也請無問其詳，願聞其指。說之將如何？”曰：“我將言其不利也。”曰：“先生之志則大矣，先生之號則不可。”,徐氏曰：“能於戰國擾攘之中，而以罷兵息民爲說，其志可謂大矣；然以利爲名，則不可也。”,"맹자(孟子)께서 말씀하였다. “내 청컨대 그 상세함은 묻지 않겠고, 그 취지를 듣기 원하니, 달래기를 장차 어찌하려 하십니까?” “내 장차 그 불리(不利)함을 말하려 하네.” “선생(先生)의 뜻은 크거니와 선생(先生)의 구호(口號)는 불가(不可)합니다.”","서씨(徐氏)가 말하였다. “능히 전국(戰國)의 분란(紛亂)한 가운데에 병란(兵亂)을 중지하여 백성을 휴식시킴을 가지고 말하였으니, 그 뜻이 크다고 할 만하다. 그러나 이익으로써 명분(名分)을 삼는다면 불가하다”"
先生以利說秦楚之王秦楚之王悅於利以罷三軍之師是三軍之士樂罷而悅於利也爲人臣者懷利以事其君爲人子者懷利以事其父爲人弟者懷利以事其兄是君臣父子兄弟終去仁義懷利以相接然而不亡者未之有也,,先生以利說秦楚之王，秦楚之王悅於利，以罷三軍之師，是三軍之士樂罷而悅於利也。爲人臣者懷利以事其君，爲人子者懷利以事其父，爲人弟者懷利以事其兄。是君臣、父子、兄弟終去仁義，懷利以相接，然而不亡者，未之有也。,(주석없음),"선생(先生)이 이익을 가지고 진(秦)·초(楚)의 왕(王)을 달래면 진(秦)·초(楚)의 왕(王)이 이익을 좋아하여 삼군(三軍)의 군대를 파할 것이니, 이것은 삼군(三軍)의 군사들이 파함을 즐거워하여 이익을 기뻐하는 것입니다. 신하된 자가 이익을 생각하여 그 군주를 섬기며, 자식된 자가 이익을 생각하여 그 부모(父母)를 섬기며, 아우 된 자가 이익을 생각하여 그 형을 섬긴다면, 이는 군신(君臣)과 부자(父子)와 형제(兄弟)가 마침내 인의(仁義)를 버리고 이익을 생각하여 서로 대하는 것이니, 이렇게 하고서도 망하지 않는 자는 있지 않습니다.",(주석해석없음)
先生以仁義說秦楚之王秦楚之王悅於仁義而罷三軍之師是三軍之士樂罷而悅於仁義也爲人臣者懷仁義以事其君爲人子者懷仁義以事其父爲人弟者懷仁義以事其兄是君臣父子兄弟去利懷仁義以相接也然而不王者未之有也何必曰利,,先生以仁義說秦楚之王，秦楚之王悅於仁義，而罷三軍之師，是三軍之士樂罷而悅於仁義也。爲人臣者懷仁義以事其君，爲人子者懷仁義以事其父，爲人弟者懷仁義以事其兄，是君臣、父子、兄弟去利，懷仁義以相接也。然而不王者，未之有也。何必曰利？,(주석없음),"선생이 인의(仁義)를 가지고 진(秦)·초(楚)의 왕(王)을 달래면 진(秦)·초(楚)의 왕(王)이 인의(仁義)를 좋아하여 삼군(三軍)의 군대를 파할 것이니, 이는 삼군(三軍)의 군사들이 파함을 즐거워하여 인의(仁義)를 기뻐하는 것입니다. 신하된 자가 인의(仁義)를 생각하여 그 군주를 섬기며, 자식된 자가 인의(仁義)를 생각하여 그 부모(父母)를 섬기며, 아우 된 자가 인의(仁義)를 생각하여 그 형을 섬긴다면, 이는 군신(君臣)과 부자(父子)와 형제(兄弟)가 이익을 버리고 인의(仁義)를 생각하여 서로 대하는 것이니, 이렇게 하고서도 왕(王)노릇하지 못하는 자는 있지 않으니, 하필 이익을 말씀합니까.”",(주석해석없음)
,此章言休兵息民爲事則一然其心有義利之殊而其效有興亡之異學者所當深察而明辨之也,,此章言休兵息民，爲事則一，然其心有義利之殊，而其效有興亡之異，學者所當深察而明辨之也。,,"이 장(章)은 병란(兵亂)을 그치게 하고, 백성을 쉬게 함이 일은 똑같으나, 그 마음에는 의(義)·이(利)의 다름이 있어서 그 효험에 흥(興)·망(亡)의 차이가 있음을 말씀하였으니, 배우는 자들이 마땅히 깊이 살피고 밝게 분별해야 할 것이다."
孟子居鄒季任爲任處守以幣交受之而不報處於平陸儲子爲相以幣交受之而不報,趙氏曰季任任君之弟任君朝會於隣國季任爲之居守其國也儲子齊相也不報者來見則當報之但以幣交則不必報也,孟子居鄒，季任爲任處守，以幣交，受之而不報。處於平陸，儲子爲相，以幣交，受之而不報。,趙氏曰：“季任，任君之弟。任君朝會於隣國，季任爲之居守其國也。儲子，齊相也。”不報者，來見則當報之，但以幣交，則不必報也。,"맹자(孟子)께서 추(鄒)나라에 거(居)하실 적에 계임(季任)이 임(任)나라의 처수(處守)[유수(留守)]가 되었었는데, 폐백을 가지고 사귀자, 폐백을 받기만 하고 답례(答禮)하지 않으셨고, 평륙(平陸)에 처(處)하실 적에 저자(儲子)가 정승이 되었었는데, 폐백을 가지고 사귀자, 폐백을 받기만 하고 답례(答禮)하지 않으셨다.","조씨(趙氏)가 말하기를 “계임(季任)은 임(任)나라 군주의 아우이니, 임(任)나라 군주가 이웃 나라에 조회(朝會)를 가자, 계임(季任)이 그를 위하여 그 나라에 거주하면서 지킨 것이다. 저자(儲子)는 제(齊)나라 정승이다.” 하였다. 답례(答禮)하지 않은 것은 상대방이 와서 만나보면 마땅히 답례(答禮)하는 것이요, 다만 폐백을 가지고 사귀면 굳이 답례(答禮)하지 않는 것이다."
