대문,주석,대문표점,주석표점,대문해석,주석해석
太甲曰顧諟天之明命,太甲商書顧謂常目在之也諟猶此也或曰審也天之明命卽天之所以與我而我之所以爲德者也常目在之則無時不明矣,太甲曰：“顧諟天之明命。”,太甲，商書。顧，謂常目在之也。諟，猶此也，或曰審也。天之明命，卽天之所以與我，而我之所以爲德者也。常目在之，則無時不明矣。,"〈태갑(太甲)〉에 이르기를 ‘이 하늘의 명명(明命)을 돌아본다.’ 하였으며,","〈태갑(太甲)〉은 상서(商書)이다. 고(顧)는 항상 눈이 거기에 있음을 이른다. 시(諟)는 차(此)와 같으니, 혹은 살피는 것이라고 한다. 하늘의 명명(明命)은 바로 하늘이 나에게 주어서 내가 덕(德)으로 삼은 것이니, 항상 눈이 여기에 있으면 때마다 밝지 않음이 없을 것이다."
帝典曰克明峻德,帝典堯典虞書峻大也,帝典曰：“克明峻德。”,帝典，堯典，虞書。峻，大也。,"〈제전(帝典)〉에 이르기를 ‘능히 큰 덕(德)을 밝힌다.’ 하였으니,",〈제전(帝典)〉은 〈요전(堯典)〉이니 우서(虞書)이다. 준(峻)은 큼이다.
皆自明也,結所引書皆言自明己德之意右傳之首章釋明明德此通下三章至止於信舊本誤在沒世不忘之下,皆自明也。,結所引書，皆言自明己德之意。右傳之首章。釋明明德。此通下三章至“止於信”，舊本誤在“沒世不忘”之下。,모두 스스로 밝히는 것이다.,"인용한 바의 글이 모두 스스로 자기의 덕(德)을 밝히는 뜻을 말했음을 맺은 것이다. 우(右)는 전문(傳文)의 수장(首章)이니, 명명덕(明明德)을 해석하였다. 이로부터 아래 삼장(三章)의 지어신(止於信)까지를 통하여 구본(舊本)에 잘못되어 몰세불망(沒世不忘)의 아래에 있었다."
湯之盤銘曰苟日新日日新又日新,盤沐浴之盤也銘名其器以自警之辭也苟誠也湯以人之洗濯其心以去惡如沐浴其身以去垢故銘其盤言誠能一日有以滌其舊染之汚而自新則當因其已新者而日日新之又日新之不可略有間斷也,湯之盤銘曰：“苟日新，日日新，又日新。”,盤，沐浴之盤也。銘，名其器以自警之辭也。苟，誠也。湯以人之洗濯其心以去惡，如沐浴其身以去垢。故銘其盤，言誠能一日有以滌其舊染之汚而自新，則當因其已新者，而日日新之，又日新之，不可略有間斷也。,"탕왕(湯王)의 반명(盤銘)에 이르기를 ‘진실로 어느 날에 새로워졌거든 나날이 새롭게 하고, 또 나날이 새롭게 하라!’ 하였으며,","반(盤)은 목욕(沐浴)하는 그릇이요, 명(銘)은 그 그릇에 이름하여 스스로 경계하는 말이다. 구(苟)는 진실로이다. 탕왕(湯王)은 사람이 그 마음을 깨끗이 씻어서 악(惡)을 제거하는 것은 마치 그 몸을 목욕(沐浴)하여 때를 버리는 것과 같다고 여겼다. 그러므로 그 그릇에 명(銘)한 것이다. 진실로 능히 하루에 그 옛날에 물든 더러움을 씻어서 스스로 새로워짐이 있으면, 마땅히 이미 새로워진 것을 인하여 새롭게 하고, 또 나날이 새롭게 하여, 조금이라도 간단(間斷)함이 있어서는 안됨을 말씀한 것이다."
康誥曰作新民,鼓之舞之之謂作言振起其自新之民也,康誥曰：“作新民。”,鼓之舞之之謂作，言振起其自新之民也。,"〈강고(康誥)〉에 이르기를 ‘새로워지는 백성을 진작(振作)하라!’ 하였으며,","북치고 춤추게 하는 것을 작(作)이라고 이르니, 스스로 새로워지는 백성을 진작(振作)함을 말한 것이다."
詩曰周雖舊邦其命維新,詩大雅文王之篇言周國雖舊至於文王能新其德以及於民而始受天命也,詩曰：“周雖舊邦，其命維新。”,詩大雅文王之篇。言周國雖舊，至於文王，能新其德以及於民，而始受天命也。,"《시경(詩經)》에 이르기를 ‘주(周)나라가 비록 옛 나라이나, 그 명(命)이 새롭다.’ 하였으니,","시(詩)는 〈대아(大雅) 문왕편(文王篇)〉이다. 주(周)나라가 비록 옛 나라이나, 문왕(文王)에 이르러 능히 그 덕(德)을 새롭게 하여 백성에게까지 미쳐서 비로소 천명(天命)을 받았음을 말한 것이다."
是故君子無所不用其極,自新新民皆欲止於至善也右傳之二章釋新民,是故君子無所不用其極。,自新新民，皆欲止於至善也。右傳之二章。釋新民。,이르므로 군자(君子)는 그 극(極)을 쓰지 않는 바가 없는 것이다.,"자신(自新)과 신민(新民)을 다 지선(至善)에 그치게 하고자 하는 것이다. 우(右)는 전문(傳文)의 2장(章)이니, 신민(新民)을 해석하였다."
詩云邦畿千里惟民所止,詩商頌玄鳥之篇邦畿王者之都也止居也言物各有所當止之處也,詩云：“邦畿千里，惟民所止。”,詩商頌玄鳥之篇。邦畿，王者之都也。止，居也，言物各有所當止之處也。,"《시경(詩經)》에 이르기를 ‘나라의 기내(畿內) 천리(千里)여, 백성들이 멈추어 사는 곳이다.’ 하였다.","시(詩)는 〈상송(商頌) 현조편(玄鳥篇)〉이다. 방기(邦畿)는 왕자(王者)의 도읍(都邑)이요, 지(止)는 거(居)함이니, 물건은 각기 마땅히 그쳐야 할 곳이 있음을 말한 것이다."
詩云緡蠻黃鳥止于丘隅子曰於止知其所止可以人而不如鳥乎,詩小雅緡蠻之篇緡蠻鳥聲丘隅岑蔚之處子曰以下孔子說詩之辭言人當知所當止之處也,詩云：“緡蠻黃鳥，止于丘隅。”子曰：“於止，知其所止，可以人而不如鳥乎！”,詩小雅緡蠻之篇。緡蠻，鳥聲。丘隅，岑蔚之處。子曰以下，孔子說詩之辭。言人當知所當止之處也。,"《시경(詩經)》에 이르기를 ‘면만(緡蠻)히 우는 황조(黃鳥)여, 구우(丘隅)에 멈춘다.’ 하거늘, 공자(孔子)께서 말씀하시기를 ‘그칠 때에 그 그칠 곳을 아니, 사람으로서 새만 못해서야 되겠는가.’ 하셨다.","시(詩)는 〈소아(小雅) 면만편(緡蠻篇)〉이다. 면만(緡蠻)은 새 울음소리이다. 구우(丘隅)는 산이 깊고 숲이 울창한 곳이다. 자왈(子曰) 이하는 공자(孔子)께서 《시경(詩經)》을 해석한 말씀이니, 사람은 마땅히 그쳐야 할 곳을 알아야 함을 말씀한 것이다."
詩云穆穆文王於緝熙敬止爲人君止於仁爲人臣止於敬爲人子止於孝爲人父止於慈與國人交止於信,詩文王之篇穆穆深遠之意於歎美辭緝繼續也熙光明也敬止言其無不敬而安所止也引此而言聖人之止無非至善五者乃其目之大者也學者於此究其精微之蘊而又推類以盡其餘則於天下之事皆有以知其所止而無疑矣,詩云：“穆穆文王，於緝熙敬止！”爲人君，止於仁；爲人臣，止於敬；爲人子，止於孝；爲人父，止於慈；與國人交，止於信。,詩文王之篇。穆穆，深遠之意。於，歎美辭。緝，繼續也。熙，光明也。敬止，言其無不敬而安所止也。引此而言聖人之止，無非至善。五者乃其目之大者也。學者於此，究其精微之蘊，而又推類以盡其餘，則於天下之事，皆有以知其所止而無疑矣。,"《시경(詩經)》에 이르기를 ‘목목(穆穆)하신 문왕(文王)이여, 아! 계속하여 밝혀서 공경하여 그쳤다.’ 하였으니, 인군(人君)이 되어서는 인(仁)에 그치시고, 인신(人臣)이 되어서는 경(敬)에 그치시고, 인자(人子)가 되어서는 효(孝)에 그치시고, 인부(人父)가 되어서는 자(慈)에 그치시고, 국인(國人)과 더불어 사귐엔 신(信)에 그치셨다.","시(詩)는 〈문왕편(文王篇)〉이다. 목목(穆穆)은 심원(深遠)한 뜻이다. 오(於)는 아름다움을 감탄하는 말이다. 집(緝)은 계속함이요, 희(熙)는 광명(光明)함이다. 경지(敬止)는 공경하지 않음이 없어서 그치는 바에 편안함을 말한다. 이것을 인용하여 성인(聖人)의 그침은 지선(至善) 아님이 없음을 말한 것이니, 이 다섯 가지는 바로 그 조목(條目)의 큰 것이다. 배우는 자가 이에 대하여 그 정미(精微)의 깊음을 연구하여, 또 유추(類推)하여 그 나머지를 다한다면, 천하(天下)의 일에 대하여 모두 그 그칠 데를 알아 의심함이 없을 것이다."
詩云瞻彼淇澳菉竹猗猗有斐君子如切如磋如琢如磨瑟兮僩兮赫兮喧兮有斐君子終不可諠兮如切如磋者道學也如琢如磨者自修也瑟兮僩兮者恂慄也赫兮喧兮者威儀也有斐君子終不可諠兮者道盛德至善民之不能忘也,詩衛風淇澳之篇淇水名澳隈也猗猗美盛貌興也斐文貌切以刀鋸琢以椎鑿皆裁物使成形質也磋以鑢鐋磨以沙石皆治物使其滑澤也治骨角者旣切而復磋之治玉石者旣琢而復磨之皆言其治之有緖而益致其精也瑟嚴密之貌僩武毅之貌赫喧宣著盛大之貌諠忘也道言也學謂講習討論之事自修者省察克治之功恂慄戰懼也威可畏也儀可象也引詩而釋之以明明明德者之止於至善道學自修言其所以得之之由恂慄威儀言其德容表裏之盛卒乃指其實而歎美之也,詩云：“瞻彼淇澳，菉竹猗猗。有斐君子，如切如磋，如琢如磨。瑟兮僩兮，赫兮喧兮。有斐君子，終不可諠兮！”如切如磋者，道學也；如琢如磨者，自修也；瑟兮僩兮者，恂慄也；赫兮喧兮者，威儀也；有斐君子，終不可諠兮者，道盛德至善，民之不能忘也。,詩衛風淇澳之篇。淇，水名。澳，隈也。猗猗，美盛貌。興也。斐，文貌。切以刀鋸，琢以椎鑿，皆裁物使成形質也。磋以鑢鐋，磨以沙石，皆治物使其滑澤也。治骨角者，旣切而復磋之。治玉石者，旣琢而復磨之。皆言其治之有緖，而益致其精也。瑟，嚴密之貌。僩，武毅之貌。赫喧，宣著盛大之貌。諠，忘也。道，言也。學，謂講習討論之事，自修者，省察克治之功。恂慄，戰懼也。威，可畏也。儀，可象也。引詩而釋之，以明明明德者之止於至善。道學自修，言其所以得之之由。恂慄、威儀，言其德容表裏之盛。卒乃指其實而歎美之也。,"《시경(詩經)》에 이르기를 ‘저 기수(淇水) 모퉁이를 보니, 푸른 대나무가 무성하구나! 문채나는 군자(君子)여, 잘라놓은 듯하고, 간 듯하며, 쪼아놓은 듯하고, 간듯하다. 엄밀하고 굳세며, 빛나고 점잖으니, 문채나는 군자(君子)여, 끝내 잊을 수 없다.’ 하였으니, 여절여차(如切如磋)는 학문을 말한 것이요, 여탁여마(如琢如磨)는 스스로 행실을 닦음이요, 슬혜한혜(瑟兮僩兮)는 마음이 두려워함이요. 혁혜훤혜(赫兮喧兮)는 겉으로 드러나는 위의(威儀)요, 문채나는 군자(君子)여 끝내 잊을 수 없다는 것은 성덕(盛德)과 지선(至善)을 백성이 능히 잊지 못함을 말한 것이다.","시(詩)는 〈위풍(衛風) 기오편(淇澳篇)〉이다. 기(淇)는 물 이름이요, 오(澳)는 모퉁이이다. 의의(猗猗)는 아름답고 성한 모양이니, 흥(興)이다. 비(斐)는 문채나는 모양이다. 절(切)은 칼과 톱으로써 하고, 탁(琢)은 망치와 끌로써 하니, 모두 물건을 재단하여 형질(形質)을 이루게 하는 것이다. 차(磋)는 줄과 대패로써 하고, 마(磨)는 모래와 돌로써 하니, 모두 물건을 다스려서 매끄럽고 윤택하게 하는 것이다. 뼈와 뿔을 다스리는 자는 이미 잘라놓고 다시 이것을 갈며, 옥(玉)과 돌을 다스리는 자는 이미 쪼아놓고 다시 가니, 모두 그 다스림에 실마리가 있어 더욱 그 정(精)함을 지극히 함을 말한 것이다. 슬(瑟)은 엄밀한 모양이요, 한(僩)은 굳센 모양이다. 혁(赫)·훤(喧)은 드러나고 성대(盛大)한 모양이다. 훤(諠)은 잊음이다. 도(道)는 말함이다. 학(學)은 강습(講習)하고 토론(討論)하는 일을 이르고, 자수(自修)는 성찰(省察)하고 이겨 다스리는 공부이다. 순율(恂慄)은 두려워함이다. 위(威)는 두려울 만함이요, 의(儀)는 본받을 만함이다. 《시경(詩經)》을 인용하고 이것을 해석하여, 명명덕(明明德)하는 자의 지어지선(止於至善)을 밝힌 것이다. 도학(道學)과 자수(自修)는 이것을 얻게 된 소이(所以)의 이유를 말한 것이요, 순율(恂慄)과 위의(威儀)는 덕용(德容)의 표리(表裏)의 성함을 말한 것이니, 마침내 그 실제를 가리켜, 탄미(歎美)한 것이다."
詩云於戱前王不忘君子賢其賢而親其親小人樂其樂而利其利此以沒世不忘也,詩周頌烈文篇於戱歎辭前王謂文武也君子謂其後賢後王小人謂後民也此言前王所以新民者止於至善能使天下後世無一物不得其所所以旣沒世而人思慕之愈久而不忘也此兩節詠歎淫泆其味深長當熟玩之右傳之三章釋止於至善此章內自引淇澳詩以下舊本誤在誠意章下,詩云：“於戲前王不忘！”君子賢其賢而親其親，小人樂其樂而利其利，此以沒世不忘也。,詩周頌烈文篇。於戲，歎辭。前王，謂文、武也。君子，謂其後賢後王。小人，謂後民也。此言前王所以新民者止於至善，能使天下後世無一物不得其所，所以旣沒世而人思慕之，愈久而不忘也。此兩節詠歎淫泆，其味深長，當熟玩之。右傳之三章。釋止於至善。此章內自引淇澳詩以下，舊本誤在誠意章下。,"《시경(詩經)》에 이르기를 ‘아아! 전왕(前王)을 잊지 못한다.’ 하였으니, 군자(君子)는 그[전왕(前王)] 어짊을 어질게 여기고, 그 친한 이를 친히 여기며, 소인(小人)은 그 즐겁게 해 주심을 즐거워하고, 그 이롭게 해 주심을 이롭게 여기니, 이 때문에 세상에 없어도 잊지 못하는 것이다.","시(詩)는 〈주송(周頌) 열문편(烈文篇)〉이다. 오희(於戱)는 감탄하는 말이다. 전왕(前王)은 문왕(文王)·무왕(武王)을 이른다. 군자(君子)는 후현(後賢)과 후왕(後王)을 이르고, 소인(小人)은 후민(後民)을 이른다. 이는 전왕(前王)이 백성을 새롭게 한 것이 지선(至善)에 그쳐서 능히 천하(天下)와 후세(後世)로 하여금 한 물건이라도 제 곳을 얻지 못함이 없게 하였다. 이 때문에 이미 <돌아가시어> 세상에 없는데도 사람들이 그를 사모(思慕)하여 더욱 오래도록 잊지 못함을 말한 것이다. 이 두 절(節)은 영탄(詠嘆)하고 음일(淫泆)하여 그 맛이 깊고 기니, 마땅히 익숙히 구경하여야 한다. 우(右)는 전문(傳文)의 3장(章)이니, 지어지선(止於至善)을 해석하였다. 이 장(章) 안에 〈기오시(淇澳詩)〉를 인용함으로부터 이하는 구본(舊本)에 잘못되어 성의장(誠意章) 아래에 있었다."
子曰聽訟吾猶人也必也使無訟乎無情者不得盡其辭大畏民志此謂知本,猶人不異於人也情實也引夫子之言而言聖人能使無實之人不敢盡其虛誕之辭蓋我之明德旣明自然有以畏服民之心志故訟不待聽而自無也觀於此言可以知本末之先後矣右傳之四章釋本末此章舊本誤在止於信下,子曰：“聽訟，吾猶人也，必也使無訟乎！”無情者不得盡其辭。大畏民志，此謂知本。,猶人，不異於人也。情，實也。引夫子之言，而言聖人能使無實之人不敢盡其虛誕之辭。蓋我之明德旣明，自然有以畏服民之心志，故訟不待聽而自無也。觀於此言，可以知本末之先後矣。右傳之四章。釋本末。此章舊本誤在“止於信”下。,"공자(孔子)께서 말씀하시기를 ‘송사(訟事)를 다스림이 내 남과 같이 하나, 반드시 백성들로 하여금 송사(訟事)함이 없게 하겠다.’ 하셨으니, 실정(實情)이 없는 자가 그 거짓말을 다하지 못하게 함은 백성의 마음을 크게 두렵게 하기 때문이니, 이것을 일러 근본을 안다고 하는 것이다.","유인(猶人)은 남과 다르지 않은 것이다. 정(情)은 실제이다. 부자(夫子)의 말씀을 인용하여, 성인(聖人)이 능히 실제가 없는 사람으로 하여금 감히 그 허탄(虛誕)한 말을 다하지 못하게 하는 것은 자신의 명덕(明德)이 이미 밝아져서 자연히 백성들의 심지(心志)를 두렵게 하고 복종시킴이 있기 때문이다. 그러므로 송사를 다스리기를 기다리지 않고도 저절로 없어짐을 말한 것이다. 이 말씀을 본다면 본말(本末)의 선후(先後)를 알 수 있을 것이다. 우(右)는 전문(傳文)의 4장(章)이니, 본말(本末)을 해석하였다. 이 장(章)은 구본(舊本)에 잘못되어 지어신(止於信) 아래에 있었다."
此謂知本,程子曰衍文也,此謂知本,程子曰：“衍文也。”,(본문해석없음),정자(程子)가 말씀하였다. “연문(衍文)이다.”
此謂知之至也,此句之上別有闕文此特其結語耳右傳之五章蓋釋格物致知之義而今亡矣此章舊本通下章誤在經文之下,此謂知之至也。,此句之上別有闕文，此特其結語耳。右傳之五章，蓋釋格物、致知之義，而今亡矣。此章舊本通下章，誤在經文之下。,이것을 일러 지식이 지극하다고 하는 것이다.,"이 구(句)의 위에 별도로 빠진 글이 있고, 이것은 다만 그 결론한 말일 뿐이다. 우(右)는 전문(傳文)의 5장(章)이니, 격물(格物)·치지(致知)의 뜻을 해석하였는데, 이제 없어졌다. 이 장(章)은 구본(舊本)에 아래 장(章)을 통하여 잘못되어 경문(經文)의 아래에 있었다."
