대문,주석,대문표점,주석표점,대문해석,주석해석
,右第二章此下十章皆論中庸以釋首章之義文雖不屬而意實相承也變和言庸者游氏曰以性情言之則曰中和以德行言之則曰中庸是也然中庸之中實兼中和之義,,右第二章。此下十章，皆論中庸以釋首章之義。文雖不屬，而意實相承也。變和言庸者，游氏曰：“以性情言之，則曰中和，以德行言之，則曰中庸是也。”然中庸之中，實兼中和之義。,,"우(右)는 제2장(第二章)이다. 이 아래 열 장(章)은 모두 중용(中庸)을 논하여 수장(首章)의 뜻을 해석하였으니, 글이 비록 연결되지 않으나 뜻은 실로 서로 이어진다. 화(和)를 변하여 용(庸)이라고 말한 것은, 유씨(游氏)[유초(游酢)]가 말하기를 ‘성정(性情)으로써 말하면 중화(中和)라 하고, 덕행(德行)으로써 말하면 중용(中庸)이라 한다.’ 하였으니, 그 말이 옳다. 그러나 중용(中庸)의 중(中)은 실로 중화(中和)의 뜻을 겸하였다."
子曰中庸其至矣乎民鮮能久矣,過則失中不及則未至故惟中庸之德爲至然亦人所同得初無難事但世敎衰民不興行故鮮能之今已久矣論語無能字,子曰：“中庸其至矣乎！民鮮能久矣！”,過則失中，不及則未至，故惟中庸之德爲至。然亦人所同得，初無難事，但世敎衰，民不興行，故鮮能之，今已久矣。論語無能字。,공자(孔子)께서 말씀하셨다. “중용(中庸)은 그 지극할 것이다. 사람들이 능한 이가 적은 지가 오래이다.”,"과(過)하면 중(中)을 잃고, 불급(不及)하면 이르지 못한다. 그러므로 오직 중용(中庸)의 덕(德)이 지극함이 된다. 그러나 또한 사람이 똑같이 얻은 바여서 애당초 어려운 일이 아닌데, 다만 세교(世敎)가 쇠하여 사람들이 흥행(興行)하지 않는다. 그러므로 능한 이가 적은 지가 이제 이미 오래된 것이다. 《논어(論語)》〈옹야편(雍也篇)〉에는 능자(能字)가 없다."
,右第三章,,右第三章。,,우(右)는 제3장(第三章)이다.
子曰道之不行也我知之矣知者過之愚者不及也道之不明也我知之矣賢者過之不肖者不及也,道者天理之當然中而已矣知愚賢不肖之過不及則生稟之異而失其中也知者知之過旣以道爲不足行愚者不及知又不知所以行此道之所以常不行也賢者行之過旣以道爲不足知不肖者不及行又不求所以知此道之所以常不明也,子曰：“道之不行也，我知之矣，知者過之，愚者不及也；道之不明也，我知之矣，賢者過之，不肖者不及也。,道者，天理之當然，中而已矣。知愚賢不肖之過不及，則生稟之異而失其中也。知者知之過，旣以道爲不足行；愚者不及知，又不知所以行，此道之所以常不行也。賢者行之過，旣以道爲不足知；不肖者不及行，又不求所以知，此道之所以常不明也。,"공자(孔子)께서 말씀하셨다. “도(道)가 행해지지 못하는 이유를 내 알았으니, 지혜로운 자는 과(過)하고 어리석은 자는 불급(不及)하기 때문이다. 도(道)가 밝아지지 못하는 이유를 내 알았으니, 어진 자는 과(過)하고 어질지 못한 자는 불급(不及)하기 때문이다.","도(道)는 천리(天理)의 당연(當然)함이니, 중(中)일 뿐이다. 지(智)·우(愚)와 현(賢)·불초(不肖)의 과(過)하고 불급(不及)함은 타고난 자품(資稟)이 달라 그 중(中)을 잃은 것이다. 지혜로운 자는 앎이 지나쳐 이미 도(道)를 족히 행할 것이 없다 하고, 어리석은 자는 앎에 미치지 못하고 또 행할 바를 알지 못하니, 이는 도(道)가 항상 행해지지 못하는 소이(所以)이다. 어진 자는 행(行)이 지나쳐 이미 도(道)를 족히 알 것이 없다 하고, 어질지 못한 자는 행(行)에 미치지 못하고 또 알 바를 구하지 않으니, 이는 도(道)가 항상 밝아지지 못하는 소이(所以)이다."
人莫不飮食也鮮能知味也,道不可離人自不察是以有過不及之弊,人莫不飮食也，鮮能知味也。”,道不可離，人自不察，是以有過不及之弊。,사람들이 음식(飮食)을 먹고 마시지 않는 이가 없건마는 맛을 아는 이는 적다.”,도(道)는 떠날 수가 없는데 사람들이 스스로 살피지 않는다. 이 때문에 과(過)하고 불급(不及)한 폐단이 있는 것이다.
,右第四章,,右第四章。,,우(右)는 제4장(第四章)이다.
子曰道其不行矣夫,由不明故不行,子曰：“道其不行矣夫！”,由不明，故不行。,공자(孔子)께서 말씀하셨다. “도(道)가 그 행해지지 못하겠구나.”,밝지 못하기 때문에 행해지지 못하는 것이다.
,右第五章此章承上章而擧其不行之端以起下章之意,,右第五章。此章承上章而擧其不行之端，以起下章之意。,,우(右)는 제5장(第五章)이다. 이 장(章)은 상장(上章)을 이어 <도(道)가> 행해지지 못하는 단서(端緖)를 들어서 하장(下章)의 뜻을 일으킨 것이다.
子曰舜其大知也與舜好問而好察邇言隱惡而揚善執其兩端用其中於民其斯以爲舜乎,舜之所以爲大知者以其不自用而取諸人也邇言者淺近之言猶必察焉其無遺善可知然於其言之未善者則隱而不宣其善者則播而不匿其廣大光明又如此則人孰不樂告以善哉兩端謂衆論不同之極致蓋凡物皆有兩端如小大厚薄之類於善之中又執其兩端而量度以取中然後用之則其擇之審而行之至矣然非在我之權度精切不差何以與此此知之所以無過不及而道之所以行也,子曰：“舜其大知也與！舜好問而好察邇言，隱惡而揚善，執其兩端，用其中於民，其斯以爲舜乎！”,舜之所以爲大知者，以其不自用而取諸人也。邇言者，淺近之言，猶必察焉，其無遺善可知。然於其言之未善者則隱而不宣，其善者則播而不匿，其廣大光明又如此，則人孰不樂告以善哉。兩端，謂衆論不同之極致。蓋凡物皆有兩端，如小大厚薄之類，於善之中又執其兩端，而量度以取中，然後用之，則其擇之審而行之至矣。然非在我之權度精切不差，何以與此。此知之所以無過不及，而道之所以行也。,"공자(孔子)께서 말씀하셨다. “순(舜)임금은 큰 지혜이실 것이다. 순(舜)임금은 묻기를 좋아하시고, 천근(淺近)한 말씀을 살피기 좋아하시되, 악(惡)을 숨겨 주고 선(善)을 드날리시며, 두 끝을 잡으시어 그 중(中)을 백성에게 쓰시니, 그 때문에 순(舜)임금이 되신 것이다.”","순(舜)임금이 큰 지혜가 되신 까닭은 자기 지혜를 쓰지 않고 남에게서 취하셨기 때문이다. 이언(邇言)은 천근(淺近)한 말인데도 오히려 반드시 살피셨으니, 그 버린 선(善)이 없음을 알 수 있다. 그러나 그 말의 선(善)하지 못한 것은 숨겨 주고 드러내지 않으며, 그 선(善)한 것은 전파(傳播)하고 숨기지 아니하여, 광대(廣大)하고 광명(光明)함이 또 이와 같았으니, 사람들이 그 누가 선(善)으로써 말해 주기를 즐거워하지 않겠는가. 양단(兩端)은 중론(衆論)이 같지 않음의 극치(極致)를 이른다. 모든 사물에는 다 양단(兩端)이 있으니, 소(小)와 대(大), 후(厚)와 박(薄)과 같은 종류이다. 선(善)의 가운데에 또 그 두 끝을 잡고서 헤아려 중(中)을 취한 뒤에 쓴다면, 택(擇)함이 분명하고 행함이 지극한 것이다. 그러나 자신에게 있는 권도(權度)[저울과 자]가 정(精)하고 간절하여 어그러지지 않는 자가 아니면, 어찌 이에 참여할 수 있겠는가. 이는 지(知)가 과(過)·불급(不及)이 없어서 도(道)가 행해지게 된 이유이다."
,右第六章,,右第六章。,,우(右)는 제6장(第六章)이다.
子曰人皆曰予知驅而納諸罟擭陷阱之中而莫之知辟也人皆曰予知擇乎中庸而不能期月守也,罟網也擭機檻也陷阱坑坎也皆所以掩取禽獸者也擇乎中庸辨別衆理以求所謂中庸卽上章好問用中之事也期月匝一月也言知禍而不知避以況能擇而不能守皆不得爲知也,子曰：“人皆曰予知，驅而納諸罟擭陷阱之中，而莫之知辟也。人皆曰予知，擇乎中庸而不能期月守也。”,罟，網也；擭，機檻也；陷阱，坑坎也；皆所以掩取禽獸者也。擇乎中庸，辨別衆理，以求所謂中庸，卽上章好問用中之事也。期月，匝一月也。言知禍而不知避，以況能擇而不能守，皆不得爲知也。,"공자(孔子)께서 말씀하셨다. “사람들이 모두 말하기를 내가 지혜롭다 하되 고확(罟擭)과 함정(陷阱)의 가운데로 몰아 넣어도 피할 줄을 알지 못하며, 사람들이 모두 말하기를 내가 지혜롭다 하되 중용(中庸)을 택(擇)하여 기월(期月)도 지키지 못한다.”","고(罟)는 그물이요, 확(擭)은 덫이요, 함정(陷阱)은 구덩이이니, 모두 금수(禽獸)를 가리워 잡는 것이다. 중용(中庸)을 택한다는 것은 여러 이치를 변별(辨別)하여 이른바 중용(中庸)이란 것을 찾음이니, 바로 상장(上章)에 말한 바 ‘묻기를 좋아하고 중(中)을 쓴다.’는 일이다. 기월(期月)은 만 1개월이다. 화(禍)를 알면서도 피할 줄을 알지 못함을 말씀하여 능히 중용(中庸)을 택하고도 지키지 못함을 비유하였으니, 이는 모두 지혜라 할 수 없다고 한 것이다."
,右第七章承上章大知而言又擧不明之端以起下章也,,右第七章。承上章大知而言，又擧不明之端，以起下章也。,,"우(右)는 제7장(第七章)이다. 상장(上章)의 대지(大智)를 이어 말씀하였고, 또 도(道)가 밝아지지 못하는 단서(端緖)를 들어 하장(下章)을 일으킨 것이다."
子曰回之爲人也擇乎中庸得一善則拳拳服膺而弗失之矣,回孔子弟子顔淵名拳拳奉持之貌服猶著也膺胸也奉持而著之心胸之間言能守也顔子蓋眞知之故能擇能守如此此行之所以無過不及而道之所以明也,子曰：“回之爲人也，擇乎中庸，得一善，則拳拳服膺而弗失之矣。”,回，孔子弟子顔淵名。拳拳，奉持之貌。服，猶著也。膺，胸也。奉持而著之心胸之間，言能守也。顔子蓋眞知之，故能擇能守如此，此行之所以無過不及，而道之所以明也。,공자(孔子)께서 말씀하셨다. “안회(顔回)의 사람됨이 중용(中庸)을 가려 한 선(善)을 얻으면 권권(拳拳)히 가슴속에 두어 잃지 않는다.”,"회(回)는 공자(孔子)의 제자(弟子)인 안연(顔淵)의 이름이다. 권권(拳拳)은 받들어 잡는 모양이다. 복(服)은 착(著)[붙여 둠]과 같으며 응(膺)은 가슴이니, 받들어 잡아서 마음과 가슴의 사이에 붙여 둠이니, 능히 지킴을 말한다. 안자(顔子)는 참으로 알았다. 그러므로 능히 택하고 능히 지킴이 이와 같았으니, 이는 행(行)이 과(過)·불급(不及)이 없어서 도(道)가 밝아지게 된 이유이다."
,右第八章,,右第八章。,,우(右)는 제8장(第八章)이다.
子曰天下國家可均也爵祿可辭也白刃可蹈也中庸不可能也,均平治也三者亦知智仁勇之事天下之至難也然皆倚於一偏故資之近而力能勉者皆足以能之至於中庸雖若易能然非義精仁熟而無一毫人欲之私者不能及也三者難而易中庸易而難此民之所以鮮能也,子曰：“天下國家可均也，爵祿可辭也，白刃可蹈也，中庸不可能也。”,均，平治也。三者亦知智仁勇之事，天下之至難也。然皆倚於一偏，故資之近而力能勉者，皆足以能之。至於中庸，雖若易能，然非義精仁熟而無一毫人欲之私者，不能及也。三者難而易，中庸易而難，此民之所以鮮能也。,"공자(孔子)께서 말씀하셨다. “천하(天下)와 국가(國家)를 균평(均平)히 다스릴 수 있으며, 작록(爵祿)을 사양할 수 있으며, 흰 칼날을 밟을 수 있으되, 중용(中庸)은 능히 할 수 없다.”","균(均)은 평(平)하게 다스림이다. 이 세 가지도 또한 지(智)·인(仁)·용(勇)의 일이니, 천하에 지극히 어려운 일이다. 그러나 모두 한쪽에 치우쳐 있기 때문에 자품(資稟)이 이에 가깝고 공력(功力)을 힘쓰는 자는 다 족히 할 수 있거니와, 중용(中庸)에 이르러서는 비록 능히 하기 쉬울 것 같으나 의(義)가 정하고 인(仁)이 익숙하여 일호(一毫)의 사욕(私慾)이 없는 자가 아니면 미치지 못한다. 세 가지는 어려우면서도 쉽고, 중용(中庸)은 쉬우면서도 어려우니, 이는 사람 중에 능한 이가 적은 이유이다."
,右第九章亦承上章以起下章,,右第九章。亦承上章以起下章。,,우(右)는 제9장(第九章)이다. 이 또한 상장(上章)을 이어서 하장(下章)을 일으킨 것이다.
子路問强,子路孔子弟子仲由也子路好勇故問强,子路問强。,子路，孔子弟子仲由也。子路好勇，故問强。,"자로(子路)가 강(强)함을 묻자,",자로(子路)는 공자(孔子)의 제자(弟子) 중유(仲由)이다. 자로(子路)는 용맹을 좋아하였으므로 강함을 물은 것이다.
