대문,주석,대문표점,주석표점,대문해석,주석해석
季康子問弟子孰爲好學孔子對曰有顔回者好學不幸短命死矣今也則亡,范氏曰哀公康子問同而對有詳略者臣之告君不可不盡若康子者必待其能問乃告之此敎誨之道也,季康子問：“弟子孰爲好學？”孔子對曰：“有顔回者好學，不幸短命死矣！今也則亡。”,范氏曰：“哀公、康子問同而對有詳略者，臣之告君，不可不盡。若康子者，必待其能問乃告之，此敎誨之道也。”,"계강자(季康子)가 묻기를 “제자(弟子)중에 누가 학문(學問)을 좋아합니까?” 하자, 공자(孔子)께서 대답하셨다. “안회(顔回)라는 자가 학문을 좋아했었는데 불행히도 명(命)이 짧아 죽었다. 지금은 없다.”","범씨(范氏)가 말하였다. “애공(哀公)과 강자(康子)의 물음이 같은데 대답에 있어 상세함과 간략한 차이가 있음은 신하가 임금에게 말씀드릴 적엔 다하지 않을 수 없어서이요, 강자(康子)와 같은 자는 반드시 그 묻기를 기다려야 말씀해 주시니, 이것은 가르침의 방법이다.”"
顔淵死顔路請子之車以爲之槨,顔路淵之父名無繇少孔子六歲孔子始敎而受學焉槨外棺也請爲槨欲賣車以買槨也,顔淵死，顔路請子之車以爲之槨。,顔路，淵之父，名無繇。少孔子六歲，孔子始敎而受學焉。槨，外棺也。請爲槨，欲賣車以買槨也。,"안연(顔淵)이 죽자 안로(顔路)가 공자(孔子)의 수레를 팔아 외관〔槨〕을 만들 것을 청하니,","안로(顔路)는 안회(顔回)의 아버지이니, 이름은 무요(無繇)인데, 공자(孔子)보다 6세가 적은 바, 공자(孔子)께서 처음 가르칠 적에 가르침을 받았다. 곽(槨)은 외관(外棺)이다. 곽(槨)을 만들 것을 청함은 수레를 팔아 곽(槨)을 사려고 한 것이다."
子曰才不才亦各言其子也鯉也死有棺而無槨吾不徒行以爲之槨以吾從大夫之後不可徒行也,鯉孔子之子伯魚也先孔子卒言鯉之才雖不及顔淵然己與顔路以父視之則皆子也孔子時已致仕尙從大夫之列言後謙辭,子曰：“才不才，亦各言其子也。鯉也死，有棺而無槨。吾不徒行以爲之槨。以吾從大夫之後，不可徒行也。”,鯉，孔子之子伯魚也，先孔子卒。言鯉之才雖不及顔淵，然己與顔路以父視之，則皆子也。孔子時已致仕，尙從大夫之列，言後，謙辭。,"공자(孔子)께서 말씀하셨다. “재주가 있거나 재주가 없거나 간에 또한 각각 자기의 아들이라 말할 것이니 <내 아들> 이(鯉)가 죽었을 때에 관(棺)만 있었고 곽(槨)은 없었으니, 내가 수레를 팔아 도보로 걸어다니며 곽(槨)을 만들어주지 못함은 내가 대부(大夫)의 뒤를 따르기 때문에 도보로 걸어다닐 수 없어서이다.”","이(鯉)는 공자(孔子)의 아들 백어(伯魚)인데 공자(孔子)보다 먼저 죽었다. 이(鯉)의 재주가 비록 안연(顔淵)에게 미치지 못하나 자기와 안로(顔路)가 아버지의 입장에서 본다면 모두 자식이라고 말씀한 것이다. 공자(孔子)가 이때 이미 치사(致仕)[벼슬을 내놓음]하였으나 아직도 대부(大夫)의 반렬(班列)을 따랐는데, 뒤라고 말씀한 것은 겸사이다."
,胡氏曰孔子遇舊館人之喪嘗脫驂以賻之矣今乃不許顔路之請何耶葬可以無槨驂可以脫而復求大夫不可以徒行命車不可以與人而鬻諸市也且爲所識窮乏者得我而勉强以副其意豈誠心與直道哉或者以爲君子行禮視吾之有無而已夫君子之用財視義之可否豈獨視有無而已哉,,胡氏曰：“孔子遇舊館人之喪，嘗脫驂以賻之矣。今乃不許顔路之請，何耶？葬可以無槨，驂可以脫而復求，大夫不可以徒行，命車不可以與人而鬻諸市也。且爲所識窮乏者得我，而勉强以副其意，豈誠心與直道哉？或者以爲君子行禮，視吾之有無而已。夫君子之用財，視義之可否豈獨視有無而已哉？,,"호씨(胡氏)가 말하였다. “공자(孔子)께서 옛 여관 주인의 상(喪)을 만나자, 일찍이 참마(驂馬)[곁말]를 벗겨서 부의를 하셨다. 그런데 지금 안로(顔路)의 요청을 허락하지 않음은 어째서인가? 이번 초상에는 외관이 없어도 되고 곁말은 벗겼다가 다시 구할 수도 있으며, 대부(大夫)는 걸어다닐 수 없고, <임금께서 하사한> 명거(命車)는 남에게 주어서 시장에 팔게 할 수 없기 때문이다. 또 내가 알고 있는 궁핍한 자가 나의 은덕을 고맙게 여김을 위해 억지로 그 뜻에 부응한다면 어찌 진실된 마음이겠으며 바른 도리이겠는가? 혹자는 말하기를 ‘군자(君子)는 예(禮)를 행함에 자신의 가세(家勢)에 있고 없음을 살펴볼 뿐이다.’하였다. 그러나 군자(君子)가 재물을 씀에는 의리(義理)의 옳고 그름을 보는 것이니, 어찌 다만 있고 없음만을 볼뿐이겠는가?”"
顔淵死子曰噫天喪予天喪予,噫傷痛聲悼道無傳若天喪己也,顔淵死。子曰：“噫！天喪予！天喪予！”,噫，傷痛聲。悼道無傳，若天喪己也。,"안연(顔淵)이 죽자, 공자(孔子)께서 말씀하셨다. “아! 하늘이 나를 망하게 하였구나! 하늘이 나를 망하게 하였구나!”",희(噫)는 슬퍼하고 애통해 하는 소리이다. 도(道)가 전해지지 못하여 마치 하늘이 자신을 망하게 한 것과 같이 슬퍼하신 것이다.
顔淵死子哭之慟從者曰子慟矣,慟哀過也,顔淵死，子哭之慟。從者曰：“子慟矣。”,慟，哀過也。,"안연(顔淵)이 죽자, 공자(孔子)께서 곡하시기를 지나치게 애통해 하셨다. 종자(從者)가 말하였다. “선생님께서 지나치게 애통해 하십니다.”",통(慟)은 슬퍼함이 지나친 것이다.
曰有慟乎,哀傷之至不自知也,曰：“有慟乎？,哀傷之至，不自知也。,공자(孔子)께서 말씀하셨다. “지나치게 애통함이 있었느냐?”,슬퍼하고 상심함이 지극하여 스스로 알지 못하신 것이다.
非夫人之爲慟而誰爲,夫人謂顔淵言其死可惜哭之宜慟非他人之比也,非夫人之爲慟而誰爲！”,夫人，謂顔淵。言其死可惜，哭之宜慟，非他人之比也。,저 사람〔夫人〕을 위해 애통해 하지 않고서 누구를 위해 애통해 하겠는가?”,"부인(夫人)은 안연(顔淵)을 말한다. 그의 죽음이 애석할 만하여 곡함에 마땅히 애통해야 하니, 다른 사람에 견줄 것이 아님을 말씀한 것이다."
,胡氏曰痛惜之至施當其可皆情性之正也,,胡氏曰：“痛惜之至，施當其可，皆情性之正也。”,,"호씨(胡氏)가 말하였다. “애통함이 지극하면서도 베풂이 그 옳음에 마땅하였으니, 이는 성정(性情)의 올바름이다.”"
顔淵死門人欲厚葬之子曰不可,喪具稱家之有無貧而厚葬不循理也故夫子止之,顔淵死，門人欲厚葬之，子曰：“不可。”,喪具稱家之有無，貧而厚葬，不循理也。故夫子止之。,"안연(顔淵)이 죽자, 문인(門人)들이 후히 장사지내려 하니, 공자(孔子)께서 “옳지 않다.” 하셨다.","초상에 쓰는 도구는 가세(家勢)의 있고 없음에 맞추어야 하니, 가난하면서 후히 장사지냄은 이치를 따름이 아니다. 그러므로 부자(夫子)께서 만류하신 것이다."
門人厚葬之,蓋顔路聽之,門人厚葬之。,蓋顔路聽之。,"문인(門人)들이 후히 장사지내자,",안로(顔路)가 들어준 듯하다.
子曰回也視予猶父也予不得視猶子也非我也夫二三子也,嘆不得如葬鯉之得宜以責門人也,子曰：“回也視予猶父也，予不得視猶子也。非我也，夫二三子也。”,嘆不得如葬鯉之得宜，以責門人也。,"공자(孔子)께서 말씀하셨다. “안회(顔回)는 나 보기를 아버지처럼 여겼는데, 나는 <그를> 자식처럼 보지 못했으니, 나의 잘못이 아니라 저희들이 한 짓이다.”",이(鯉)를 장사지낼 적에 마땅함을 얻었던 것처럼 하지 못함을 탄식하여 문인(門人)들을 책망(責望)하신 것이다.
季路問事鬼神子曰未能事人焉能事鬼敢問死曰未知生焉知死,問事鬼神蓋求所以奉祭祀之意而死者人之所必有不可不知皆切問也然非誠敬足以事人則必不能事神非原始而知所以生則必不能反終而知所以死蓋幽明始終初無二理但學之有序不可躐等故夫子告之如此,季路問事鬼神。子曰：“未能事人，焉能事鬼？”敢問死。曰：“未知生，焉知死？”,問事鬼神，蓋求所以奉祭祀之意。而死者人之所必有，不可不知，皆切問也。然非誠敬足以事人，則必不能事神；非原始而知所以生，則必不能反終而知所以死。蓋幽明始終，初無二理，但學之有序，不可躐等，故夫子告之如此。,"계로(季路)가 귀신(鬼神) 섬김을 묻자, 공자(孔子)께서 “사람을 잘 섬기지 못한다면 어떻게 귀신(鬼神)을 섬기겠는가?” 하셨다. “감히 죽음을 묻겠습니다.” 하자, 공자(孔子)께서 “삶을 모른다면 어떻게 죽음을 알겠는가?” 하셨다.","귀신(鬼神) 섬김을 물음은 제사(祭祀)를 받드는 바의 뜻을 물은 것이요, 죽음은 사람에게 반드시 있는 것이니, 알지 않으면 안 된다. 이는 모두 절실한 질문이다. 그러나 정성과 공경심이 사람을 섬길 수 있는 자가 아니면 반드시 귀신을 섬기지 못할 것이요, 시초(始初)를 근원해 보아 생(生)[사는 것]을 알지 못하면 반드시 종(終)으로 돌아가 죽음을 알지 못할 것이다. 대개 유(幽)[저승]와 명(明)[이승], 생(生)과 사(死)는 애당초 두 이치가 없으나, 다만 배움에는 순서가 있어 등급을 뛰어넘을 수 없는 것이다. 그러므로 부자(夫子)께서 이와 같이 말씀해 주신 것이다."
,程子曰晝夜者死生之道也知生之道則知死之道盡事人之道則盡事鬼之道死生人鬼一而二二而一者也或言夫子不告子路不知此乃所以深告之也,,程子曰：“晝夜者，死生之道也。知生之道，則知死之道；盡事人之道，則盡事鬼之道。死生人鬼，一而二，二而一者也。或言夫子不告子路，不知此乃所以深告之也。”,,"정자(程子)가 말씀하였다. “낮과 밤은 사(死)와 생(生)의 도(道)이다. 생(生)의 도(道)를 알면 사(死)의 도(道)를 알 것이요, 사람 섬기는 도리를 다하면 귀신 섬기는 도리를 다할 것이다. 사(死)와 생(生), 인(人)과 귀(鬼)는 하나이면서 둘이고, 둘이면서 하나이다. 혹자들은 말하기를 부자(夫子)께서 자로(子路)에게 말씀해 주지 않았다고 하는데, 이는 바로 깊이 일러 준 것임을 알지 못하고 하는 말이다.”"
閔子侍側誾誾如也子路行行如也冉有子貢侃侃如也子樂,行行剛强之貌子樂者樂得英才而敎育之,閔子侍側，誾誾如也；子路，行行如也；冉有、子貢，侃侃如也。子樂。,行行，剛强之貌。子樂者，樂得英才而敎育之。,"민자건(閔子騫)은 옆에서 모시는데 은은(誾誾)[온화]하였고, 자로(子路)는 항항(行行)[굳셈]하였고, 염유(冉有)·자공(子貢)은 간간(侃侃)[강직함]하니, 공자(孔子)께서 즐거워하셨다.",항항(行行)은 굳세고 강한 모양이다. 공자(孔子)께서 즐거워하심은 영재(英才)를 얻어 교육함을 즐거워하신 것이다.
若由也不得其死然,尹氏曰子路剛强有不得其死之理故因以戒之其後子路卒死於衛孔悝之難洪氏曰漢書引此句上有曰字或云上文樂字卽曰字之誤,“若由也，不得其死然。”,尹氏曰：“子路剛强，有不得其死之理，故因以戒之。其後子路卒死於衛孔悝之難。”洪氏曰：“漢書引此句，上有曰字。”或云：“上文樂字，卽曰字之誤。”,“유(由)[자로(子路)]로 말하면 온당한 죽음을 얻지 못할 듯 하구나.”,"윤씨(尹氏)가 말하였다. “자로(子路)는 강강(剛强)하여 온당한 죽음을 얻지 못할 이치가 있었다. 그러므로 인하여 경계하셨던 것인데, 그 뒤 자로(子路)는 마침내 위(衛)나라 공회(孔悝)의 난(難)에 죽었다.” 홍씨(洪氏)가 말하였다. “《한서(漢書)》에 이 글귀를 인용하였는데, 위에 왈자(曰字)가 있다.” 혹자는 위 글의 낙자(樂字)는 바로 왈자(曰字)의 잘못이라고 한다."
魯人爲長府,長府藏名藏貨財曰府爲蓋改作之,魯人爲長府。,長府，藏名。藏貨財曰府。爲，蓋改作之。,"노(魯)나라 사람이 장부(長府)라는 창고를 짓자,",장부(長府)는 창고 이름이다. 재화(財貨)를 보관해 두는 곳을 부(府)라 한다. 위(爲)는 아마도 고쳐 짓는 것인 듯하다.
閔子騫曰仍舊貫如之何何必改作,仍因也貫事也王氏曰改作勞民傷財在於得已則不如仍舊貫之善,閔子騫曰：“仍舊貫，如之何？何必改作？”,仍，因也。貫，事也。王氏曰：“改作，勞民傷財。在於得已，則不如仍舊貫之善。”,민자건(閔子騫)이 말하였다. “옛 일을 그대로 이용하는 것이 어떻겠는가? 하필 고쳐지어야 하는가?”,"잉(仍)은 그대로 따르는 것이요, 관(貫)은 일이다. 왕씨(王氏)가 말하였다. “고쳐 짓는 것은 백성을 수고롭게 하고 재물을 손상시키니, 그만두어도 될 수 있는 입장에 있다면 옛 일을 그대로 따름이 좋음만 못하다.”"
子曰夫人不言言必有中,言不妄發發必當理惟有德者能之,子曰：“夫人不言，言必有中。”,言不妄發，發必當理，惟有德者能之。,"공자(孔子)께서 말씀하셨다. “저 사람[부인(夫人)]이 말을 하지 않을지언정, 말을 하면 반드시 <도리(道理)에> 맞음이 있다.”",말을 망발(妄發)하지 않고 말을 내면 반드시 이치에 맞음은 오직 덕(德)이 있는 자만이 능한 것이다.
子曰由之瑟奚爲於丘之門,程子曰言其聲之不和與己不同也家語云子路鼓瑟有北鄙殺伐之聲蓋其氣質剛勇而不足於中和故其發於聲者如此,子曰：“由之瑟奚爲於丘之門？”,程子曰：“言其聲之不和，與己不同也。”家語云：“子路鼓瑟，有北鄙殺伐之聲。”蓋其氣質剛勇，而不足於中和，故其發於聲者如此。,공자(孔子)께서 말씀하셨다. “유(由)[자로(子路)]의 비파가락을 어찌 내 문(門)에서 연주하는가?”,"정자(程子)가 말씀하였다. “그 소리가 조화되지 못하여 자기와 같지 않음을 말씀하신 것이다.” 《가어(家語)》에 “자로(子路)가 비파를 탐에 북쪽 변방의 살벌(殺伐)한 소리가 있었다.” 하였으니, 이는 그 기질(氣質)이 굳세고 용맹하여 중화(中和)에 부족하였으므로 그 소리에 나타난 것이 이와 같았던 것이다."
門人不敬子路子曰由也升堂矣未入於室也,門人以夫子之言遂不敬子路故夫子釋之升堂入室喩入道之次第言子路之學已造乎正大高明之域特未深入精微之奧耳未可以一事之失而遽忽之也,門人不敬子路。子曰：“由也升堂矣，未入於室也。”,門人以夫子之言，遂不敬子路，故夫子釋之。升堂入室，喩入道之次第。言子路之學，已造乎正大高明之域，特未深入精微之奧耳，未可以一事之失而遽忽之也。,"문인(門人)들이 자로(子路)를 공경하지 않자, 공자(孔子)께서 말씀하셨다. “유(由)는 당(堂)에는 올랐고 아직 방에 들어오지 못한 것이다.”","문인(門人)들이 공자(孔子)의 말씀으로 인해 마침내 자로(子路)를 공경하지 않았으므로, 공자(孔子)께서 해석해 주신 것이다. 당(堂)에 오르고 방에 들어감은 도(道)에 들어가는 차례를 비유한 것이다. 자로(子路)의 학문(學問)이 이미 정대(正大)하고 고명(高明)한 경지에 이르렀고, 다만 정미(精微)의 깊은 곳에 깊이 들어가지 못했을 뿐이니 한 일의 잘못으로 대번에 경홀히 해서는 안됨을 말씀하신 것이다."
子貢問師與商也孰賢子曰師也過商也不及,子張才高意廣而好爲苟難故常過中子夏篤信謹守而規模狹隘故常不及,子貢問：“師與商也孰賢？”子曰：“師也過，商也不及。”,子張才高意廣，而好爲苟難，故常過中。子夏篤信謹守，而規模狹隘，故常不及。,"자공(子貢)이 “사(師)[자장(子張)]와 상(商)[자하(子夏)]은 누가 낫습니까?” 하고 묻자, 공자(孔子)께서 “사(師)는 지나치고, 상(商)은 미치지 못한다.” 하셨다.","자장(子張)은 재주가 높고 뜻이 넓었으나 구차히 어려운 일을 하기 좋아했으므로 항상 중도(中道)에 지나쳤고, 자하(子夏)는 독실히 믿고 삼가 지켰으나 규모가 협소했으므로 항상 미치지 못하였다."
曰然則師愈與,愈猶勝也,曰：“然則師愈與？”,愈，猶勝也。,<자공(子貢)이> 물었다. “그러면 사(師)가 낫습니까?”,유(愈)는 승(勝)[낫다]과 같다.
子曰過猶不及,道以中庸爲至賢知之過雖若勝於愚不肖之不及然其失中則一也,子曰：“過猶不及。”,道以中庸爲至。賢知之過，雖若勝於愚不肖之不及，然其失中則一也。,공자(孔子)께서 말씀하셨다. “지나침은 미치지 못함과 같다.”,"도(道)는 중용(中庸)을 극치로 삼으니, 현자(賢者)와 지자(智者)의 지나침이 비록 우자(愚者)와 불초(不肖)한 자(者)의 미치지 못함보다 나을 것 같으나, 그 중도(中道)를 잃음은 똑같은 것이다."
,尹氏曰中庸之爲德也其至矣乎夫過與不及均也差之毫釐繆以千里故聖人之敎抑其過引其不及歸於中道而已,,尹氏曰：“中庸之爲德也，其至矣乎！夫過與不及，均也。差之毫釐，繆以千里。故聖人之敎，抑其過，引其不及，歸於中道而已。”,,"윤씨(尹氏)가 말하였다. “중용(中庸)의 덕(德)됨이 지극하다. 지나침과 미치지 못함은 똑같으니, <처음에는> 털끝 만한 차이가 <종말에는> 천리나 어긋나게 된다. 그러므로 성인(聖人)의 가르치심은 그 지나침을 억제하고 이르지 못함을 이끌어 중도(中道)에 돌아가게 할뿐이다.”"
季氏富於周公而求也爲之聚斂而附益之,周公以王室至親有大功位冢宰其富宜矣季氏以諸侯之卿而富過之非攘奪其君刻剝其民何以得此冉求爲季氏宰又爲之急賦稅以益其富,季氏富於周公，而求也爲之聚斂而附益之。,周公以王室至親，有大功，位冢宰，其富宜矣。季氏以諸侯之卿，而富過之，非攘奪其君、刻剝其民，何以得此？冉求爲季氏宰，又爲之急賦稅以益其富。,계씨(季氏)가 주공(周公)보다 부유하였는데도 구(求)[염유(冉有)]가 그를 위해 부세(賦稅)를 걷어 재산을 더 늘려주었다.,"주공(周公)은 왕실(王室)의 지친(至親)으로 큰공이 있었고 총재(冢宰) 자리에 있었으니, 그 부유함이 마땅하거니와 계씨(季氏)는 제후(諸侯)의 경(卿)으로서 부유함이 주공(周公)보다 지나쳤으니, 그 임금의 것을 훔쳐 빼앗거나 백성(百姓)들에게서 혹독하게 긁어모으지 않았다면 어찌 이것을 얻을 수 있었겠는가? 염구(冉求)는 계씨(季氏)의 가신(家臣)이 되었고, 또 그를 위해 부세(賦稅)를 급박하게 거두어 그의 부(富)함을 더해 주었다."
子曰非吾徒也小子鳴鼓而攻之可也,非吾徒絶之也小子鳴鼓而攻之使門人聲其罪以責之也聖人之惡黨惡而害民也如此然師嚴而友親故已絶之而猶使門人正之又見其愛人之無已也,子曰：“非吾徒也。小子鳴鼓而攻之，可也。”,非吾徒，絶之也。小子鳴鼓而攻之，使門人聲其罪以責之也。聖人之惡黨惡而害民也如此。然師嚴而友親，故已絶之，而猶使門人正之，又見其愛人之無已也。,"공자(孔子)께서 말씀하셨다. “<구(求)는> 우리 무리가 아니니, 소자(小子)들아! 북을 울려 죄를 성토(聲討)함이 옳다.”","우리 무리가 아니란 것은 그를 끊음이요, 소자(小子)들아 북을 울려 성토하라 하신 것은 문인(門人)들로 하여금 그 죄를 성토하여 꾸짖게 하신 것이다. 성인(聖人)께서 악한 사람과 무리가 되어 백성을 해침을 미워함이 이와 같았다. 그러나 스승은 엄하고 벗은 친하므로 이미 끊고서도 오히려 문인(門人)으로 하여금 바로잡게 하셨으니, 또한 그 사람을 사랑하여 그침이 없으심을 보겠다."
