대문,주석,대문표점,주석표점,대문해석,주석해석
賓退必復命曰賓不顧矣,紓君敬也,賓退，必復命曰：“賓不顧矣。”,紓君敬也。,"손님이 물러가면, 반드시 복명(復命)하시기를 “손님이 돌아보지 않고 잘 갔습니다.” 하셨다.",임금의 공경을 풀게 한 것이다.
,此一節記孔子爲君擯相之容,,此一節，記孔子爲君擯相之容。,,이 1절(節)은 공자(孔子)께서 임금을 위하여 빈상(擯相)이 되었을 때의 모양을 기록한 것이다.
入公門鞠躬如也如不容,鞠躬曲身也公門高大而若不容敬之至也,入公門，鞠躬如也，如不容。,鞠躬，曲身也。公門高大而若不容，敬之至也。,"공문(公門)[궁문]에 들어가실 적에는, 몸을 굽히시어 용납하지 못하는 듯이 하셨다.",국궁(鞠躬)은 몸을 굽히는 것이다. 공문(公門)이 높고 큰데도 용납하지 못하는 듯이 하신 것은 공경하기를 지극히 하기 때문이다.
立不中門行不履閾,中門中於門也謂當棖闑之間君出入處也閾門限也禮士大夫出入公門由闑右不踐閾謝氏曰立中門則當尊行履閾則不恪,立不中門，行不履閾。,中門，中於門也。謂當棖闑之間，君出入處也。閾，門限也。禮：士大夫出入公門，由闑右，不踐閾。謝氏曰：“立中門則當尊，行履閾則不恪。”,"서 있을 때에는 문 가운데에 서지 않으시고, 다니실 때에는 문의 한계를 밟지 않으셨다.","중문(中門)은 문의 한가운데 서는 것이다. 이는 문설주와 문지방의 사이를 이름이니, 임금이 출입하는 곳이다. 역(閾)은 문의 한계이다. 예(禮)에 “사대부(士大夫)가 공문(公門)을 출입할 때에는 출입할 때에는 문지방〔闑〕의 오른쪽을 사용하고, 역(閾)을 밟지 않는다.” 하였다. 사씨(謝氏)가 말하였다. “설 때에 문의 한가운데에 하면 높은 곳을 차지하고, 문의 한계를 밟으면 조심스럽지 않다.”"
過位色勃如也足躩如也其言似不足者,位君之虛位謂門屛之間人君宁立之處所謂宁也君雖不在過之必敬不敢以虛位而慢之也言似不足不敢肆也,過位，色勃如也，足躩如也，其言似不足者。,位，君之虛位。謂門屛之間，人君宁立之處，所謂宁也。君雖不在，過之必敬，不敢以虛位而慢之也。言似不足，不敢肆也。,"<임금이 계시던> 자리를 지나실 적에는 낯빛을 변하시고, 발걸음을 조심하시며, 말씀을 부족한 듯이 하셨다.","위(位)는 임금의 빈자리인 바, 문과 병풍의 사이로서 인군(人君)이 <조회볼 때에 신하들을> 기다리며 서 있는 곳을 이름이니, 이른바 저(宁)라는 것이다. 임금이 계시지 않더라도 지날 때에는 반드시 공경함은 감히 빈자리라고 해서 함부로 하지 않은 것이다. 말씀을 부족한 듯이 한다는 것은 말을 감히 함부로 하지 않은 것이다."
攝齊升堂鞠躬如也屛氣似不息者,攝摳也齊衣下縫也禮將升堂兩手摳衣使去地尺恐躡之而傾跌失容也屛藏也息鼻息出入者也近至尊氣容肅也,攝齊升堂，鞠躬如也，屛氣似不息者。,攝，摳也。齊，衣下縫也。禮：將升堂，兩手摳衣，使去地尺，恐躡之而傾跌失容也。屛，藏也。息，鼻息出入者也。近至尊，氣容肅也。,"옷자락을 잡고 당(堂)에 오르실 적에 몸을 굽히시며, 숨을 죽이시어 숨을 쉬지 않는 것처럼 하셨다.","섭(攝)은 잡는 것이고, 자(齊)는 옷의 아랫자락이다. 예(禮)에 “장차 당(堂)에 오르려고 할 때에는 두 손으로 옷자락을 잡아 땅에서 한 자쯤 떨어지게 한다.” 하였으니, 옷자락을 밟아 넘어져서 용모를 잃을까 두려워해서이다. 병(屛)은 감추는 것이요, 식(息)은 코의 숨이 나가고 들어오는 것이다. 지존(至尊)을 가까이 하므로 숨쉬는 모양을 엄숙하게 하는 것이다."
出降一等逞顔色怡怡如也沒階趨翼如也復其位踧踖如也,陸氏曰趨下本無進字俗本有之誤也,出，降一等，逞顔色，怡怡如也。沒階趨，翼如也。復其位，踧踖如也。,陸氏曰：“趨下本無進字，俗本有之，誤也。”,"나오시어 한 층계를 내려서서는 낯빛을 펴서 화평하게 하시며, 층계를 다 내려와서는 빨리 걸으시되 새가 나래를 편 듯이 하시며, 자기 자리에 돌아와서는 축척(踧踖)하셨다.","육씨(陸氏)는 “추자(趨字) 아래에 본래 진자(進字)가 없었는데, 속본(俗本)에 있으니, 이는 잘못된 것이다.” 하였다."
,等階之級也逞放也漸遠所尊舒氣解顔怡怡和悅也沒階下盡階也趨走就位也復位踧踖敬之餘也,,等，階之級也。逞，放也。漸遠所尊，舒氣解顔。怡怡，和悅也。沒階，下盡階也。趨，走就位也。復位踧踖，敬之餘也。,,"등(等)은 계단의 층계이다. 영(逞)은 펴는 것이니, 높은 곳이 점점 멀어짐에 기운을 펴고 <긴장되었던> 얼굴을 펴는 것이다. 이이(怡怡)는 화평하고 기쁜 것이다. 몰계(沒階)는 계단을 다 내려온 것이다. 추(趨)는 빨리 걸어서 자기 자리로 나아가는 것이다. 자기 자리로 돌아와서 축척(踧踖)한 것은 공경히 아직 남은 것이다."
,此一節記孔子在朝之容,,此一節，記孔子在朝之容。,,이 1절(節)은 공자(孔子)께서 조정(朝廷)에 계실 때의 모습을 기록한 것이다.
執圭鞠躬如也如不勝上如揖下如授勃如戰色足蹜蹜如有循,圭諸侯命圭聘問隣國則使大夫執以通信如不勝執主器執輕如不克敬謹之至也上如揖下如授謂執圭平衡手與心齊高不過揖卑不過授也戰色戰而色懼也蹜蹜擧足促狹也如有循記所謂擧前曳踵言行不離地如緣物也,執圭，鞠躬如也，如不勝。上如揖，下如授。勃如戰色，足蹜蹜，如有循。,圭，諸侯命圭。聘問隣國，則使大夫執以通信。如不勝，執主器，執輕如不克，敬謹之至也。上如揖，下如授，謂執圭平衡，手與心齊，高不過揖，卑不過授也。戰色，戰而色懼也。蹜蹜，擧足促狹也。如有循，記所謂擧前曳踵。言行不離地，如緣物也。,"명규(命圭)를 잡으실 적에는 몸을 굽혀 <그 무게를> 이기지 못하는 듯이 하셨으며, <명규(命圭)를 잡는 위치는> 위로는 서로 읍(揖)할 때의 위치와 같게 하시고 아래로는 물건을 줄 때의 위치와 같게 하시며, 낯빛을 변하여 두려워하는 빛을 띠시며, 발걸음을 좁고 낮게 떼시었다.","규(圭)는 제후(諸侯)의 명규(命圭)이니, 이웃나라에 빙문(聘問)하게 되면 대부(大夫)로 하여금 잡게 하여 신(信)을 통하는 것이다. 이기지 못하는 듯이 한 것은 임금의 기물(器物)을 잡음에, 가벼운 것을 잡되 이기지 못하는 것처럼 함이니, 공경하고 삼가기를 지극히 하는 것이다. 상여읍(上如揖)·하여수(下如授)는 규(圭)를 잡는 것이 평형을 이루어 손이 심장 부위와 가지런하여, 높아도 읍(揖)할 때의 위치를 지나지 않고, 낮아도 물건을 줄 때의 위치를 지나지 않는 것이다. 전색(戰色)은 두려워하여 얼굴빛에 두려워하는 것이다. 축축(蹜蹜)은 발걸음을 좁게 떼는 것이다. 여유순(如有循)은 《예기(禮記)》에 이른바 “앞발을 들고 발꿈치를 끈다.”는 것이니, 걸음이 땅에서 떨어지지 않아 마치 물건을 따르는 것과 같음을 말한다."
享禮有容色,享獻也旣聘而享用圭璧有庭實有容色和也儀禮曰發氣滿容,享禮，有容色。,享，獻也。旣聘而享，用圭璧，有庭實。有容色，和也。儀禮曰：“發氣滿容。”,연향(燕享)하는 예석(禮席)에서는 온화한 낯빛을 하셨다.,"향(享)은 물건을 드리는 것이다. 빙문(聘問)이 끝나고 연향(燕享)을 베푸는데, 규벽(圭壁)을 사용하고, 마당에 각종 예물(禮物)을 진열해 놓는다. 용색(容色)이 있다는 것은 얼굴이 온화한 것이다. 《의례(儀禮)》에 “연향(燕享)할 때에는 기운을 펴 화기가 얼굴에 가득하게 한다.” 하였다."
私覿愉愉如也,私覿以私禮見也愉愉則又和矣,私覿，愉愉如也。,私覿，以私禮見也。愉愉，則又和矣。,사사로이 만나보실 때에는 화평하게 하셨다.,사적(私覿)은 사사로운[비공식] 예(禮)로 만나보는 것이다. 유유(愉愉)는 더욱 온화한 것이다.
,此一節記孔子爲君聘於隣國之禮也晁氏曰孔子定公九年仕魯至十三年適齊其間絶無朝聘往來之事疑使擯執圭兩條但孔子嘗言其禮當如此爾,,此一節，記孔子爲君聘於隣國之禮也。晁氏曰：“孔子，定公九年仕魯，至十三年適齊，其間絶無朝聘往來之事。疑使擯執圭兩條，但孔子嘗言其禮當如此爾。”,,"이 1절(節)은 공자(孔子)께서 임금을 위하여 이웃 나라에 빙문(聘問)하는 예(禮)를 기록한 것이다. 조씨(晁氏)가 말하였다. “공자(孔子)께서 정공(定公) 9년(年)에 노(魯)나라에서 벼슬하시고, 13년에 이르러 제(齊)나라에 가셨으니, 그 사이에 절대로 조회하거나 빙문하여 타국에 왕래하신 일이 없다. 빈상(擯相)이 되고 명규(命圭)를 잡는 두 조항(條項)은 다만 공자(孔子)께서 일찍이 그 예(禮)가 마땅히 이와 같아야 함을 말씀하신 것인 듯하다.”"
君子不以紺緅飾,君子謂孔子紺深靑揚赤色齊服也緅絳色三年之喪以飾練服也飾領緣也,君子不以紺緅飾。,君子，謂孔子。紺，深靑揚赤色，齊服也。緅，絳色。三年之喪，以飾練服也。飾，領緣也。,"군자(君子)는 감색(紺色)과 붉은 빛으로 옷을 선두르지 않으셨으며,","군자(君子)는 공자(孔子)를 이른다. 감(紺)은 짙게 푸르러 붉은 빛깔을 띠는 것이니, 재계할 때 입는 옷이다. 추(緅)는 붉은 색이니, 3년상(三年喪)에 연복(練服)을 선두르는 것이다. 식(飾)은 옷깃에 선두르는 것이다."
紅紫不以爲褻服,紅紫間色不正且近於婦人女子之服也褻服私居服也言此則不以爲朝祭之服可知,紅紫不以爲褻服。,紅紫，間色不正，且近於婦人女子之服也。褻服，私居服也。言此則不以爲朝祭之服可知。,다홍색과 자주색으로 평상복을 만들어 입지 않으셨다.,"홍색(紅色)과 자색(紫色)은 간색(間色)이니, 바르지 않으며 또 부인(婦人)과 여자(女子)의 옷 색깔에 가깝다. 설복(褻服)은 사사로이 있을 때에 입는 옷이다. 이렇게 말했으니, 이러한 색깔로는 조복(朝服)과 제복(祭服)을 만들지 않았음을 알 수 있다."
當暑袗絺綌必表而出之,袗單也葛之精者曰絺麤者曰綌表而出之謂先著裏衣表絺綌而出之於外欲其不見體也詩所謂蒙彼縐絺是也,當暑，袗絺綌，必表而出之。,袗，單也。葛之精者曰絺，麤者曰綌。表而出之，謂先著裏衣，表絺綌而出之於外，欲其不見體也。詩所謂“蒙彼縐絺”是也。,더위를 당해서는 가는 갈포(葛布)와 굵은 갈포(葛布)로 만든 홑옷을 반드시 겉에다 입으셨다.,"진(袗)은 홑옷이다. 갈포(葛布)의 정밀(精密)한 것을 치(絺)라 하고, 거친 것을 격(綌)이라 한다. 표이출지(表而出之)는 먼저 속옷을 입고 갈포(葛布)옷을 겉에 입어서 밖에 드러내는 것이니, 그 몸을 나타내지 않고자 해서이다. 《시경(詩經)》에 이른바 “저 고운 갈포옷을 위에다 입는다.”는 것이 바로 이것이다."
緇衣羔裘素衣麑裘黃衣狐裘,緇黑色羔裘用黑羊皮麑鹿子色白狐色黃衣以裼裘欲其相稱,緇衣羔裘，素衣麑裘，黃衣狐裘。,緇，黑色。羔裘，用黑羊皮。麑，鹿子，色白。狐，色黃。衣以裼裘，欲其相稱。,"검은 옷에는 염소 가죽으로 만든 갖옷을 입고, 흰옷에는 사슴 가죽으로 만든 갖옷을 입고, 누른 옷에는 여우 가죽으로 만든 갖옷을 입으셨다.","치(緇)는 검정색이다. 고구(羔裘)는 검은 염소의 가죽을 사용하여 만든 갖옷이다. 예(麑)는 사슴새끼이니, 색깔이 희다. 여우는 색깔이 누렇다. 옷을 갖옷 위에 껴입으니, 색깔이 서로 걸맞고자 해서이다."
褻裘長短右袂,長欲其溫短右袂所以便作事,褻裘長。短右袂。,長，欲其溫。短右袂，所以便作事。,"평상시에 입는 갖옷은 옷을 길게 하되, 오른쪽 소매를 짧게 하셨다.","길게 한 것은 따뜻하려고 해서이고, 오른쪽 소매를 짧게 한 것은 일하는데 편하게 하려고 해서이다."
必有寢衣長一身有半,齊主於敬不可解衣而寢又不可著明衣而寢故別有寢衣其半蓋以覆足程子曰此錯簡當在齊必有明衣布之下愚謂如此則此條與明衣變食旣得以類相從而褻裘狐貉亦得以類相從矣,必有寢衣，長一身有半。,齊主於敬，不可解衣而寢，又不可著明衣而寢，故別有寢衣，其半蓋以覆足。程子曰：“此錯簡，當在齊必有明衣布之下。”愚謂如此，則此條與明衣變食，旣得以類相從；而褻裘狐貉，亦得以類相從矣。,"반드시 잠옷이 있었으니, 길이가 한 길하고 또 반이 있었다.","재계할 때에는 경(敬)을 위주하니, 옷을 벗고 잘 수 없으며, 또 명의(明衣)를 입고 잘 수도 없으므로, 별도로 잠옷이 있었던 것이다. 그 반은 아마도 발을 덮기 위해서일 것이다. 정자(程子)가 말씀하였다. “이것은 착간(錯簡)이니, 마땅히 <뒤에 나오는> 제필유명의포(齊必有明衣布)라는 글의 다음에 있어야 할 것이다.” 나는 생각건대, 정자(程子)의 말씀과 같이 하면 이 조항(條項)이 명의(明衣)·변식(變食)이란 글과 같은 유(類)끼리 서로 따르게 되고, 설구(褻裘)와 호학(狐貉)이란 글과도 같은 유(類)끼리 서로 따르게 될 것이다."
狐貉之厚以居,狐貉毛深溫厚私居取其適體,狐貉之厚以居。,狐貉，毛深溫厚，私居取其適體。,여우와 담비의 두터운 가죽옷으로 거처하셨다.,"호학(狐貉)은 털이 길어 따뜻하고 푹신하니, 거처할 때에는 몸에 알맞은 것을 취한 것이다."
去喪無所不佩,君子無故玉不去身觿礪之屬亦皆佩也,去喪，無所不佩。,君子無故，玉不去身。觿礪之屬，亦皆佩也。,탈상(脫喪)한 뒤에는 <패물(佩物)을> 차지 않는 것이 없으셨다.,"군자(君子)가 연고〔喪〕가 없으면 옥(玉)을 몸에서 버리지 않으니, 뿔송곳과 숫돌 따위도 모두 몸에 차고 다니는 것이다."
非帷裳必殺之,朝祭之服裳用正幅如帷要有襞積而旁無殺縫其餘若深衣要半下齊倍要則無襞積而有殺縫矣,非帷裳，必殺之。,朝祭之服，裳用正幅如帷，要有襞積，而旁無殺縫。其餘若深衣，要半下，齊倍要，則無襞積而有殺縫矣。,"유상(帷裳)이 아니면, 반드시 <치마의 위 폭에 주름을 잡지 않고> 줄여서 꿰매셨다.","조복(朝服)과 예복(禮服)은 치마에 정폭(正幅)[온폭]을 사용하여 휘장과 같이 해서 허리에 벽적(襞積)[주름]이 있고 옆에 줄여서 꿰매는 것이 없다. 그 나머지 심의(深衣) 같은 것은 허리폭이 아랫단의 반절쯤 되고 아랫단이 허리폭의 배가 되니, 벽적(襞積)은 없고, 줄여서 꿰맨 것이 있다."
羔裘玄冠不以弔,喪主素吉主玄弔必變服所以哀死,羔裘玄冠不以弔。,喪主素，吉主玄。弔必變服，所以哀死。,염소 가죽으로 만든 갖옷과 검은 관(冠)으로 조문(弔問)하지 않으셨다.,"초상에는 흰 것을 주장하고, 길사(吉事)에는 검은 것을 주장한다. 조문(弔問)할 때에 반드시 옷의 색깔을 바꾸는 것은, 죽은 이를 슬퍼하기 위해서이다."
吉月必朝服而朝,吉月月朔也孔子在魯致仕時如此,吉月，必朝服而朝。,吉月，月朔也。孔子在魯致仕時如此。,초하룻날〔吉月〕에는 반드시 조복(朝服)을 입고 조회(朝會)하셨다.,길월(吉月)은 달〔月〕의 초하루이다. 공자(孔子)께서 치사(致仕)하고 노(魯)나라에 계실 적에 이와 같이 하셨다.
,此一節記孔子衣服之制蘇氏曰此孔氏遺書雜記曲禮非特孔子事也,,此一節，記孔子衣服之制。蘇氏曰：“此孔氏遺書，雜記曲禮，非特孔子事也。”,,"이 1절(節)은 공자(孔子)의 의복(衣服) 제도(制度)를 기록한 것이다. 소씨(蘇氏)가 말하였다. “이것은 공씨(孔氏) 집안의 유서(遺書)로서 자질구레한 예절을 이것저것 기록한 것이니, 비단 공자(孔子)의 일만은 아니다.”"
齊必有明衣布,齊必沐浴浴竟卽著明衣所以明潔其體也以布爲之此下脫前章寢衣一簡,齊，必有明衣，布。,齊，必沐浴，浴竟，卽著明衣，所以明潔其體也，以布爲之。此下脫前章寢衣一簡。,"재계하실 때에는 반드시 명의(明衣)가 있었으니, 베로 만들었다.","재계할 때에는 반드시 목욕하니, 목욕이 끝나면 명의(明衣)를 입는다. 이는 몸을 청결하게 하는 것이니, 베로써 만들었다. 이 아래에 앞 장(章)의 침의(寢衣) 한 쪽이 빠졌다."
齊必變食居必遷坐,變食謂不飮酒不茹葷遷坐易常處也,齊，必變食，居必遷坐。,變食，謂不飮酒、不茹葷。遷坐，易常處也。,"재계하실 때에는 반드시 음식을 바꾸시며, 거처할 때에 반드시 자리를 옮기셨다.",변식(變食)은 술을 마시지 않고 마늘을 먹지 않는 것을 말한다. 천좌(遷坐)는 평상시에 거처하던 자리를 바꾸는 것이다.
,此一節記孔子謹齊之事楊氏曰齊所以交神故致潔變常以盡敬,,此一節，記孔子謹齊之事。楊氏曰：“齊所以交神，故致潔變常以盡敬。”,,이 1절(節)은 공자(孔子)께서 재계(齋戒)를 삼가신 일을 기록한 것이다. 양씨(楊氏)가 말하였다. “재계(齋戒)는 신(神)과 사귀는 것이다. 그러므로 깨끗함을 다하고 평상시의 것을 변하여 경(敬)을 다하신 것이다.”
食不厭精膾不厭細,食飯也精鑿也牛羊與魚之腥聶而切之爲膾食精則能養人膾麤則能害人不厭言以是爲善非謂必欲如是也,食不厭精，膾不厭細。,食，飯也。精，鑿也。牛羊與魚之腥，聶而切之爲膾。食精則能養人，膾麤則能害人。不厭，言以是爲善，非謂必欲如是也。,"밥은 정(精)한 것을 싫어하지 않으시며, 회(膾)는 가늘게 썬 것을 싫어하지 않으셨다.","사(食)는 밥이고, 정(精)은 깨끗이 쌀을 대낀 것이다. 소와 양과 어물의 날고기를 저며 썰어놓은 것을 회(膾)라 한다. 밥이 정(精)하면 능히 사람을 자양(滋養)하고, 회(膾)가 거칠면 사람을 해칠 수 있다. 싫어하지 않는다는 것은 이것을 좋게 여김을 말한 것이지, 반드시 이렇게 하고자 한다는 것은 아니다."
食饐而餲魚餒而肉敗不食色惡不食臭惡不食失飪不食不時不食,饐飯傷熱濕也餲味變也魚爛曰餒肉腐曰敗色惡臭惡未敗而色臭變也飪烹調生熟之節也不時五穀不成果實未熟之類此數者皆足以傷人故不食,食饐而餲，魚餒而肉敗，不食。色惡，不食。臭惡，不食。失飪，不食。不時，不食。,饐，飯傷熱濕也。餲，味變也。魚爛曰餒。肉腐曰敗。色惡臭惡，未敗而色臭變也。飪，烹調生熟之節也。不時，五穀不成，果實未熟之類。此數者皆足以傷人，故不食。,"밥이 상하여 쉰 것과 생선이 상하고 고기가 부패한 것을 먹지 않으셨으며, 빛깔이 나쁜 것을 먹지 않으시고, 냄새가 나쁜 것을 먹지 않으셨으며, 요리가 잘못된 것을 먹지 않으시고, 때가 아닌 것을 먹지 않으셨다.","애(饐)는 밥이 습기와 열에 상한 것이고, 애(餲)는 맛이 변한 것이다. 생선이 상한 것을 뇌(餒)라 하고, 고기가 부패한 것을 패(敗)라 한다. 빛깔이 나쁘고 냄새가 나쁜 것은 아직 부패하지는 않았으나 빛깔과 냄새가 변한 것이다. 임(飪)은 날 것과 익은 것을 알맞게 요리하는 절차이다. 불시(不時)란 것은 오곡(五穀)이 여물지 않았거나 과일이 미숙(未熟)한 따위이다. 이 몇 가지는 모두 사람을 상하게 할 수 있다. 그러므로 먹지 않으신 것이다."
