대문,주석,대문표점,주석표점,대문해석,주석해석
季桓子卒遺言謂康子必召孔子其臣止之康子乃召冉求,,季桓子卒，遺言謂康子必召孔子，其臣止之，康子乃召冉求。,(주석없음),"계환자(季桓子)가 죽을 적에 유언(遺言)하여 이르되 반드시 공자(孔子)를 불러 등용하라 하였는데, 그 신하들이 저지하자 강자(康子)는 마침내 염구(冉求)를 불러왔다.",(주석해석없음)
孔子如蔡及葉,,孔子如蔡及葉。,(주석없음),공자(孔子)는 채(蔡)나라로 가시어 섭(葉) 땅에 이르셨다.,(주석해석없음)
楚昭王將以書社地封孔子令尹子西不可乃止,,楚昭王將以書社地封孔子，令尹子西不可，乃止。,(주석없음),"초(楚)나라 소왕(昭王)은 장차 서사(書社)의 땅을 가지고 공자(孔子)를 봉해주려고 하였는데, 영윤(令尹)인 자서(子西)가 불가(不可)하다 하니, 마침내 중지하였다.",(주석해석없음)
又反乎衛時靈公已卒衛君輒欲得孔子爲政而冉求爲季氏將與齊戰有功康子乃召孔子而孔子歸魯實哀公之十一年丁巳而孔子年六十八矣,,又反乎衛，時靈公已卒，衛君輒欲得孔子爲政。而冉求爲季氏將，與齊戰有功，康子乃召孔子，而孔子歸魯，實哀公之十一年丁巳，而孔子年六十八矣。,(주석없음),"다시 위(衛)나라로 돌아오시니, 이때 영공(靈公)이 이미 죽고, 위(衛)나라 군주(君主)인 첩(輒)이 공자(孔子)를 얻어 정치(政治)를 하고자 하였으며, 염구(冉求)가 <노(魯)나라> 계씨(季氏)의 장수(將帥)가 되어 제(齊)나라와 싸워 전공(戰功)을 세우자, 강자(康子)가 마침내 공자(孔子)를 불렀으므로 공자(孔子)가 노(魯)나라로 돌아오시니, 실로 애공(哀公) 11년(年) 정사년(丁巳年)으로 공자(孔子) 나이 68세였다.",(주석해석없음)
然魯終不能用孔子孔子亦不求仕乃敍書傳禮記刪詩正樂序易彖繫象說卦文言,,然魯終不能用孔子，孔子亦不求仕，乃敍書傳禮記。刪詩正樂，序易彖、繫、象、說卦、文言。,(주석없음),"그러나 노(魯)나라에서는 끝내 공자(孔子)를 등용하지 못하였고, 공자(孔子)도 또한 벼슬을 구하지 않으시어 마침내 《서전(書傳)》과 《예기(禮記)》를 서(敍)하시며, 《시(詩)》를 산정(刪定)하고 악(樂)을 바로잡으시며, 《주역(周易)》의 단전(彖傳)·계사전(繫辭傳)·상전(象傳)·설괘전(說卦傳)·문언전(文言傳)을 차례로 지으셨다.",(주석해석없음)
弟子蓋三千焉身通六藝者七十二人,,弟子蓋三千焉，身通六藝者七十二人。,(주석없음),"제자(弟子)가 3천 명이었는데, 몸소 육예(六藝)를 통달(通達)한 자는 72명이었다.",(주석해석없음)
十四年庚申魯西狩獲麟孔子作春秋,,十四年庚申，魯西狩獲麟，孔子作春秋。,(주석없음),"애공(哀公) 14년(年) 경신(庚申)에 노(魯)나라에서 서쪽으로 사냥을 나갔다가 기린(麒麟)을 잡으니, 공자(孔子)는 《춘추(春秋)》를 지으셨다.",(주석해석없음)
明年辛酉子路死於衛十六年壬戌四月己丑孔子卒年七十三葬魯城北泗上弟子皆服心喪三年而去惟子貢廬於冢上凡六年,,明年辛酉，子路死於衛。十六年壬戌、四月己丑，孔子卒，年七十三，葬魯城北泗上。弟子皆服心喪三年而去，惟子貢廬於冢上，凡六年。,(주석없음),"이듬해 신유(辛酉)에 자로(子路)가 위(衛)나라에서 죽었으며, 애공(哀公) 16년(年)[B.C. 479] 임술(壬戌) 4월(月) 기축일(己丑日)[11일(日)]에 공자(孔子)가 별세하시니, 나이가 73세였다. 노(魯)나라 도성(都城)의 사수(泗水)가에 장례(葬禮)하니, 제자(弟子)들이 모두 심상(心喪) 3년(年)을 입고 떠났으나, 오직 자공(子貢)만은 무덤 가에 여막(廬幕)을 짓고 모두 6년을 지내었다.",(주석해석없음)
孔子生鯉字伯魚先卒伯魚生伋字子思作中庸,,孔子生鯉，字伯魚，先卒。伯魚生伋，字子思，作中庸。,(주석없음),"공자(孔子)는 이(鯉)를 낳으니, 자(字)가 백어(伯魚)였는데 먼저 죽었고, 백어(伯魚)가 급(伋)을 낳으니, 자(字)가 자사(子思)로 《중용(中庸)》을 지으셨다.",(주석해석없음)
何氏曰魯論語二十篇齊論語別有問王知道凡二十二篇其二十篇中章句頗多於魯論古論出孔氏壁中分堯曰下章子張問以爲一篇有兩子張凡二十一篇篇次不與齊魯論同,,何氏曰：“魯論語二十篇。齊論語別有問王、知道，凡二十二篇，其二十篇中章句，頗多於魯論。古論出孔氏壁中，分堯曰下章子張問以爲一篇，有兩子張，凡二十一篇，篇次不與齊魯論同。”,(주석없음),"하씨(何氏)가 말하였다. “《노논어(魯論語)》는 20편(篇)이요, 《제논어(齊論語)》는 별도로 〈문왕(問王)〉과 〈지도(知道)〉두 편(篇)이 있어서 모두 22편(篇)이며, 그 20편(篇) 가운데의 장구(章句)도 노논(魯論)보다 상당히 많다. 《고논어(古論語)》는 공씨(孔氏)[공안국(孔安國)]의 집 벽 속에서 나왔는데, 〈요왈(堯曰)〉 아래 장(章)의 〈자장문(子張問)〉을 나누어 한 편(篇)을 만들어서 두 〈자장편(子張篇)〉이 있으니, 모두 21편(篇)이며, 편(篇)의 차례도 《제논어(齊論語)》나 《노논어(魯論語)》와 같지 않다.”",(주석해석없음)
程子曰論語之書成於有子曾子之門人故其書獨二子以子稱,,程子曰：“論語之書，成於有子曾子之門人，故其書獨二子以子稱。”,(주석없음),정자(程子)가 말씀하였다. “《논어(論語)》의 책은 유자(有子)와 증자(曾子)의 문인(門人)에게서 이루어졌다. 그러므로 그 책은 유독 두 분만을 자(子)라고 칭하였다.”,(주석해석없음)
程子曰讀論語有讀了全然無事者有讀了後其中得一兩句喜者有讀了後知好之者有讀了後直有不知手之舞之足之蹈之者,,程子曰：“讀論語：有讀了全然無事者；有讀了後其中得一兩句喜者；有讀了後知好之者；有讀了後直有不知手之舞之足之蹈之者。”,(주석없음),"정자(程子)가 말씀하였다. “《논어(論語)》를 읽음에 다 읽은 뒤에 전혀 아무런 일이 없는 자도 있으며, 읽은 뒤에 그 가운데 한 두 구(句)를 터득하고 기뻐하는 자도 있으며, 다 읽은 뒤에 좋아하는 자도 있으며, 다 읽은 뒤에는 곧바로 자기도 모르게 손으로 춤을 추고 발로 뛰는 자도 있다.”",(주석해석없음)
程子曰今人不會讀書如讀論語未讀時是此等人讀了後又只是此等人便是不曾讀,,程子曰：“今人不會讀書。如讀論語，未讀時是此等人，讀了後又只是此等人，便是不曾讀。”,(주석없음),"정자(程子)가 말씀하였다. “지금 사람들은 책을 읽을 줄 모른다. 예를 들면 《논어(論語)》를 읽었을 때에, 읽기 전에도 이러한 사람이요, 다 읽고 난 뒤에도 또 다만 이러한 사람이라면 이것은 곧 읽지 않은 것이다”",(주석해석없음)
程子曰頤自十七八讀論語當時已曉文義讀之愈久但覺意味深長,,程子曰：“頤自十七八讀論語，當時已曉文義。讀之愈久，但覺意味深長。”,(주석없음),"정자(程子)가 말씀하였다. “나는 나이가 17∼18세 때로부터 《논어(論語)》를 읽었는데, 당시에도 이미 글 뜻을 알고 있었다. 읽기를 더욱 오래할수록 다만 의미(意味)가 심장(深長)함을 느낄 뿐이었다.”",(주석해석없음)
