대문,주석,대문표점,주석표점,대문해석,주석해석
,尹氏曰曾子守約故動必求諸身謝氏曰諸子之學皆出於聖人其後愈遠而愈失其眞獨曾子之學專用心於內故傳之無弊觀於子思孟子可見矣惜乎其嘉言善行不盡傳於世也其幸存而未泯者學者其可不盡心乎,,尹氏曰：“曾子守約，故動必求諸身。”謝氏曰：“諸子之學，皆出於聖人，其後愈遠而愈失其眞。獨曾子之學，專用心於內，故傳之無弊，觀於子思孟子可見矣。惜乎！其嘉言善行，不盡傳於世也。其幸存而未泯者，學者其可不盡心乎！”,,"윤씨(尹氏)가 말하였다. “증자(曾子)는 지킴이 요약(要約)하였다. 그러므로 행동함에 반드시 자신에게서 구하신 것이다.” 사씨(謝氏)가 말하였다. “여러 제자(弟子)들의 학문이 다 성인(聖人)에게서 나왔으나 그 뒤에 더욱 멀어질수록 더욱 그 참을 잃었는데, 유독 증자(曾子)의 학문은 오로지 내면(內面)에 마음을 썼다. 그러므로 전수(傳受)함에 폐단(弊端)이 없었으니, 자사(子思)와 맹자(孟子)에게서 관찰하면 이것을 볼 수 있다. 애석하다! 그 아름다운 말씀과 좋은 행실이 세상에 다 전해지지 못함이여. 그 다행히 남아있어 없어지지 않은 것을 배우는 자들이 마음을 다하지 않을 수 있겠는가?”"
子曰道千乘之國敬事而信節用而愛人使民以時,道治也千乘諸侯之國其地可出兵車千乘者也敬者主一無適之謂敬事而信者敬其事而信於民也時謂農隙之時言治國之要在此五者亦務本之意也,子曰：“道千乘之國：敬事而信，節用而愛人，使民以時。”,道，治也。千乘，諸侯之國，其地可出兵車千乘者也。敬者，主一無適之謂。敬事而信者，敬其事而信於民也。時，謂農隙之時。言治國之要，在此五者，亦務本之意也。,"공자(孔子)께서 말씀하셨다. “천승(千乘)의 나라를 다스리되 일을 공경하고 믿게 하며 쓰기를 절도 있게 하고 백성을 사랑하며, 백성을 부리기를 때[농한기]에 하여야 한다.”","도(道)는 다스림이다. 천승(千乘)은 제후(諸侯)의 나라이니, 그 땅에서 병거(兵車) 천승(千乘)이 나올 만한 곳이다. 경(敬)이란 일(一)을 주장하여 다른 데로 나감이 없는 것을 말한다. 일을 공경하고 믿게 한다는 것은 그 일을 공경하고 백성에게 믿게 하는 것이다. 시(時)는 농사짓는 틈의 때를 이른다. 나라를 다스리는 요점이 이 다섯 가지에 있다고 말씀하셨으니, 이것도 또한 근본을 힘쓰는 뜻이다."
,程子曰此言至淺然當時諸侯果能此亦足以治其國矣聖人言雖至近上下皆通此三言者若推其極堯舜之治亦不過此若常人之言近則淺近而已矣楊氏曰上不敬則下慢不信則下疑下慢而疑事不立矣敬事而信以身先之也易曰節以制度不傷財不害民蓋侈用則傷財傷財必至於害民故愛民必先於節用然使之不以其時則力本者不獲自盡雖有愛人之心而人不被其澤矣然此特論其所存而已未及爲政也苟無是心則雖有政不行焉胡氏曰凡此數者又皆以敬爲主愚謂五者反復相因各有次第讀者宜細推之,,程子曰：“此言至淺，然當時諸侯果能此，亦足以治其國矣。聖人言雖至近，上下皆通。此三言者，若推其極，堯舜之治亦不過此。若常人之言近，則淺近而已矣。”楊氏曰：“上不敬則下慢，不信則下疑，下慢而疑，事不立矣。敬事而信，以身先之也。易曰：‘節以制度，不傷財，不害民。’蓋侈用則傷財，傷財必至於害民，故愛民必先於節用。然使之不以其時，則力本者不獲自盡，雖有愛人之心，而人不被其澤矣。然此特論其所存而已，未及爲政也。苟無是心，則雖有政，不行焉。”胡氏曰：“凡此數者，又皆以敬爲主。”愚謂五者反復相因，各有次第，讀者宜細推之。,,"정자(程子)가 말씀하였다. “이 말씀은 지극히 천근(淺近)하다. 그러나 당시 제후(諸候)들이 과연 이에 능하였다면 또한 족히 그 나라를 다스릴 수 있었을 것이다. 성인(聖人)은 말씀이 비록 지극히 천근(淺近)하나 상하(上下)에 다 통하니, 이 세 말씀을 만일 그 극(極)을 미룬다면 요순(堯舜)의 정치(政治)도 또한 여기에서 지나지 않는다. 상인(常人)의 말로 말하면 가까우면 천근(淺近)할 뿐인 것이다.” 양씨(楊氏)가 말하였다. “웃사람이 공경하지 않으면 아랫사람들이 태만하고, 미덥게 하지 않으면 아랫사람들이 의심하니, 아랫사람들이 태만하고 의심하면 일이 성립되지 못한다. 일을 공경하고 미덥게 한다는 것은 자신이 솔선수범을 보이는 것이다. 《주역(周易)》에 이르기를 ‘절약하여 법도를 따라서 재물을 상하지 않고 백성을 해치지 않는다.’ 하였으니, 쓰기를 사치하게 하면 재물을 손상하고, 재물을 손상하면 반드시 백성을 해침에 이른다. 그러므로 백성을 사랑함은 반드시 절용(節用)을 먼저 하는 것이다. 그러나 백성을 부리기를 농한기로써 하지 않는다면 본업(本業)[농업(農業)]에 힘쓰는 자들이 스스로 다할 수가 없어서 윗사람이 비록 사람을 사랑하는 마음을 가지고 있으나, 사람들이 그 혜택을 입지 못할 것이다. 그러나 이것은 단지 그 마음속에 두어야 함을 논하였을 뿐이요, 정사(政事)를 하는 데는 미치지 못하니, 만일 이러한 마음이 없다면 비록 훌륭한 정치제도(政治制度)가 있더라도 시행되지 못할 것이다.” 호씨(胡氏)가 말하였다. “무릇 이 몇 가지는 또 모두 경(敬)을 주장으로 삼는다.” 내가 생각건대, 이 다섯 가지는 반복하여 서로 원인이 되어 각기 차례가 있으니, 읽는 자들이 마땅히 세세히 미루어야 할 것이다."
子曰弟子入則孝出則弟謹而信汎愛衆而親仁行有餘力則以學文,謹者行之有常也信者言之有實也汎廣也衆謂衆人親近也仁謂仁者餘力猶言暇日以用也文謂詩書六藝之文,子曰：“弟子入則孝，出則弟，謹而信，汎愛衆，而親仁。行有餘力，則以學文。”,謹者，行之有常也。信者，言之有實也。汎，廣也。衆，謂衆人。親，近也。仁，謂仁者。餘力，猶言暇日。以，用也。文，謂詩書六藝之文。,"공자(孔子)께서 말씀하셨다. “제자(弟子)가 들어가서는 효(孝)하고 나와서는 공손(恭遜)하며, <행실을> 삼가고 <말을> 성실하게 하며, 널리 사람들을 사랑하되 인(仁)한 이를 친히 해야 하니, 이것을 행하고 여력(餘力)[여가(餘暇)]이 있으면 글을 배워야 한다.”","근(謹)이란 행실에 떳떳함이 있는 것이요, 신(信)이란 말에 성실(誠實)함이 있는 것이다. 범(汎)은 넓음이요, 중(衆)은 중인(衆人)[여러 사람]을 이른다. 친(親)은 가까이 하는 것이다. 인(仁)은 인자(仁者)를 이른다. 여력(餘力)은 가일(暇日)이란 말과 같다. 이(以)는 씀이다. 문(文)은 시서(詩書)와 육예(六藝)의 문(文)을 이른다."
,程子曰爲弟子之職力有餘則學文不修其職而先文非爲己之學也尹氏曰德行本也文藝末也窮其本末知所先後可以入德矣洪氏曰未有餘力而學文則文滅其質有餘力而不學文則質勝而野愚謂力行而不學文則無以考聖賢之成法識事理之當然而所行或出於私意非但失之於野而已,,程子曰：“爲弟子之職，力有餘則學文，不修其職而先文，非爲己之學也。”尹氏曰：“德行，本也。文藝，末也。窮其本末，知所先後，可以入德矣。”洪氏曰：“未有餘力而學文，則文滅其質；有餘力而不學文，則質勝而野。”愚謂力行而不學文，則無以考聖賢之成法，識事理之當然，而所行或出於私意，非但失之於野而已。,,"정자(程子)가 말씀하였다. “제자(弟子)의 직분(職分)을 하고 힘이 남음이 있으면 글을 배우는 것이니, 그 직분을 닦지 않고 문(文)을 먼저 함은 위기(爲己)의 학문(學問)이 아니다.” 윤씨(尹氏)가 말하였다. “덕행(德行)은 근본(根本)이요 문예(文藝)는 지엽(枝葉)이니, 그 본말(本末)을 궁구(窮究)하여 먼저 하고 뒤에 할 것을 알면 덕(德)에 들어갈 수 있을 것이다.” 홍씨(洪氏)가 말하였다. “여력(餘力)이 있지 못한데 문(文)을 배운다면 문(文)이 그 질(質)을 멸하게 될 것이요, 여력(餘力)이 있는데도 문(文)을 배우지 않는다면 질(質)이 치우쳐서 비루(鄙陋)해질 것이다.” 내가 생각건대, 역행(力行)만 하고 문(文)을 배우지 않는다면, 성현(聖賢)이 만들어 놓은 법(法)을 상고하고 사리(事理)의 당연함을 알 수가 없어서, 행하는 바가 혹 사사로운 뜻에서 나오기도 할 것이요, 단지 비루 함에 잃을 뿐만이 아닐 것이다."
子夏曰賢賢易色事父母能竭其力事君能致其身與朋友交言而有信雖曰未學吾必謂之學矣,子夏孔子弟子姓卜名商賢人之賢而易其好色之心好善有誠也致猶委也委致其身謂不有其身也四者皆人倫之大者而行之必盡其誠學求如是而已故子夏言有能如是之人苟非生質之美必其務學之至雖或以爲未嘗爲學我必謂之已學也,子夏曰：“賢賢易色，事父母能竭其力，事君能致其身，與朋友交言而有信。雖曰未學，吾必謂之學矣。”,子夏，孔子弟子，姓卜，名商。賢人之賢，而易其好色之心，好善有誠也。致，猶委也。委致其身，謂不有其身也。四者皆人倫之大者，而行之必盡其誠，學求如是而已。故子夏言有能如是之人，苟非生質之美，必其務學之至。雖或以爲未嘗爲學，我必謂之已學也。,"자하(子夏)가 말하였다. “어진이를 어질게 여기되 색(色)을 좋아하는 마음과 바꿔하며, 부모(父母)를 섬기되 능히 그 힘을 다하며, 인군(人君)을 섬기되 능히 그 몸을 바치며, 붕우(朋友)와 더불어 사귀되 말함에 성실함이 있으면 비록 배우지 않았다고 말하더라도 나는 반드시 그를 배웠다고 이르겠다.”","자하(子夏)는 공자(孔子)의 제자(弟子)이니, 성(姓)은 복(卜)이요, 이름은 상(商)이다. 남의 어짐을 어질게 여기되 색(色)을 좋아하는 마음과 바꾸어 한다면 선(善)을 좋아함이 성실(誠實)함이 있는 것이다. 치(致)는 위(委)와 같으니, 그 몸을 위치(委致)[바침]한다는 것은 그 몸을 두지 않음을 이른다. 이 네 가지는 모두 인륜(人倫)의 큰 것인데, 이것을 행함에는 반드시 그 정성(精誠)을 다해야 할 것이니, 학문(學問)은 이와 같음을 구할 뿐이다. 그러므로 자하(子夏)는 “능히 이와 같은 사람이 있다면 만일 타고난 자질(資質)이 아름다운 것이 아니라면 반드시 학문에 힘쓰기를 지극히 해서일 것이니, 비록 혹 일찍이 학문을 하지 않았다 하더라도 나는 반드시 그를 이미 배웠다고 이르겠다.”고 한 것이다."
,游氏曰三代之學皆所以明人倫也能是四者則於人倫厚矣學之爲道何以加此子夏以文學名而其言如此則古人之所謂學者可知矣故學而一篇大抵皆在於務本吳氏曰子夏之言其意善矣然詞氣之間抑揚大過其流之弊將或至於廢學必若上章夫子之言然後爲無弊也,,游氏曰：“三代之學，皆所以明人倫也。能是四者，則於人倫厚矣。學之爲道，何以加此。子夏以文學名，而其言如此，則古人之所謂學者可知矣。故學而一篇，大抵皆在於務本。”吳氏曰：“子夏之言，其意善矣。然詞氣之間，抑揚大過，其流之弊，將或至於廢學。必若上章夫子之言，然後爲無弊也。”,,"유씨(游氏)가 말하였다. “삼대(三代)의 학문(學問)은 모두 인륜(人倫)을 밝힌 것이었으니, 이 네 가지에 능하다면 인륜(人倫)에 두터우니, 배우는 도(道)가 어찌 이보다 더할 것이 있겠는가. 자하(子夏)는 문학(文學)으로 이름이 났는데도 그 말이 이와 같았으니, 그렇다면 옛사람들의 이른바 학문이란 것을 알 수 있다. 그러므로 〈학이(學而)〉한 편(篇)은 대저(大抵) 모두 근본(根本)을 힘씀에 있는 것이다.” 오씨(吳氏)가 말하였다. “자하(子夏)의 말은 그 뜻이 좋다. 그러나 말하는 사이에 억양(抑揚)이 너무 지나쳐서 그 흐름의 폐단이 장차 혹 학문을 폐지하는 데에 이를 수 있으니, 반드시 위 장(章)의 부자(夫子)의 말씀[여력(餘力)이 있으면 글을 배우라는 것]과 같이 한 뒤에야 폐단이 없는 것이 될 것이다.”"
子曰君子不重則不威學則不固,重厚重威威嚴固堅固也輕乎外者必不能堅乎內故不厚重則無威嚴而所學亦不堅固也,子曰：“君子不重則不威，學則不固。”,重，厚重。威，威嚴。固，堅固也。輕乎外者，必不能堅乎內，故不厚重則無威嚴，而所學亦不堅固也。,"공자(孔子)께서 말씀하셨다. “군자(君子)가 후중(厚重)하지 않으면 위엄(威嚴)이 없으니, 학문(學問)도 견고하지 못하다.”","중(重)은 후중(厚重)함이요, 위(威)는 위엄(威嚴)이요, 고(固)는 견고(堅固)함이다. 외모에 가벼운 자는 반드시 내면에 견고하지 못하다. 그러므로 외면이 후중(厚重)하지 못하면 위엄(威嚴)이 없어서 배우는 것도 또한 견고(堅固)하지 못한 것이다."
主忠信,人不忠信則事皆無實爲惡則易爲善則難故學者必以是爲主焉,主忠信。,人不忠信，則事皆無實，爲惡則易，爲善則難，故學者必以是爲主焉。,"충신(忠信)을 주장하며,","사람이 충신(忠信)하지 못하면 일이 모두 실상(實相)이 없어서 악(惡)을 하기는 쉽고, 선(善)을 하기는 어렵다. 그러므로 배우는 자는 반드시 이것을 주장으로 삼는 것이다."
,程子曰人道惟在忠信不誠則無物且出入無時莫知其鄕者人心也若無忠信豈復有物乎,,程子曰：“人道惟在忠信，不誠則無物，且出入無時，莫知其鄕者，人心也。若無忠信，豈復有物乎？”,,"정자(程子)가 말씀하였다. “사람의 도(道)는 오직 충신(忠信)에 있는 것이니, 성실(誠實)하지 못하면 아무런 사물(事物)이 없다. 또 나가고 들어오는 것이 일정한 때가 없어서 그 방향을 알 수 없는 것은 사람의 마음이니, 만일 충신(忠信)이 없다면 어찌 다시 딴 사물이 있을 수 있겠는가?”"
無友不如己者,無毋通禁止辭也友所以輔仁不如己則無益而有損,無友不如己者。,無、毋通，禁止辭也。友所以輔仁，不如己，則無益而有損。,"자기만 못한 자를 벗삼으려 하지 말고,","무(無)는 무(毋)와 통(通)하니 금지하는 말이다. 벗은 인(仁)을 돕는 것이니, 자기만 못하다면 유익함은 없고 손해만 있을 것이다."
過則勿憚改,勿亦禁止之辭憚畏難也自治不勇則惡日長故有過則當速改不可畏難而苟安也程子曰學問之道無他也知其不善則速改以從善而已,過則勿憚改。,勿，亦禁止之辭。憚，畏難也。自治不勇，則惡日長，故有過則當速改，不可畏難而苟安也。程子曰：“學問之道無他也，知其不善，則速改以從善而已。”,허물이 있으면 고치기를 꺼려하지 말아야 한다.,"물(勿)도 또한 금지하는 말이다. 탄(憚)은 두려워하고 어렵게 여기는 것이다. 자신을 다스림이 용감하지 못하면 악(惡)이 날로 자라난다. 그러므로 허물이 있으면 마땅히 속히 고쳐야 할 것이요, 두려워하고 어렵게 여겨서 구차히 편안하게 해서는 안 되는 것이다. 정자(程子)가 말씀하였다. “학문(學問)의 도(道)는 다른 것이 없다. 그 불선(不善)을 알면 속히 고쳐서 선(善)을 따르는 것일 뿐이다.”"
