대문,주석,대문표점,주석표점,대문해석,주석해석
名不正則言不順言不順則事不成,楊氏曰名不當其實則言不順言不順則無以考實而事不成,名不正，則言不順；言不順，則事不成；,楊氏曰：“名不當其實，則言不順。言不順，則無以考實而事不成。”,"명분이 바르지 못하면 말이 <이치에> 순하지 못하고, 말이 <이치에> 순하지 못하면 일이 이루어지지 못하고,","양씨(楊氏)가 말하였다. “명분이 그 실제와 합당하지 않으면 말이 <이치에> 순하지 못하고, 말이 <이치에> 순하지 못하면 실상을 살필 수 없어 일이 이루어지지 못한다.”"
事不成則禮樂不興禮樂不興則刑罰不中刑罰不中則民無所措手足,范氏曰事得其序之謂禮物得其和之謂樂事不成則無序而不和故禮樂不興禮樂不興則施之政事皆失其道故刑罰不中,事不成，則禮樂不興；禮樂不興，則刑罰不中；刑罰不中，則民無所措手足。,范氏曰：“事得其序之謂禮，物得其和之謂樂。事不成則無序而不和，故禮樂不興。禮樂不興，則施之政事皆失其道，故刑罰不中。”,"일이 이루어지지 못하면 예악(禮樂)이 일어나지 못하고, 예악(禮樂)이 일어나지 못하면 형벌(刑罰)이 알맞지 못하고, 형벌(刑罰)이 알맞지 못하면 백성들이 손발을 둘 곳이 없어진다.","범씨(范氏)가 말하였다. “일이 그 질서(秩序)를 얻음을 예(禮)라 이르고, 사물이 그 화(和)함을 얻음을 악(樂)이라 이른다. 일이 이루어지지 못하면 질서가 없어지고 화(和)하지 못한다. 그러므로 예악(禮樂)이 일어나지 못하고, 예악(禮樂)이 일어나지 못하면 정사(政事)를 시행함에 모두 정리(正理)를 잃게 된다. 그러므로 형벌(刑罰)이 알맞지 못하는 것이다.”"
故君子名之必可言也言之必可行也君子於其言無所苟而已矣,程子曰名實相須一事苟則其餘皆苟矣,故君子名之必可言也，言之必可行也。君子於其言，無所苟而已矣。,程子曰：“名實相須。一事苟，則其餘皆苟矣。”,"그러므로 군자(君子)가 이름[명분]을 붙이면 반드시 말할 수 있으며, 말할 수 있으면 반드시 행할 수 있는 것이니, 군자(君子)는 그 말에 대하여 구차히 함이 없을 뿐이다.”","정자(程子)가 말씀하였다. “명분과 실상은 서로 필요하니, 한 가지 일이 구차하면 그 나머지도 모두가 구차하게 된다.”"
,胡氏曰衛世子蒯聵恥其母南子之淫亂欲殺之不果而出奔靈公欲立公子郢郢辭公卒夫人立之又辭乃立蒯聵之子輒以拒蒯聵夫蒯聵欲殺母得罪於父而輒據國以拒父皆無父之人也其不可有國也明矣夫子爲政而以正名爲先必將具其事之本末告諸天王請于方伯命公子郢而立之則人倫正天理得名正言順而事成矣夫子告之之詳如此而子路終不喩也故事輒不去卒死其難徒知食焉不避其難之爲義而不知食輒之食爲非義也,,胡氏曰：“衛世子蒯聵恥其母南子之淫亂，欲殺之不果而出奔。靈公欲立公子郢，郢辭。公卒，夫人立之，又辭。乃立蒯聵之子輒，以拒蒯聵。夫蒯聵欲殺母，得罪於父，而輒據國以拒父，皆無父之人也，其不可有國也明矣。夫子爲政，而以正名爲先。必將具其事之本末，告諸天王，請于方伯，命公子郢而立之。則人倫正，天理得，名正言順而事成矣。夫子告之之詳如此，而子路終不喩也。故事輒不去，卒死其難。徒知食焉不避其難之爲義，而不知食輒之食爲非義也。”,,"호씨(胡氏)가 말하였다. “위(衛)나라 세자(世子) 괴외(蒯聵)가 그의 모친인 남자(南子)의 음란(淫亂)함을 부끄럽게 생각하여 죽이려고 하다가 결행하지 못하고 외국으로 도망하자, 영공(靈公)은 공자(公子) 영(郢)을 세우려고 하였는데 영(郢)은 사양하였다. 영공(靈公)이 죽자 부인〔南子〕이 영(郢)을 세웠으나 또다시 사양하니, 이에 괴외(蒯聵)의 아들인 첩(輒)을 임금으로 세워 괴외(蒯聵)를 막게 하였다. 괴외(蒯聵)는 어머니를 살해하려 하다가 부왕(父王)에게 죄를 얻었고, 첩(輒)은 나라를 차지하고서 아버지를 막았는 바, 모두 아버지가 없는 자들이니, 이들이 나라를 소유할 수 없음이 분명하다. 부자(夫子)께서 정사(政事)를 하시면 명분을 바로잡는 것을 우선으로 삼았으니, 반드시 장차 그 일의 본말(本末)을 갖추어 천왕(天王)에게 아뢰고 방백(方伯)에게 청하여 공자(公子) 영(郢)을 명하여 군주(君主)로 세웠을 것이다. 이렇게 하면 인륜(人倫)이 바루어지고 천리(天理)에 맞아 명분이 바르고 말이 이치(理致)에 순해져서 일이 이루어질 것이다. 부자(夫子)께서 상세하게 말씀해 주신 것이 이와 같았는데도 자로(子路)는 끝내 깨닫지 못하였다. 그러므로 첩(輒)을 섬기고 떠나지 않다가 마침내 그 난리에 죽었으니, 이는 한갓 그 사람의 녹봉을 먹었으면 그 난(難)을 피하지 않는 것이 의(義)가 되는 것만을 알고, 첩(輒)의 녹봉을 먹는 것이 의(義)가 아님은 알지 못한 것이다.”"
樊遲請學稼子曰吾不如老農請學爲圃曰吾不如老圃,種五穀曰稼種蔬菜曰圃,樊遲請學稼，子曰：“吾不如老農。”請學爲圃。曰：“吾不如老圃。”,種五穀曰稼，種蔬菜曰圃。,"번지(樊遲)가 농사일을 배우기를 청하자, 공자(孔子)께서는 “나는 늙은 농부(農夫)만 못하다.” 하셨다. 채전(菜田)을 가꾸는 것을 배우기를 청하자, “나는 늙은 원예사만 못하다.” 하셨다.","오곡(五穀)을 심는 것을 가(稼)라 하고, 채소를 심는 것을 포(圃)라 한다."
樊遲出子曰小人哉樊須也,小人謂細民孟子所謂小人之事者也,樊遲出。子曰：“小人哉，樊須也！”,小人，謂細民，孟子所謂小人之事者也。,"번지(樊遲)가 나가자, 공자(孔子)께서 다음과 같이 말씀하셨다. “소인(小人)이구나! 번수(樊須)여!","소인(小人)은 벼슬이 없는 일반 서민(庶民)들을 이르니, 맹자(孟子)가 말씀한 바 ‘소인(小人)의 일’이란 것이다."
上好禮則民莫敢不敬上好義則民莫敢不服上好信則民莫敢不用情夫如是則四方之民襁負其子而至矣焉用稼,禮義信大人之事也好義則事合宜情誠實也敬服用情蓋各以其類而應也襁織縷爲之以約小兒於背者,上好禮，則民莫敢不敬；上好義，則民莫敢不服；上好信，則民莫敢不用情。夫如是，則四方之民襁負其子而至矣，焉用稼？,禮、義、信，大人之事也。好義，則事合宜。情，誠實也。敬服用情，蓋各以其類而應也。襁，織縷爲之，以約小兒於背者。,"윗사람이 예(禮)를 좋아하면 백성들이 윗사람을 공경하지 않는 이가 없고, 윗사람이 의(義)를 좋아하면 백성들이 복종하지 않는 이가 없고, 윗사람이 신(信)을 좋아하면 백성들이 감히 실정〔情〕대로 하지 않는 이가 없는 것이다. 이렇게 되면 사방(四方)의 백성들이 자식을 포대기에 업고 올 것이니, 어찌 농사짓는 것을 쓸 필요가 있겠는가?”",예(禮)·의(義)·신(信)은 대인(大人)〔爲政者〕의 일이다. 의(義)를 좋아하면 일이 마땅함에 합한다. 정(情)은 성실(誠實)함이다. 백성들이 공경하고 복종하고 실정대로 하는 것은 각기 그 유(類)에 따라 응하는 것이다. 강(襁)은 실로 짜서 만들어 어린아이를 등에 묶는 것이다.
,楊氏曰樊須遊聖人之門而問稼圃志則陋矣辭而闢之可也待其出而後言其非何也蓋於其問也自謂農圃之不如則拒之者至矣須之學疑不及此而不能問不能以三隅反矣故不復及其旣出則懼其終不喩也求老農老圃而學焉則其失愈遠矣故復言之使知前所言者意有在也,,楊氏曰：“樊須遊聖人之門，而問稼圃，志則陋矣，辭而闢之可也。待其出而後言其非，何也？蓋於其問也，自謂農圃之不如，則拒之者至矣。須之學疑不及此，而不能問。不能以三隅反矣，故不復。及其旣出，則懼其終不喩也，求老農老圃而學焉，則其失愈遠矣。故復言之，使知前所言者意有在也。”,,"양씨(楊氏)가 말하였다. “번수(樊須)가 성인(聖人)의 문하(門下)에 있으면서 농사 짓는 법과 채전(菜田) 가꾸는 것을 물었으니, 뜻이 비루하다. 공자(孔子)께서 말하여 물리치심[열어줌]이 옳았을 터인데, 그가 나가기를 기다린 뒤에 그의 잘못을 말씀하신 것은 어째서인가? 그의 물음에 대해서 스스로 늙은 농부와 원예사만 못하다고 말씀하셨으니, 거절하기를 지극히 하신 것이다. 번수(樊須)의 학문은 의심컨대 이에 미치지 못하여 능히 묻지 못하였으니, 이는 한 귀퉁이를 들어 일러줌에 세 모퉁이를 반증(反證)하지 못한 것이다. 그러므로 다시 말해주지 않으신 것이다. 그가 이미 밖으로 나감에 미쳐서는 끝내 깨닫지 못하고 늙은 농부와 늙은 원예사를 찾아가 배우게 된다면 그 잘못됨이 더욱 커질까 두려웠다. 그러므로 다시 말씀하시어 앞에서 말한 것은 뜻이 다른 데 있음을 알게 하신 것이다.”"
子曰誦詩三百授之以政不達使於四方不能專對雖多亦奚以爲,專獨也詩本人情該物理可以驗風俗之盛衰見政治之得失其言溫厚和平長於風諭故誦之者必達於政而能言也,子曰：“誦詩三百，授之以政，不達；使於四方，不能專對；雖多，亦奚以爲？”,專，獨也。詩本人情，該物理，可以驗風俗之盛衰，見政治之得失。其言溫厚和平，長於風諭。故誦之者，必達於政而能言也。,"공자(孔子)께서 말씀하셨다. “《시경(詩經)》 3백편(百篇)을 외우면서도 정치를 맡겼을 때에 제대로 해내지 못하고, 사방(四方)에 사신(使臣)으로 나가 혼자서 처결하지 못한다면, 비록 많이 외운다 한들 어디에 쓰겠는가?”","전(專)은 홀로이다. 《시경(詩經)》의 시(詩)는 인정(人情)에 근본하고 사물의 이치를 포괄하여, 풍속의 성쇠를 징험하고 정치의 잘잘못을 볼 수 있으며, 그 말[내용]들이 온후(溫厚)하고 화평(和平)하여 풍자해서 깨우침에 뛰어나다. 그러므로 시(詩)를 외우는 자는 반드시 정치에 통달하고 언어에 능한 것이다."
,程子曰窮經將以致用也世之誦詩者果能從政而專對乎然則其所學者章句之末耳此學者之大患也,,程子曰：“窮經將以致用也。世之誦詩者，果能從政而專對乎？然則其所學者，章句之末耳，此學者之大患也。”,,"정자(程子)가 말씀하였다. “경서(經書)를 궁구(窮究)함은 장차 실용(實用)을 이루려는 것이니, 세상에 시(詩)를 외우는 자들이 과연 능히 정치에 종사하며 혼자서 처결할 수 있겠는가? <절대로 그렇지 못하다.> 그렇다면 그가 배운 것은 장구(章句)의 지엽적인 것일 뿐이니, 이는 배우는 자들의 큰 병통이다.”"
子曰其身正不令而行其身不正雖令不從,,子曰：“其身正，不令而行；其身不正，雖令不從。”,(주석없음),"공자(孔子)께서 말씀하셨다. “자기 자신이 바르면 명령하지 않아도 행해지고, 자신이 바르지 못하면 비록 명령한다 하더라도 따르지 않는다.”",(주석해석없음)
子曰魯衛之政兄弟也,魯周公之後衛康叔之後本兄弟之國而是時衰亂政亦相似故孔子嘆之,子曰：“魯衛之政，兄弟也。”,魯，周公之後。衛，康叔之後。本兄弟之國，而是時衰亂，政亦相似，故孔子嘆之。,공자(孔子)께서 말씀하셨다. “노(魯)나라와 위(衛)나라의 정사는 형제간이로구나!”,"노(魯)나라는 주공(周公)의 후예(後裔)요, 위(衛)나라는 강숙(康叔)의 후예(後裔)여서 본래 형제(兄弟)의 나라였는데, 이 당시 쇠하고 혼란하여 정사도 서로 비슷하였다. 그러므로 공자(孔子)께서 탄식하신 것이다."
子謂衛公子荊善居室始有曰苟合矣少有曰苟完矣富有曰苟美矣,公子荊衛大夫苟聊且粗略之意合聚也完備也言其循序而有節不以欲速盡美累其心,子謂衛公子荊，“善居室。始有，曰：‘苟合矣。’少有，曰：‘苟完矣。’富有，曰：‘苟美矣。’”,公子荊，衛大夫。苟，聊且粗略之意。合，聚也。完，備也。言其循序而有節，不以欲速盡美累其心。,"공자(孔子)께서 위(衛)나라의 공자(公子) 형(荊)을 두고 다음과 같이 논평하셨다. “그는 집에 거처하기를 잘하였다. 처음 <가재도구를> 소유했을 때에는 ‘그런대로 이만하면 모여졌다.’하였고, 다소 갖추어졌을 때에는 ‘그런대로 이만하면 갖추어졌다.’하였고, 많이 가지고 있을 때에는 ‘그런대로 이만하면 아름답다.’하였다.”","공자(公子) 형(荊)은 위(衛)나라 대부(大夫)이다. 구(苟)는 그런대로 대강이라〔聊且粗略〕는 뜻이다. 합(合)은 모음이요, 완(完)은 갖춤이다. 순서를 따르고 절도가 있어 빨리 하고자 하고 모두를 아름답게 하고자 함으로써 마음을 얽매지 않음을 말한 것이다."
,楊氏曰務爲全美則累物而驕吝之心生公子荊皆曰苟而已則不以外物爲心其欲易足故也,,楊氏曰：“務爲全美，則累物而驕吝之心生。公子荊皆曰苟而已，則不以外物爲心，其欲易足故也。”,,"양씨(楊氏)가 말하였다. “완전히 아름답게 하기를 힘쓰면 물욕에 마음이 얽매여 교만하고 인색한 마음이 생긴다. 공자(公子) 형(荊)은 모두를 ‘그런대로 이만하면’이라고 말할 따름이었으니, 이는 외물(外物)로 마음을 삼지 않아 그 욕망이 충족되기 쉬운 때문이었다.”"
子適衛冉有僕,僕御車也,子適衛，冉有僕。,僕，御車也。,공자(孔子)께서 위(衛)나라에 가실 때에 염유(冉有)가 수레를 몰았다.,복(僕)은 수레를 모는 것이다.
子曰庶矣哉,庶衆也,子曰：“庶矣哉！”,庶，衆也。,공자(孔子)께서 “백성들이 많기도 하구나.” 하셨다.,서(庶)는 많은 것이다.
冉有曰旣庶矣又何加焉曰富之,庶而不富則民生不遂故制田里薄賦斂以富之,冉有曰：“旣庶矣。又何加焉？”曰：“富之。”,庶而不富，則民生不遂，故制田里，薄賦斂以富之。,"염유(冉有)가 “이미 백성들이 많으면 또 무엇을 더하여야 합니까?” 하고 묻자, “부유(富裕)하게 해주어야 한다.” 하셨다.",백성들이 많기만 하고 부유(富裕)하지 못하면 백성들의 생활이 이루어지지 못한다. 그러므로 토지와 주택을 마련해 주고 세금을 가볍게 하여 부유(富裕)하게 해주는 것이다.
曰旣富矣又何加焉曰敎之,富而不敎則近於禽獸故必立學校明禮義以敎之,曰：“旣富矣，又何加焉？”曰：“敎之。”,富而不敎，則近於禽獸。故必立學校，明禮義以敎之。,"“이미 부유(富裕)해지면 또 무엇을 더하여야 합니까?” 하고 묻자, “가르쳐야 한다.” 하셨다.",부유(富裕)하기만 하고 가르치지 않으면 금수(禽獸)에 가까워진다. 그러므로 반드시 학교(學校)를 세워서 예의(禮義)를 밝혀 가르쳐야 하는 것이다.
,胡氏曰天生斯民立之司牧而寄以三事然自三代之後能擧此職者百無一二漢之文明唐之太宗亦云庶且富矣西京之敎無聞焉明帝尊師重傅臨雍拜老宗戚子弟莫不受學唐太宗大召名儒增廣生員敎亦至矣然而未知所以敎也三代之敎天子公卿躬行於上言行政事皆可師法彼二君者其能然乎,,胡氏曰：“天生斯民，立之司牧，而寄以三事。然自三代之後，能擧此職者，百無一二。漢之文明，唐之太宗，亦云庶且富矣，西京之敎無聞焉。明帝尊師重傅，臨雍拜老，宗戚子弟莫不受學；唐太宗大召名儒，增廣生員，敎亦至矣，然而未知所以敎也。三代之敎，天子公卿躬行於上，言行政事皆可師法，彼二君者其能然乎？”,,"호씨(胡氏)가 말하였다. “하늘이 이 백성을 내시고는 맡아 기를 사람[임금]을 세워 이 세 가지 일[서(庶)·부(富)·교(敎)를 가리킴]을 맡겨주었다. 그러나 삼대(三代) 이후로는 능히 이 직분을 거행한 군주가 백 명에 한둘도 없었다. 한(漢)나라의 문제(文帝)와 명제(明帝), 당(唐)나라의 태종(太宗)은 또한 백성이 많았고 또 부유하게 하였다고 말할 수 있다. 그러나 서경(西京)의 교육은 알려진 것이 없으며, 명제(明帝)는 사부(師傅)를 존중하고 벽옹(辟雍)[태학(太學)]에 왕림하여 삼로(三老)에게 절하여, 종척(宗戚)의 자제(子弟)들이 배우지 않는 사람이 없었다. 당태종(唐太宗)은 이름 있는 선비들을 크게 불러모으고 생원(生員)을 증광(增廣)[증원]하였으니, 교육이 또한 지극하였다. 그러나 가르치는 방법을 알지 못하였다. 삼대시대(三代時代)의 교육은 천자(天子)와 공경(公卿)들이 몸소 위에서 실행하여 언행(言行)과 정사(政事)가 모두 본받을 만하였는데, 저 두 군주〔漢明帝·唐太宗〕가 능히 그럴 수 있었겠는가?”"
子曰苟有用我者朞月而已可也三年有成,朞月謂周一歲之月也可者僅辭言紀綱布也有成治功成也,子曰：“苟有用我者。朞月而已可也，三年有成。”,朞月，謂周一歲之月也。可者，僅辭，言紀綱布也。有成，治功成也。,"공자(孔子)께서 말씀하셨다. “만일 나를 등용해 주는 자가 있다면 1년만 하더라도 괜찮을 것이니, 3년이면 이루어짐이 있을 것이다.”","기월(朞月)은 1년의 12개월을 일주(一周)하는 것이다. 가(可)는 겨우란 말이니, 기강(紀綱)이 베풀어짐을 말한다. 유성(有成)은 치적이 이루어지는 것이다."
,尹氏曰孔子歎當時莫能用己也故云然愚按史記此蓋爲衛靈公不能用而發,,尹氏曰：“孔子歎當時莫能用己也，故云然。”愚按：史記，此蓋爲衛靈公不能用而發。,,"윤씨(尹氏)가 말하였다. “공자(孔子)께서 당시에 자신을 등용하는 자가 없음을 한탄하셨다. 그러므로 이렇게 말씀하신 것이다.” 내가 살펴보니, 《사기(史記)》에 이 말씀은 위령공(衛靈公)이 등용해주지 못하기 때문에 하신 말씀이라 하였다."
子曰善人爲邦百年亦可以勝殘去殺矣誠哉是言也,爲邦百年言相繼而久也勝殘化殘暴之人使不爲惡也去殺謂民化於善可以不用刑殺也蓋古有是言而夫子稱之程子曰漢自高惠至於文景黎民醇厚幾致刑措庶乎其近之矣,子曰：“善人爲邦百年，亦可以勝殘去殺矣。誠哉是言也！”,爲邦百年，言相繼而久也。勝殘，化殘暴之人，使不爲惡也。去殺，謂民化於善，可以不用刑殺也。蓋古有是言，而夫子稱之。程子曰“漢自高、惠至於文、景，黎民醇厚，幾致刑措，庶乎其近之矣。”,"공자(孔子)께서 말씀하셨다. “‘선인(善人)이 나라를 다스리기를 백년 동안 하면 잔학(殘虐)한 사람을 교화시키고 사형(死刑)을 없앨 수 있다.’라고 하니, 참으로 옳다, 이 말이여!”","나라를 다스리기를 백년 동안 한다는 것은 서로 이어 오래함을 말한다. 승잔(勝殘)은 잔인하고 포악한 사람을 교화시켜 악(惡)한 짓을 하지 않게 하는 것이요, 거살(去殺)은 백성들이 선(善)에 교화되어 사형(死刑)을 쓰지 않을 수 있음을 말한다. 예로부터 이러한 말이 있었는데, 부자(夫子)께서 이것을 칭찬하신 것이다. 정자(程子)가 말씀하였다. “한(漢)나라는 고조(高祖)·혜제(惠帝)로부터 문제(文帝)·경제(景帝)에 이르기까지 백성〔黎民〕들이 순후(醇厚)하여 거의 형벌을 폐하여 쓰지 않는 데 이르렀으니, 거의 이에 가까울 것이다.”"
,尹氏曰勝殘去殺不爲惡而已善人之功如是若夫聖人則不待百年其化亦不止此,,尹氏曰：“勝殘去殺，不爲惡而已，善人之功如是。若夫聖人，則不待百年，其化亦不止此。”,,"윤씨(尹氏)가 말하였다. “잔학(殘虐)한 사람을 교화시키고 사형(死刑)을 없앨 수 있는 것은 악(惡)한 짓을 하지 않게 할뿐이니, 선인(善人)의 공효(功效)는 이와 같은 것이다. 성인(聖人)으로 말하면 백년을 기다리지 않고서도 그 교화가 또한 여기에 그치지 않을 것이다.”"
子曰如有王者必世而後仁,王者謂聖人受命而興也三十年爲一世仁謂敎化浹也程子曰周自文武至於成王而後禮樂興卽其效也,子曰：“如有王者，必世而後仁。”,王者謂聖人受命而興也。三十年爲一世。仁，謂敎化浹也。程子曰：“周自文武至於成王，而後禮樂興，卽其效也。”,공자(孔子)께서 말씀하셨다. “만일 왕자(王者)가 있다 하더라도 반드시 한 세대가 지난 뒤에야 백성들이 인(仁)해질 것이다.”,"왕자(王者)는 성인(聖人)이 천명(天命)을 받아 일어남을 말한다. 30년을 일세(一世)라 한다. 인(仁)은 교화가 무젖는 것을 이른다. 정자(程子)가 말씀하였다. “주(周)나라는 문왕(文王)·무왕(武王)으로부터 성왕(成王)에 이른 뒤에야 예악(禮樂)이 일어났으니, 바로 그 효험이다.”"
