대문,주석,대문표점,주석표점,대문해석,주석해석
,程子曰漆雕開已見大意故夫子說之又曰古人見道分明故其言如此謝氏曰開之學無可考然聖人使之仕必其材可以仕矣至於心術之微則一毫不自得不害其爲未信此聖人所不能知而開自知之其材可以仕而其器不安於小成他日所就其可量乎夫子所以說之也,,程子曰：“漆雕開已見大意，故夫子說之。”又曰：“古人見道分明，故其言如此。”謝氏曰：“開之學無可考。然聖人使之仕，必其材可以仕矣。至於心術之微，則一毫不自得，不害其爲未信。此聖人所不能知，而開自知之。其材可以仕，而其器不安於小成，他日所就，其可量乎？夫子所以說之也。”,,"정자(程子)가 말씀하였다. “칠조개(漆雕開)가 이미 대의(大意)를 보았다. 그러므로 부자(夫子)께서 기뻐하신 것이다.”또 말씀하였다. “옛사람은 도(道)를 봄이 분명하였다. 그러므로 그 말이 이와 같은 것이다.” 사씨(謝氏)가 말하였다. 칠조개(漆雕開)의 학문(學問)은 상고할 곳이 없다. 그러나 성인(聖人)께서 그로 하여금 벼슬을 하게 하였으니, 반드시 그의 재질이 벼슬할 만하였을 것이다. 그러나 마음의 은미(隱微)함에 이르러서는 털끝만큼이라도 자득(自得)하지 못함이 있으면 자신이 없다고 말하는 데 무방(無妨)[불해(不害)]하니, 이것은 성인(聖人)[공자(孔子)]도 아시지 못하는 것인데, 칠조개(漆雕開)가 스스로 안 것이다. 그 재질이 벼슬할 만한데도 그 그릇이 작은 성취에 안주하지 않았으니, 후일의 성취하는 바를 어찌 헤아릴 수 있겠는가? 부자(夫子)께서 이 때문에 기뻐하신 것이다.”"
子曰道不行乘桴浮于海從我者其由與子路聞之喜子曰由也好勇過我無所取材,桴筏也程子曰浮海之歎傷天下之無賢君也子路勇於義故謂其能從己皆假設之言耳子路以爲實然而喜夫子之與己故夫子美其勇而譏其不能裁度事理以適於義也,子曰：“道不行，乘桴浮于海。從我者其由與？”子路聞之喜。子曰：“由也好勇過我，無所取材。”,桴，筏也。程子曰：“浮海之歎，傷天下之無賢君也。子路勇於義，故謂其能從己，皆假設之言耳。子路以爲實然，而喜夫子之與己，故夫子美其勇，而譏其不能裁度事理，以適於義也。”,"공자(孔子)께서 말씀하시기를 “도(道)가 행해지지 않으니, 내 뗏목을 타고 바다를 항해하려 한다. 이때 나를 따라올 사람은 아마 유(由)일 것이다.” 하셨다. 자로(子路)가 이 말씀을 듣고 기뻐하자, 공자(孔子)께서는 “유(由)는 용맹을 좋아함은 나보다 나으나, 사리를 헤아려 맞게 하는 것이 없다.” 하셨다.","부(桴)는 뗏목이다. 정자(程子)가 말씀하였다. “바다를 향해하겠다는 탄식은 천하(天下)에 어진 임금이 없음을 안타깝게 여겨서 하신 말씀이다. 자로(子路)는 의리(義理)에 용감하였으므로 그가 자신을 따라올 것이라고 하신 것이니, 이는 모두 가설(假設)해서 하신 말씀일 뿐이다. 그런데 자로(子路)는 이것을 실제라고 생각하여 부자(夫子)께서 자기를 허여해 주심을 기뻐하였다. 그러므로 부자(夫子)께서 그의 용맹을 찬미하시고, 그 사리를 헤아려 의(義)에 맞게 하지 못함을 기롱하신 것이다.”"
孟武伯問子路仁乎子曰不知也,子路之於仁蓋日月至焉者或在或亡不能必其有無故以不知告之,孟武伯問：“子路仁乎？”子曰：“不知也。”,子路之於仁，蓋日月至焉者。或在或亡，不能必其有無，故以不知告之。,"맹무백(孟武伯)이 “자로(子路)는 인(仁)합니까?” 하고 묻자, 공자(孔子)께서 “알지 못하겠다.” 하고 대답하셨다.","자로(子路)는 인(仁)에 있어 하루에 한 번이나 1개월에 한 번 이르는 자이니, 혹은 있기도 하고 혹은 없기도 하여 그 유무(有無)를 기필할 수 없으므로, “알지 못하겠다.”고 말씀하신 것이다."
又問子曰由也千乘之國可使治其賦也不知其仁也,賦兵也古者以田賦出兵故謂兵爲賦春秋傳所謂悉索敞賦是也言子路之才可見者如此仁則不能知也,又問。子曰：“由也，千乘之國，可使治其賦也，不知其仁也。”,賦，兵也。古者以田賦出兵，故謂兵爲賦，春秋傳所謂“悉索敝賦”是也。言子路之才，可見者如此，仁則不能知也。,"다시 묻자, 공자(孔子)께서 대답하셨다. “유(由)는 천승(千乘)의 나라에 그 군정(軍政)을 다스리게 할 수는 있거니와, 그가 인(仁)한지는 알지 못하겠다.”","부(賦)는 병(兵)[군(軍)]이다. 옛날에는 토지의 세금을 따져 군사를 내었으므로, 군(軍)을 일러 부(賦)라 하였으니, 《춘추전(春秋傳)》에 이른바 “저희 나라의 군(軍)을 모두 모았다〔悉索敞賦〕.”는 것이 이것이다. 자로(子路)의 재주는 볼 수 있는 것이 이와 같을 뿐이며, 인(仁)한지는 알지 못하겠다고 말씀한 것이다."
求也何如子曰求也千室之邑百乘之家可使爲之宰也不知其仁也,千室大邑百乘卿大夫之家宰邑長家臣之通號,“求也何如？”子曰：“求也，千室之邑，百乘之家，可使爲之宰也，不知其仁也。”,千室，大邑。百乘，卿大夫之家。宰，邑長家臣之通號。“,"“구(求)[염유(冉有)]는 어떻습니까?” 하고 묻자, 공자(孔子)께서 말씀하셨다. “구(求)는 천실(千室)[천호(千戶)]의 큰 읍(邑)과 백승(百乘)[경대부(卿大夫)]의 집안에 재(宰)가 되게 할 수는 있거니와 그가 인(仁)한지는 알지 못하겠다.”","천실(千室)은 큰 읍(邑)이요, 백승(百乘)은 경대부(卿大夫)의 집안이다. 재(宰)는 읍장(邑長)과 가신(家臣)의 통칭이다."
赤也何如子曰赤也束帶立於朝可使與賓客言也不知其仁也,赤孔子弟子姓公西字子華,赤也何如？”子曰：“赤也，束帶立於朝，可使與賓客言也，不知其仁也。”,赤，孔子弟子，姓公西，字子華。,"“적(赤)은 어떻습니까?” 하고 묻자, 공자(孔子)께서 말씀하셨다. “적(赤)은 <예복(禮服)을 입고> 띠를 띠고서 조정에 서서 빈객(賓客)을 맞아 대화를 나누게 할 수는 있거니와 그가 인(仁)한지는 알지 못하겠다.”","적(赤)은 공자(孔子)의 제자(弟子)이니, 성(姓)은 공서(公西)요, 자(字)는 자화(子華)이다."
子謂子貢曰女與回也孰愈,愈勝也,子謂子貢曰：“女與回也孰愈？”,愈，勝也。,공자(孔子)께서 자공(子貢)에게 말씀하시기를 “너는 안회(顔回)와 누가 나으냐?” 하셨다.,유(愈)는 낫다는 뜻이다.
對曰賜也何敢望回回也聞一以知十賜也聞一以知二,一數之始十數之終二者一之對也顔子明睿所照卽始而見終子貢推測而知因此而識彼無所不說告往知來是其驗矣,對曰：“賜也何敢望回。回也聞一以知十，賜也聞一以知二。”,一，數之始。十，數之終。二者，一之對也。顔子明睿所照，卽始而見終；子貢推測而知，因此而識彼。“無所不說，告往知來”，是其驗矣。,"대답하기를 “제가 어떻게 감히 안회(顔回)를 바라보겠습니까? 안회(顔回)는 하나[일(一)]를 들으면 열[십(十)]을 알고, 저는 하나[일(一)]를 들으면 둘[이(二)]을 압니다.” 하였다.","일(一)은 수(數)의 시작이요, 십(十)은 수(數)의 끝이며, 이(二)는 일(一)의 상대이다. 안자(顔子)는 밝은 지혜가 비추는 바로 시작을 가지고 끝을 알았고, 자공(子貢)은 추측하여 알아 이것을 인하여 저것을 알았다. <선진편(先進篇)에> 공자(孔子)께서 “내 말을 기뻐하지 않는 바가 없다.〔無所不說〕.”고 안자(顔子)를 칭찬한 것과 <학이편(學而篇)에> “지나간 것을 말해주니 말하지 않은 것을 안다〔告往知來〕.”고 자공(子貢)을 칭찬한 것이 그 증거이다."
子曰弗如也吾與女弗如也,與許也,子曰：“弗如也！吾與女弗如也。”,與，許也。,공자(孔子)께서 말씀하셨다. “네가 안회(顔回)만 못하다. 나는 네가 그만 못함을 허여[인정]한다.”,여(與)는 허여(許與)이다.
,胡氏曰子貢方人夫子旣語以不暇又問其與回孰愈以觀其自知之如何聞一知十上知之資生知之亞也聞一知二中人以上之資學而知之之才也子貢平日以己方回見其不可企及故喩之如此夫子以其自知之明而又不難於自屈故旣然之又重許之此其所以終聞性與天道不特聞一知二而已也,,胡氏曰：“子貢方人，夫子旣語以不暇，又問其與回孰愈，以觀其自知之如何。聞一知十，上知之資，生知之亞也。聞一知二，中人以上之資，學而知之之才也。子貢平日以己方回，見其不可企及，故喩之如此。夫子以其自知之明，而又不難於自屈，故旣然之，又重許之。此其所以終聞性與天道，不特聞一知二而已也。”,,"호씨(胡氏)가 말하였다. “<헌문편(憲問篇)에> 자공(子貢)이 사람들을 비교 평가하자, 공자(孔子)께서 ‘나는 그럴 겨를이 없다.’하셨으며, 또 ‘너는 안회(顔回)와 누가 나으냐?’고 물어, 그가 자기 자신을 앎이 어떠한가를 살펴보신 것이다. 문일지십(聞一知十)은 상지(上智)의 자질로, 태어나면서부터 아는 이〔生而知之〕의 다음이요, 문일지이(聞一知二)는 중인(中人) 이상의 자질로, 배워서 아는 이〔學而知之〕의 재주이다. 자공(子貢)이 평소에 자신을 안회(顔回)에 견주어 따라갈 수 없음을 알았으므로, 비유하기를 이와 같이 한 것이다. 부자(夫子)는 자공(子貢)이 자신을 앎이 분명하고 또 자기를 굽히기를 어렵게 여기지 않았으므로, 그 말을 옳게 여기시고 또 거듭 허여 하신 것이다. 자공(子貢)은 이 때문에 끝내 성(性)과 천도(天道)에 대한 말씀을 듣게 되었고, 비단 하나를 들으면 둘을 알뿐만이 아니었던 것이다.”"
宰予晝寢子曰朽木不可雕也糞土之墻不可杇也於予與何誅,晝寢謂當晝而寐朽腐也雕刻畫也杇鏝也言其志氣昏惰敎無所施也與語辭誅責也言不足責乃所以深責之,宰予晝寢。子曰：“朽木不可雕也，糞土之墻不可杇也，於予與何誅。”,晝寢，謂當晝而寐。朽，腐也。雕，刻畫也。杇，鏝也。言其志氣昏惰，敎無所施也。與，語辭。誅，責也。言不足責，乃所以深責之。,"재여(宰予)가 낮잠을 자자, 공자(孔子)께서 말씀하셨다. “썩은 나무는 조각할 수 없고, 거름흙으로 쌓은 담장은 흙손질 할 수가 없다. 내 재여(宰予)에 대하여 꾸짖을 것이 있겠는가?”","주침(晝寢)은 낮을 당하여 잠자는 것을 말한다. 후(朽)는 썩은 것이요, 조(雕)는 조각이요, 후(杇)는 흙손질이다. 그 뜻과 기운이 흐리고 게을러 가르침을 베풀 곳이 없음을 말씀한 것이다. 여(與)는 어조사이다. 주(誅)는 꾸짖음이니, 꾸짖을 것이 없다고 말씀한 것은 바로 그를 깊이 꾸짖으신 것이다."
子曰始吾於人也聽其言而信其行今吾於人也聽其言而觀其行於予與改是,宰予能言而行不逮故孔子自言於予之事而改此失亦以重警之也胡氏曰子曰疑衍文不然則非一日之言也,子曰：“始吾於人也，聽其言而信其行；今吾於人也，聽其言而觀其行。於予與改是。”,宰予能言而行不逮，故孔子自言於予之事而改此失，亦以重警之也。胡氏曰：“‘子曰’疑衍文，不然，則非一日之言也。”,"공자(孔子)께서 말씀하셨다. “내가 처음에는 남에 대하여 그의 말을 듣고 그의 행실을 믿었으나, 이제 나는 남에 대하여 그의 말을 듣고 다시 그의 행실을 살펴보게 되었다. 나는 재여(宰予) 때문에 이 버릇을 고치게 되었노라.”","재여(宰予)는 말은 잘하였으나 행실이 말에 미치지 못하였다. 그러므로 공자(孔子)께서 재여(宰予)의 일로 인하여 나의 이러한 잘못을 고쳤다고 말씀하셨으니, 거듭 깨우치신 것이다. 호씨(胡氏)가 말하였다. “자왈(子曰)은 연문(衍文)인 듯하다. 그렇지 않다면 한 때에 하신 말씀이 아닐 것이다.”"
,范氏曰君子之於學惟日孜孜斃而後已惟恐其不及也宰予晝寢自棄孰甚焉故夫子責之胡氏曰宰予不能以志帥氣居然而倦是宴安之氣勝儆戒之志惰也古之聖賢未嘗不以懈惰荒寧爲懼勤勵不息自强此孔子所以深責宰予也聽言觀行聖人不待是而後能亦非緣此而盡疑學者特因此立敎以警群弟子使謹於言而敏於行耳,,范氏曰：“君子之於學，惟日孜孜，斃而後已，惟恐其不及也。宰予晝寢，自棄孰甚焉，故夫子責之。”胡氏曰：“宰予不能以志帥氣，居然而倦。是宴安之氣勝，儆戒之志惰也。古之聖賢未嘗不以懈惰荒寧爲懼，勤勵不息自强，此孔子所以深責宰予也。聽言觀行，聖人不待是而後能，亦非緣此而盡疑學者。特因此立敎，以警群弟子，使謹於言而敏於行耳。”,,"범씨(范氏)가 말하였다. “군자(君子)가 학문(學問)에 대하여 날로 부지런히 힘써 죽은 뒤에야 그만둔다. 그러면서도 행여 따라 가지 못할까 두려워하는데 재여(宰予)는 낮잠을 잤으니, 스스로 포기함이 무엇이 이보다 심하겠는가? 그러므로 부자(夫子)께서 그를 책망하신 것이다.” 호씨(胡氏)가 말하였다. “재여(宰予)가 의지로 기운을 통솔하지 못하고, 편안히〔居然〕 나태하였다. 이는 안락하려는 기운이 우세하고, 경계하는 뜻이 태만해진 것이다. 옛 성현(聖賢)은 일찍이 게으름과 편안히 지내는 것을 두렵게 여기고, 부지런히 힘쓰며 쉬지 않는 것으로 스스로 힘쓰지 않은 적이 없었으니, 이는 바로 공자(孔子)께서 재여(宰予)를 깊이 꾸짖으신 이유이다. ‘말을 듣고 다시 행실을 살펴보게 되었다.’는 것은, 성인(聖人)이 이 일을 기다린 뒤에 그렇게 되신 것도 아니며, 또한 이로 말미암아 배우는 자들을 모두 의심하신 것도 아니다. 다만 이를 인하여 교훈을 세워 제자(弟子)들을 깨우쳐서 말을 삼가고 행실을 힘쓰게 하려고 하신 것일 뿐이다.”"
子曰吾未見剛者或對曰申棖子曰棖也慾焉得剛,剛堅强不屈之意最人所難能者故夫子歎其未見申棖弟子姓名慾多嗜慾也多嗜慾則不得爲剛矣,子曰：“吾未見剛者。”或對曰：“申棖。”子曰：“棖也慾，焉得剛？”,剛，堅强不屈之意，最人所難能者，故夫子歎其未見。申棖，弟子姓名。慾，多嗜慾也。多嗜慾，則不得爲剛矣。,"공자(孔子)께서 “나는 아직 강(剛)한 자를 보지 못하였다.” 하시자, 혹자가 “신장(申棖)입니다.” 하고 대답하였다. 공자(孔子)께서 말씀하셨다. “신장(申棖)은 욕심으로 하는 것이니, 어찌 강(剛)일 수 있겠는가?”","강(剛)은 굳세고 강하여 굽히지 않는다는 뜻이니, 사람으로서 가장 능하기 어려운 것이다. 그러므로 부자(夫子)게서 보지 못하였다고 탄식하신 것이다. 신장(申棖)은 제자(弟子)의 성명(姓名)이다. 욕(慾)은 기욕(嗜慾)이 많은 것이다. 기욕(嗜慾)이 많으면 강(剛)함이 될 수 없는 것이다."
