대문,주석,대문표점,주석표점,대문해석,주석해석
五十而知天命,天命卽天道之流行而賦於物者乃事物所以當然之故也知此則知極其精而不惑又不足言矣,五十而知天命，,天命，卽天道之流行而賦於物者，乃事物所以當然之故也。知此則知極其精，而不惑又不足言矣。,"쉰 살에 천명(天命)을 알았고,","천명(天命)은 천도(天道)가 유행(流行)하여 사물에 부여한 것이니, 바로 사물에 당연한 도리(道理)의 소이연(所以然)이다. 이것을 알면 아는 것이 지극히 정밀하여 의혹하지 않는 것은 굳이 말할 것이 못될 것이다."
六十而耳順,聲入心通無所違逆知之之至不思而得也,六十而耳順，,聲入心通，無所違逆，知之之至，不思而得也。,"예순 살에 귀로 들으면 그대로 이해되었고,","소리가 들어오면 마음에 깨달아져서 어긋나거나 걸림이 없는 것이니, 앎이 지극하여 생각하지 않아도 깨달아지는 것이다."
七十而從心所欲不踰矩,從隨也矩法度之器所以爲方者也隨其心之所欲而自不過於法度安而行之不勉而中也,七十而從心所欲，不踰矩。,從，隨也。矩，法度之器，所以爲方者也。隨其心之所欲，而自不過於法度，安而行之，不勉而中也。,일흔 살에 마음에 하고자 하는 바를 좇아도 법도(法度)에 넘지 않았다.”,"종(從)은 따르는 것이다. 구(矩)는 법도(法度)의 기구이니, 모난 것을 만드는 것이다. 그 마음에 하고자 하는 바를 좇아도 저절로 법도에 넘지 않는 것은 편안히 행하여 힘쓰지 않아도 저절로 도(道)에 맞는 것이다."
,程子曰孔子生而知者也言亦由學而至所以勉進後人也立能自立於斯道也不惑則無所疑矣知天命窮理盡性也耳順所聞皆通也從心所欲不踰矩則不勉而中矣又曰孔子自言其進德之序如此者聖人未必然但爲學者立法使之盈科而後進成章而後達耳胡氏曰聖人之敎亦多術然其要使人不失其本心而已欲得此心者惟志乎聖人所示之學循其序而進焉至於一疵不存萬理明盡之後則其日用之間本心瑩然隨所意欲莫非至理蓋心卽體欲卽用體卽道用卽義聲爲律而身爲度矣又曰聖人言此一以示學者當優游涵泳不可躐等而進二以示學者當日就月將不可半途而廢也愚謂聖人生知安行固無積累之漸然其心未嘗自謂已至此也是其日用之間必有獨覺其進而人不及知者故因其近似以自名欲學者以是爲則而自勉非心實自聖而姑爲是退託也後凡言謙辭之屬意皆放此,,程子曰：“孔子生而知者也，言亦由學而至，所以勉進後人也。立，能自立於斯道也。不惑，則無所疑矣。知天命，窮理盡性也。耳順，所聞皆通也。從心所欲，不踰矩，則不勉而中矣。”又曰：“孔子自言其進德之序如此者，聖人未必然，但爲學者立法，使之盈科而後進，成章而後達耳。”胡氏曰：“聖人之敎亦多術，然其要使人不失其本心而已。欲得此心者，惟志乎聖人所示之學，循其序而進焉。至於一疵不存、萬理明盡之後，則其日用之間，本心瑩然，隨所意欲，莫非至理。蓋心卽體，欲卽用，體卽道，用卽義，聲爲律而身爲度矣。”又曰：“聖人言此，一以示學者當優游涵泳，不可躐等而進；二以示學者當日就月將，不可半途而廢也。”愚謂聖人生知安行，固無積累之漸，然其心未嘗自謂已至此也。是其日用之間，必有獨覺其進而人不及知者。故因其近似以自名，欲學者以是爲則而自勉，非心實自聖而姑爲是退託也。後凡言謙辭之屬，意皆放此。,,"정자(程子)가 말씀하였다. “공자(孔子)는 나면서부터 아신 분이다. 그런데도 학문(學問)으로 말미암아 이르렀다고 말씀하신 것은 후인(後人)을 권면하여 나아가게 하신 것이다. 입(立)은 스스로 도(道)에 서는 것이요, 불혹(不惑)은 의심하는 바가 없는 것이요, 지천명(知天命)은 이(理)를 궁구(窮究)하고 성품을 다하는 것이요, 이순(耳順)은 듣는 것을 모두 깨닫는 것이요, 마음에 하고자 하는 것을 좇아도 법도에 넘지 않는다〔從心所欲不踰距〕는 것은 힘쓰지 않아도 도(道)에 맞는 것이다.” 또 말씀하였다. “공자(孔子)께서 덕(德)에 나아간 순서가 이와 같다고 스스로 말씀하신 것은, 성인(聖人)이 반드시 그러한 것이 아니요, 다만 배우는 자들을 위하여 법(法)을 세워서 그들로 하여금 구덩이를 채운 뒤에 나아가고, 문장(文章)을 이룬 뒤에 달하게 하신 것일 뿐이다.” 호씨(胡氏)가 말하였다. “성인(聖人)의 가르치심은 방법이 많으나, 그 요점은 사람으로 하여금 그 본심(本心)을 잃지 않게 할뿐이다. 이 본심(本心)을 얻고자 하는 자는 오직 성인(聖人)이 제시하신 배움에 뜻을 두어 그 차례를 따라 나아가야 할 것이니, 한 가지 흠도 남아있지 않고 모든 이(理)를 밝게 깨달은 뒤에 이르게 되면, 일상생활하는 사이에 본심(本心)이 밝아져서, 뜻에 하고자 하는 바를 따라도 지극히 당연한 도리(道理) 아님이 없을 것이다. 이는 마음은 곧 체(體)요, 욕(欲)은 곧 용(用)이며, 체(體)는 곧 도(道)요, 용(用)은 곧 의(義)가 되어, 소리를 내면 음률(音律)이 되고, 몸을 움직이면 법도(法度)가 되는 것이다.” 또 말하였다. “성인(聖人)이 이것을 말씀하여 한편으로는 배우는 자들은 마땅히 우유(優游)하고 오래도록 무젖어야 할 것이요, 등급을 뛰어 넘어 나아가서는 안됨을 보여주셨고, 또 한편으로는 배우는 자들은 마땅히 나날이 나아가고 다달이 진보하여야 할 것이요, 중도에 폐지해서는 안됨을 보여주신 것이다.” 내가 생각건대, 성인(聖人)은 나면서부터 알고 편안히 행하여, 진실로 차츰차츰 쌓아나가는 것이 없다. 그러나 그 마음에 일찍이 스스로 이미 이 경지에 이르렀다고는 생각하지 않는다. 이는 일상생활하는 사이에 반드시 홀로 그 진도를 깨달았으나, 다른 사람은 미처 알지 못하는 것이 있었을 것이다. 그러므로 그 근사한 것을 인하여 스스로 이름하여, 배우는 자들이 이것으로 법칙을 삼아 스스로 힘쓰게 하고자 하신 것이요, 마음속으로는 실제로 스스로 성인(聖人)이라고 생각하면서 짐짓 이렇게 겸사(謙辭)하신 것은 아니다. 뒤에 모든 겸사(謙辭)를 말씀한 등속(等屬)은 모두 이와 같다."
孟懿子問孝子曰無違,孟懿子魯大夫仲孫氏名何忌無違謂不背於理,孟懿子問孝。子曰：“無違。”,孟懿子，魯大夫仲孫氏，名何忌。無違，謂不背於理。,"맹의자(孟懿子)가 효(孝)를 묻자, 공자(孔子)께서 “어김이 없어야 한다.”고 대답하셨다.","맹의자(孟懿子)는 노(魯)나라 대부(大夫) 중손씨(仲孫氏)이니, 이름은 하기(何忌)이다. 무위(無違)란 도리(道理)에 위배되지 않음을 말한다."
樊遲御子告之曰孟孫問孝於我我對曰無違,樊遲孔子弟子名須御爲孔子御車也孟孫卽仲孫也夫子以懿子未達而不能問恐其失指而以從親之令爲孝故語樊遲以發之,樊遲御，子告之曰：“孟孫問孝於我，我對曰‘無違’。”,樊遲，孔子弟子，名須。御，爲孔子御車也。孟孫，卽仲孫也。夫子以懿子未達而不能問，恐其失指，而以從親之令爲孝，故語樊遲以發之。,"번지(樊遲)가 수레를 몰고 있었는데, 공자(孔子)께서 말씀하셨다. “맹손씨(孟孫氏)가 나에게 효(孝)를 묻기에 나는 어김이 없으라고 대답하였다.”","번지(樊遲)는 공자(孔子)의 제자(弟子)이니, 이름은 수(須)이다. 어(御)는 공자(孔子)를 위하여 수레를 모는 것이다. 부자(夫子)는 맹의자(孟懿子)가 이해하지 못하여 더 묻지 못하였으니, 그 본뜻을 잃고 부모의 명령을 따르는 것을 효(孝)로 여길까 염려하셨다. 그러므로 번지(樊遲)에게 말씀하여 그 뜻을 발명(發明)하신 것이다."
樊遲曰何謂也子曰生事之以禮死葬之以禮祭之以禮,生事葬祭事親之始終具矣禮卽理之節文也人之事親自始至終一於禮而不苟其尊親也至矣是時三家僭禮故夫子以是警之然語意渾然又若不專爲三家發者所以爲聖人之言也,樊遲曰：“何謂也？”子曰：“生，事之以禮；死，葬之以禮，祭之以禮。”,生事葬祭，事親之始終具矣。禮，卽理之節文也。人之事親，自始至終，一於禮而不苟，其尊親也至矣。是時三家僭禮，故夫子以是警之，然語意渾然，又若不專爲三家發者，所以爲聖人之言也。,"번지(樊遲)가 “무엇을 이르신 것입니까?” 하고 묻자, 공자(孔子)께서 말씀하셨다. “살아 계시면 예(禮)로 섬기고, 돌아가시면 예(禮)로 장사지내고, 예(禮)로 제사지내는 것이다.”","살아 계실 적에 섬기고, 돌아가셨을 적에 장사지내고, 제사지내는 것은, 부모를 섬기는 처음과 끝이 갖추어진 것이다. 예(禮)는 곧 이(理)의 절문(節文)이다. 사람이 부모를 섬김에 처음부터 끝까지 예(禮)대로 한결같이 하고 구차히 하지 않는다면, 부모를 높임이 지극한 것이다. 이 당시 삼가(三家)들을 예(禮)를 참람하였으므로 부자(夫子)께서 이것으로써 경계하신 것이다. 그러나 말씀한 뜻이 모가 나지 않고 원만하며, 또 오로지 삼가(三家)만을 위하여 말씀하시지 않은 것 같으니, 이 때문에 성인(聖人)의 말씀이 되는 것이다."
,胡氏曰人之欲孝其親心雖無窮而分則有限得爲而不爲與不得爲而爲之均於不孝所謂以禮者爲其所得爲者而已矣,,胡氏曰：“人之欲孝其親，心雖無窮，而分則有限。得爲而不爲，與不得爲而爲之，均於不孝。所謂以禮者，爲其所得爲者而已矣。”,,"호씨(胡氏)가 말하였다. “사람이 부모에게 효도(孝道)하고자 함은 마음은 비록 끝이 없으나 분수(分數)는 한계가 있으니, 분수에 할 수 있는데도 하지 않는 것과, 분수에 할 수 없는데도 하는 것은 똑같이 불효(不孝)이다. 이른바 예(禮)로써 한다는 것은 자기 분수에 할 수 있는 것을 할뿐인 것이다.”"
孟武伯問孝子曰父母唯其疾之憂,武伯懿子之子名彘言父母愛子之心無所不至唯恐其有疾病常以爲憂也人子體此而以父母之心爲心則凡所以守其身者自不容於不謹矣豈不可以爲孝乎舊說人子能使父母不以其陷於不義爲憂而獨以其疾爲憂乃可爲孝亦通,孟武伯問孝。子曰：“父母唯其疾之憂。”,武伯，懿子之子，名彘。言父母愛子之心，無所不至，唯恐其有疾病，常以爲憂也。人子體此，而以父母之心爲心，則凡所以守其身者，自不容於不謹矣，豈不可以爲孝乎？舊說，人子能使父母不以其陷於不義爲憂，而獨以其疾爲憂，乃可爲孝。亦通。,"맹무백(孟武伯)이 효(孝)를 묻자, 공자(孔子)께서 대답하셨다. “부모는 오직 자식이 병들까 근심하신다.”","맹무백(孟武伯)은 맹의자(孟懿子)의 아들이니, 이름은 체(彘)이다. 부모가 자식을 사랑하는 마음은 이르지 않는 데가 없으나 오직 자식에게 질병이 있을까 염려하여 항상 근심함을 말한 것이다. 자식이 이것을 본받아〔體〕 부모의 마음으로 마음을 삼는다면, 모든 그 몸을 지키는 것이 스스로 삼가지 않음을 용납하지 않을 것이니, 어찌 효(孝)가 되지 않겠는가. 옛 주석〔舊說〕에 ‘자식이 부모로 하여금 자식이 불의(不義)에 빠지는 것을 근심하게 하지 않고, 오직 자식의 질병을 근심하게 하여야 효(孝)가 될 수 있다.’하였으니, 이 역시 통한다."
子游問孝子曰今之孝者是謂能養至於犬馬皆能有養不敬何以別乎,子游孔子弟子姓言名偃養謂飮食供奉也犬馬待人而食亦若養然言人畜犬馬皆能有以養之若能養其親而敬不至則與養犬馬者何異甚言不敬之罪所以深警之也,子游問孝。子曰：“今之孝者，是謂能養。至於犬馬，皆能有養；不敬，何以別乎？”,子游，孔子弟子，姓言，名偃。養，謂飮食供奉也。犬馬待人而食，亦若養然。言人畜犬馬，皆能有以養之，若能養其親而敬不至，則與養犬馬者何異。甚言不敬之罪，所以深警之也。,"자유(子游)가 효(孝)를 묻자, 공자(孔子)께서 말씀하셨다. “지금의 효(孝)라는 것은 <물질적으로> 잘 봉양한다고 이를 수 있다. 그러나 견마(犬馬)에게도 모두 길러줌이 있으니, 공경하지 않으면 무엇으로 구별하겠는가?”","자유(子游)는 공자(孔子)의 제자(弟子)이니, 성(姓)은 언(言)이요, 이름은 언(偃)이다. 양(養)은 음식으로 공양함을 말한다. 견마(犬馬)도 사람에게 의뢰하여 먹으니, 또한 봉양하는 것과 흡사하다. “사람이 견마(犬馬)를 기를 적에도 모두 음식으로 길러줌이 있는 것이니, 만약 그 부모를 봉양만 하고 공경함이 지극하지 않으면, 견마(犬馬)를 기르는 것과 무엇이 다르겠는가?”라고 말씀하신 것이다. 이는 불경(不敬)의 죄를 심히 말씀하신 것이니, 깊이 경계하신 것이다."
,胡氏曰世俗事親能養足矣狎恩恃愛而不知其漸流於不敬則非小失也子游聖門高弟未必至此聖人直恐其愛踰於敬故以是深警發之也,,胡氏曰：“世俗事親，能養足矣。狎恩恃愛，而不知其漸流於不敬，則非小失也。子游聖門高弟，未必至此，聖人直恐其愛踰於敬，故以是深警發之也。,,"호씨(胡氏)가 말하였다. “세속에서 부모를 섬김에 있어 봉양만 잘하면 족하다고 여겨 은혜에 친압(親狎)하고 사랑을 믿어서, 점점 불경(不敬)으로 흐르면 작은 잘못이 아님을 알지 못한다. 자유(子游)는 성문(聖門)의 고제(高弟)이니, 반드시 이에 이르지는 않았을 것이나, 성인(聖人)은 다만 그 사랑이 공경보다 지나칠까 두려워하셨다. 그러므로 이것으로 깊이 경계하여 일깨우신 것이다.”"
子夏問孝子曰色難有事弟子服其勞有酒食先生饌曾是以爲孝乎,色難謂事親之際惟色爲難也食飯也先生父兄也饌飮食之也曾猶嘗也蓋孝子之有深愛者必有和氣有和氣者必有愉色有愉色者必有婉容故事親之際惟色爲難耳服勞奉養未足爲孝也舊說承順父母之色爲難亦通,子夏問孝。子曰：“色難。有事弟子服其勞，有酒食先生饌，曾是以爲孝乎？”,色難，謂事親之際，惟色爲難也。食，飯也。先生，父兄也。饌，飮食之也。曾，猶嘗也。蓋孝子之有深愛者，必有和氣；有和氣者，必有愉色；有愉色者，必有婉容；故事親之際，惟色爲難耳，服勞奉養未足爲孝也。舊說，承順父母之色爲難，亦通。,"자하(子夏)가 효(孝)를 묻자, 공자(孔子)께서 말씀하셨다. “얼굴빛을 온화하게 하는 것이 어려우니, 부형(父兄)에게 일이 있으면 제자(弟子)가 그 수고로움을 대신하고, 술과 밥이 있으면 부형(父兄)[선생(先生)]을 잡숫게 하는 것을 일찍이 효(孝)라고 할 수 있겠는가?”","색난(色難)은 부모를 섬길 때에 얼굴빛을 온화하게 하는 것이 어려움을 말한다. 사(食)는 밥이다. 선생(先生)은 부형(父兄)이다. 찬(饌)은 마시게 하고 먹게 하는 것이다. 증(曾)은 일찍이〔嘗〕와 같다. 효자(孝子)로서 깊은 사랑이 있는 자는 반드시 화기(和氣)가 있고, 화기가 있는 자는 반드시 유순(柔順)한 빛이 있고, 유순한 빛이 있는 자는 반드시 공순(恭順)한 용모(容貌)가 있다. 그러므로 부모를 섬길 때에 오직 얼굴빛을 온화하게 하는 것이 어려움이 될 뿐이요, 수고로운 일을 대신하고 음식을 봉양하는 것은 효(孝)가 될 수 없는 것이다. 옛 주석에 “부모의 얼굴빛을 받들어 순종(順從)하는 것이 어렵다.” 하였으니, 이 역시 통한다."
,程子曰告懿子告衆人者也告武伯者以其人多可憂之事子游能養而或失於敬子夏能直義而或少溫潤之色各因其材之高下與其所失而告之故不同也,,程子曰：“告懿子，告衆人者也。告武伯者，以其人多可憂之事。子游能養而或失於敬，子夏能直義而或少溫潤之色。各因其材之高下，與其所失而告之，故不同也。”,,"정자(程子)가 말씀하였다. “맹의자(孟懿子)에게 말씀한 것은 일반인들에게 말씀한 것이요, 맹무백(孟武伯)에게 말씀한 것은 그 사람됨이 근심할 만한 일이 많았기 때문이요, 자유(子游)는 봉양은 잘하나, 혹 공경에 잘못할까 염려해서였고, 자하(子夏)는 강직하고 의로우나 온화한 빛이 혹 부족하였으니, 각각 그 재질의 높고 낮음과 그의 결함에 따라서 말씀해 주셨으므로 말씀이 똑같지 않은 것이다.”"
子曰吾與回言終日不違如愚退而省其私亦足以發回也不愚,回孔子弟子姓顔字子淵不違者意不相背有聽受而無問難也私謂燕居獨處非進見請問之時發謂發明所言之理愚聞之師曰顔子深潛純粹其於聖人體段已具其聞夫子之言默識心融觸處洞然自有條理故終日言但見其不違如愚人而已及退省其私則見其日用動靜語默之間皆足以發明夫子之道坦然由之而無疑然後知其不愚也,子曰：“吾與回言終日，不違如愚。退而省其私，亦足以發。回也不愚。”,回，孔子弟子，姓顔。字子淵。不違者，意不相背，有聽受而無問難也。私，謂燕居獨處，非進見請問之時。發，謂發明所言之理。愚聞之師曰：“顔子深潛純粹，其於聖人體段已具。其聞夫子之言，默識心融，觸處洞然，自有條理。故終日言，但見其不違如愚人而已。及退省其私，則見其日用動靜語默之間，皆足以發明夫子之道，坦然由之而無疑，然後知其不愚也。”,"공자(孔子)께서 말씀하셨다. “내가 회(回)와 더불어 온종일 이야기를 하였으나, 내 말을 어기지 않아 어리석은 사람인 듯하더니, 물러간 뒤에 그 사생활(私生活)을 살펴봄에 충분히 발명(發明)하니, 회(回)는 어리석지 않구나!”","회(回)는 공자(孔子)의 제자(弟子)이니, 성(姓)은 안(顔)이요, 자(字)는 자연(子淵)이다. 어기지 않는다는 것은 의견이 서로 어긋나지 않아 듣기만 하고 질문과 논란이 없는 것이다. 사(私)는 한가히 혼자 거처함을 이름이요, 나아가 뵙고 묻는 때가 아니다. 발(發)은 말한 바의 이치를 발명(發明)함을 이른다. 내가 스승에게 들으니, 말씀하기를 “안자(顔子)는 자품이 침잠(沈潛)하고 순수(純粹)하여, 성인(聖人)[공자(孔子)]에 대해서 체단(體段)을 이미 갖추었다. 부자(夫子)의 말씀을 들으면 묵묵히 이해되고 마음으로 깨달아 닿는 곳마다 막힘이 없어 환하여, 스스로 조리(條理)가 있었다. 그러므로 종일토록 말을 해도 다만 어기지 않아 어리석은 사람과 같음을 볼뿐이었는데, 물러간 뒤에 그의 사생활을 살펴보니, 일상생활하며 동정(動靜)하고 어묵(語黙)하는 사이에 다 족히 부자(夫子)의 도(道)를 발명하여 평탄히 행해서 의심함이 없었다. 그런 뒤에야 그가 어리석지 않다는 것을 아신 것이다.”"
子曰視其所以,以爲也爲善者爲君子爲惡者爲小人,子曰：“視其所以。”,以，爲也。爲善者爲君子，爲惡者爲小人。,공자(孔子)께서 말씀하셨다. “그 하는 것을 보며,"이(以)는 하는 것이니, 선(善)을 하는 자는 군자(君子)가 되고, 악(惡)을 하는 자는 소인(小人)이 된다."
