대문,주석,대문표점,주석표점,대문해석,주석해석
游於藝,游者玩物適情之謂藝則禮樂之文射御書數之法皆至理所寓而日用之不可闕者也朝夕游焉以博其義理之趣則應務有餘而心亦無所放矣,游於藝。”,游者，玩物適情之謂。藝，則禮樂之文，射、御、書、數之法，皆至理所寓，而日用之不可闕者也。朝夕游焉，以博其義理之趣，則應務有餘，而心亦無所放矣。,예(藝)에 노닐어야 한다.”,"유(游)는 사물을 완상(玩賞)하여 성정(性情)에 알맞게 함을 이름이요, 예(藝)는 곧 예(禮)·악(樂)의 글과 사(射)·어(御)·서(書)·수(數)의 법(法)이니, 모두 지극한 이치가 있어서 일상생활(日常生活)에 빼놓을 수 없는 것이다. 아침저녁으로 육예(六藝)에 노닐어 의리(義理)의 취향(趣向)을 넓혀간다면, 일을 대처함에 여유가 있고 마음도 방심(放心)되는 바가 없을 것이다."
,此章言人之爲學當如是也蓋學莫先於立志志道則心存於正而不他據德則道得於心而不失依仁則德性常用而物欲不行游藝則小物不遺而動息有養學者於此有以不失其先後之序輕重之倫焉則本末兼該內外交養日用之間無少間隙而涵泳從容忽不自知其入於聖賢之域矣,,此章言人之爲學當如是也。蓋學莫先於立志，志道，則心存於正而不他；據德，則道得於心而不失；依仁，則德性常用而物欲不行；游藝，則小物不遺而動息有養。學者於此，有以不失其先後之序、輕重之倫焉，則本末兼該，內外交養，日用之間，無少間隙，而涵泳從容，忽不自知其入於聖賢之域矣。,,"이 장(章)은 사람이 학문(學問)을 함에 있어 마땅히 이와 같이 하여야 함을 말씀한 것이다. 학문(學問)은 뜻을 세우는 것보다 앞서는 것이 없으니, 도(道)에 뜻을 두면 마음이 올바름에 있어서 다른 데로 흘러가지 않을 것이요, 덕(德)을 굳게 지키면 도(道)가 마음에 얻어져서 떠나지 않을 것이요, 인(仁)에 의지하면 덕성(德性)이 늘 쓰여져서 물욕(物慾)이 행해지지 않을 것이요, 예(藝)에 노닐면 작은 일도 빠뜨리지 않아 움직이거나 쉬거나 끊임없는 수양(修養)이 있을 것이다. 배우는 자가 여기에서 선후(先後)의 순서와 경중(輕重)의 비중을 잃지 않는다면 본말(本末)이 겸비되고 내외(內外)가 서로 수양되어, 일상생활(日常生活)하는 사이에 조금의 간단(間斷)도 없어 늘 이 속에 빠져 있고 종용(從容)하여, 어느덧 자신이 성현(聖賢)의 경지(境地)에 들어감을 스스로 알지 못할 것이다."
子曰自行束脩以上吾未嘗無誨焉,脩脯也十脡爲束古者相見必執贄以爲禮束脩其至薄者蓋人之有生同具此理故聖人之於人無不欲其入於善但不知來學則無往敎之禮故苟以禮來則無不有以敎之也,子曰：“自行束脩以上，吾未嘗無誨焉。”,脩，脯也。十脡爲束。古者相見，必執贄以爲禮，束脩其至薄者。蓋人之有生，同具此理，故聖人之於人，無不欲其入於善。但不知來學，則無往敎之禮，故苟以禮來，則無不有以敎之也。,공자(孔子)께서 말씀하셨다. “포(脯) 한 속(束) 이상을 가지고 와 집지(執贄)의 예(禮)를 행한 자에게는 내 일찍이 가르쳐 주지 않은 적이 없었다.”,"수(脩)는 포(脯)이니 10개를 속(束)이라 한다. 옛날에 서로 만나볼 적에는 반드시 폐백(幣帛)을 바쳐 예의(禮儀)로 삼았는데, 한 속(束)의 포(脯)는 지극히 적은 것이다. 사람이 태어날 적에 똑같이 이 성리(性理)를 갖추었다. 그러므로 성인(聖人)은 사람에 대하여 선(善)에 들기를 바라지 않음이 없으나, 다만 찾아와서 배울 줄을 모르면 가서 가르쳐 주는 예(禮)는 없다. 그러므로 만일 예(禮)를 갖추고 찾아오면 가르쳐 주지 않음이 없었던 것이다."
子曰不憤不啓不悱不發擧一隅不以三隅反則不復也,憤者心求通而未得之意悱者口欲言而未能之貌啓謂開其意發謂達其辭物之有四隅者擧一可知其三反者還以相證之義復再告也上章已言聖人誨人不倦之意因幷記此欲學者勉於用力以爲受敎之地也,子曰：“不憤不啓，不悱不發，擧一隅不以三隅反，則不復也。”,憤者，心求通而未得之意。悱者，口欲言而未能之貌。啓，謂開其意。發，謂達其辭。物之有四隅者，擧一可知其三。反者，還以相證之義。復，再告也。上章已言聖人誨人不倦之意，因幷記此，欲學者勉於用力，以爲受敎之地也。,"공자(孔子)께서 말씀하셨다. “마음속으로 통하려고 노력하지 않으면 열어주지 않으며, 애태워하지 않으면 말해주지 않되, 한 귀퉁이를 들어주었는데 이것을 가지고 남은 세 귀퉁이를 반증(反證)하지 못하면 다시 더 일러주지 않아야 한다.”","분(憤)은 마음속으로 통달하려고 하되 되지 않아 애태우는 뜻이요, 비(悱)는 입으로 말하고 싶어하되 능하지 못하여 애태우는 모양이다. 계(啓)는 그 뜻을 열어줌을 말하고, 발(發)은 그 말문을 열어줌을 말한다. 물건에 네 귀퉁이가 있는 것은 그중 하나만 들면 나머지 세 귀퉁이도 알 수 있다. 반(反)은 되돌려서 서로 증거 한다는 뜻이요, 부(復)는 다시 말해주는 것이다. 위 장(章)에서는 이미 성인(聖人)이 사람을 가르칠 적에 게을리 하지 않음을 말하였으므로 이로 인하여 함께 이것을 기록하였으니, 배우는 자들이 힘을 씀에 부지런히 하여 가르침을 받을 수 있는 터전을 마련하게 하고자 한 것이다."
,程子曰憤悱誠意之見於色辭者也待其誠至而後告之旣告之又必待其自得乃復告爾又曰不待憤悱而發則知之不能堅固待其憤悱而後發則沛然矣,,程子曰：“憤悱，誠意之見於色辭者也。待其誠至而後告之。旣告之，又必待其自得，乃復告爾。”又曰：“不待憤悱而發，則知之不能堅固；待其憤悱而後發，則沛然矣。”,,"정자(程子)가 말씀하였다. “분비(憤悱)는 성의(誠意)가 안색(顔色)과 말에 나타나는 것이니, 성의가 지극하기를 기다린 뒤에 알려주고, 알려준 뒤에는 또 반드시 자득(自得)하기를 기다려서 다시 알려주는 것이다.” 또 말씀하였다. “분비(憤悱)함을 기다리지 않고 말해주면 아는 것이 확고할 수 없으며, 분비(憤悱)하기를 기다린 뒤에 알려주면 패연(沛然)[확연히 깨달음]할 것이다.”"
子食於有喪者之側未嘗飽也,臨喪哀不能甘也,子食於有喪者之側，未嘗飽也。,臨喪哀，不能甘也。,공자(孔子)께서는 상사(喪事)가 있는 자의 곁에서 음식을 먹을 때에는 배부르게 먹은 적이 없으셨다.,상사(喪事)에 임함에 슬퍼져 달게 먹을 수가 없어서이다.
子於是日哭則不歌,哭謂弔哭一日之內餘哀未忘自不能歌也,子於是日哭，則不歌。,哭，謂弔哭。一日之內，餘哀未忘，自不能歌也。,공자(孔子)께서는 이날에 조곡(弔哭)을 하시면 노래를 부르지 않으셨다.,곡(哭)은 조상(弔喪)하여 곡함을 말한다. 하루 안에는 남은 슬픔이 가시지 않아서 저절로 노래를 부를 수 없는 것이다.
,謝氏曰學者於此二者可見聖人情性之正也能識聖人之情性然後可以學道,,謝氏曰：“學者於此二者，可見聖人情性之正也。能識聖人之情性，然後可以學道。”,,"사씨(謝氏)가 말하였다. “배우는 자들은 이 두 가지에서 성인(聖人)의 올바른 성정(性情)을 볼 수 있을 것이니, 성인(聖人)의 성정(性情)을 제대로 안 뒤에 도(道)를 배울 수 있을 것이다.”"
子謂顔淵曰用之則行舍之則藏惟我與爾有是夫,尹氏曰用舍無與於己行藏安於所遇命不足道也顔子幾於聖人故亦能之,子謂顔淵曰：“用之則行，舍之則藏，惟我與爾有是夫！”,尹氏曰：“用舍無與於己，行藏安於所遇，命不足道也。顔子幾於聖人，故亦能之。”,공자(孔子)께서 안연(顔淵)에게 일러 말씀하셨다. “써주면 도(道)를 행하고 버리면 은둔하는 것을 오직 나와 너만이 이것을 지니고 있을 뿐이다.”,"윤씨(尹氏)가 말하였다. “나를 써주거나 나를 버리는 것은 나와 상관이 없으며, 행하고 은둔하는 것은 만나는 환경에 따라 편안히 여기니, 운명(運命)은 말할 것이 못된다. 안자(顔子)는 성인(聖人)에 가까웠기 때문에 그 역시 이에 능할 수 있었다.”"
子路曰子行三軍則誰與,萬二千五百人爲軍大國三軍子路見孔子獨美顔淵自負其勇意夫子若行三軍必與己同,子路曰：“子行三軍，則誰與？”,萬二千五百人爲軍，大國三軍。子路見孔子獨美顔淵，自負其勇，意夫子若行三軍，必與己同。,자로(子路)가 말하였다. “부자(夫子)께서 삼군(三軍)을 출동(出動)[통솔]하신다면 누구와 함께 하시겠습니까?”,"1만 2천 5백 명을 1군(軍)이라 하는데, 큰 나라는 삼군(三軍)을 둔다. 자로(子路)는 공자(孔子)께서 안연(顔淵)만 찬미(讚美)하는 것을 보고, 자기의 용맹(勇猛)을 자부(自負)하여 부자(夫子)께서 삼군(三軍)을 출동(出動)하신다면 반드시 자기와 함께 할 것이라고 생각한 것이다."
子曰暴虎馮河死而無悔者吾不與也必也臨事而懼好謀而成者也,暴虎徒搏馮河徒涉懼謂敬其事成謂成其謀言此皆以抑其勇而敎之然行師之要實不外此子路蓋不知也,子曰：“暴虎馮河，死而無悔者，吾不與也。必也臨事而懼，好謀而成者也。”,暴虎，徒搏。馮河，徒涉。懼，謂敬其事。成，謂成其謀。言此皆以抑其勇而敎之，然行師之要實不外此，子路蓋不知也。,"공자(孔子)께서 말씀하셨다. “맨손으로 범을 잡으려 하고 맨몸으로 강하(江河)를 건너려다가 죽어도 후회(後悔)함이 없는 자를 나는 함께 하지 않을 것이니, 나는 반드시 일에 임하여 두려워하고, 도모하기를 좋아하여 성공(成功)하는 자를 데리고 할 것이다.”","포호(暴虎)는 맨손으로 범을 잡는 것이요, 빙하(馮河)는 맨몸으로 강하(江河)를 건너는 것이다. 구(懼)는 일을 공경히 하는 것이요, 성(成)은 도모한 일을 이룸을 말한다. 이것을 말씀한 것은 모두 그의 용맹(勇猛)을 억제(抑制)하여 가르치려고 한 것이다. 그러나 군사(軍師)를 출동(出動)하는 요점은 실로 이에서 벗어나지 않으니, 자로(子路)는 아마도 이것을 알지 못한 듯하다."
,謝氏曰聖人於行藏之間無意無必其行非貪位其藏非獨善也若有欲心則不用而求行舍之而不藏矣是以惟顔子爲可以與於此子路雖非有欲心者然未能無固必也至以行三軍爲問則其論益卑矣夫子之言蓋因其失而救之夫不謀無成不懼必敗小事尙然而況於行三軍乎,,謝氏曰：“聖人於行藏之間，無意無必。其行非貪位，其藏非獨善也。若有欲心，則不用而求行，舍之而不藏矣，是以惟顔子爲可以與於此。子路雖非有欲心者，然未能無固必也，至以行三軍爲問，則其論益卑矣。夫子之言，蓋因其失而救之。夫不謀無成，不懼必敗，小事尙然，而況於行三軍乎？”,,"사씨(謝氏)가 말하였다. “성인(聖人)은 행장(行藏)의 사이에 뜻함도 없고 기필(期必)함도 없어 도(道)를 행하는 것이 자리를 탐해서가 아니요, 은둔하는 것도 자기 혼자만이 선(善)하게 하려는 것이 아니다. 만약 하고자 하는 마음이 있다면, 등용해주지 않는데도 행해지기를 구하고, 버리는데도 은둔하지 못할 것이다. 이러므로 안자(顔子)만이 이에 참여할 수 있는 것이다. 자로(子路)는 비록 하고자 하는 마음이 있는 자는 아니나, 고집함과 기필(期必)함이 없지는 못하였다. 그리고 삼군(三軍)을 출동(出動)함을 가지고 질문을 하기까지 하였으니, 그 의논(議論)이 더욱 비루(卑陋)하다. 부자(夫子)의 말씀은 그의 잘못을 인하여 바로잡은 것이다. 꾀하지 않으면 이룰 수가 없고, 조심하지 않으면 반드시 패하는 것은, 작은 일도 오히려 그러한데, 하물며 삼군(三軍)을 출동(出動)함에 있어서이겠는가?”"
子曰富而可求也雖執鞭之士吾亦爲之如不可求從吾所好,執鞭賤者之事設言富若可求則雖身爲賤役以求之亦所不辭然有命焉非求之可得也則安於義理而已矣何必徒取辱哉,子曰：“富而可求也，雖執鞭之士，吾亦爲之。如不可求，從吾所好。”,執鞭，賤者之事。設言富若可求，則雖身爲賤役以求之，亦所不辭。然有命焉，非求之可得也，則安於義理而已矣，何必徒取辱哉？,"공자(孔子)께서 말씀하셨다. “부(富)를 만일 구해서 될 수 있다면, 내 말채찍을 잡는 자의 짓이라도 내 또한 그것을 하겠다. 그러나 만일 구하여 될 수 없는 것이라면, 내가 좋아하는 바를 따르겠다.”","채찍을 잡는 것은 천한 자의 일이다. 가설(假設)하여 말씀하기를, “부(富)를 만일 구해서 될 수 있다면 내 몸소 천한 일을 해서 구하더라도 사양하지 않겠으나, 이것이 천명(天命)에 달려있어 구한다고 될 수 있는 것이 아니라면 의리(義理)에 편안히 할뿐이니, 어찌 반드시 한갓 욕(辱)만을 취하겠는가.” 하신 것이다."
,蘇氏曰聖人未嘗有意於求富也豈問其可不可哉爲此語者特以明其決不可求爾楊氏曰君子非惡富貴而不求以其在天無可求之道也,,蘇氏曰：“聖人未嘗有意於求富也，豈問其可不可哉？爲此語者，特以明其決不可求爾。”楊氏曰：“君子非惡富貴而不求，以其在天，無可求之道也。”,,"소씨(蘇氏)가 말하였다. “성인(聖人)이 일찍이 부(富)를 구함에 마음을 두신 적이 없으니, 어찌 가능함과 불가능함을 따지겠는가. 그런데 이러한 말씀을 하신 것은 다만 결코 구해서 될 수 없음을 밝혔을 뿐이다.” 양씨(楊氏)가 말하였다. “군자(君子)는 부귀(富貴)를 싫어해서 구(求)하지 않는 것이 아니라, 그것이 하늘에 달려 있어서 구할 수 있는 방도(方道)가 없기 때문이다.”"
子之所愼齊戰疾,齊之爲言齊也將祭而齊其思慮之不齊者以交於神明也誠之至與不至神之享與不享皆決於此戰則衆之死生國之存亡繫焉疾又吾身之所以死生存亡者皆不可以不謹也,子之所愼：齊，戰，疾。,齊之爲言齊也，將祭而齊其思慮之不齊者，以交於神明也。誠之至與不至，神之享與不享，皆決於此。戰則衆之死生、國之存亡繫焉，疾又吾身之所以死生存亡者，皆不可以不謹也。,공자(孔子)께서 조심하신 것은 재계(齊戒)와 전쟁(戰爭)과 질병(疾病)이었다.,"재계(齊戒)란 말은 가지런히 한다는 뜻이니, 장차 제사(祭祀) 지내려 할 적에 가지런하지 못한 사려(思慮)를 가지런하게 하여 신명(神明)과 사귀는 것이다. 정성이 지극하고 지극하지 못함과, 귀신(鬼神)이 흠향하고 흠향하지 않음이 다 여기에서 판가름난다. 전쟁(戰爭)은 여러 사람의 사생(死生)과 국가(國家)의 존망(存亡)이 달려있는 것이요, 질병(疾病)은 또 내 몸이 사느냐 죽느냐 보존되느냐 없어지느냐가 달려 있는 것이니, 모두 조심하지 않을 수 없는 것이다."
,尹氏曰夫子無所不謹弟子記其大者耳,,尹氏曰：“夫子無所不謹，弟子記其大者耳。”,,"윤씨(尹氏)가 말하였다. “부자(夫子)께서는 조심하지 않은 것이 없었으니, 이는 제자(弟子)가 그 큰 것만을 기록했을 뿐이다.”"
子在齊聞韶三月不知肉味曰不圖爲樂之至於斯也,史記三月上有學之二字不知肉味蓋心一於是而不及乎他也曰不意舜之作樂至於如此之美則有以極其情文之備而不覺其歎息之深也蓋非聖人不足以及此,子在齊聞韶，三月不知肉味。曰：“不圖爲樂之至於斯也！”,史記三月上有“學之”二字。不知肉味，蓋心一於是而不及乎他也。曰：不意舜之作樂至於如此之美，則有以極其情文之備，而不覺其歎息之深也，蓋非聖人不足以及此。,"공자(孔子)께서 제(齊)나라에 계실 적에 소악(韶樂)을 들으시고, <배우는> 3개월 동안 고기 맛을 모르시며 “음악(音樂)을 만든 것이 이러한 경지에 이를 줄은 생각하지 못했다.” 하셨다.","《사기(史記)》에는 삼월(三月) 위에 학지(學之)[배웠다] 두 글자가 있다. 고기 맛을 몰랐다는 것은 마음이 여기에 전일(專一)해서 다른 것에 미치지 못한 것이다. “순(舜)임금이 음악(音樂)을 만든 것이 이처럼 아름다울 줄을 생각하지 못했다.”고 말씀하셨으니, 이는 내용〔情〕과 문채의 갖춤을 지극히 하여, 그 감탄이 깊어짐을 깨닫지 못하신 것이다. 이는 성인(聖人)이 아니면 이에 미칠 수 없다."
,范氏曰韶盡美又盡善樂之無以加此也故學之三月不知肉味而歎美之如此誠之至感之深也,,范氏曰：“韶盡美又盡善，樂之無以加此也。故學之三月，不知肉味，而歎美之如此。誠之至，感之深也。”,,"범씨(范氏)가 말하였다. “소악(韶樂)은 지극히 아름답고 또 지극히 좋으니, 음악으로서 이보다 더한 것이 없다. 그러므로 배우는 3개월 동안 고기 맛을 모르시고 감탄하기를 이와 같이 하신 것이니, 정성이 지극하고 감동함이 깊은 것이다.”"
冉有曰夫子爲衛君乎子貢曰諾吾將問之,爲猶助也衛君出公輒也靈公逐其世子蒯聵公薨而國人立蒯聵之子輒於是晉納蒯聵而輒拒之時孔子居衛衛人以蒯聵得罪於父而輒嫡孫當立故冉有疑而問之諾應辭也,冉有曰：“夫子爲衛君乎？”子貢曰：“諾。吾將問之。”,爲，猶助也。衛君，出公輒也。靈公逐其世子蒯聵。公薨，而國人立蒯聵之子輒。於是晉納蒯聵而輒拒之。時孔子居衛，衛人以蒯聵得罪於父，而輒嫡孫當立，故冉有疑而問之。諾，應辭也。,"염유(冉有)가 말하기를 “부자(夫子)께서 위(衛)나라 군주(君主)를 도우실까?”라고 하자, 자공(子貢)이 말하기를 “좋습니다. 내 장차 여쭈어보리다.” 하였다.","위(爲)는 돕다〔助〕와 같다. 위(衛)나라 군주(君主)는 출공(出公) 첩(輒)이다. 영공(靈公)이 세자(世子)인 괴외(蒯聵)를 내쫓았는데, 영공(靈公)이 죽자, 나라사람들이 괴외(蒯聵)의 아들인 첩(輒)을 세웠다. 이때 진(晉)나라에서는 괴외(蒯聵)를 본국에 들여보내니, 첩(輒)은 그를 막았다. 때마침 공자(孔子)가 위(衛)나라에 계시니, 위(衛)나라 사람들은 괴외(蒯聵)는 아버지에게 죄를 얻었고 첩(輒)은 적손(嫡孫)이므로 왕위(王位)에 서는 것이 당연하다고 여겼다. 그러므로 염유(冉有)가 의심하여 물은 것이다. 낙(諾)은 대답하는 말이다."
