대문,주석,대문표점,주석표점,대문해석,주석해석
子曰愛之能勿勞乎忠焉能勿誨乎,蘇氏曰愛而勿勞禽犢之愛也忠而勿誨婦寺之忠也愛而知勞之則其爲愛也深矣忠而知誨之則其爲忠也大矣,子曰：“愛之，能勿勞乎？忠焉，能勿誨乎？”,蘇氏曰：“愛而勿勞，禽犢之愛也；忠而勿誨，婦寺之忠也。愛而知勞之，則其爲愛也深矣；忠而知誨之，則其爲忠也大矣。”,공자(孔子)께서 말씀하였다. “사랑한다면 수고롭게 하지 않을 수 있겠는가? 충성한다면 깨우쳐주지 않을 수 있겠는가?”,"소씨(蘇氏)가 말하였다. “사랑하기만 하고 수고롭게 하지 않는 것은 짐승들의 사랑이요, 충성하기만 하고 깨우쳐 주지 않는 것은 부인(婦人)과 내시(內寺)들의 충성이니, 사랑하면서도 수고롭게 할 줄 안다면 그 사랑함이 깊은 것이요, 충성하면서도 깨우쳐줄 줄 안다면 그 충성이 큰 것이다.”"
子曰爲命裨諶草創之世叔討論之行人子羽修飾之東里子産潤色之,裨諶以下四人皆鄭大夫草略也創造也謂造爲草藁也世叔游吉也春秋傳作子大叔討尋究也論講議也行人掌使之官子羽公孫揮也修飾謂增損之東里地名子産所居也潤色謂加以文采也鄭國之爲辭命必更此四賢之手而成詳審精密各盡所長是以應對諸侯鮮有敗事孔子言此蓋善之也,子曰：“爲命：裨諶草創之，世叔討論之，行人子羽修飾之，東里子産潤色之。”,裨諶以下四人，皆鄭大夫。草，略也。創，造也，謂造爲草藁也。世叔，游吉也，春秋傳作子大叔。討，尋究也。論，講議也。行人，掌使之官。子羽，公孫揮也。修飾，謂增損之。東里地名，子産所居也。潤色，謂加以文采也。鄭國之爲辭命，必更此四賢之手而成，詳審精密，各盡所長。是以應對諸侯，鮮有敗事。孔子言此，蓋善之也。,"공자(孔子)께서 말씀하셨다. “<정(鄭)나라에서는> 사명(辭命)[외교문서]을 만들 때에 비침(裨諶)이 초고를 만들고, 세숙(世叔)이 토론하고, 행인(行人)인 자우(子羽)가 수식(修飾)을 하고 동리(東里)의 자산(子産)이 윤색(潤色)을 하였다.”","비침(裨諶)이하 네 사람은 모두 정(鄭)나라 대부(大夫)이다. 초(草)는 대략이요, 창(創)은 처음 만드는 것이니, 처음으로 초고(草稿)를 만드는 것을 말한다. 세숙(世叔)은 유길(游吉)인데, 《춘추전(春秋傳)》에는 자태숙(子大叔)으로 되어있다. 토(討)는 연구하는 것이요, 논(論)은 강론하는 것이다. 행인(行人)은 사신(使臣)의 임무를 맡은 벼슬이고 자우(子羽)는 공손휘(公孫揮)이다. 수식(修飾)은 보충하고 삭제하는 것이다. 동리(東里)는 자산(子産)이 거주하던 곳이다. 윤색(潤色)은 문채를 더하는 것을 말한다. 정(鄭)나라에서는 사명(辭命)을 만들 때에 반드시 이 네 현자(賢者)의 손을 거쳐 이루어져서 자세하고 정밀하여 각기 소장(所長)을 다하였다. 이러므로 제후(諸侯)들과 응대할 때에 실패하는 일이 적었다. 공자(孔子)께서 이것을 말씀한 것은 그것을 좋게 여기신 것이다."
或問子産子曰惠人也,子産之政不專於寬然其心則一以愛人爲主故孔子以爲惠人蓋擧其重而言也,或問子産。子曰：“惠人也。”,子産之政，不專於寬，然其心則一以愛人爲主。故孔子以爲惠人，蓋擧其重而言也。,"혹자가 자산(子産)의 인품을 물으니, 공자(孔子)께서 대답하셨다. “은혜로운 사람이다.”","자산(子産)의 정사는 오로지 관혜(寬惠)하지만은 않았으나, 그의 마음은 한결같이 사람을 사랑하는 것을 위주로 하였다. 그러므로 공자(孔子)께서 은혜로운 사람이라고 하신 것이니, 그의 중한 것을 들어 말씀하신 것이다."
問子西曰彼哉彼哉,子西楚公子申能遜楚國立昭王而改紀其政亦賢大夫也然不能革其僭王之號昭王欲用孔子又沮止之其後卒召白公以致禍亂則其爲人可知矣彼哉者外之之詞,問子西。曰：“彼哉！彼哉！”,子西，楚公子申，能遜楚國，立昭王，而改紀其政，亦賢大夫也。然不能革其僭王之號。昭王欲用孔子，又沮止之。其後卒召白公以致禍亂，則其爲人可知矣。彼哉者，外之之詞。,"자서(子西)의 인품을 물으니, 대답하셨다. “저 그 사람이여! 저 그 사람이여!”","자서(子西)는 초(楚)나라 공자(公子)인 신(申)이니, 초(楚)나라를 사양하고 소왕(昭王)을 세워서 정치를 개혁하고 기강을 세웠으니, 역시 어진 대부(大夫)이다. 그러나 왕(王)을 참칭(僭稱)하는 칭호를 고치지 못하였고, 또 소왕(昭王)이 공자(孔子)를 등용하려 하자, 이를 저지하였으며, 그후 마침내 백공(白公)을 불러들여 화란(禍亂)을 초래하였다. 그렇다면 그의 사람됨을 알 수 있다. 피재(彼哉)란 그를 외면하는 말씀이다."
問管仲曰人也奪伯氏騈邑三百飯疏食沒齒無怨言,人也猶言此人也伯氏齊大夫騈邑地名齒年也蓋桓公奪伯氏之邑以與管仲伯氏自知己罪而心服管仲之功故窮約以終身而無怨言荀卿所謂與之書社三百而富人莫之敢拒者卽此事也,問管仲。曰：“人也。奪伯氏騈邑三百，飯疏食，沒齒無怨言。”,人也，猶言此人也。伯氏，齊大夫。騈邑，地名。齒，年也。蓋桓公奪伯氏之邑以與管仲，伯氏自知己罪，而心服管仲之功，故窮約以終身而無怨言。荀卿所謂“與之書社三百，而富人莫之敢拒”者，卽此事也。,"관중(管仲)의 인품을 물으니, 대답하셨다. “이 사람은 백씨(伯氏)의 병읍(騈邑) 삼백호(三百戶)를 빼앗았는데, 백씨(伯氏)는 거친 밥을 먹으며 평생을 마치면서도 원망하는 말이 없었다.”","인야(人也)는 이 사람이란 말과 같다. 백씨(伯氏)는 제(齊)나라의 대부(大夫)이다. 병읍(騈邑)은 지명(地名)이며 치(齒)는 나이이다. 환공(桓公)이 백씨(伯氏)의 병읍(騈邑)을 빼앗아 관중(管仲)에게 주었는데, 백씨(伯氏)는 스스로 자신의 죄를 알고 관중(管仲)의 공(功)에 심복 하였으므로 곤궁하게 몸을 마치면서도 원망하는 말이 없었으니, 순경(荀卿)이 이른바 “그에게 서사(書社) 삼백호(三百戶)를 주는데도, 부자들이 감히 막는 이가 없었다.”는 것이 바로 이 일이다."
,或問管仲子産孰優曰管仲之德不勝其才子産之才不勝其德然於聖人之學則槪乎其未有聞也,,或問：“管仲子産孰優？”曰：“管仲之德，不勝其才。子産之才，不勝其德。然於聖人之學，則槪乎其未有聞也。”,,"혹자가 “관중(管仲)과 자산(子産)은 누가 더 나은가?” 하고 묻자, 내가 말하였다. “관중(管仲)의 덕(德)은 그 재주를 이기지 못하였고, 자산(子産)의 재주는 그 덕(德)을 이기지 못하였다. 그러나 성인(聖人)의 학문(學問)에 대해서는 한결같이 들은 것이 없었다.”"
子曰貧而無怨難富而無驕易,處貧難處富易人之常情然人當勉其難而不可忽其易也,子曰：“貧而無怨難，富而無驕易。”,處貧難，處富易，人之常情。然人當勉其難，而不可忽其易也。,"공자(孔子)께서 말씀하셨다. “가난하면서 원망이 없기는 어렵고, 부자이면서 교만이 없기는 쉽다.”","가난에 처하기는 어렵고 부(富)에 처하기는 쉬우니, 이는 사람들의 떳떳한 정(情)이다. 그러나 사람들은 마땅히 그 어려운 것을 힘써야 하며, 그 쉬운 것도 소홀히 해서는 안 되는 것이다."
子曰孟公綽爲趙魏老則優不可以爲滕薛大夫,公綽魯大夫趙魏晉卿之家老家臣之長大家勢重而無諸侯之事家老望尊而無官守之責優有餘也滕薛二國名大夫任國政者滕薛國小政繁大夫位高責重然則公綽蓋廉靜寡欲而短於才者也,子曰：“孟公綽爲趙魏老則優，不可以爲滕薛大夫。”,公綽，魯大夫。趙魏，晉卿之家。老，家臣之長。大家勢重，而無諸侯之事；家老望尊，而無官守之責。優，有餘也。滕薛，二國名。大夫，任國政者。滕薛國小政繁，大夫位高責重。然則公綽蓋廉靜寡欲，而短於才者也。,공자(孔子)께서 말씀하셨다. “맹공작(孟公綽)은 조씨(趙氏)와 위씨(魏氏)의 가로(家老)가 되는 것은 충분하지만 등(滕)나라와 설(薛)나라의 대부(大夫)가 되어서는 안 된다.”,"공작(公綽)은 노(魯)나라 대부(大夫)이다. 조씨(趙氏)와 위씨(魏氏)는 진(晉)나라 경(卿)의 집안이다. 노(老)는 가신(家臣)의 우두머리이다. 대가(大家)는 세력은 중하나 제후(諸侯)의 일이 없고, 가로(家老)는 명망이 높지만 관직을 맡은 책임이 없다. 우(優)는 유여(有餘)한 것이다. 등(滕)과 설(薛)은 두 나라의 이름이다. 대부(大夫)는 국정(國政)을 맡은 자이다. 등(滕)과 설(薛)은 나라가 작으나 정사가 번거로우며, 대부(大夫)는 지위가 높고 책임이 중하다. 그렇다면 공작(公綽)은 아마도 청렴하고 욕심이 적으나, 재능이 부족한 자인 듯하다."
,楊氏曰知之弗豫枉其才而用之則爲棄人矣此君子所以患不知人也言此則孔子之用人可知矣,,楊氏曰：“知之弗豫，枉其才而用之，則爲棄人矣。此君子所以患不知人也。言此，則孔子之用人可知矣。”,,"양씨(楊氏)가 말하였다. “<사람의 재능을> 미리 알지 못하여 그 재능을 잘못 사용하면 인재를 버리는 것이 된다. 이는 군자(君子)가 남을 알지 못함을 걱정하는 이유이다. 이렇게 말씀하였으니, 공자(孔子)의 사람 쓰는 것을 알 수 있다.”"
子路問成人子曰若臧武仲之知公綽之不欲卞莊子之勇冉求之藝文之以禮樂亦可以爲成人矣,成人猶言全人武仲魯大夫名紇莊子魯卞邑大夫言兼此四子之長則知足以窮理廉足以養心勇足以力行藝足以泛應而又節之以禮和之以樂使德成於內而文見乎外則材全德備渾然不見一善成名之迹中正和樂粹然無復偏倚駁雜之蔽而其爲人也亦成矣然亦之爲言非其至者蓋就子路之所可及而語之也若論其至則非聖人之盡人道不足以語此,子路問成人。子曰：“若臧武仲之知，公綽之不欲，卞莊子之勇，冉求之藝，文之以禮樂，亦可以爲成人矣。”,成人，猶言全人。武仲，魯大夫，名紇。莊子，魯卞邑大夫。言兼此四子之長，則知足以窮理，廉足以養心，勇足以力行，藝足以泛應，而又節之以禮，和之以樂，使德成於內，而文見乎外。則材全德備，渾然不見一善成名之迹；中正和樂，粹然無復偏倚駁雜之蔽，而其爲人也亦成矣。然亦之爲言，非其至者，蓋就子路之所可及而語之也。若論其至，則非聖人之盡人道，不足以語此。,"자로(子路)가 완성된 사람〔成人〕을 물으니, 공자(孔子)께서 대답하셨다. “만일 장무중(臧武仲)의 지혜와 공작(公綽)의 탐욕하지 않음과 변장자(卞莊子)의 용기와 염구(冉求)의 재예(才藝)에 예악(禮樂)으로 문채(文采)를 내면 이 역시 성인(成人)이 될 수 있을 것이다.”","성인(成人)은 전인(全人)이라는 말과 같다. 장무중(臧武仲)은 노(魯)나라 대부(大夫)이니, 이름은 흘(紇)이다. 변장자(卞莊子)는 노(魯)나라 변읍(卞邑)의 대부(大夫)이다. 이 네 사람의 장점을 겸하면 지혜는 이치를 연구할 수 있고 청렴은 마음을 수양할 수 있고 용기는 힘써 행할 수 있고 재예(才藝)는 두루 응용할 수 있으며 또 예(禮)로써 절제하고 악(樂)로써 화(和)하여 덕(德)이 안에 이루어지고 문(文)이 밖에 나타나게 한다면, 재주가 완전하고 덕(德)이 갖추어져서 혼연(渾然)[완전]하여 한 가지 선(善)으로 이름을 이룬 자취를 볼 수 없으며, 중정(中正)하고 화락(和樂)해서 순수하여 다시는 편벽 되고 잡박(雜駁)한 가리움이 없어져 그 사람됨이 또한 이루어질 수 있음을 말씀한 것이다. 그러나 역시[역(亦)]라는 말은 지극한 것이 아니니, 아마도 자로(子路)가 미칠 수 있는 것을 가지고 말씀하신 듯하다. 만일 그 지극한 것을 논한다면 인도(人道)를 다한 성인(聖人)이 아니면 성인(成人)이라고 말할 수 없는 것이다."
曰今之成人者何必然見利思義見危授命久要不忘平生之言亦可以爲成人矣,復加曰字者旣答而復言也授命言不愛其生持以與人也久要舊約也平生平日也有是忠信之實則雖其才知禮樂有所未備亦可以爲成人之次也,曰：“今之成人者何必然？見利思義，見危授命，久要不忘平生之言，亦可以爲成人矣。”,復加“曰”字者，旣答而復言也。授命，言不愛其生，持以與人也。久要，舊約也。平生，平日也。有是忠信之實，則雖其才知禮樂有所未備，亦可以爲成人之次也。,"다시 말씀하셨다. “지금의 성인(成人)은 어찌 굳이 그러할 것이 있겠는가. 이(利)를 보고 의(義)를 생각하며, 위태로움을 보고 목숨을 바치며, 오래된 언약에 평소의 말을 잊지 않는다면 이 또한 성인(成人)이 될 수 있을 것이다.”",다시 왈자(曰字)를 더한 것은 이미 대답하고 다시 말씀하신 것이다. 수명(授命)은 그 목숨을 아끼지 않고 목숨을 갖다가 남에게 줌을 말한다. 구요(舊要)는 오래된 약속이다. 평생(平生)은 평소이다. 이러한 충신(忠信)의 실상이 있으면 비록 그 재지(才智)와 예악(禮樂)이 미비된 바가 있더라도 또한 성인(成人)의 다음은 될 수 있다는 것이다.
,程子曰知之明信之篤行之果天下之達德也若孔子所謂成人亦不出此三者武仲知也公綽仁也卞莊子勇也冉求藝也須是合此四人之能文之以禮樂亦可以爲成人矣然而論其大成則不止於此若今之成人有忠信而不及於禮樂則又其次者也又曰臧武仲之知非正也若文之以禮樂則無不正矣又曰語成人之名非聖人孰能之孟子曰唯聖人然後可以踐形如此方可以稱成人之名胡氏曰今之成人以下乃子路之言蓋不復聞斯行之之勇而有終身誦之之固矣未詳是否,,程子曰：“知之明，信之篤，行之果，天下之達德也。若孔子所謂成人，亦不出此三者。武仲，知也；公綽，仁也；卞莊子，勇也；冉求，藝也。須是合此四人之能，文之以禮樂，亦可以爲成人矣。然而論其大成，則不止於此。若今之成人，有忠信而不及於禮樂，則又其次者也。”又曰：“臧武仲之知，非正也。若文之以禮樂，則無不正矣。”又曰：“語成人之名，非聖人孰能之？孟子曰：‘唯聖人然後可以踐形。’如此方可以稱成人之名。”胡氏曰“今之成人以下，乃子路之言。蓋不復聞斯行之之勇，而有終身誦之之固矣。未詳是否？”,,"정자(程子)가 말씀하였다. “지혜가 밝고 신의(信義)가 독실하고 행하기를 과감하게 하는 것은 천하(天下)의 달덕(達德)이니, 공자(孔子)께서 말씀한 성인(成人)도 이 세 가지에서 벗어나지 않는다. 장무중(臧武仲)은 지(智)이고, 공작(公綽)은 인(仁)이고, 변장자(卞莊子)는 용(勇)이고, 염구(冉求)는 재예(才藝)이니, 모름지기 이 네 사람의 장점을 합하고서 예악(禮樂)으로써 문채(文采)를 내면 또한 성인(成人)이 될 수 있는 것이다. 그러나 그 대성(大成)을 논한다면 여기에 그치지 않는다. 지금의 성인(成人)으로 말하면 충신(忠信)이 있으나 예악(禮樂)에 미치지 못하였으니, 또한 그 다음인 자이다.” 또 말씀하였다. “장무중(臧武仲)의 지혜는 바른 것이 아니니, 만일 예악(禮樂)으로써 문채(文采)를 낸다면 바르지 않음이 없게 될 것이다.” 또 말씀하였다. “성인(成人)의 명칭을 말한다면, 성인(聖人)이 아니면 누가 능히 할 수 있겠는가? 맹자(孟子)가 말씀하기를 ‘오직 성인(聖人)이라야 본래의 천성(天性)을 따라서 행한다〔踐形〕.’하셨으니, 이와 같이 하여야 성인(成人)이란 이름에 걸맞을 수 있는 것이다.” 호씨(胡氏)가 말하기를 “오늘의 성인(成人) 이하의 글은 바로 자로(子路)의 말이다. 다시는 ‘들으면 즉시 행하는 용기’가 없어져서 ‘종신토록 외우는 고루함’이 있게 되었다.” 하였는데, 이 말이 옳은 지는 자세하지 않다."
子問公叔文子於公明賈曰信乎夫子不言不笑不取乎,公叔文子衛大夫公孫枝也公明姓賈名亦衛人文子爲人其詳不可知然必廉靜之士故當時以三者稱之,子問公叔文子於公明賈曰：“信乎夫子不言、不笑、不取乎？”,公叔文子，衛大夫公孫枝也。公明姓，賈名，亦衛人。文子爲人，其詳不可知，然必廉靜之士，故當時以三者稱之。,공자(孔子)께서 공숙문자(公叔文子)의 인품을 공명가(公明賈)에게 물으셨다. “참으로 부자(夫子)께서는 말씀하지 않고 웃지 않고 취하지 않으시는가?”,"공숙문자(公叔文子)는 위(衛)나라 대부(大夫) 공손지(公孫枝)이다. 공명(公明)은 성(姓)이고 가(賈)는 이름이니, 역시 위(衛)나라 사람이다. 문자(文子)의 사람됨은 상세한 것을 알 수 없으나 반드시 청렴한 선비였을 것이다. 이 때문에 당시에 이 세 가지로서 칭찬했던 것이다."
