대문,주석,대문표점,주석표점,대문해석,주석해석
長沮桀溺耦而耕孔子過之使子路問津焉,二人隱者耦竝耕也時孔子自楚反乎蔡津濟渡處,長沮、桀溺耦而耕，孔子過之，使子路問津焉。,二人，隱者。耦，竝耕也。時孔子自楚反乎蔡。津，濟渡處。,장저(長沮)와 걸닉(桀溺)이 함께 밭을 가는데 공자(孔子)께서 지나시다가 자로(子路)를 시켜 나루를 묻게 하시었다.,이 두 사람은 은자(隱者)였다. 우(耦)는 함께 짝이 되어 밭을 가는 것이다. 이때 공자(孔子)께서 초(楚)나라로부터 채(蔡)나라로 돌아오시는 길이었다. 진(津)은 물을 건너는 곳이다.
長沮曰夫執輿者爲誰子路曰爲孔丘曰是魯孔丘與曰是也曰是知津矣,執輿執轡在車也蓋本子路御而執轡今下問津故夫子代之也知津言數周流自知津處,長沮曰：“夫執輿者爲誰？”子路曰：“爲孔丘。”曰：“是魯孔丘與？”曰：“是也。”曰：“是知津矣。”,執輿，執轡在車也。蓋本子路御而執轡，今下問津，故夫子代之也。知津，言數周流，自知津處。,"장저(長沮)가 말하기를 “수레 고삐를 잡고 있는 분이 누구인가?” 하자, 자로(子路)가 “공구(孔丘)이십니다.” 하고 답하였다. 그가 “이 분이 노(魯)나라의 공구(孔丘)인가?” 하고 다시 묻자, “그렇습니다.” 하고 대답하니, “이 분은 나루를 알 것이오.” 하였다.","집여(執輿)는 고삐를 잡고 수레에 있는 것이다. 자로(子路)가 어거(御車)하면서 고삐를 잡았었는데, 지금 내려와서 나루를 묻기 때문에 부자(夫子)께서 대신 잡으신 것이다. 나루터를 안다는 것은 자주 주류(周流)하였기 때문에 스스로 나루터를 안다는 말이다."
問於桀溺桀溺曰子爲誰曰爲仲由曰是魯孔丘之徒與對曰然曰滔滔者天下皆是也而誰以易之且而與其從辟人之士也豈若從辟世之士哉耰而不輟,滔滔流而不反之意以猶與也言天下皆亂將誰與變易之而汝也辟人謂孔子辟世桀溺自謂耰覆種也亦不告以津處,問於桀溺，桀溺曰：“子爲誰？”曰：“爲仲由。”曰：“是魯孔丘之徒與？”對曰：“然。”曰：“滔滔者天下皆是也，而誰以易之？且而與其從辟人之士也，豈若從辟世之士哉？”耰而不輟。,滔滔，流而不反之意。以，猶與也。言天下皆亂，將誰與變易之？而，汝也。辟人，謂孔子。辟世，桀溺自謂。耰，覆種也。亦不告以津處。,"걸닉(桀溺)에게 물으니, 걸닉(桀溺)이 말하기를 “당신은 누구인가?” 하자 <자로(子路)는> “중유(仲由)라 하오.” 하고 답하였다. 그는 “그대가 바로 노(魯)나라 공구(孔丘)의 무리인가?” 하고 다시 묻자, “그렇소.” 하고 대답하였다. 그는 말하기를 “도도(滔滔)한 것이 천하(天下)가 모두 이러하니, 누구와 더불어 변역 시키겠는가? 또 그대는 사람을 피하는 선비를 따르는 것보다는 세상을 피하는 선비를 따르는 것만 하겠는가?” 하고는 씨앗 덮는 일을 그치지 않았다.","도도(滔滔)는 흘러가 돌아오지 않는다는 뜻이다. 이(以)는 여(與)[더불어]와 같다. 천하(天下)가 다 어지러운데 장차 누구와 더불어 변역(變易)시키겠는가라는 말이다. 이(而)는 너[그대]이다. 피인(辟人)은 공자(孔子)를 이른 것이고, 피세(辟世)는 걸닉(桀溺)이 자신을 이른 것이다. 우(耰)는 씨앗을 덮는 것이다. 그 역시 나루터를 알려 주지 않은 것이다."
子路行以告夫子憮然曰鳥獸不可與同群吾非斯人之徒與而誰與天下有道丘不與易也,憮然猶悵然惜其不喩己意也言所當與同群者斯人而已豈可絶人逃世以爲潔哉天下若已平治則我無用變易之正爲天下無道故欲以道易之耳,子路行以告。夫子憮然曰：“鳥獸不可與同群，吾非斯人之徒與而誰與？天下有道，丘不與易也。”,憮然，猶悵然，惜其不喩己意也。言所當與同群者，斯人而已，豈可絶人逃世以爲潔哉？天下若已平治，則我無用變易之。正爲天下無道，故欲以道易之耳。,"자로(子路)가 돌아와서 아뢰니, 부자(夫子)께서 <한 동안> 무연(憮然)히 계시다가 말씀하셨다. “조수(鳥獸)와 더불어 무리 지어 살 수는 없으니, 내가 이 사람의 무리와 더불지 않고 누구와 더불겠는가? 천하(天下)에 도(道)가 있으면 내 더불어 변역 시키려 하지 않을 것이다.”","무연(憮然)은 창연(悵然)과 같은 뜻이니, 자신의 뜻을 깨닫지 못함을 안타까워하신 것이다. <내가> 더불어 함께 무리할 수 있는 것은 이 사람들뿐이니, 어찌 사람을 끊고 세상을 피하여 그것을 깨끗함으로 여길 수 있겠는가? 천하(天下)가 만약 이미 편안하게 다스려졌다면 내가 변역(變易)시키려고 할 필요가 없다. 바로 천하(天下)에 도(道)가 없기 때문에 도(道)로써 변역(變易)시키려고 할뿐이라고 말씀하신 것이다."
,程子曰聖人不敢有忘天下之心故其言如此也張子曰聖人之仁不以無道必天下而棄之也,,程子曰：“聖人不敢有忘天下之心，故其言如此也。”張子曰：“聖人之仁，不以無道必天下而棄之也。”,,정자(程子)가 말씀하였다. “성인(聖人)은 감히 천하(天下)를 잊는 마음을 두지 못하신다. 그러므로 그 말씀이 이와 같은 것이다.” 장자(張子)가 말씀하였다. “성인(聖人)의 인(仁)은 <천하(天下)에> 도(道)가 없다고 하여 천하(天下)를 단정하여 버리시지 않는다.”
子路從而後遇丈人以杖荷蓧子路問曰子見夫子乎丈人曰四體不勤五穀不分孰爲夫子植其杖而芸,丈人亦隱者蓧竹器分辨也五穀不分猶言不辨菽麥爾責其不事農業而從師遠遊也植立之也芸去草也,子路從而後，遇丈人，以杖荷蓧。子路問曰：“子見夫子乎？”丈人曰：“四體不勤，五穀不分。孰爲夫子？”植其杖而芸。,丈人，亦隱者。蓧，竹器。分，辨也。五穀不分，猶言不辨菽麥爾，責其不事農業而從師遠遊也。植，立之也。芸，去草也。,"자로(子路)가 따라가다가 뒤에 처져 있었는데, 지팡이로 대바구니를 멘 장인(丈人)을 만나, 자로(子路)가 묻기를 “노인은 우리 부자(夫子)를 보았습니까?” 하니, 장인(丈人)이 말하기를 “사지(四肢)를 부지런히 하지 않고 오곡(五穀)을 분별하지 못하니, 누구를 부자(夫子)라 하는가?” 하고, 지팡이를 꽂아놓고 김을 매었다.","장인(丈人)은 역시 은자(隱者)이다. 조(蓧)는 대그릇이다. 분(分)은 분별하는 것이다. 오곡(五穀)을 분별하지 못한다는 것은 숙맥(菽麥)을 분별하지 못한다는 것과 같은 말이니, 농업(農業)을 일삼지 않고 스승을 따라 멀리 노는 것을 책망한 것이다. 치(植)는 꽂아 세우는 것이다. 운(芸)은 풀을 제거하는 것이다."
子路拱而立,知其隱者敬之也,子路拱而立。,知其隱者，敬之也。,"자로(子路)가 손을 마주잡고 서 있으니,",그가 은자(隱者)임을 알고 공경한 것이다.
止子路宿殺鷄爲黍而食之見其二子焉明日子路行以告子曰隱者也使子路反見之至則行矣,孔子使子路反見之蓋欲告之以君臣之義而丈人意子路必將復來故先去之以滅其跡亦接輿之意也,止子路宿，殺鷄爲黍而食之，見其二子焉。明日，子路行以告。子曰：“隱者也。”使子路反見之。至則行矣。,孔子使子路反見之，蓋欲告之以君臣之義。而丈人意子路必將復來，故先去之以滅其跡，亦接輿之意也。,"자로(子路)를 머물러 자게 하고는 닭을 잡고 기장밥을 지어 먹이고 그의 두 아들을 뵙게 하였다. 다음날 자로(子路)가 떠나와서 <공자(孔子)께> 아뢰니, 공자(孔子)께서 “은자(隱者)이다.” 하시고, 자로(子路)로 하여금 돌아가 만나보게 하시었는데, 도착해 보니 떠나가고 없었다.","공자(孔子)께서 자로(子路)로 하여금 돌아가 만나보게 하신 것은 군신(君臣)의 의(義)로써 말씀해 주려고 하신 것인데, 장인(丈人)은 자로(子路)가 반드시 장차 다시 올 것이라고 생각하였다. 그러므로 먼저 떠나가 그 종적을 없앤 것이니, 또한 접여(接輿)의 뜻이다."
子路曰不仕無義長幼之節不可廢也君臣之義如之何其廢之欲潔其身而亂大倫君子之仕也行其義也道之不行已知之矣,子路述夫子之意如此蓋丈人之接子路甚倨而子路益恭丈人因見其二子焉則於長幼之節固知其不可廢矣故因其所明以曉之倫序也人之大倫有五父子有親君臣有義夫婦有別長幼有序朋友有信是也仕所以行君臣之義故雖知道之不行而不可廢然謂之義則事之可否身之去就亦自有不可苟者是以雖不潔身以亂倫亦非忘義以徇祿也福州有國初時寫本路下有反子二字以此爲子路反而夫子言之也未知是否,子路曰：“不仕無義。長幼之節，不可廢也；君臣之義，如之何其廢之？欲潔其身，而亂大倫。君子之仕也，行其義也。道之不行，已知之矣。”,子路述夫子之意如此。蓋丈人之接子路甚倨，而子路益恭，丈人因見其二子焉。則於長幼之節，固知其不可廢矣，故因其所明以曉之。倫，序也。人之大倫有五：父子有親，君臣有義，夫婦有別，長幼有序，朋友有信是也。仕所以行君臣之義，故雖知道之不行而不可廢。然謂之義，則事之可否，身之去就，亦自有不可苟者。是以雖不潔身以亂倫，亦非忘義以徇祿也。福州有國初時寫本，路下有“反子”二字，以此爲子路反而夫子言之也。未知是否？,"자로(子路)가 말하였다. “벼슬하지 않는 것은 의(義)가 없으니, 장유(長幼)의 예절(禮節)을 폐할 수 없거늘 군신(君臣)의 의(義)를 어떻게 폐할 수 있겠는가? 자기 몸을 깨끗하게 하고자 하여 대륜(大倫)을 어지럽히는 짓이다. 군자(君子)가 벼슬하는 것은 그 의(義)를 행하는 것이니, 도(道)가 행하여지지 못할 것은 이미 알고 계시다.”","자로(子路)가 부자(夫子)의 뜻을 서술하기를 이와 같이 한 것이다. 장인(丈人)이 자로(子路)를 대한 것이 매우 거만하였으나 자로(子路)가 더욱 공손히 하자, 장인(丈人)은 인하여 그의 두 아들을 뵈었으니, 그렇다면 장유(長幼)의 예절(禮節)에 있어 진실로 폐할 수 없음을 안 것이다. 그러므로 그의 밝은 곳을 인하여 깨우치게 한 것이다. 윤(倫)은 차례이다. 사람의 큰 인륜(人倫)이 다섯 가지가 있는데, 부자간(父子間)에 친함이 있고, 군신간(君臣間)에 의(義)가 있고, 부부간(夫婦間)에 분별이 있고, 장유간(長幼間)에 차례가 있고, 붕우간(朋友間)에 믿음이 있는 것이 이것이다. 벼슬하는 것은 군신(君臣)의 의(義)를 행하는 것이다. 그러므로 비록 도(道)가 행하여지지 못할 것을 알면서도 폐할 수 없는 것이다. 그러나 그것을 일러 의(義)라고 하였다면, 일의 가부(可否)와 몸의 거취(去就)를 또한 스스로 구차스럽게 할 수 없음이 있다. 이러므로 비록 몸을 깨끗이 하여 인륜(人倫)을 어지럽히지 않으나 또한 의(義)를 잊고 녹(祿)을 따르지도 않는 것이다. 복주(福州)에 국초(國初)[송초(宋初)] 때의 사본(寫本)이 있는데, 노자(路字) 아래에 반자(反子) 두 글자가 있다. 그리하여 이것을 자로(子路)가 돌아오자, 부자(夫子)께서 말씀하신 것으로 하였다. 그러나, 이것이 옳은 지의 여부는 알지 못한다."
,范氏曰隱者爲高故往而不返仕者爲通故溺而不止不與鳥獸同群則決性命之情以饕富貴此二者皆惑也是以依乎中庸者爲難惟聖人不廢君臣之義而必以其正所以或出或處而終不離於道也,,范氏曰：“隱者爲高，故往而不返。仕者爲通，故溺而不止。不與鳥獸同群，則決性命之情以饕富貴。此二者皆惑也，是以依乎中庸者爲難。惟聖人不廢君臣之義，而必以其正，所以或出或處而終不離於道也。”,,"범씨(范氏)가 말하였다. “은자(隱者)는 <자신이> 고상하다고 여긴다. 그러므로 떠나가고 돌아오지 않으며, 벼슬하는 자는 <자신이> 통달했다고 여긴다. 그러므로 빠지고 중지하지 않는다. <사람들은> 조수(鳥獸)와 더불어 함께 무리하지 않으면, 성명(性命)의 정(情)을 파괴하여 부귀(富貴)를 탐하니, 이 두 가지는 모두 미혹된 것이다. 이러므로 중용(中庸)에 의지하여 행하는 것이 어려운 것이다. 오직 성인(聖人)은 군신간(君臣間)의 의(義)를 폐하지 않으면서도 반드시 그 정도(正道)로써 하니, 이러므로 혹은 세상에 나가고 혹은 은둔하여도 끝내 도(道)에 떠나지 않는 것이다.”"
逸民伯夷叔齊虞仲夷逸朱張柳下惠少連,逸遺逸民者無位之稱虞仲卽仲雍與泰伯同竄荊蠻者夷逸朱張不見經傳少連東夷人,逸民：伯夷、叔齊、虞仲、夷逸、朱張、柳下惠、少連。,逸，遺逸。民者，無位之稱。虞仲，卽仲雍，與泰伯同竄荊蠻者。夷逸、朱張，不見經傳。少連，東夷人。,일민(逸民)은 백이(伯夷)와 숙제(叔齊)와 우중(虞仲)과 이일(夷逸)과 주장(朱張)과 유하혜(柳下惠)와 소련(少連)이었다.,"일(逸)은 유일(遺逸)[벼슬길에서 빠져 있음]이요, 민(民)이란 지위가 없는 이의 칭호이다. 우중(虞仲)은 바로 중옹(仲雍)이니, 태백(泰伯)과 함께 형만(荊蠻)으로 도망한 자이다. 이일(夷逸)과 주장(朱張)은 경전(經傳)에 보이지 않는다. 소련(少連)은 동이(東夷) 사람이다."
子曰不降其志不辱其身伯夷叔齊與,謂柳下惠少連降志辱身矣言中倫行中慮其斯而已矣,子曰：“不降其志，不辱其身，伯夷、叔齊與！”,謂：“柳下惠、少連，降志辱身矣。言中倫，行中慮，其斯而已矣。”,공자(孔子)께서 말씀하셨다. “그 뜻을 굽히지 않고 그 몸을 욕되게 하지 않는 자는 백이(伯夷)와 숙제(叔齊)이다.”,"유하혜(柳下惠)와 소련(少連)을 평(評)하시기를 “뜻을 굽히고 몸을 욕되게 하였으나, 말이 윤리에 맞으며 행실이 사려(思慮)에 맞았으니, 이런 점일 뿐이다.” 하셨다."
柳下惠事見上倫義理之次第也慮思慮也中慮言有意義合人心少連事不可考然記稱其善居喪三日不怠三月不解朞悲哀三年憂則行之中慮亦可見矣,謂虞仲夷逸隱居放言身中淸廢中權,柳下惠事見上。倫，義理之次第也。慮，思慮也。中慮，言有意義合人心。少連事不可考。然記稱其“善居喪，三日不怠，三月不解。朞悲哀，三年憂”。則行之中慮，亦可見矣。,謂：“虞仲、夷逸，隱居放言。身中淸，廢中權。”,"유하혜(柳下惠)의 일은 위에 보인다. 윤(倫)은 의리(義理)의 차례이다. 여(慮)는 사려(思慮)이니, 사려(思慮)에 맞는다는 것은 의의(意義)가 인심(人心)에 부합함이 있음을 말한다. 소련(少連)의 일은 상고할 수 없다. 그러나 《예기(禮記)》에, “그가 거상(居喪)을 잘하여 3일을 게을리 하지 않고, 3월을 해태(懈怠)하지 않았으며, 1년을 슬퍼하고, 3년을 근심했다.” 하였으니, 행실이 사려에 맞았음을 또한 볼 수 있다.","우중(虞仲)과 이일(夷逸)을 평(評)하시기를 “숨어살면서 말을 함부로 하였으나 몸은 깨끗함에 맞았고, 폐함[벼슬하지 않음]은 권도(權道)에 맞았다."
仲雍居吳斷髮文身裸以爲飾隱居獨善合乎道之淸放言自廢合乎道之權,我則異於是無可無不可,仲雍居吳，斷髮文身，裸以爲飾。隱居獨善，合乎道之淸。放言自廢，合乎道之權。,我則異於是，無可無不可。,"중옹(仲雍)이 오(吳)나라에 살 적에 머리를 깎고 문신(文身)을 하고 벌거벗은 것으로 꾸밈을 삼았다. 은거(隱居)하여 자기 혼자만을 선(善)하게 한 것은 도(道)의 깨끗함에 합(合)하였고, 방언(放言)하여 스스로 폐한 것은 도(道)의 권도(權道)에 합하였다.",나는 이와 달라서 가(可)한 것도 없고 불가(不可)한 것도 없다.” 하셨다.
