대문,주석,대문표점,주석표점,대문해석,주석해석
子曰夷狄之有君不如諸夏之亡也,吳氏曰亡古無字通用程子曰夷狄且有君長不如諸夏之僭亂反無上下之分也,子曰：“夷狄之有君，不如諸夏之亡也。”,吳氏曰：“亡，古無字，通用。”程子曰：“夷狄且有君長，不如諸夏之僭亂，反無上下之分也。”,"공자(孔子)께서 말씀하셨다. “이적(夷狄)[오랑캐]에게도 군주(君主)가 있으니, 제하(諸夏)[중국(中國)의 여러 제후국(諸侯國)]에 없는 것과는 같지 않다.”",오씨(吳氏)가 말하였다. “무(亡)는 옛날에 무자(無字)와 통용되었다.” 정자(程子)가 말씀하였다. “이적(夷狄)들도 군주(君主)가 있으니 제하(諸夏)의 참람하고 어지러워 도리어 상하(上下)의 구분이 없는 것과는 같지 않다.”
,尹氏曰孔子傷時之亂而歎之也無非實無也雖有之不能盡其道爾,,尹氏曰：“孔子傷時之亂而歎之也。無，非實無也，雖有之，不能盡其道爾。”,,"윤씨(尹氏)가 말하였다. “공자(孔子)께서 당시의 어지러움을 서글퍼 하시어 탄식하신 것이다. 없다는 것은 실제로 없는 것이 아니고, 비록 있더라도 그 도리를 다하지 못할 뿐이다.”"
季氏旅於泰山子謂冉有曰女弗能救與對曰不能子曰嗚呼曾謂泰山不如林放乎,旅祭名泰山山名在魯地禮諸侯祭封內山川季氏祭之僭也冉有孔子弟子名求時爲季氏宰救謂救其陷於僭竊之罪嗚呼歎辭言神不享非禮欲季氏知其無益而自止又進林放以厲冉有也,季氏旅於泰山。子謂冉有曰：“女弗能救與？”對曰：“不能。”子曰：“嗚呼！曾謂泰山，不如林放乎？”,旅，祭名。泰山，山名，在魯地。禮，諸侯祭封內山川，季氏祭之，僭也。冉有，孔子弟子，名求，時爲季氏宰。救，謂救其陷於僭竊之罪。嗚呼，歎辭。言神不享非禮，欲季氏知其無益而自止，又進林放以厲冉有也。,"계씨(季氏)가 <대부(大夫)로서 제후(諸侯)의 예(禮)를 참람하여> 태산(泰山)에 여제(旅祭)를 지내었다. 공자(孔子)께서 염유(冉有)에게 “네가 그것을 바로잡을 수 없겠느냐?” 하시자, 염유(冉有)가 “불가능합니다.” 하고 대답하였다. 공자(孔子)께서 다음과 같이 말씀하셨다. “아! 일찍이 태산(泰山)의 신령이 <예(禮)의 근본을 물은> 임방(林放)만도 못하다고 생각하느냐?”","여(旅)는 제사 이름이다. 태산(泰山)은 산 이름인데, 노(魯)나라 땅에 있다. 예(禮)에 제후(諸侯)는 봉내(封內)[국경 안]의 산천(山川)에 제사하는데, 계씨(季氏)가 여제(旅祭)를 지낸 것은 참람한 짓이다. 염유(冉有)는 공자(孔子)의 제자(弟子)로서 이름은 구(求)인데, 당시에 계씨(季氏)의 가신(家臣)이 되었었다. 구(救)는 참람히 도용(盜用)하는 죄에 빠짐을 바로잡음을 말한다. 오호(嗚呼)는 탄식하는 말이다. 신(神)은 예(禮)가 아닌 것을 흠향하지 않음을 말씀하여 계씨(季氏)로 하여금 <여제(旅祭)를 지내는 것이> 무익(無益)함을 알고 스스로 그만두게 하려고 하신 것이요, 또 임방(林放)을 추켜세워 염유(冉有)를 면려(勉勵)시키려고 하신 것이다."
,范氏曰冉有從季氏夫子豈不知其不可告也然而聖人不輕絶人盡己之心安知冉有之不能救季氏之不可諫也旣不能正則美林放以明泰山之不可誣是亦敎誨之道也,,范氏曰：“冉有從季氏，夫子豈不知其不可告也，然而聖人不輕絶人。盡己之心，安知冉有之不能救、季氏之不可諫也。旣不能正，則美林放以明泰山之不可誣，是亦敎誨之道也。”,,"범씨(范氏)가 말하였다. “염유(冉有)는 계씨(季氏)를 따르기만 하였으니, 공자(孔子)께서 어찌 염유(冉有)가 고(告)할 수 없음을 모르셨겠는가? 그러나 성인(聖人)은 가볍게 사람을 끊지 않아 자기의 마음을 다하시니, 염유(冉有)가 바로잡을 수 없음과 계씨(季氏)는 간(諫)할 수 없는 <인물(人物)임을> 어찌 아셨겠는가. [따지셨겠는가] 이미 바로잡을 수 없다고 하자, 임방(林放)을 찬미(讚美)하여 태산(泰山)의 신(神)을 속일 수 없음을 밝히셨으니, 이 역시 가르치는 방법이다.”"
子曰君子無所爭必也射乎揖讓而升下而飮其爭也君子,揖讓而升者大射之禮耦進三揖而後升堂也下而飮謂射畢揖降以俟衆耦皆降勝者乃揖不勝者升取觶立飮也言君子恭遜不與人爭惟於射而後有爭然其爭也雍容揖遜乃如此則其爭也君子而非若小人之爭也,子曰：“君子無所爭，必也射乎！揖讓而升，下而飮，其爭也君子。”,揖讓而升者，大射之禮，耦進三揖而後升堂也。下而飮，謂射畢揖降，以俟衆耦皆降，勝者乃揖不勝者升，取觶立飮也。言君子恭遜不與人爭，惟於射而後有爭。然其爭也，雍容揖遜乃如此，則其爭也君子，而非若小人之爭也。,"공자(孔子)께서 말씀하셨다. “군자(君子)는 다투는 것이 없으나, 반드시 활쏘기에서는 경쟁을 한다. 상대방에게 읍(揖)하고 사양하며 올라갔다가 <활을 쏜 뒤에는> 내려와 <술을> 마시니, 이러한 다툼이 군자(君子)다운 다툼이다.”","읍(揖)하고 사양하며 올라간다는 것은 대사례(大射禮)에 짝지어 나아가 세 번 읍(揖)한 뒤에 당(堂)에 오르는 것이다. 내려와 술을 마신다는 것을 활쏘기를 마치면 읍(揖)하고 내려와 모든 짝들이 다 내려오기를 기다렸다가 이긴 자가 곧 읍(揖)하면 이기지 못한 자가 올라가 술잔을 잡아 서서 마심을 말한다. 군자(君子)는 공손하여 남과 다투지 않지만 오직 활쏘기에는 다툼이 있다. 그러나 그 다툼의 온화한 모양과 읍(揖)하고 겸손함이 마침내 이와 같으니, 그렇다면 그 다툼은 군자(君子)다운 것이어서 소인(小人)의 다툼과는 같지 않음을 말씀한 것이다."
子夏問曰巧笑倩兮美目盼兮素以爲絢兮何謂也,此逸詩也倩好口輔也盼目黑白分也素粉地畵之質也絢采色畫之飾也言人有此倩盼之美質而又加以華采之飾如有素地而加采色也子夏疑其反謂以素爲飾故問之,子夏問曰：“‘巧笑倩兮，美目盼兮，素以爲絢兮。’何謂也？”,此逸詩也。倩，好口輔也。盼，目黑白分也。素，粉地，畵之質也。絢，采色，畫之飾也。言人有此倩盼之美質，而又加以華采之飾，如有素地而加采色也。子夏疑其反謂以素爲飾，故問之。,"자하(子夏)가 물었다. “‘예쁜 웃음에 보조개가 예쁘며 아름다운 눈에 눈동자가 선명함이여! 흰 비단으로 채색을 한다.’ 하였으니, 무엇을 말한 것입니까?”","이것은 일시(逸詩)이다. 천(倩)은 구보(口輔)[보조개]가 예쁜 것이다. 반(盼)은 눈동자에 흑백(黑白)이 분명한 것이다. 소(素)는 분칠을 하는 자리이니, 그림의 바탕이며, 현(絢)은 채색이니, 그림의 꾸밈이다. 사람이 이러한 아름다운 보조개와 선명한 눈동자의 아름다운 바탕을 가지고 있고 또 화려한 채색의 꾸밈을 더하는 것이니, 마치 흰 바탕이 있고 채색을 더하는 것과 같음을 말씀한 것이다. 자하(子夏)는 그 도리어 “흰 비단으로 채색을 한다.”고 말한 것으로 생각하였으므로 물은 것이다."
子曰繪事後素,繪事繪畵之事也後素後於素也考工記曰繪畵之事後素功謂先以粉地爲質而後施五采猶人有美質然後可加文飾,子曰：“繪事後素。”,繪事，繪畵之事也。後素，後於素也。考工記曰：“繪畵之事後素功。”謂先以粉地爲質，而後施五采，猶人有美質，然後可加文飾。,공자(孔子)께서 말씀하셨다. “그림 그리는 일은 흰 비단을 마련하는 것보다 뒤에 하는 것이다.”,"회사(繪事)는 그림 그리는 일이다. 후소(後素)는 흰 비단을 마련하는 것보다 뒤에 하는 것이다. <《주례(周禮)》> 〈고공기(考工記)〉에 ‘그림 그리는 일은 흰 비단을 마련한 뒤에 한다.’ 하였으니, 먼저 흰 비단으로 바탕을 삼은 뒤에 오색(五色)의 채색을 칠하는 것이니, 마치 사람이 아름다운 자질이 있은 뒤에야 문식(文飾)을 가(加)할 수 있음과 같은 것이다."
曰禮後乎子曰起予者商也始可與言詩已矣,禮必以忠信爲質猶繪事必以粉素爲先起猶發也起予言能起發我之志意謝氏曰子貢因論學而知詩子夏因論詩而知學故皆可與言詩,曰：“禮後乎？”子曰：“起予者商也！始可與言詩已矣。”,禮必以忠信爲質，猶繪事必以粉素爲先。起，猶發也。起予，言能起發我之志意。謝氏曰：“子貢因論學而知詩，子夏因論詩而知學，故皆可與言詩。”,"<자하(子夏)가> “예(禮)가 <충신(忠信)보다> 뒤이겠군요?” 하고 말하자, 공자(孔子)께서 말씀하셨다. “나를 흥기(興起)시키는 자는 상(商)[자하(子夏)]이로구나! 비로소 함께 《시(詩)》를 말한 만하다.”","예(禮)는 반드시 충신(忠信)을 바탕으로 삼으니, 이는 그림 그리는 일에 반드시 흰 비단을 우선으로 삼는 것과 같다. 기(起)는 흥기(興起)시키고 분발(奮發)시키는 것이니 기여(起予)는 나의 지의(志意)를 감발시킴을 이른다. 사씨(謝氏)가 말하였다. “<학이편(學而篇)에서> 자공(子貢)은 학문을 논함으로 인하여 시(詩)를 알았고, 자하(子夏)는 시(詩)를 논함으로 인하여 학문을 알았다. 그러므로 모두 함께 시(詩)를 말한 만한 것이다.”"
,楊氏曰甘受和白受采忠信之人可以學禮苟無其質禮不虛行此繪事後素之說也孔子曰繪事後素而子夏曰禮後乎可謂能繼其志矣非得之言意之表者能之乎商賜可與言詩者以此若夫玩心於章句之末則其爲詩也固而已矣所謂起予則亦相長之義也,,楊氏曰：“‘甘受和，白受采，忠信之人，可以學禮。苟無其質，禮不虛行’。此‘繪事後素’之說也。孔子曰‘繪事後素’，而子夏曰‘禮後乎’，可謂能繼其志矣。非得之言意之表者能之乎？商賜可與言詩者以此。若夫玩心於章句之末，則其爲詩也固而已矣。所謂起予，則亦相長之義也。”,,"양씨(楊氏)가 말하였다. “단맛은 조미(調味)를 받아들이고, 흰 것은 채색을 받아들이며, 충신(忠信)한 사람이라야 예(禮)를 배울 수 있는 것이다. 만일 그 바탕이 없다면 예(禮)가 헛되이 행해지지 않으니, 이것이 그림 그리는 일은 흰 비단을 마련하는 것보다 뒤에 한다는 말씀이다. 공자(孔子)께서 ‘그림 그리는 일은 흰 비단을 마련하는 것보다 뒤에 한다.’고 말씀하시자, 자하(子夏)는 ‘예(禮)가 뒤이겠군요’라고 말하였으니, 그 뜻을 잘 계승하였다고 말할 만하다. 이것은 말 밖의 뜻을 터득한 자가 아니라면 가능하겠는가? 상(商)[자하(子夏)]과 사(賜)[자공(子貢)]가 함께 시(詩)를 말할 만했던 것은 이 때문이었다. 만약 장구(章句)의 지엽적인 것에만 마음을 몰두한다면 그 시(詩)를 배움이 고루할 뿐이다. 이른바 기여(起予)라는 것은 또한 <스승과 제자(弟子)가 서로 학문(學問)이 진전된다는> 교학상장(敎學相長)의 뜻이다.”"
子曰夏禮吾能言之杞不足徵也殷禮吾能言之宋不足徵也文獻不足故也足則吾能徵之矣,杞夏之後宋殷之後徵證也文典籍也獻賢也言二代之禮我能言之而二國不足取以爲證以其文獻不足故也文獻若足則我能取之以證吾言矣,子曰：“夏禮吾能言之，杞不足徵也；殷禮吾能言之，宋不足徵也。文獻不足故也，足則吾能徵之矣。”,杞，夏之後。宋，殷之後。徵，證也。文，典籍也。獻，賢也。言二代之禮，我能言之，而二國不足取以爲證，以其文獻不足故也。文獻若足，則我能取之，以證吾言矣。,"공자(孔子)께서 말씀하셨다. “하(夏)나라의 예(禮)를 내가 말할 수 있으나 <그 후손의 나라인> 기(杞)나라에서 충분히 증거를 대주지 못하며, 은(殷)나라의 예(禮)를 내가 말할 수 있으나 <그 후손의 나라인> 송(宋)나라에서 충분히 증거를 대주지 못함은 문헌(文獻)이 부족하기 때문이다. <문헌(文獻)이> 충분하다면 내가 <내 말을> 증거댈 수 있을 것이다.”","기(起)는 하(夏)나라의 후손이고, 송(宋)은 은(殷)나라의 후손이다. 징(徵)은 증거를 대는 것이다. 문(文)은 전적(典籍)이고, 헌(獻)은 어진 사람이다. 두 시대의 예(禮)를 내가 말할 수 있으나, 두 나라에서 취하여 증거로 삼을 수 없으니, 이는 문헌(文獻)이 부족하기 때문이다. 문헌(文獻)이 만일 충분하다면 내가 그것을 취하여 내 말을 증거댈 수 있다고 말씀하신 것이다."
子曰禘自旣灌而往者吾不欲觀之矣,趙伯循曰禘王者之大祭也王者旣立始祖之廟又推始祖所自出之帝祀之於始祖之廟而以始祖配之也成王以周公有大勳勞賜魯重祭故得禘於周公之廟以文王爲所出之帝而周公配之然非禮矣灌者方祭之始用鬱鬯之酒灌地以降神也魯之君臣當此之時誠意未散猶有可觀自此以後則浸以懈怠而無足觀矣蓋魯祭非禮孔子本不欲觀至此而失禮之中又失禮焉故發此歎也,子曰：“禘自旣灌而往者，吾不欲觀之矣。”,趙伯循曰：“禘，王者之大祭也。王者旣立始祖之廟，又推始祖所自出之帝，祀之於始祖之廟，而以始祖配之也。成王以周公有大勳勞，賜魯重祭。故得禘於周公之廟，以文王爲所出之帝，而周公配之，然非禮矣。”灌者，方祭之始，用鬱鬯之酒灌地，以降神也。魯之君臣，當此之時，誠意未散，猶有可觀，自此以後，則浸以懈怠而無足觀矣。蓋魯祭非禮，孔子本不欲觀，至此而失禮之中又失禮焉，故發此歎也。,공자(孔子)께서 말씀하셨다. “체(禘)제사는 강신주(降神酒)를 따른 뒤로부터는 내 보고 싶지 않다.”,"조백순(趙伯循)이 말하였다. “체(禘)제사는 왕자(王者)의 큰제사이다. 왕자(王者)는 이미 시조(始祖)의 사당을 세우고, 또 시조(始祖)가 붙어 나온 바의 임금을 추존하여 시조(始祖)의 사당에 제사하고 시조(始祖)로써 배향(配享)한다. 성왕(成王)은 주공(周公)이 <왕가(王家)에> 큰 공로가 있다 하여 노(魯)나라에게 중요한 제사를 내려주었다. 그러므로 주공(周公)의 사당에 체(禘)제사를 지내고 문왕(文王)을 붙어 나온 바의 임금으로 삼아, 주공(周公)을 배향(配享)하였다. 그러나, 예(禮)가 아니다.” 관(灌)은 제사하는 초기에 울창(鬱鬯)술을 사용하여 땅에 부어 신(神)을 강림하게 하는 것이다. 노(魯)나라의 임금과 신하가 이 때를 당해서는 성의(誠意)가 흩어지지 않아 그래도 볼만한 것이 있었으나, 이로부터 이후로는 점차 게을러져서 볼만한 것이 없었다. 노(魯)나라의 체(禘)제사는 예(禮)가 아니었기 때문에 공자(孔子)께서 본래 보고 싶어하지 않으셨는데, 이 때에 이르러서는 실례(失禮)한 가운데 또 실례(失禮)를 하였다. 그러므로 이러한 탄식을 발하신 것이다."
