대문,주석,대문표점,주석표점,대문해석,주석해석
天之將喪斯文也後死者不得與於斯文也天之未喪斯文也匡人其如予何,馬氏曰文王旣沒故孔子自謂後死者言天若欲喪此文則必不使我得與於此文今我旣得與於此文則是天未欲喪此文也天旣未欲喪此文則匡人其奈我何言必不能違天害己也,天之將喪斯文也，後死者不得與於斯文也；天之未喪斯文也，匡人其如予何？”,馬氏曰：“文王旣沒，故孔子自謂後死者。言天若欲喪此文，則必不使我得與於此文；今我旣得與於此文，則是天未欲喪此文也。天旣未欲喪此文，則匡人其奈我何？言必不能違天害己也。”,"하늘이 장차 이 문(文)을 없애려 하셨다면 뒤에 죽는 사람[내 자신]이 이 문(文)에 참여하지 못하였을 것이다. 그러나 하늘이 이 문(文)을 없애려 하지 않으셨으니, 광(匡)땅 사람들이 나를 어떻게 하겠는가?”","마씨(馬氏)가 말하였다. “문왕(文王)이 이미 별세했기 때문에 공자(孔子)께서 자신을 일러 ‘뒤에 죽는 사람’이라 한 것이다.” 하늘이 만약 이 문(文)을 없애려고 하셨다면 반드시 나로 하여금 이 문(文)에 참여하지 못하게 하였을 것이다. 그러나 지금 나는 이미 이 문(文)에 참여하였으니, 그렇다면 이는 하늘이 아직 이 문(文)을 없애려고 하지 않으신 것이다. 하늘이 이미 이 문(文)을 없애려고 하지 않으시니, 광(匡)땅 사람들이 나를 어떻게 하겠는가라고 말씀하신 것이다. 이는 반드시 하늘의 뜻을 어기고 자신을 해칠 수 없음을 말씀한 것이다."
大宰問於子貢曰夫子聖者與何其多能也,孔氏曰大宰官名或吳或宋未可知也與者疑辭大宰蓋以多能爲聖也,大宰問於子貢曰：“夫子聖者與？何其多能也？”,孔氏曰：“大宰，官名。或吳或宋，未可知也。”與者，疑辭。大宰蓋以多能爲聖也。,태재(大宰)가 자공(子貢)에게 물었다. “공자(孔子)는 성자(聖者)이신가? 어쩌면 그리도 능한 것이 많으신가?”,"공씨(孔氏)가 말하였다. “태재(大宰)는 관명(官名)이니, 오(吳)나라 사람인지 혹은 송(宋)나라 사람인지 알 수 없다.” 여(與)는 의문사이다. 태재(大宰)는 능한 것이 많은 것을 성(聖)이라고 여긴 것이다."
子貢曰固天縱之將聖又多能也,縱猶肆也言不爲限量也將殆也謙若不敢知之辭聖無不通多能乃其餘事故言又以兼之,子貢曰：“固天縱之將聖，又多能也。”,縱，猶肆也，言不爲限量也。將，殆也，謙若不敢知之辭。聖無不通，多能乃其餘事，故言又以兼之。,"자공(子貢)이 말하였다. “<선생님은> 진실로 하늘이 풀어놓으신 성인(聖人)이실 것이요, 또 능한 것이 많으시다.”","종(縱)은 사(肆)[풀어놓다]와 같으니, 한량(限量)을 하지 못함을 말한다. 장(將)은 태(殆)[거의, 아마도]의 뜻이니, 겸손하여 감히 알지 못하는 것처럼 한 말씀이다. 성(聖)은 통달하지 않은 것이 없으니, 능함이 많음은 바로 여사(餘事)[부수적인 일]이다. 그러므로 ‘또’라고 말하여 겸한 것이다."
子聞之曰大宰知我乎吾少也賤故多能鄙事君子多乎哉不多也,言由少賤故多能而所能者鄙事爾非以聖而無不通也且多能非所以率人故又言君子不必多能以曉之,子聞之，曰：“大宰知我乎！吾少也賤，故多能鄙事。君子多乎哉？不多也。”,言由少賤故多能，而所能者鄙事爾，非以聖而無不通也。且多能非所以率人，故又言君子不必多能以曉之。,"공자(孔子)께서 이 말을 들으시고 다음과 같이 말씀하셨다. “태재(大宰)가 나를 아는구나. 내 젊었을 적에 미천했기 때문에 비천(鄙賤)한 일에 능함이 많으니, 군자(君子)는 능한 것이 많은가? 많지 않다”","젊어서 미천했기 때문에 능한 것이 많으나 능한 것은 천한 일들일 뿐이요, 성인(聖人)이라서 통달하지 못함이 없는 것은 아니라고 말씀한 것이다. 또 능함이 많은 것은 사람들을 거느리는[지도하는]것이 아니므로, 군자(君子)는 굳이 능함이 많지 않다고 다시 말씀하여 깨우치신 것이다."
牢曰子云吾不試故藝,牢孔子弟子姓琴字子開一字子張試用也言由不爲世用故得以習於藝而通之,牢曰：“子云，‘吾不試，故藝’。”,牢，孔子弟子，姓琴，字子開，一字子張。試，用也。言由不爲世用，故得以習於藝而通之。,뇌(牢)가 말하였다. “선생께서 말씀하시기를 ‘내가 세상에 등용되지 못했기 때문에 <여러 가지> 재주를 익혔다.’고 하셨다.”,"뇌(牢)는 공자(孔子)의 제자(弟子)로 성(姓)은 금(琴)이요, 자(字)는 자개(子開)이며, 또 다른 자(字)는 자장(子張)이다. 시(試)는 등용되는 것이니, 세상에 등용되지 못하였기 때문에 여러 가지 재주를 익혀 통달했음을 말씀한 것이다."
,吳氏曰弟子記夫子此言之時子牢因言昔之所聞有如此者其意相近故幷記之,,吳氏曰：“弟子記夫子此言之時，子牢因言昔之所聞有如此者。其意相近，故幷記之。”,,"오씨(吳氏)가 말하였다. “제자(弟子)들이 부자(夫子)의 이 말씀을 기록할 때에 자뢰(子牢)가 옛날에 <부자(夫子)로부터> 들은 말씀 가운데 이와 같은 것이 있다고 말하였는데, 그 뜻이 서로 비슷했으므로, <여기에서> 아울러 기록한 것이다.”"
子曰吾有知乎哉無知也有鄙夫問於我空空如也我叩其兩端而竭焉,孔子謙言己無知識但其告人雖於至愚不敢不盡耳叩發動也兩端猶言兩頭言終始本末上下精粗無所不盡,子曰：“吾有知乎哉？無知也。有鄙夫問於我，空空如也，我叩其兩端而竭焉。”,孔子謙言己無知識，但其告人，雖於至愚，不敢不盡耳。叩，發動也。兩端，猶言兩頭。言終始、本末、上下、精粗，無所不盡。,"공자(孔子)께서 말씀하셨다. “내가 아는 것이 있는가? 나는 아는 것이 없다. 그러나 어떤 비루(鄙陋)한 사람이 나에게 <무엇을> 묻되, 그가 아무리 무식하다 하더라도 나는 그 <묻는 내용의> 양단(兩端)[양쪽]을 다 말해준다.”","공자(孔子)께서 겸사로 말씀하시기를, 자신은 지식(知識)이 없지만 단 남에게 알려줄 때에는 상대방이 비록 지극히 어리석더라도 감히 다 말해주지 않을 수 없다고 하신 것이다. 고(叩)는 발동(發動)한다는 뜻이다. 양단(兩端)이란 양두(兩頭)[양쪽 머리]라는 말과 같으니, 시(始)와 종(終), 본(本)과 말(末), 상(上)과 하(下), 정(精)과 조(粗)를 다 말해주지 않음이 없음을 말한다."
,程子曰聖人之敎人俯就之若此猶恐衆人以爲高遠而不親也聖人之道必降而自卑不如此則人不親賢人之言則引而自高不如此則道不尊觀於孔子孟子可見矣尹氏曰聖人之言上下兼盡卽其近衆人皆可與知極其至則雖聖人亦無以加焉是之謂兩端如答樊遲之問仁智兩端竭盡無餘蘊矣若夫語上而遺下語理而遺物則豈聖人之言哉,,程子曰：“聖人之敎人，俯就之若此，猶恐衆人以爲高遠而不親也。聖人之道，必降而自卑，不如此則人不親，賢人之言，則引而自高，不如此則道不尊。觀於孔子、孟子，可見矣。”尹氏曰：“聖人之言，上下兼盡。卽其近，衆人皆可與知；極其至，則雖聖人亦無以加焉，是之謂兩端。如答樊遲之問仁智，兩端竭盡，無餘蘊矣。若夫語上而遺下，語理而遺物，則豈聖人之言哉？”,,"정자(程子)가 말씀하였다. “성인(聖人)이 사람들을 가르침에 있어서 나아가게 함이 이와 같되, 오히려 사람들이 고원(高遠)하다고 여겨 가까이 하지 않을까 염려한다. 성인(聖人)의 도(道)는 반드시 내려서 스스로 낮추니, 이렇게 하지 않으면 사람들이 가깝게 여기지 않는다. 현인(賢人)의 말씀은 끌어올려 스스로 높이니, 이렇게 하지 않으면 도(道)가 높아지지 않는다. <이러한 점은> 공자(孔子)와 맹자(孟子)에게서 관찰해보면 알 수 있다.” 윤씨(尹氏)가 말하였다. “성인(聖人)의 말씀은 상하(上下)가 겸하여 다하니, 그 천근(淺近)한 데 나아가면 보통사람들도 모두 참여하여 알 수 있고, 그 지극한 것을 다하면 성인(聖人)도 이보다 더할 것이 없으니, 이를 일컬어 양단(兩端)이라 한다. 예컨대 번지(樊遲)가 인(仁)과 지(智)를 물었을 때 <공자(孔子)의 대답이> 양단(兩端)을 다하여 더 이상 남김이 없었던 것과 같은 것이다. 만약 형이상(形而上)만 말하고 형이하(形而下)를 빠뜨리며, 이(理)만 말하고 사물(事物)을 빠뜨린다면 어찌 성인(聖人)의 말씀이겠는가?”"
子曰鳳鳥不至河不出圖吾已矣夫,鳳靈鳥舜時來儀文王時鳴於岐山河圖河中龍馬負圖伏羲時出皆聖王之瑞也已止也,子曰：“鳳鳥不至，河不出圖，吾已矣夫！”,鳳，靈鳥，舜時來儀，文王時鳴於岐山。河圖，河中龍馬負圖，伏羲時出，皆聖王之瑞也。已，止也。,"공자(孔子)께서 말씀하셨다. “봉황(鳳凰)새가 오지 않으며, 황하(黃河)에서 하도(河圖)가 나오지 않으니, 내 그만이다[끝장이다].”","봉(鳳)은 신령스러운 새인데 순(舜)임금 때에 나타나서 춤을 추었고, 문왕(文王) 때에는 기산(岐山)에서 울었다. 하도(河圖)란 황하(黃河)에서 나온 용마(龍馬)의 등에 그려진 그림인데 복희(伏羲) 때에 나왔으니, 모두 성왕(聖王)의 상서(祥瑞)이다. 이(已)는 그침[그만]이다."
,張子曰鳳至圖出文明之祥伏羲舜文之瑞不至則夫子之文章知其已矣,,張子曰：“鳳至圖出，文明之祥。伏羲、舜、文之瑞不至，則夫子之文章，知其已矣。”,,"장자(張子)가 말씀하였다. “봉황새가 나오고, 하도(河圖)가 나옴은 문명(文明)의 상서(祥瑞)이니, 복희(伏羲)와 순(舜)임금과 문왕(文王)과 같은 성왕(聖王)의 상서(祥瑞)가 나타나지 않는다면 공자(孔子)의 문장(文章)이 그 끝남[행해지지 않음]을 알 수 있다.”"
子見齊衰者冕衣裳者與瞽者見之雖少必作過之必趨,齊衰喪服冕冠也衣上服裳下服冕而衣裳貴者之盛服也瞽無目者作起也趨疾行也或曰少當作坐,子見齊衰者、冕衣裳者與瞽者，見之，雖少必作；過之，必趨。,齊衰，喪服。冕，冠也。衣，上服。裳，下服。冕而衣裳，貴者之盛服也。瞽，無目者。作，起也。趨，疾行也。或曰：“少，當作坐。”,"공자(孔子)께서는 자최(齊衰)를 입은 자와 관(冠)을 쓰고 의상(衣裳)을 차린 자와 봉사를 보시면 그들이 비록 나이가 적더라도 반드시 일어나셨고, 그 곁을 지나실 때에는 반드시 종종걸음을 하셨다.","자최(齊衰)는 상복(喪服)이다. 면(冕)은 관(冠)이다. 의(衣)는 상의(上衣)이고, 상(裳)은 하복(下服)[아랫도리]이다. 관을 쓰고 의상(衣裳)을 차려 입은 것은 귀한 자의 성복(盛服)[성장(盛裝)]이다. 고(瞽)는 눈이 없는 자이다. 작(作)은 일어남이다. 추(趨)는 빨리 걸어감이다. 혹자는 소자(少字)는 마땅히 좌자(坐字)가 되어야 한다고 한다."
,范氏曰聖人之心哀有喪尊有爵矜不成人其作與趨蓋有不期然而然者尹氏曰此聖人之誠心內外一者也,,范氏曰：“聖人之心，哀有喪，尊有爵，矜不成人。其作與趨，蓋有不期然而然者。”尹氏曰“此聖人之誠心，內外一者也。”,,"범씨(范氏)가 말하였다. “성인(聖人)의 마음은 상(喪)이 있는 이를 슬퍼하고, 관작(官爵)이 있는 이를 높이고 불구자〔不成人〕를 가엾게 여기신다. 그러므로 앉아 있다가 일어나고, 종종걸음을 하신 것은 그렇게 하기를 기약하지 않아도 저절로 그렇게 되신 것이다.” 윤씨(尹氏)가 말하였다. “이것은 성인(聖人)의 성실한 마음이 내외(內外)가 한결같은 것이다.”"
顔淵喟然歎曰仰之彌高鑽之彌堅瞻之在前忽焉在後,喟歎聲仰彌高不可及鑽彌堅不可入在前在後恍惚不可爲象此顔淵深知夫子之道無窮盡無方體而歎之也,顔淵喟然歎曰：“仰之彌高，鑽之彌堅；瞻之在前，忽焉在後。,喟，歎聲。仰彌高，不可及。鑽彌堅，不可入。在前在後，恍惚不可爲象。此顔淵深知夫子之道，無窮盡、無方體，而歎之也。,"안연(顔淵)이 크게 탄식하며 말하였다. “<부자(夫子)의 도(道)는> 우러러볼수록 더욱 높고, 뚫을수록 더욱 견고하며, 바라봄에 앞에 있더니 홀연히 뒤에 있도다.","위(喟)는 탄식하는 소리이다. 우러러볼수록 더욱 높다는 것은 <도(道)에> 미칠 수 없는 것이요, 뚫을수록 더욱 견고하다는 것은 <도(道)에> 들어갈 수 없는 것이요, 도(道)가 앞에 있다가 홀연히 뒤에 있다는 것은 황홀하여 어떻게 형상할 수 없는 것이니, 이는 안연(顔淵)이 부자(夫子)의 도(道)가 무궁무진하고 또 방향과 형체가 없음을 깊이 알고 감탄한 것이다."
夫子循循然善誘人博我以文約我以禮,循循有次序貌誘引進也博文約禮敎之序也言夫子道雖高妙而敎人有序也,夫子循循然善誘人，博我以文，約我以禮。,循循，有次序貌。誘，引進也。博文約禮，敎之序也。言夫子道雖高妙，而敎人有序也。,부자(夫子)께서 차근차근히 사람을 잘 이끄시어 문(文)으로써 나의 지식을 넓혀주시고 예(禮)로써 나의 행동을 요약하게 해주셨다.,"순순(循循)은 차서(次序)가 있는 모양이다. 유(誘)는 이끌어 나아가게 하는 것이다. 문(文)으로써 지식을 넓혀주고, 예(禮)로써 행동을 요약하게 함은 가르침의 차서(次序)이다. 부자(夫子)의 도(道)가 높고 묘하나 사람들을 가르침에 순서가 있음을 말씀한 것이다."
,侯氏曰博我以文致知格物也約我以禮克己復禮也程子曰此顔子稱聖人最切當處聖人敎人唯此二事而已,,侯氏曰：“博我以文，致知格物也。約我以禮，克己復禮也。”程子曰：“此顔子稱聖人最切當處，聖人敎人，唯此二事而已。”,,"후씨(侯氏)가 말하였다. “문(文)으로써 나의 지식을 넓혀주었다는 것은 치지(致知)와 격물(格物)이요, 예(禮)로써 나의 행동을 요약하게 해주었다는 것은 ‘자기의 사욕(私慾)을 극복하여 예(禮)로 돌아간다〔克己復禮〕.’는 것이다.” 정자(程子)가 말씀하였다. “이는 안자(顔子)가 성인(聖人)을 가장 적절하고 합당하게 일컬은 곳[부분]이다. 성인(聖人)이 사람을 가르침은 오직 이 두 가지뿐이다.”"
欲罷不能旣竭吾才如有所立卓爾雖欲從之末由也已,卓立貌末無也此顔子自言其學之所至也蓋悅之深而力之盡所見益親而又無所用其力也吳氏曰所謂卓爾亦在乎日用行事之間非所謂窈冥昏默者程子曰到此地位工夫尤難直是峻絶又大段著力不得楊氏曰自可欲之謂善充而至於大力行之積也大而化之則非力行所及矣此顔子所以未達一間也,欲罷不能，旣竭吾才，如有所立卓爾。雖欲從之，末由也已。”,卓，立貌。末，無也。此顔子自言其學之所至也。蓋悅之深而力之盡，所見益親，而又無所用其力也。吳氏曰：“所謂卓爾，亦在乎日用行事之間，非所謂窈冥昏默者。”程子曰：“到此地位，工夫尤難，直是峻絶，又大段著力不得。”楊氏曰：“自可欲之謂善，充而至於大，力行之積也。大而化之，則非力行所及矣，此顔子所以未達一間也。”,"<공부를> 그만두고자 해도 그만둘 수 없어 이미 나의 재주를 다하니, <부자(夫子)의 도(道)가> 내 앞에 우뚝 서있는 듯하다. 그리하여 그를 따르고자 하나 어디로부터 시작해야 할지 모르겠다.”","탁(卓)은 서있는 모습이다. 말(末)은 없음이다. 이는 안자(顔子)가 자신의 학문이 이른 경지를 스스로 말씀한 것이다. 학문에의 기쁨이 깊고, 힘쓰기를 다하여 도(道)를 봄이 더욱 가까우나, 또한 그 힘을 쓸데가 없는 것이다. 오씨(吳氏)가 말하였다. “이른바 탁이(卓爾)[우뚝하다]란 것은 일상의 행하는 일 사이에 있는 것이요, 이른바 깊고 어두우며 말로 표현할 수 없는 것이 아니다.” 정자(程子)가 말씀하였다. “이 경지에 이르면 공부하기가 더욱 어려우니, 바로 <벼랑처럼> 준절(峻絶)하다. 또한 대단히 힘을 쓸 수 없는 것이다.” 양씨(楊氏)가 말하였다. “사람들이 좋아하는 선인(善人)으로부터 채워서 대인(大人)에 이르기까지는 역행(力行)을 쌓아서 될 수 있지만, 대인(大人)이 되어서 화(化)하는 성인(聖人)으로 말하면 역행(力行)으로 미칠 수 있는 것이 아니다. 이것이 안자(顔子)가 <성인(聖人)의 경지에> 한 칸을 이르지 못한 이유인 것이다.”"
