대문,주석,대문표점,주석표점,대문해석,주석해석
曾子曰以能問於不能以多問於寡有若無實若虛犯而不校昔者吾友嘗從事於斯矣,校計校也友馬氏以爲顔淵是也顔子之心惟知義理之無窮不見物我之有間故能如此,曾子曰：“以能問於不能，以多問於寡；有若無，實若虛，犯而不校，昔者吾友嘗從事於斯矣。”,校，計校也。友，馬氏以爲顔淵是也。顔子之心，惟知義理之無窮，不見物我之有間，故能如此。,"증자(曾子)가 말씀하였다. “능하면서 능하지 못한 이에게 물으며, 학식이 많으면서 적은 이에게 물으며, 있어도 없는 것처럼 여기고, 가득해도 빈 것처럼 여기며, 자신에게 잘못을 범하여도 계교(計較)[따지지]하지 않는 것을, 옛적에 내 벗이 일찍이 이 일에 종사하였었다.”","교(校)는 계교(計較)이다. 우(友)는 마씨(馬氏)가 안연(顔淵)이라 하였는데, 그 말이 옳다. 안자(顔子)의 마음은 오직 의리(義理)의 무궁(無窮)함만을 알고, 남과 나 사이에 간격이 있음을 알지 못하였다. 이 때문에 능히 이와 같았던 것이다."
,謝氏曰不知有餘在己不足在人不必得爲在己失爲在人非幾於無我者不能也,,謝氏曰：“不知有餘在己，不足在人；不必得爲在己，失爲在人，非幾於無我者不能也。”,,"사씨(謝氏)가 말하였다. “유여(有餘)함이 자신에게 있고 부족함이 남에게 있음을 알지 못하며, 반드시 득(得)[잘함]이 자신에게 있고 실(失)[잘못]이 남에게 있다고 여기지 않아서, 무아(無我)의 경지에 가까운 자가 아니고는 능하지 못하다.”"
曾子曰可以託六尺之孤可以寄百里之命臨大節而不可奪也君子人與君子人也,其才可以輔幼君攝國政其節至於死生之際而不可奪可謂君子矣與疑辭也決辭設爲問答所以深著其必然也,曾子曰：“可以託六尺之孤，可以寄百里之命，臨大節而不可奪也。君子人與？君子人也。”,其才可以輔幼君、攝國政，其節至於死生之際而不可奪，可謂君子矣。與，疑辭。也，決辭。設爲問答，所以深著其必然也。,"증자(曾子)가 말씀하였다. “육척(六尺)의 어린 임금을 맡길 만하고, 백리(百里)[제후국(諸侯國)]의 명(命)을 부탁할 만하며, 대절(大節)에 임해서 <그 절개를> 빼앗을 수 없다면, 군자(君子)다운 사람인가? 군자(君子)다운 사람이다.”","그 재주가 어린 임금을 보필하고 국정(國政)을 대행(代行)할 만하며, 그 절개가 죽고 사는 즈음에 이르러서도 빼앗을 수 없다면, 군자(君子)라고 이를 수 있다. 여(與)는 의심하는 말이고, 야(也)는 결단하는 말이니, 가설(假設)하여 문답(問答)하는 형식을 한 것은 반드시 그러함을 깊이 나타낸 것이다."
,程子曰節操如是可謂君子矣,,程子曰：“節操如是，可謂君子矣。”,,정자(程子)가 말씀하였다. “절개(節介)와 지조(志操)가 이와 같으면 군자(君子)라고 할 만하다.”
曾子曰士不可以不弘毅任重而道遠,弘寬廣也毅强忍也非弘不能勝其重非毅無以致其遠,曾子曰：“士不可以不弘毅，任重而道遠。,弘，寬廣也。毅，强忍也。非弘不能勝其重，非毅無以致其遠。,증자(曾子)가 말씀하였다. “선비는 도량이 넓고 뜻이 굳세지 않으면 안 된다. 책임이 무겁고 길이 멀기 때문이다.”,"홍(弘)은 너그럽고 넓은 것이다. 의(毅)는 강(强)하고 참는 것이다. 넓은 도량이 아니면 중임을 감당하지 못하고, 굳센 의지가 아니면 먼 곳에 이를 수 없다."
仁以爲己任不亦重乎死而後已不亦遠乎,仁者人心之全德而必欲以身體而力行之可謂重矣一息尙存此志不容少懈可謂遠矣,仁以爲己任，不亦重乎？死而後已，不亦遠乎？”,仁者，人心之全德，而必欲以身體而力行之，可謂重矣。一息尙存，此志不容少懈，可謂遠矣。,군자(君子)는 인(仁)으로써 자기의 책임을 삼으니 막중하지 않은가? 죽은 뒤에야 끝나는 것이니 멀지 않은가?”,"인(仁)이란 사람 마음의 온전한 덕(德)이니, 반드시 몸으로써 인(仁)을 체행(體行)하여 힘써 행하고자 한다면 책임이 막중하다고 할 만하다. 한 숨이 아직 <끊기지 않고>남아 있는 동안에는 이 뜻이 조금이라도 해이해지는 것을 용납하지 않는다면 멀다고 할 만하다."
,程子曰弘而不毅則無規矩而難立毅而不弘則隘陋而無以居之又曰弘大剛毅然後能勝重任而遠到,,程子曰：“弘而不毅，則無規矩而難立；毅而不弘，則隘陋而無以居之。”又曰“弘大剛毅，然後能勝重任而遠到。”,,"정자(程子)가 말씀하였다. “너그럽기만 하고 굳세지 못하면 규구(規矩)가 없어 서기 어렵고, 굳세기만 하고 너그럽지 못하면 좁고 비루 하여 <인(仁)에> 처할 수가 없다.” 또 말씀하였다. “너그럽고 굳센 뒤에야 능히 무거운 책임을 감내하고 먼 곳에 이를 수 있다.”"
子曰興於詩,興起也詩本性情有邪有正其爲言旣易知而吟詠之間抑揚反覆其感人又易入故學者之初所以興起其好善惡惡之心而不能自已者必於此而得之,子曰：“興於詩，,興，起也。詩本性情，有邪有正，其爲言旣易知，而吟詠之間，抑揚反覆，其感人又易入。故學者之初，所以興起其好善惡惡之心，而不能自已者，必於此而得之。,"공자(孔子)께서 말씀하셨다. “시(詩)에서 <착한 것을 좋아하고 나쁜 것을 싫어하는 마음을> 흥기(興起)시키며,","흥(興)은 흥기(興起)하는 것이다. 시(詩)는 성정(性情)에 근본 하여 사(邪)도 있고 정(正)도 있는데, 그 말한 것이 이미 알기 쉽고, 읊는 사이에 억양(抑揚)과 반복(反覆)이 있어 사람을 감동시킴이 또 쉬우므로, 배우는 초기에 착함을 좋아하고 악함을 미워하는 마음을 흥기 하여 스스로 그치지 못하는 것은, 반드시 이 시(詩)에서 얻게 된다."
立於禮,禮以恭敬辭遜爲本而有節文度數之詳可以固人肌膚之會筋骸之束故學者之中所以能卓然自立而不爲事物之所搖奪者必於此而得之,立於禮。,禮以恭敬辭遜爲本，而有節文度數之詳，可以固人肌膚之會，筋骸之束。故學者之中，所以能卓然自立，而不爲事物之所搖奪者，必於此而得之。,"예(禮)에 서며,","예(禮)는 공경하고 사양하는 것으로 근본을 삼고, 절문(節文)과 도수(度數)의 상세함이 있어 사람의 기부(肌膚)의 모임과 근해(筋骸)의 묶임을 견고하게 할 수 있다. 이 때문에 배우는 중간에 능히 탁연(卓然)히 자립하여 사물(事物)에 흔들리고 빼앗김을 당하지 않는 것은 반드시 이 예(禮)에서 얻게 된다."
成於樂,樂有五聲十二律更唱迭和以爲歌舞八音之節可以養人之性情而蕩滌其邪穢消融其査滓故學者之終所以至於義精仁熟而自和順於道德者必於此而得之是學之成也,成於樂。”,樂有五聲十二律，更唱迭和，以爲歌舞八音之節，可以養人之性情，而蕩滌其邪穢，消融其査滓。故學者之終，所以至於義精仁熟，而自和順於道德者，必於此而得之，是學之成也。,악(樂)에서 완성(完成)한다.”,"악(樂)에는 오성(五聲)과 십이율(十二律)이 있는데, 번갈아 선창(先唱)하고 번갈아 화답하여 가무(歌舞)와 팔음(八音)의 절도(節度)를 삼는다. 그리하여 사람의 성정(性情)을 함양하며, 간사하고 더러운 것을 깨끗이 씻어내고, 찌꺼기를 말끔히 정화시킨다. 그러므로 배우는 종기(終期)에 의(義)가 정(精)해지고, 인(仁)이 완숙해짐에 이르러 자연히 도덕(道德)에 화순(和順)해지는 것은, 반드시 이 악(樂)에서 얻게 되니, 이는 학문의 완성이다."
,按內則十歲學幼儀十三學樂誦詩二十而後學禮則此三者非小學傳授之次乃大學終身所得之難易先後淺深也程子曰天下之英才不爲少矣特以道學不明故不得有所成就夫古人之詩如今之歌曲雖閭里童稚皆習聞之而知其說故能興起今雖老師宿儒尙不能曉其義況學者乎是不得興於詩也古人自灑掃應對以至冠昏喪祭莫不有禮今皆廢壞是以人倫不明治家無法是不得立於禮也古人之樂聲音所以養其耳采色所以養其目歌詠所以養其性情舞蹈所以養其血脈今皆無之是不得成於樂也是以古之成材也易今之成材也難,,按內則，十歲學幼儀，十三學樂誦詩，二十而後學禮。則此三者，非小學傳授之次，乃大學終身所得之難易、先後、淺深也。程子曰：“天下之英才不爲少矣，特以道學不明，故不得有所成就。夫古人之詩，如今之歌曲，雖閭里童稚，皆習聞之而知其說，故能興起。今雖老師宿儒，尙不能曉其義，況學者乎？是不得興於詩也。古人自灑掃應對，以至冠、昏、喪、祭，莫不有禮。今皆廢壞，是以人倫不明，治家無法，是不得立於禮也。古人之樂：聲音所以養其耳，采色所以養其目，歌詠所以養其性情，舞蹈所以養其血脈。今皆無之，是不得成於樂也。是以古之成材也易，今之成材也難。”,,"〈내칙(內則)〉을 상고해보면 ‘10세에 어린이의 거동을 배우고, 13세에 음악(音樂)을 배우고 시(詩)를 외우며, 20세가 된 뒤에야 예(禮)를 배운다.’하였으니, 이 장(章)의 세 가지는 소학(小學)에서 공부하는 차례가 아니고, 곧 대학(大學)에서 종신토록 행하여 얻는 바의 난이(難易)와 선후(先後)와 천심(淺深)을 말씀한 것이다. 정자(程子)가 말씀하였다. “천하(天下)에 영재(英才)가 적지 않으나 다만 도학(道學)이 밝지 못하기 때문에 성취한 바가 있지 못한 것이다. 옛사람들은 고시(古詩)를 지금 사람들의 가곡(歌曲)처럼 외어 마을의 어린아이들까지도 모두 익히 들어서 그 가사(歌詞)를 알고 있었다. 이 때문에 능히 선(善)한 마음을 흥기할 수 있었던 것인데, 지금은 노사(老師)와 숙유(宿儒)들도 오히려 고시(古詩)의 뜻을 깨닫지 못하니, 하물며 배우는 자들이야 말할 나위가 있겠는가? 이는 시(詩)에 흥기(興起)하지 못하는 것이다. 옛 사람들은 물을 뿌리고 청소하며 응대(應對)하는 것으로부터 관혼상제(冠婚喪祭)에 이르기까지 모두 예(禮)가 있었는데, 지금은 예(禮)가 모두 폐기되었다. 이 때문에 인륜(人倫)이 밝지 못하고 집을 다스림에 법도(法度)가 없는 것이니, 이는 예(禮)에 서지 못하는 것이다. 옛사람의 음악은, 소리는 귀를 기르고, 채색은 눈을 기르며, 노래와 읊는 것은 성정(性情)을 함양하고, 무도(舞蹈)하는 것은 혈맥을 기르는 것이었는데, 이제는 모두 없어졌으니 이는 악(樂)에 완성하지 못하는 것이다. 이러므로 옛날에 인재를 이루기는 쉬웠는데, 지금 인재를 이루기는 어려운 것이다.”"
子曰民可使由之不可使知之,民可使之由於是理之當然而不能使之知其所以然也,子曰：“民可使由之，不可使知之。”,民可使之由於是理之當然，而不能使之知其所以然也。,공자(孔子)께서 말씀하셨다. “백성은 <도리(道理)에> 따르게 할 수는 있어도 <그 원리(原理)를> 알게 할 수는 없는 것이다.”,백성은 당연한 도리(道理)에 따르게 할 수는 있어도 그 이치의 소이연(所以然)을 알게 할 수는 없는 것이다.
,程子曰聖人設敎非不欲人家喩而戶曉也然不能使之知但能使之由之爾若曰聖人不使民知則是後世朝四暮三之術也豈聖人之心乎,,程子曰：“聖人設敎，非不欲人家喩而戶曉也，然不能使之知，但能使之由之爾。若曰聖人不使民知，則是後世朝四暮三之術也，豈聖人之心乎？”,,"정자(程子)가 말씀하였다. “성인(聖人)이 가르침을 베푸는 것은 사람에게 집집마다 깨우쳐 주려고 하지 않는 것은 아니다. 그러나 그 진리를 모두 알게 할 수는 없고, 다만 능히 따르게 할뿐이다. 만일 ‘성인(聖人)이 백성으로 하여금 알지 못하게 하려고 했다.’한다면, 이는 후세에 조사모삼(朝四暮三)의 속임수를 쓰는 술책이니, 어찌 성인(聖人)의 마음이라 하겠는가?”"
子曰好勇疾貧亂也人而不仁疾之已甚亂也,好勇而不安分則必作亂惡不仁之人而使之無所容則必致亂二者之心善惡雖殊然其生亂則一也,子曰：“好勇疾貧，亂也。人而不仁，疾之已甚，亂也。”,好勇而不安分，則必作亂。惡不仁之人而使之無所容，則必致亂。二者之心，善惡雖殊，然其生亂則一也。,"공자(孔子)께서 말씀하셨다. “용맹을 좋아하고 가난을 싫어하는 것도 난(亂)을 일으키고, 사람으로서 인(仁)하지 못한 것을 너무 심히 미워하는 것도 난(亂)을 일으킨다.”","용맹을 좋아하고 분수를 편안히 여기지 못하면 반드시 난(亂)을 일으키며, 인(仁)하지 못한 사람을 미워하여 용납할 곳이 없게 하면 반드시 난(亂)을 일으키니, 이 두 가지의 마음은 선악(善惡)이 비록 다르나 난(亂)을 일으키는 것은 마찬가지이다."
子曰如有周公之才之美使驕且吝其餘不足觀也已,才美謂智能技藝之美驕矜夸吝鄙嗇也,子曰：“如有周公之才之美，使驕且吝，其餘不足觀也已。”,才美，謂智能技藝之美。驕，矜夸。吝，鄙嗇也。,"공자(孔子)께서 말씀하셨다. “만일 주공(周公)과 같은 아름다운 재예(才藝)를 가지고 있더라도 가사 교만하고 인색하다면, 그 나머지는 볼 것이 없다.”","재미(才美)는 지능과 기예의 아름다움을 말한다. 교(驕)는 자랑하는 것이고, 인(吝)은 인색한 것이다."
