대문,주석,대문표점,주석표점,대문해석,주석해석
子曰二三子偃之言是也前言戱之耳,嘉子游之篤信又以解門人之惑也,子曰：“二三子！偃之言是也。前言戱之耳。”,嘉子游之篤信，又以解門人之惑也。,"공자(孔子)께서 말씀하셨다. “얘들아, 언(偃)[자유(子游)]의 말이 옳다. 방금 내가 한 말은 농담이니라.”","자유(子游)가 독실히 믿고 있는 것을 가상히 여기시고, 또 문인(門人)의 의혹을 풀어주신 것이다."
,治有大小而其治之必用禮樂則其爲道一也但衆人多不能用而子游獨行之故夫子驟聞而深喜之因反其言以戱之而子游以正對故復是其言而自實其戱也,,治有大小，而其治之必用禮樂，則其爲道一也。但衆人多不能用，而子游獨行之。故夫子驟聞而深喜之，因反其言以戱之。而子游以正對，故復是其言，而自實其戱也。,,"다스리는 데에 크고 작은 차이가 있으나 그 다스림에 있어서 반드시 예악(禮樂)을 써야 하는 것은, 그 도(道)가 마찬가지이다. 다만 많은 사람들이 대부분 예악(禮樂)을 쓰지 않고 있는데, 자유(子游)만이 실천하였기 때문에 공자(孔子)께서 갑자기 들으시고 매우 기뻐하신 것이다. 그리고 그 말씀을 뒤집어서 희롱한 것인데, 자유(子游)가 정도(正道)로써 대답하므로 다시 자유(子游)의 말을 옳다고 인정하시고 스스로 그 농담을 실증하신 것이다."
公山弗擾以費畔召子欲往,弗擾季氏宰與陽虎共執桓子據邑以叛,公山弗擾以費畔，召，子欲往。,弗擾，季氏宰。與陽虎共執桓子，據邑以叛。,"공산불요(公山弗擾)가 비읍(費邑)을 가지고 반란을 일으키고 공자(孔子)를 부르니, 공자(孔子)께서 가려고 하셨다.",불요(弗擾)는 계씨(季氏)의 가신(家臣)이다. 양호(陽虎)와 함께 환자(桓子)를 잡아 가두고 비읍(費邑)을 점거하여 반란을 일으킨 것이다.
子路不說曰末之也已何必公山氏之之也,末無也言道旣不行無所往矣何必公山氏之往乎,子路不說，曰：“末之也已，何必公山氏之之也。”,末，無也。言道旣不行，無所往矣，何必公山氏之往乎？,"자로(子路)가 기뻐하지 않으며 말하기를 “가실 곳이 없으면 그만이지, 하필이면 공산씨(公山氏)에게 가시려 하십니까?” 하니,",말(末)은 없는 것이다. 도(道)가 이미 행해지지 아니하여 갈 곳이 없거늘 하필 공산씨(公山氏)에게 가시려 하십니까라는 말이다.
子曰夫召我者而豈徒哉如有用我者吾其爲東周乎,豈徒哉言必用我也爲東周言興周道於東方,子曰：“夫召我者而豈徒哉？如有用我者，吾其爲東周乎？”,豈徒哉，言必用我也。爲東周，言興周道於東方。,"공자(孔子)께서 말씀하셨다. “나를 부르는 자가 어찌 하릴없이 하겠느냐? 나를 써 주는 자가 있다면, 나는 동쪽 주(周)나라〔東周〕를 만들 것이다.”",‘어찌 하릴없이 하겠느냐?’라는 말은 반드시 나를 써 줄 것이라는 말씀이다. 동주(東周)를 만들겠다는 것은 주(周)나라의 도(道)를 동쪽에 일으키겠다는 말이다.
,程子曰聖人以天下無不可有爲之人亦無不可改過之人故欲往然而終不往者知其必不能改故也,,程子曰：“聖人以天下無不可有爲之人，亦無不可改過之人，故欲往。然而終不往者，知其必不能改故也。”,,"정자(程子)가 말씀하였다. “성인(聖人)께서는 천하(天下)에 훌륭한 일을 할 수 없는 사람이 없으며, 또한 허물을 고칠 수 없는 사람이 없다고 생각하였기 때문에 찾아가려고 하셨던 것이다. 그러나 끝내 찾아가지 않으신 것은 그가 반드시 고치지 못할 것을 아셨기 때문이다.”"
子張問仁於孔子孔子曰能行五者於天下爲仁矣請問之曰恭寬信敏惠恭則不侮寬則得衆信則人任焉敏則有功惠則足以使人,行是五者則心存而理得矣於天下言無適而不然猶所謂雖之夷狄不可棄者五者之目蓋因子張所不足而言耳任倚仗也又言其效如此,子張問仁於孔子。孔子曰：“能行五者於天下，爲仁矣。”請問之。曰：“恭、寬、信、敏、惠。恭則不侮，寬則得衆，信則人任焉，敏則有功，惠則足以使人。”,行是五者，則心存而理得矣。於天下，言無適而不然，猶所謂雖之夷狄不可棄者。五者之目，蓋因子張所不足而言耳。任，倚仗也，又言其效如此。,"자장(子張)이 공자(孔子)에게 인(仁)을 여쭙자, 공자(孔子)께서 말씀하셨다. “능히 다섯 가지를 천하(天下)에 행할 수 있으면 인(仁)이 된다.” 하셨다. 자장(子張)이 가르쳐 주시기를 청하니, 말씀하시기를 “공손함〔恭〕, 너그러움〔寬〕, 믿음〔信〕, 민첩함〔敏〕, 은혜로움〔惠〕이니, 공손하면 업신여김을 받지 않고, 너그러우면 여러 사람들을 얻게 되고, 믿음이 있으면 남들이 의지하게 되고, 민첩하면 공이 있게 되고, 은혜로우면 충분히 남들을 부릴 수 있게 된다.” 하셨다.","이 다섯 가지를 행하면 마음이 보존되고 이치가 얻어질 것이다. ‘천하에〔於天下〕라는 말은 어느 곳을 가더라도 그렇게 되지 않음이 없다는 것을 말씀한 것이니, ‘비록 이적(夷狄)의 나라에 가더라도 버려서는 안 된다.’는 말씀과 같다. 다섯 가지의 조목은 자장(子張)의 부족한 점을 인하여 말씀하신 것이다. 임(任)은 의지하고 믿는 것이다. 또 그 효험이 이와 같음을 말씀하신 것이다."
,張敬夫曰能行此五者於天下則其心公平而周遍可知矣然恭其本與李氏曰此章與六言六蔽五美四惡之類皆與前後文體大不相似,,張敬夫曰：“能行此五者於天下，則其心公平而周遍可知矣，然恭其本與？”李氏曰：“此章與六言、六蔽、五美、四惡之類，皆與前後文體大不相似。”,,"장경부(張敬夫)가 말하였다. “능히 이 다섯 가지를 천하(天下)에 행할 수 있다면 그 마음이 공평하여 두루 미침을 알 수 있다. 그러나 공손함이 그 근본일 것이다.” 이씨(李氏)가 말하였다. “이 장(章)은 육언(六言), 육폐(六蔽), 오미(五美), 사악(四惡) 등의 종류와 마찬가지로 모두 《논어(論語)》앞 뒤의 문체와는 매우 서로 같지 않다.”"
佛肹召子欲往,佛肹晉大夫趙氏之中牟宰也,佛肹召，子欲往。,佛肹，晉大夫趙氏之中牟宰也。,"필힐(佛肹)이 공자(孔子)를 부르니, 공자(孔子)께서 가려고 하셨다.",필힐(佛肹)은 진(晉)나라 대부(大夫)인 조씨(趙氏)[조간자(趙簡子)]의 중모(中牟)땅 읍재(邑宰)이다.
子路曰昔者由也聞諸夫子曰親於其身爲不善者君子不入也佛肹以中牟畔子之往也如之何,子路恐佛肹之浼夫子故問此以止夫子之行親猶自也不入不入其黨也,子路曰：“昔者由也聞諸夫子曰：‘親於其身爲不善者，君子不入也。’佛肹以中牟畔，子之往也，如之何！”,子路恐佛肹之浼夫子，故問此以止夫子之行。親，猶自也。不入，不入其黨也。,"자로(子路)가 말하였다. “옛날에 제가 부자(夫子)게 들었사온데, ‘직접 그 몸에 착하지 않은 행동을 하는 자에게는 군자(君子)가 들어가지 않는다.’고 하셨습니다. 필힐(佛肹)이 지금 중모읍(中牟邑)을 가지고 배반하였는데 부자(夫子)께서 가려고 하시니, 어찌해서입니까?”",자로(子路)는 필힐(佛肹)이 공자(孔子)를 더럽힐까 걱정하였다. 그러므로 이것을 여쭈어 공자(孔子)께서 가시려는 것을 저지한 것이다. 친(親)은 스스로라는 뜻과 같다. 불입(不入)은 그 당(黨)에 들어가지 않는 것이다.
子曰然有是言也不曰堅乎磨而不磷不曰白乎涅而不緇,磷薄也涅染皁物言人之不善不能浼己楊氏曰磨不磷涅不緇而後無可無不可堅白不足而欲自試於磨涅其不磷緇也者幾希,子曰：“然。有是言也。不曰堅乎，磨而不磷；不曰白乎，涅而不緇。”,磷，薄也。涅，染皁物。言人之不善，不能浼己。楊氏曰：“磨不磷，涅不緇，而後無可無不可。堅白不足，而欲自試於磨涅，其不磷緇也者，幾希。”,"공자(孔子)께서 말씀하셨다. “그렇다. 그런 말을 한 적이 있거니와, 단단하다고 말하지 않겠는가. 갈아도 얇아지지 않으니, 희다고 말하지 않겠는가. 검은 물을 들여도 검어지지 않으니.","인(磷)은 얇은 것이다. 열(涅)은 검은 물을 들이는 것이다. 남의 불선(不善)함이 나를 더럽힐 수 없음을 말씀한 것이다. 양씨(楊氏)가 말하였다. “갈아도 얇아지지 않고 검은 물을 들여도 검어지지 않을 수 있어야 가(可)함도 없고 불가(不可)함도 없게 되는 것이니, 만약 단단하기와 희기가 부족한데도 스스로 갈려지고 물들여지는 데에 시험하려고 한다면 얇아지고 검어지지 않는 자가 거의 드물 것이다.”"
吾豈匏瓜也哉焉能繫而不食,匏瓠也匏瓜繫於一處而不能飮食人則不如是也,吾豈匏瓜也哉？焉能繫而不食？,匏，瓠也。匏瓜繫於一處而不能飮食，人則不如是也。,내가 어찌 뒤웅박과 같아서 한 곳에 매달린 채 먹기를 구하지 않을 수 있겠는가?”,"포(匏)는 박이다. 뒤웅박〔匏瓜〕은 한 곳에 매달려 있어서 무엇을 마시고 먹을 수가 없으니, 사람은 이와 같지 않은 것이다."
,張敬夫曰子路昔者之所聞君子守身之常法夫子今日之所言聖人體道之大權也然夫子於公山佛肹之召皆欲往者以天下無不可變之人無不可爲之事也其卒不往者知其人之終不可變而事之終不可爲耳一則生物之仁一則知人之智也,,張敬夫曰：“子路昔者之所聞，君子守身之常法。夫子今日之所言，聖人體道之大權也。然夫子於公山佛肹之召皆欲往者，以天下無不可變之人，無不可爲之事也。其卒不往者，知其人之終不可變而事之終不可爲耳。一則生物之仁，一則知人之智也。”,,"장경부(張敬夫)가 말하였다. “자로(子路)가 예전에 들었던 것은 군자(君子)가 몸을 지키는 떳떳한 법(法)이요, 공자(孔子)께서 지금 하신 말씀은 성인(聖人)이 도(道)를 체득하는 큰 권도(權道)이다. 그러나 공자(孔子)께서 공산(公山)과 필힐(佛肹)의 부름에 모두 가려고 하셨던 것은, 천하(天下)에 변화시키지 못할 사람이 없고, 할 수 없는 일이 없다고 생각하셨기 때문이며, 끝내 가시지 않은 것은 그 사람을 끝내 변화시킬 수 없고, 그 일을 끝내 할 수 없다는 것을 아셨기 때문이다. 하나는 만물을 생성시키는 인(仁)이고, 하나는 남을 알아보는 지혜(智慧)이다.”"
子曰由也女聞六言六蔽矣乎對曰未也,蔽遮掩也,子曰：“由也，女聞六言六蔽矣乎？”對曰：“未也。”,蔽，遮掩也。,"공자(孔子)께서 말씀하시기를 “유(由)야! 너는 육언(六言)과 육폐(六蔽)를 들어보았느냐?” 하시자, <자로(子路)가> 대답하였다. “아직 듣지 못하였습니다.”",폐(蔽)는 가려지는 것이다.
居吾語女,禮君子問更端則起而對故夫子諭子路使還坐而告之,“居！吾語女。”,禮：君子問更端，則起而對。故夫子諭子路，使還坐而告之。,<공자(孔子)께서 말씀하셨다.> “앉거라. 내 너에게 말해 주리라.”,예(禮)에 군자(君子)가 질문할 때에 그 화제(話題)를 바꾸면 일어나서 대답하는 것이다. 그러므로 공자(孔子)께서 자로(子路)에게 말씀하여 하여금 다시 앉게 하고서 일러주신 것이다.
好仁不好學其蔽也愚好知不好學其蔽也蕩好信不好學其蔽也賊好直不好學其蔽也絞好勇不好學其蔽也亂好剛不好學其蔽也狂,六言皆美德然徒好之而不學以明其理則各有所蔽愚若可陷可罔之類蕩謂窮高極廣而無所止賊謂傷害於物勇者剛之發剛者勇之體狂躁率也,好仁不好學，其蔽也愚；好知不好學，其蔽也蕩；好信不好學，其蔽也賊；好直不好學，其蔽也絞；好勇不好學，其蔽也亂；好剛不好學，其蔽也狂。,六言皆美德，然徒好之而不學以明其理，則各有所蔽。愚，若可陷可罔之類。蕩，謂窮高極廣而無所止。賊，謂傷害於物。勇者，剛之發。剛者，勇之體。狂，躁率也。,"인(仁)만 좋아하고 배우기를 좋아하지 않으면 그 폐단[가려짐]이 어리석게 되고〔愚〕, 지혜〔知〕만 좋아하고 배우기를 좋아하지 않으면 그 폐단이 호탕하게 되고〔蕩〕, 믿음〔信〕만 좋아하고 배우기를 좋아하지 않으면 그 폐단이 해치게 되고〔賊〕, 정직〔直〕한 것만 좋아하고 배우기를 좋아하지 않으면 그 폐단이 급하게 되고〔絞〕, 용맹〔勇〕만 좋아하고 배우기를 좋아하지 않으면 그 폐단이 어지럽게 되고〔亂〕, 강(剛)한 것만 좋아하고 배우기를 좋아하지 않으면 그 폐단이 경솔하게 된다〔狂〕.”","육언(六言)은 모두 아름다운 덕(德)이다. 그러나 한갓 좋아하기만 하고 배움으로써 그 이치를 밝히지 않으면, 각각 가려지는 폐단이 있게 된다. 우(愚)는 함정에 빠뜨릴 수 있고 속일 수 있는 유(類)와 같은 것이요, 탕(蕩)은 높은 것을 다하고 넓은 것을 다하여 그치는 곳이 없는 것이요, 적(賊)은 사물에 상해되는 것이다. 용(勇)은 강(剛)이 드러난 것이고, 강(剛)은 용(勇)의 체(體)이다. 광(狂)은 조급하고 경솔한 것이다."
,范氏曰子路勇於爲善其失之者未能好學以明之也故告之以此曰勇曰剛曰信曰直又皆所以救其偏也,,范氏曰：“子路勇於爲善，其失之者，未能好學以明之也，故告之以此。曰勇、曰剛、曰信、曰直，又皆所以救其偏也。”,,"범씨(范氏)가 말하였다. “자로(子路)는 선(善)을 행하는 데에 용감하였으나, 그의 결함은 배움을 좋아하여 그 이치를 밝히지 못하는 것이었다. 그러므로 이로써 일러주신 것이다. 용(勇)이니, 강(剛)이니, 신(信)이니, 직(直)이니 하는 것은 모두 그의 치우친 점을 바로잡아 주신 것이다.”"
子曰小子何莫學夫詩,小子弟子也,子曰：“小子！何莫學夫詩？”,小子，弟子也。,공자(孔子)께서 말씀하셨다. “너희들은 어찌하여 시(詩)를 배우지 아니하느냐?,소자(小子)는 제자(弟子)이다.
詩可以興,感發志意,詩，可以興。,感發志意。,"시(詩)는 일으킬 수 있으며,",뜻을 감발(感發)하는 것이다.
可以觀,考見得失,可以觀。,考見得失。,"살필 수 있으며,",득실(得失)을 상고해 보는 것이다.
可以群,和而不流,可以群。,和而不流。,"무리를 지을 수 있으며,",화(和)하면서도 방탕한 데로 흐르지 않는 것이다.
可以怨,怨而不怒,可以怨。,怨而不怒。,"원망할 수 있으며,",원망하면서도 성내지는 않는 것이다.
邇之事父遠之事君,人倫之道詩無不備二者擧重而言,邇之事父，遠之事君。,人倫之道，詩無不備，二者擧重而言。,"가까이는 어버이를 섬길 수 있게 하며, 멀리는 임금을 섬길 수 있게 하고,","인륜(人倫)의 도(道)가 시(詩)에 갖추어지지 않음이 없으니, 이 두 가지는 중한 것을 들어서 말씀한 것이다."
多識於鳥獸草木之名,其緖餘又足以資多識,多識於鳥獸草木之名。,其緖餘又足以資多識。,"새와 짐승, 풀과 나무의 이름을 많이 알게 한다.”",부수적으로 많은 지식을 자뢰할 수 있는 것이다.
,學詩之法此章盡之讀是經者所宜盡心也,,學詩之法，此章盡之。讀是經者，所宜盡心也。,,"시(詩)를 배우는 법(法)을 이 장(章)에 다하였으니, 이 《시경(詩經)》을 읽는 자들이 마땅히 마음을 다하여야 할 것이다."
子謂伯魚曰女爲周南召南矣乎人而不爲周南召南其猶正牆面而立也與,爲猶學也周南召南詩首篇名所言皆修身齊家之事正牆面而立言卽其至近之地而一物無所見一步不可行,子謂伯魚曰：“女爲周南召南矣乎？人而不爲周南召南，其猶正牆面而立也與？”,爲，猶學也。周南召南，詩首篇名。所言皆修身齊家之事。正牆面而立，言卽其至近之地，而一物無所見，一步不可行。,공자(孔子)께서 백어(伯魚)에게 이르셨다. “너는 주남(周南)과 소남(召南)을 배웠느냐? 사람으로서 주남(周南)과 소남(召南)을 배우지 않으면 담장을 정면으로 마주하고 서 있는 것과 같을 것이다.”,"위(爲)는 학(學)과 같다. 주남(周南)과 소남(召南)은 《시경(詩經)》의 첫머리 편명(篇名)인데, 그 내용이 모두 자기 몸을 수양하고 집안을 다스리는 일이다. 담장을 정면으로 마주하고 선다는 것은 지극히 가까운 곳에 나가서도 한 물건도 보이는 것이 없고 한 걸음도 나갈 수 없음을 말씀한 것이다."
