대문,주석,대문표점,주석표점,대문해석,주석해석
子夏曰小人之過也必文,文飾之也小人憚於改過而不憚於自欺故必文以重其過,子夏曰：“小人之過也必文。”,文，飾之也。小人憚於改過，而不憚於自欺，故必文以重其過。,자하(子夏)가 말하였다. “소인(小人)들은 허물이 있으면 반드시 문식(文飾)한다.”,문(文)은 문식(文飾)함이다. 소인(小人)은 잘못을 고치는 것을 꺼리고 스스로 속이는 것을 꺼리지 않는다. 그러므로 반드시 문식 하여 잘못을 무겁게 만든다.
子夏曰君子有三變望之儼然卽之也溫聽其言也厲,儼然者貌之莊溫者色之和厲者辭之確,子夏曰：“君子有三變：望之儼然，卽之也溫，聽其言也厲。”,儼然者，貌之莊。溫者，色之和。厲者，辭之確。,"자하(子夏)가 말하였다. “군자(君子)는 세 가지 변함이 있으니, <멀리서> 바라보면 엄연[엄숙]하고, 그 앞에 나아가면 온화하고, 그 말을 들어보면 명확하다.”","엄연(儼然)은 용모가 씩씩한 것이요, 온(溫)은 얼굴빛이 온화한 것이요, 여(厲)는 말이 확실한 것이다."
,程子曰他人儼然則不溫溫則不厲惟孔子全之謝氏曰此非有意於變蓋竝行而不相悖也如良玉溫潤而栗然,,程子曰：“他人儼然則不溫，溫則不厲，惟孔子全之。”謝氏曰：“此非有意於變，蓋竝行而不相悖也，如良玉溫潤而栗然。”,,"정자(程子)가 말씀하였다. “다른 사람은 엄연하면 온화하지 못하고, 온화하면 명확하지 못한데, 오직 공자(孔子)만이 온전히 갖추셨다.” 사씨(謝氏)가 말하였다. “이것은 변함에 마음을 둔 것이 아니었으니, 이것이 함께 행해지면서도 서로 어긋나지 않은 것이다. 마치 좋은 옥(玉)이 따뜻하고 윤택하면서도 단단한〔栗然〕 것과 같다.”"
子夏曰君子信而後勞其民未信則以爲厲己也信而後諫未信則以爲謗己也,信謂誠意惻怛而人信之也厲猶病也事上使下皆必誠意交孚而後可以有爲,子夏曰：“君子信而後勞其民，未信則以爲厲己也；信而後諫，未信則以爲謗己也。”,信，謂誠意惻怛而人信之也。厲，猶病也。事上使下，皆必誠意交孚，而後可以有爲。,"자하(子夏)가 말하였다. “군자(君子)는 <백성들에게> 신임을 얻은 뒤에 그 백성을 부리니, 신임을 얻지 못하고 부리면 자신들을 괴롭힌다고 여긴다. 신임을 얻은 뒤에 간하니, 신임을 얻지 못하고 간하면 자기를 비방한다고 여긴다.”","신(信)은 성의가 간곡하여 남들이 이것을 신임함을 말한다. 여(厲)는 병(病)[괴롭히다, 해치다]과 같다. 윗사람을 섬기고 아랫사람을 부릴 때에 반드시 성의가 서로 믿어진 뒤에야 일을 할 수가 있는 것이다."
子夏曰大德不踰閑小德出入可也,大德小德猶言大節小節閑闌也所以止物之出入言人能先立乎其大者則小節雖或未盡合理亦無害也,子夏曰：“大德不踰閑，小德出入可也。”,大德、小德，猶言大節、小節。閑，闌也，所以止物之出入。言人能先立乎其大者，則小節雖或未盡合理，亦無害也。,자하(子夏)가 말하였다. “큰 덕(德)이 한계를 넘지 않으면 작은 덕(德)은 출입(出入)하여도 괜찮다.”,"대덕(大德)·소덕(小德)은 대절(大節)[큰 일]·소절(小節)[작은 일]이라는 말과 같다. 한(閑)은 문지방이니, 외물(外物)의 출입(出入)을 중지시키는 것이다. 사람이 먼저 큰 것을 확립시키면 작은 일은 혹 다 이치에 부합되지 않더라도 또한 무방[무해]함을 말한 것이다."
,吳氏曰此章之言不能無弊學者詳之,,吳氏曰：“此章之言，不能無弊。學者詳之。”,,"오씨(吳氏)가 말하였다. “이 장(章)의 말에는 폐단이 없을 수 없으니, 배우는 자가 자세히 살펴보아야 한다.”"
子游曰子夏之門人小子當灑掃應對進退則可矣抑末也本之則無如之何,子游譏子夏弟子於威儀容節之間則可矣然此小學之末耳推其本如大學正心誠意之事則無有,子游曰：“子夏之門人小子，當灑掃、應對、進退，則可矣。抑末也，本之則無。如之何？”,子游譏子夏弟子，於威儀容節之間則可矣。然此小學之末耳，推其本，如大學正心誠意之事，則無有。,"자유(子游)가 말하였다. “자하(子夏)의 제자(弟子)들은 물 뿌리고 청소하며, 응대(應對)하고 진퇴(進退)하는 예절을 당해서는 괜찮으나, 이는 지엽적인 일이요, 근본적인 것은 없으니, 어찌하겠는가?”","자유(子游)가 자하(子夏)의 제자(弟子)들이 위의(威儀)와 용절(容節)[용모와 범절]에 있어서는 괜찮으나, 이는 소학(小學)의 지엽적인 일이요, 그 근본적인 것을 미루어, 예컨대 대학(大學)의 정심(正心)·성의(誠意)와 같은 일은 없다고 기롱한 것이다."
子夏聞之曰噫言游過矣君子之道孰先傳焉孰後倦焉譬諸草木區以別矣君子之道焉可誣也有始有卒者其惟聖人乎,倦如誨人不倦之倦區猶類也言君子之道非以其末爲先而傳之非以其本爲後而倦敎但學者所至自有淺深如草木之有大小其類固有別矣若不量其淺深不問其生熟而槪以高且遠者强而語之則是誣之而已君子之道豈可如此若夫始終本末一以貫之則惟聖人爲然豈可責之門人小子乎,子夏聞之曰：“噫！言游過矣！君子之道，孰先傳焉？孰後倦焉？譬諸草木，區以別矣。君子之道，焉可誣也？有始有卒者，其惟聖人乎！”,倦，如誨人不倦之倦。區，猶類也。言君子之道，非以其末爲先而傳之，非以其本爲後而倦敎。但學者所至，自有淺深，如草木之有大小，其類固有別矣。若不量其淺深，不問其生熟，而槪以高且遠者强而語之，則是誣之而已。君子之道，豈可如此？若夫始終本末一以貫之，則惟聖人爲然，豈可責之門人小子乎？,"자하(子夏)가 듣고서 말하였다. “아! 언유(言游)의 말이 지나치다. 군자(君子)의 도(道)에 어느 것을 먼저라 하여 전수하며, 어느 것을 뒤라 하여 게을리 하겠는가? 초목(草木)에 비유하면 구역으로 구별되는 것과 같으니, 군자(君子)의 도(道)가 어찌 이처럼 속이겠는가? 처음과 끝을 구비한 것은 오직 성인(聖人)이시다.”","권(倦)은 ‘사람을 가르치기를 게을리 하지 않는다〔誨人不倦〕.’는 권자(倦字)와 같다. 구(區)는 유(類)[종류]와 같다. 군자(君子)의 도(道)는 지엽적인 것을 먼저라 하여 전수하는 것도 아니며, 근본적인 것을 뒤라 하여 가르치기를 게을리 하는 것도 아니다. 다만 배우는 자의 경지가 저절로 천심(淺深)이 있으니, 마치 초목(草木)에 대소(大小)가 있어 그 종류가 진실로 구별됨이 있는 것과 같다. 만약 경지의 천심(淺深)을 헤아리지 않고 그 익힘의 생숙(生熟)을 따지지 않고, 한결같이 높고 원대한 것을 가지고 억지로 말해준다면 이는 속이는 것일 뿐이다. 군자(君子)의 도(道)가 어찌 이와 같겠는가? 시종(始終)과 본말(本末)이 일이관지(一以貫之)되는 것으로 말하면 오직 성인(聖人)만이 그럴 수 있으니, 어찌 문인(門人) 소자(小子)들에게 바랄 수 있겠는가?"
,程子曰君子敎人有序先傳以小者近者而後敎以大者遠者非先傳以近小而後不敎以遠大也又曰灑掃應對便是形而上者理無大小故也故君子只在謹獨又曰聖人之道更無精粗從灑掃應對與精義入神貫通只一理雖灑掃應對只看所以然如何又曰凡物有本末不可分本末爲兩段事灑掃應對是其然必有所以然又曰自灑掃應對上便可到聖人事愚按程子第一條說此章文意最爲詳盡其後四條皆以明精粗本末其分雖殊而理則一學者當循序而漸進不可厭末而求本蓋與第一條之意實相表裏非謂末卽是本但學其末而本便在此也,,程子曰：“君子敎人有序，先傳以小者近者，而後敎以大者遠者。非先傳以近小，而後不敎以遠大也。”又曰：“灑掃應對，便是形而上者，理無大小故也。故君子只在謹獨。”又曰：“聖人之道，更無精粗。從灑掃應對，與精義入神貫通只一理。雖灑掃應對，只看所以然如何。”又曰：“凡物有本末，不可分本末爲兩段事。灑掃應對是其然，必有所以然。”又曰：“自灑掃應對上，便可到聖人事。”愚按：程子第一條，說此章文意，最爲詳盡。其後四條，皆以明精粗本末。其分雖殊，而理則一。學者當循序而漸進，不可厭末而求本。蓋與第一條之意，實相表裏。非謂末卽是本，但學其末而本便在此也。,,"정자(程子)가 말씀하였다. “군자(君子)가 사람을 가르침에는 순서가 있으니, 먼저 작은 것과 비근한 것을 가르친 뒤에 큰 것과 먼 것을 가르치는 것이요, 먼저 작은 것과 비근한 것을 가르친 뒤에 큰 것과 먼 것을 가르치지 않는 것은 아니다.” 또 말씀하였다. “청소하고 응대하는 것은 곧 형이상(形而上)의 일이니, 이치에 대소(大小)가 없기 때문이다. 그러므로 군자(君子)의 도(道)는 오직 근독(謹獨)에 있는 것이다.” 또 말씀하였다. “성인(聖人)의 도(道)는 다시 정(精)과 조(粗)가 없으니, 물 뿌리고 청소하며 응대하는 일로부터 의리를 정밀히 깨달아 입신(入神)의 경지에 들어가는 것이 관통(貫通)[통달]하면 단지 한 가지 이치일 뿐이다. 비록 쇄소응대(灑掃應對)의 일이라도 다만 그 소이연(所以然)이 어떠한가를 찾아보아야 한다.” 또 말씀하였다. “모든 사물에는 본말(本末)이 있으나 본(本)과 말(末)을 나누어 두 가지 일로 여겨서는 안 된다. 쇄소응대(灑掃應對)가 바로 그러한 일이니, <여기에도> 반드시 소이연(所以然)이 있다.” 또 말씀하였다. “쇄소응대(灑掃應對)로부터 올라가면 곧 성인(聖人)의 일에 도달할 수 있다.” 내가 살펴보건대, 정자(程子)께서 말씀하신 제1조는 이 장(章)의 글 뜻을 설명한 것이 가장 자세하고 극진하다. 그 다음 4조는 모두 정조(精粗)와 본말(本末)이 그 나뉨은 비록 다르나 이치는 동일하니, 배우는 자들은 이 순서에 따라 점진적으로 나아가야 할 것이요, 지엽을 싫어하고 근본만을 찾아서는 안됨을 밝히셨다. 이는 제1조의 내용과 서로 표리가 된다. 말(末)이 곧 이 본(本)이어서 다만 그 말(末)을 배우면 본(本)이 곧 여기에 있다고 말씀한 것은 아니다."
子夏曰仕而優則學學而優則仕,優有餘力也仕與學理同而事異故當其事者必先有以盡其事而後可及其餘然仕而學則所以資其仕者益深學而仕則所以驗其學者益廣,子夏曰：“仕而優則學，學而優則仕。”,優，有餘力也。仕與學理同而事異，故當其事者，必先有以盡其事，而後可及其餘。然仕而學，則所以資其仕者益深；學而仕，則所以驗其學者益廣。,"자하(子夏)가 말하였다. “벼슬하면서 여가가 있으면 학문을 하고, 학문을 하고서 여가가 있으면 벼슬을 한다.”","우(優)는 여력(餘力)[여가]이 있는 것이다. 벼슬과 학문은 이치는 같으나 일이 다르다. 그러므로 그 일을 당한 자는 반드시 먼저 그 일을 다한 다음 그 나머지 것에 미칠 수 있는 것이다. 그러나 벼슬하면서 학문하면 벼슬하는 데 이용됨이 더욱 깊어지고, 학문을 하고서 벼슬하면 그 배운 것을 실험함이 더욱 넓어진다."
子游曰喪致乎哀而止,致極其哀不尙文飾也楊氏曰喪與其易也寧戚不若禮不足而哀有餘之意愚按而止二字亦微有過於高遠而簡略細微之弊學者詳之,子游曰：“喪致乎哀而止。”,致極其哀，不尙文飾也。楊氏曰：“‘喪，與其易也寧戚’，不若禮不足而哀有餘之意。”愚按：“而止”二字，亦微有過於高遠而簡略細微之弊。學者詳之。,자유(子游)가 말하였다. “상례(喪禮)는 슬픔을 극진히 할뿐이다.”,"슬픔을 극진히 하고 문식(文飾)은 숭상하지 않는 것이다. 양씨(楊氏)가 말하였다. “상례(喪禮)는 상구(喪具)가 잘 다스려지기보다는 차라리 슬퍼하여야 하니, 이는 예문(禮文)은 부족하더라도 슬픔이 유여 함만 못하다는 뜻이다.” 내가 상고해보니, 이지(而止)[그뿐이다]라는 두 글자는 약간 고원(高遠)한데 지나쳐서 세미한 것을 소홀히 하는 폐단이 있으니, 배우는 자가 자세히 살펴야 한다."
子游曰吾友張也爲難能也然而未仁,子張行過高而少誠實惻怛之意,子游曰：“吾友張也，爲難能也。然而未仁。”,子張行過高，而少誠實惻怛之意。,"자유(子游)가 말하였다. “나의 벗 자장(子張)은 어려운 일을 잘하나, 그러나 인(仁)하지는 못하다.”",자장(子張)은 행동이 지나치게 높으나 성실하고 간곡한 뜻이 부족하였다.
曾子曰堂堂乎張也難與竝爲仁矣,堂堂容貌之盛言其務外自高不可輔而爲仁亦不能有以輔人之仁也,曾子曰：“堂堂乎張也，難與竝爲仁矣。”,堂堂，容貌之盛。言其務外自高，不可輔而爲仁，亦不能有以輔人之仁也。,"증자(曾子)가 말씀하였다. “당당하구나, 자장(子張)이여! 함께 인(仁)을 하기는 어렵다.”","당당(堂堂)은 용모가 훌륭한 것이다. 그 외면만 힘쓰고 스스로 높은 체하여 서로 도와 인(仁)을 할 수 없으며, 또한 남의 인(仁)을 도와줄 수 없음을 말씀한 것이다."
,范氏曰子張外有餘而內不足故門人皆不與其爲仁子曰剛毅木訥近仁寧外不足而內有餘庶可以爲仁矣,,范氏曰“子張外有餘而內不足，故門人皆不與其爲仁。子曰：‘剛、毅、木、訥近仁。’寧外不足而內有餘，庶可以爲仁矣。”,,"범씨(范氏)가 말하였다. “자장(子張)은 외면은 유여(有餘)하였으나 내면이 부족(不足)하였다. 그러므로 문인(門人)들이 더불어 인(仁)을 하는 것을 허여[인정]하지 않았다. 공자(孔子)께서 ‘강하고 굳세며 질박하고 어눌한 것이 인(仁)에 가깝다.’하셨으니, 차라리 외면이 부족하고 내면이 유여 하면 거의 인(仁)을 할 수 있을 것이다.”"
曾子曰吾聞諸夫子人未有自致者也必也親喪乎,致盡其極也蓋人之眞情所不能自已者,曾子曰：“吾聞諸夫子：人未有自致者也，必也親喪乎！”,致，盡其極也。蓋人之眞情所不能自已者。,"증자(曾子)가 말씀하였다. “내가 부자(夫子)께 들으니, ‘사람이 스스로 정성을 극진히 하는 것이 없지만 반드시 친상(親喪)에는 정성을 다한다.’하셨다.”",치(致)는 그 지극함을 다하는 것이다. <친상(親喪)은> 사람의 진정(眞情)에 스스로 그만두지 못하는 것이다.
,尹氏曰親喪固所自盡也於此不用其誠惡乎用其誠,,尹氏曰：“親喪固所自盡也，於此不用其誠，惡乎用其誠。”,,"윤씨(尹氏)가 말하였다. “친상(親喪)은 참으로 스스로 다해야 하는 것이니, 여기에 그 정성을 쓰지 않는다면 어디에다 그 정성을 쓰겠는가?”"
曾子曰吾聞諸夫子孟莊子之孝也其他可能也其不改父之臣與父之政是難能也,孟莊子魯大夫名速其父獻子名蔑獻子有賢德而莊子能用其臣守其政故其他孝行雖有可稱而皆不若此事之爲難,曾子曰：“吾聞諸夫子：孟莊子之孝也，其他可能也；其不改父之臣，與父之政，是難能也。”,孟莊子，魯大夫，名速。其父獻子，名蔑。獻子有賢德，而莊子能用其臣，守其政。故其他孝行雖有可稱，而皆不若此事之爲難。,"증자(曾子)가 말씀하였다. “내가 부자(夫子)께 들으니, ‘맹장자(孟莊子)의 효(孝)는 그 다른 일은 능히 할 수 있으나, 아버지의 신하와 아버지의 정사(政事)를 고치지 않은 일은 능하기 어렵다.’하셨다.”","맹장자(孟莊子)는 노(魯)나라 대부(大夫)로 이름은 속(速)이며, 그 아버지는 헌자(獻子)로 이름은 멸(蔑)이다. 헌자(獻子)가 훌륭한 덕(德)이 있었는데, 장자(莊子)가 아버지의 신하를 등용하고 그 정사를 그대로 지켰다. 그러므로 다른 효행(孝行)도 칭송할 만한 것이 있으나 모두 이 일처럼 어려운 것만은 못한 것이다."
孟氏使陽膚爲士師問於曾子曾子曰上失其道民散久矣如得其情則哀矜而勿喜,陽膚曾子弟子民散謂情義乖離不相維繫謝氏曰民之散也以使之無道敎之無素故其犯法也非迫於不得已則陷於不知也故得其情則哀矜而勿喜,孟氏使陽膚爲士師，問於曾子。曾子曰：“上失其道，民散久矣。如得其情，則哀矜而勿喜。”,陽膚，曾子弟子。民散，謂情義乖離，不相維繫。謝氏曰：“民之散也，以使之無道，敎之無素。故其犯法也，非迫於不得已，則陷於不知也。故得其情，則哀矜而勿喜。”,"맹씨(孟氏)가 양부(陽膚)를 사사(士師)로 임명하자, <양부(陽膚)가> 증자(曾子)에게 <옥사(獄事) 처리에 관하여> 물으니, 증자(曾子)께서 다음과 같이 말씀하였다. “윗사람이 도리를 잃어 백성들이 이반(離叛)된 지가 오래 되었다. 만일 <범법(犯法)한> 실정을 파악했으면 불쌍히 여기고 기뻐하지 말아야 한다.”","양부(陽膚)는 증자(曾子)의 제자(弟子)이다. 민산(民散)은 정의(情義)가 괴리되어 상호 연계되지 못함을 말한다. 사씨(謝氏)가 말하였다. “백성들이 흩어짐은 부리기를 무도(無道)하게 하고 가르치기를 본래부터 하지 않았기 때문이다. 그러므로 그들이 범법한 것은 부득이 함에 핍박해서이거나, 그것이 아니면 무지(無知)에 빠져서이다. 그러므로 그 실정을 파악하면 불쌍히 여기고 기뻐하지 말아야 하는 것이다.”"
子貢曰紂之不善不如是之甚也是以君子惡居下流天下之惡皆歸焉,下流地形卑下之處衆流之所歸喩人身有汚賤之實亦惡名之所聚也子貢言此欲人常自警省不可一置其身於不善之地非謂紂本無罪而虛被惡名也,子貢曰：“紂之不善，不如是之甚也。是以君子惡居下流，天下之惡皆歸焉。”,下流，地形卑下之處，衆流之所歸。喩人身有汚賤之實，亦惡名之所聚也。子貢言此，欲人常自警省，不可一置其身於不善之地。非謂紂本無罪，而虛被惡名也。,"자공(子貢)이 말하였다. “주왕(紂王)의 불선(不善)이 이처럼 심하지는 않았으니, 이 때문에 군자(君子)는 하류(下流)에 처하는 것을 싫어한다. 천하(天下)의 악행(惡行)이 모두 모여들기 때문이다.”","하류(下流)는 지형이 낮은 곳인데 모든 물이 모여드는 곳이다. 사람의 몸에 더럽고 천박한 실제 행실이 있으면 또한 악명이 모여드는 것과 같음을 비유한 것이다. 자공(子貢)이 이를 말한 것은 사람들이 항상 스스로 경계하고 살펴 한번이라도 그 몸을 불선(不善)한 곳에 두지 않게 하려고 한 것이요, 주왕(紂王)이 본래 죄가 없는데 공연히 악명을 입었다고 말한 것은 아니다."
子貢曰君子之過也如日月之食焉過也人皆見之更也人皆仰之,衛公孫朝問於子貢曰仲尼焉學,子貢曰：“君子之過也，如日月之食焉：過也，人皆見之；更也，人皆仰之。”,衛公孫朝問於子貢曰：“仲尼焉學？”,"자공(子貢)이 말하였다. “군자(君子)의 허물은 일식(日蝕)·월식(月蝕)과 같아 잘못이 있으면 사람들이 모두 볼 수가 있고, 허물을 고쳤을 때에는 사람들이 우러러본다.”",위(衛)나라 공손조(公孫朝)가 자공(子貢)에게 물었다. “중니(仲尼)는 무엇을 배웠는가?”
