대문,주석,대문표점,주석표점,대문해석,주석해석
,言君子爲仁自富貴貧賤取舍之間以至於終食造次顚沛之頃無時無處而不用其力也然取舍之分明然後存養之功密存養之功密則其取舍之分益明矣,,言君子爲仁，自富貴、貧賤、取舍之間，以至於終食、造次、顚沛之頃，無時無處而不用其力也。然取舍之分明，然後存養之功密；存養之功密，則其取舍之分益明矣。,,"군자(君子)가 인(仁)을 함은 부귀(富貴)와 빈천(貧賤)을 취하고 버리는 사이로부터 밥을 먹는 시간과 조차(造次)·전패(顚沛)의 상황에 이르기까지 어느 때이든, 어느 곳이든 그 힘을 쓰지 않음이 없음을 말씀한 것이다. 그러나 취사(取捨)의 분별(分別)이 분명한 뒤에 존양(存養)의 공부가 치밀해지니, 존양(存養)의 공부가 치밀해지면 그 취사(取捨)의 분별(分別)이 더욱 밝아질 것이다."
子曰我未見好仁者惡不仁者好仁者無以尙之惡不仁者其爲仁矣不使不仁者加乎其身,夫子自言未見好仁者惡不仁者蓋好仁者眞知仁之可好故天下之物無以加之惡不仁者眞知不仁之可惡故其所以爲仁者必能絶去不仁之事而不使少有及於其身此皆成德之事故難得而見之也,子曰：“我未見好仁者，惡不仁者。好仁者，無以尙之；惡不仁者，其爲仁矣，不使不仁者加乎其身。”,夫子自言未見好仁者、惡不仁者。蓋好仁者眞知仁之可好，故天下之物無以加之。惡不仁者眞知不仁之可惡，故其所以爲仁者，必能絶去不仁之事，而不使少有及於其身。此皆成德之事，故難得而見之也。,"공자(孔子)께서 말씀하셨다. “나는 인(仁)을 좋아하는 자와 불인(不仁)을 미워하는 자를 보지 못하였다. 인(仁)을 좋아하는 자는 그보다 더할 수 없고, 불인(不仁)을 싫어하는 자는 그가 인(仁)을 행할 때에 불인(不仁)한 것으로 하여금 그 몸에 가해지지 못하게 하는 것이다.","부자(夫子)께서 스스로 말씀하기를 “인(仁)을 좋아하는 자와 불인(不仁)을 미워하는 자를 보지 못하였다. 인(仁)을 좋아하는 자는 인(仁)이 좋아할 만한 것임을 참으로 안다. 그러므로 천하(天下)의 일이 그보다 더할 수 없는 것이요, 불인(不仁)을 싫어하는 자는 불인(不仁)이 미워할 만함을 참으로 안다. 그러므로 그 인(仁)을 함에 불인(不仁)한 일을 완전히 끊어버려서 조금이라도 자기 몸에 미침이 있지 않게 한다.” 하셨다. 이것은 모두 덕(德)을 완성하는 일이다. 그러므로 그런 사람을 얻어서 보기 어려운 것이다."
有能一日用其力於仁矣乎我未見力不足者,言好仁惡不仁者雖不可見然或有人果能一旦奮然用力於仁則我又未見其力有不足者蓋爲仁在己欲之則是而志之所至氣必至焉故仁雖難能而至之亦易也,有能一日用其力於仁矣乎？我未見力不足者。,言好仁惡不仁者，雖不可見，然或有人果能一旦奮然用力於仁，則我又未見其力有不足者。蓋爲仁在己，欲之則是，而志之所至，氣必至焉。故仁雖難能，而至之亦易也。,하루라도 그 힘을 인(仁)에 쓴 자가 있는가? 나는 힘이 부족한 자를 아직 보지 못하였노라.,"인(仁)을 좋아하고 불인(不仁)을 미워하는 자를 비록 볼 수 없으나, 그러나 혹시라도 사람들이 과연 하루아침에 분발하여 인(仁)에 힘을 쓴다면, 내 또한 그 힘이 부족함이 있는 자를 보지 못하였다고 말씀하신 것이다. 인(仁)을 함은 자기에게 달려 있다. 하고자 하면 바로 되는 것이니, 뜻이 지극한 바에 기운이 반드시 이르는 것이다. 그러므로 인(仁)이 비록 능하기 어려우나 이르기는 또한 쉬운 것이다."
蓋有之矣我未之見也,蓋疑辭有之謂有用力而力不足者蓋人之氣質不同故疑亦容或有此昏弱之甚欲進而不能者但我偶未之見耳蓋不敢終以爲易而又歎人之莫肯用力於仁也,蓋有之矣，我未之見也。,蓋，疑辭。有之，謂有用力而力不足者。蓋人之氣質不同，故疑亦容或有此昏弱之甚，欲進而不能者，但我偶未之見耳。蓋不敢終以爲易，而又歎人之莫肯用力於仁也。,아마도 그런 사람이 있을 터인데 내가 아직 보지 못하였나보다.”,"개(蓋)는 의문사이다. 유지(有之)는 힘을 쓰는데도 힘이 부족한 자가 있음을 이른다. 사람의 기질은 똑같지 않다. 그러므로 혹시라도 이 혼약(昏弱)함이 심하여서 전진하고자 하여도 능하지 못한 자가 있을 터인데, 다만 내가 우연히 그를 보지 못하였나보다라고 의심하신 것이다. 감히 끝내 이것을 쉽게 여기지 못하고, 또 사람들이 인(仁)에 힘쓰기를 즐겨하는 이가 없음을 탄식하신 것이다."
,此章言仁之成德雖難其人然學者苟能實用其力則亦無不可至之理但用力而不至者今亦未見其人焉此夫子所以反覆而歎息之也,,此章言仁之成德，雖難其人，然學者苟能實用其力，則亦無不可至之理。但用力而不至者，今亦未見其人焉，此夫子所以反覆而歎息之也。,,"이 장(章)은 인(仁)의 덕(德)을 이룸이 비록 그러한 사람을 만나기 어려우나, 배우는 자가 진실로 능히 그 힘을 실제로 쓴다면 또한 이르지 못할 리가 없는 것이다. 단 힘을 쓰는데도 이르지 못하는 자를 지금 또한 그러한 사람을 보지 못하였다고 말씀하셨으니, 이것이 부자(夫子)께서 반복하여 탄식하신 까닭이다."
子曰人之過也各於其黨觀過斯知仁矣,黨類也程子曰人之過也各於其類君子常失於厚小人常失於薄君子過於愛小人過於忍尹氏曰於此觀之則人之仁不仁可知矣,子曰：“人之過也，各於其黨。觀過，斯知仁矣。”,黨，類也。程子曰：“人之過也，各於其類。君子常失於厚，小人常失於薄；君子過於愛，小人過於忍。”尹氏曰：“於此觀之，則人之仁不仁可知矣。”,"공자(孔子)께서 말씀하셨다. “사람의 과실을 각기 그 유(類)대로 하는 것이니, 그 사람의 과실을 보면 인(仁)을 알 수 있다.”","당(黨)은 유(類)이다. 정자(程子)가 말씀하였다. “사람의 과실은 각기 그 유(類)대로 하는 것이니, 군자(君子)는 항상 후한 데에 잘못되고, 소인(小人)은 항상 박한 데에 잘못되며, 군자(君子)는 사랑에 지나치고, 소인(小人)은 잔인함에 지나치는 것이다.” 윤씨(尹氏)가 말하였다. “여기에서 관찰한다면 사람의 인(仁)하고 인(仁)하지 못함을 알 수 있다.”"
,吳氏曰後漢吳祐謂掾以親故受汚辱之名所謂觀過知仁是也愚按此亦但言人雖有過猶可卽此而知其厚薄非謂必俟其有過而後賢否可知也,,吳氏曰：“後漢吳祐謂：‘掾以親故：受汚辱之名’，所謂‘觀過知仁’是也。”愚按：此亦但言人雖有過，猶可卽此而知其厚薄，非謂必俟其有過，而後賢否可知也。,,"오씨(吳氏)가 말하였다. “후한(後漢) 때에 오우(吳祐)가 말하기를 ‘관리가 어버이 연고 때문에 오욕(汚辱)의 이름을 받았다.’하였으니, 이것이 이른바 과실을 보면 인(仁)을 안다는 것이다.” 내가 살펴보건대, 이는 또한 다만 사람이 비록 과실이 있으나 오히려 이것을 가지고 그의 후박(厚薄)을 알 수 있다고 말씀하였을 뿐이요, 반드시 그 과실이 있기를 기다린 뒤에 어짊과 어질지 못함을 알 수 있다고 말씀한 것은 아니다."
子曰朝聞道夕死可矣,道者事物當然之理苟得聞之則生順死安無復遺恨矣朝夕所以甚言其時之近,子曰：“朝聞道，夕死可矣。”,道者，事物當然之理。苟得聞之，則生順死安，無復遺恨矣。朝夕，所以甚言其時之近。,공자(孔子)께서 말씀하셨다. “아침에 도(道)를 들으면 저녁에 죽어도 괜찮다.”,"도(道)는 사물(事物)의 당연(當然)한 이치이니, 만일 그것을 얻어 듣는다면, 살면 이치에 순(順)하고, 죽으면 편안해서 다시 유한(遺恨)[여한(餘恨)]이 없을 것이다. 조석(朝夕)이란 그 때의 가까움을 심히 말한 것이다."
,程子曰言人不可以不知道苟得聞道雖死可也又曰皆實理也人知而信者爲難死生亦大矣非誠有所得豈以夕死爲可乎,,程子曰：“言人不可以不知道，苟得聞道，雖死可也。”又曰：“皆實理也，人知而信者爲難。死生亦大矣！非誠有所得，豈以夕死爲可乎？”,,"정자(程子)가 말씀하였다. “사람은 도(道)를 알지 않으면 안되니, 만일 도(道)를 얻어 듣는다면 비록 죽더라도 가(可)하다고 말씀하신 것이다.” 또 말씀하였다. “이는 모두 진실(眞實)한 이치(理致)이니, 사람이 이것을 알아서 믿는 것이 어렵다. 죽고 삶은 또한 큰 것이니, 진실로 얻는 바가 있지 않다면 어찌 저녁에 죽는 것을 가(可)하다 하겠는가?”"
子曰士志於道而恥惡衣惡食者未足與議也,心欲求道而以口體之奉不若人爲恥其識趣之卑陋甚矣何足與議於道哉,子曰：“士志於道，而恥惡衣惡食者，未足與議也。”,心欲求道，而以口體之奉不若人爲恥，其識趣之卑陋甚矣，何足與議於道哉？,공자(孔子)께서 말씀하셨다. “선비가 도(道)에 뜻을 두고서 나쁜 옷과 나쁜 음식을 부끄러워하는 자는 더불어 도(道)를 의논할 수 없다.”,"마음에 도(道)를 구하고자 하면서 구체(口體)의 봉양(奉養)이 남만 못한 것을 가지고 부끄러움을 삼는다면, 그 지식(知識)과 취향(趣向)의 비루(鄙陋)함이 심하니, 어찌 족히 더불어 <도(道)를> 의논할 수 있겠는가?"
,程子曰志於道而心役乎外何足與議也,,程子曰：“志於道而心役乎外，何足與議也？”,,정자(程子)가 말씀하였다. “도(道)에 뜻을 두되 마음이 외물(外物)에 사역(使役)이 된다면 어찌 족히 더불어 의논할 수 있겠는가.”
子曰君子之於天下也無適也無莫也義之與比,適專主也春秋傳曰吾誰適從是也莫不肯也比從也,子曰：“君子之於天下也，無適也，無莫也，義之與比。”,適，專主也。春秋傳曰“吾誰適從”是也。莫，不肯也。比，從也。,"공자(孔子)께서 말씀하셨다. “군자(君子)는 천하(天下)의 <일에> 있어서 오로지 주장함도 없으며, 그렇게 하지 않는다는 것도 없어서 의(義)를 따를 뿐이다.”","적(適)은 오로지 주장함이니, 《춘추전(春秋傳)》에 ‘내 오로지 누구를 따르겠느냐〔吾誰適從〕?’ 한 것이 이것이다. 막(莫)은 즐겨하지 않음이다. 비(比)는 따름이다."
,謝氏曰適可也莫不可也無可無不可苟無道以主之不幾於猖狂自恣乎此佛老之學所以自謂心無所住而能應變而卒得罪於聖人也聖人之學不然於無可無不可之間有義存焉然則君子之心果有所倚乎,,謝氏曰：“適，可也。莫，不可也。無可無不可，苟無道以主之，不幾於猖狂自恣乎？此佛老之學，所以自謂心無所住而能應變，而卒得罪於聖人也。聖人之學不然，於無可無不可之間，有義存焉。然則君子之心，果有所倚乎？”,,"사씨(謝氏)가 말하였다. “적(適)은 가(可)함이요, 막(莫)은 불가(不可)함이니, 가(可)함도 없고 불가(不可)함도 없어서 만일 도(道)로써 주장함이 없다면, 창광(猖狂)하여 스스로 방사(放肆)함에 가깝지 않겠는가? 이는 불로(佛老)의 학문(學問)이 스스로 마음에 머무르는 바가 없어서 변화에 응할 수 있다고 말하나 마침내 성인(聖人)에게 죄를 얻게 된 이유이다. 성인(聖人)의 학문(學問)은 그렇지 않아서 가(可)함도 없고 불가(不可)함도 없는 사이에 의(義)가 존재(存在)해 있으니, 그렇다면 군자(君子)의 마음이 과연 치우치는 바가 있겠는가?”"
子曰君子懷德小人懷土君子懷刑小人懷惠,懷思念也懷德謂存其固有之善懷土謂溺其所處之安懷刑謂畏法懷惠謂貪利君子小人趣向不同公私之間而已矣,子曰：“君子懷德，小人懷土；君子懷刑，小人懷惠。”,懷，思念也。懷德，謂存其固有之善。懷土，謂溺其所處之安。懷刑，謂畏法。懷惠，謂貪利。君子小人趣向不同，公私之間而已矣。,"공자(孔子)께서 말씀하셨다. “군자(君子)는 덕(德)을 생각하고 소인(小人)은 처하는 곳을 생각하며, 군자(君子)는 형(刑)[법(法)]을 생각하고 소인(小人)은 은혜(恩惠)를 생각한다.”","회(懷)는 생각하는 것이다. 회덕(懷德)은 고유(固有)한 선(善)을 보존(保存)함을 이르고, 회토(懷土)는 처하는 바의 편안함에 빠짐을 이른다. 회형(懷刑)은 법(法)을 두려워함이요, 회혜(懷惠)는 이익(利益)을 탐(貪)함을 이른다. 군자(君子)와 소인(小人)의 취향(趣向)이 같지 않음은 공(公)과 사(私)의 사이일 뿐이다."
,尹氏曰樂善惡不善所以爲君子苟安務得所以爲小人,,尹氏曰：“樂善惡不善，所以爲君子；苟安務得，所以爲小人。”,,"윤씨(尹氏)가 말하였다. “선(善)을 좋아하고 불선(不善)을 싫어함은 군자(君子)가 되는 까닭이요, 구차히 편안하려 하고 얻기를 힘씀은 소인(小人)이 되는 까닭이다.”"
子曰放於利而行多怨,孔氏曰放依也多怨謂多取怨,子曰：“放於利而行，多怨。”,孔氏曰：“放，依也。多怨，謂多取怨。”,공자(孔子)께서 말씀하셨다. “이익(利益)에 따라 행동하면 원망(怨望)이 많다.”,"공씨(孔氏)가 말하였다. “방(放)은 의지함이요, 다원(多怨)은 원망(怨望)을 많이 취함을 이른다.”"
,程子曰欲利於己必害於人故多怨,,程子曰：“欲利於己，必害於人，故多怨。”,,정자(程子)가 말씀하였다. “자신에게 이(利)롭고자 하면 반드시 남에게 해(害)를 끼친다. 그러므로 원망(怨望)이 많은 것이다.”
子曰能以禮讓爲國乎何有不能以禮讓爲國如禮何,讓者禮之實也何有言不難也言有禮之實以爲國則何難之有不然則其禮文雖具亦且無如之何矣而況於爲國乎,子曰：“能以禮讓爲國乎，何有？不能以禮讓爲國，如禮何？”,讓者，禮之實也。何有，言不難也。言有禮之實以爲國，則何難之有，不然，則其禮文雖具，亦且無如之何矣，而況於爲國乎？,"공자(孔子)께서 말씀하셨다. “능히 예(禮)와 겸양(謙讓)으로써 한다면 나라를 다스림에 무슨 어려움이 있으며, 예(禮)와 겸양(謙讓)으로써 나라를 다스리지 못한다면 예(禮)를 어찌하겠는가!”","양(讓)이란 예(禮)의 실제이다. 하유(何有)는 어렵지 않음을 말한다. 예(禮)의 실제를 두어 나라를 다스리면 무슨 어려움이 있겠는가? 그렇지 않다면 그 예문(禮文)이 비록 갖추어져 있더라도 또한 장차 어찌할 수 없는데, 하물며 나라를 다스림에 있어서이겠는가!”"
子曰不患無位患所以立不患莫己知求爲可知也,所以立謂所以立乎其位者可知謂可以見知之實,子曰：“不患無位，患所以立；不患莫己知，求爲可知也。”,所以立，謂所以立乎其位者。可知，謂可以見知之實。,"공자(孔子)께서 말씀하셨다. “지위가 없음을 걱정하지 말고 지위에 설 것을 걱정하며, 자신을 알아주는 이가 없음을 걱정하지 말고 알려질 만하기를 구해야 한다.”",소이립(所以立)이란 그 지위에 설 수 있는 것을 말한다. 가지(可知)란 남에게 인정을 받을 만한 실제를 이른다.
,程子曰君子求其在己者而已矣,,程子曰：“君子求其在己者而已矣。”,,정자(程子)가 말씀하였다. “군자(君子)는 자신에게 있는 것을 구할 뿐이다.”
子曰參乎吾道一以貫之曾子曰唯,參乎者呼曾子之名而告之貫通也唯者應之速而無疑者也聖人之心渾然一理而泛應曲當用各不同曾子於其用處蓋已隨事精察而力行之但未知其體之一爾夫子知其眞積力久將有所得是以呼而告之曾子果能默契其指卽應之速而無疑也,子曰：“參乎！吾道一以貫之。”曾子曰：“唯。”,參乎者，呼曾子之名而告之。貫，通也。唯者，應之速而無疑者也。聖人之心，渾然一理，而泛應曲當，用各不同。曾子於其用處，蓋已隨事精察而力行之，但未知其體之一爾。夫子知其眞積力久，將有所得，是以呼而告之。曾子果能默契其指，卽應之速而無疑也。,"공자(孔子)께서 말씀하시기를 “삼(參)아! 우리 도(道)는 한 가지 이(理)가 만 가지 일을 꿰뚫고 있다.” 하시니, 증자(曾子)께서 “예” 하고 대답하였다.","삼호(參乎)란 증자(曾子)의 이름을 부르고 말씀하신 것이다. 관(貫)은 통(通)함이다. 유(唯)란 응하기를 속히 하여 의심이 없는 것이다. 성인(聖人)의 마음은 혼연(渾然)히 한 이(理)여서 널리 응하고 곡진히 마땅하여 용(用)이 각기 같지 않다. 증자(曾子)는 그 용(用)의 곳[부분]에 있어서는 이미 일을 따라 정밀히 살피고 힘써 행하였으되, 단 그 체(體)가 하나임을 알지 못하였을 뿐이었다. 부자(夫子)께서는 그가 참을 많이 쌓고 힘쓰기를 오래해서 장차 터득함이 있을 줄을 아셨다. 이 때문에 이름을 부르고 말씀해 주셨는데, 증자(曾子)는 과연 그 뜻을 묵묵히 알고서 즉시 응하기를 속히 하여 의심이 없었던 것이다."
子出門人問曰何謂也曾子曰夫子之道忠恕而已矣,盡己之謂忠推己之謂恕而已矣者竭盡而無餘之辭也夫子之一理渾然而泛應曲當譬則天地之至誠無息而萬物各得其所也自此之外固無餘法而亦無待於推矣曾子有見於此而難言之故借學者盡己推己之目以著明之欲人之易曉也蓋至誠無息者道之體也萬殊之所以一本也萬物各得其所者道之用也一本之所以萬殊也以此觀之一以貫之之實可見矣或曰中心爲忠如心爲恕於義亦通,子出。門人問曰：“何謂也？”曾子曰：“夫子之道，忠恕而已矣。”,盡己之謂忠，推己之謂恕。而已矣者，竭盡而無餘之辭也。夫子之一理渾然而泛應曲當，譬則天地之至誠無息，而萬物各得其所也。自此之外，固無餘法，而亦無待於推矣。曾子有見於此而難言之，故借學者盡己、推己之目以著明之，欲人之易曉也。蓋至誠無息者，道之體也，萬殊之所以一本也；萬物各得其所者，道之用也，一本之所以萬殊也。以此觀之，一以貫之之實可見矣。或曰：“中心爲忠，如心爲恕。”於義亦通。,"공자(孔子)께서 나가시자, 문인(門人)들이 “무슨 말씀입니까?” 하고 물으니, 증자(曾子)께서 대답하셨다. “부자(夫子)의 도(道)는 충(忠)과 서(恕)일 뿐이다.”","자기 마음을 다하는 것을 충(忠)이라 이르고, 자기 마음을 미루는 것을 서(恕)라 이른다. 이이의(而已矣)란 다하여서 나머지가 없다는 말이다. 부자(夫子)의 한 이(理)가 혼연(渾然)하여 널리 응하고 곡진히 마땅함은, 비유하면 천지(天地)가 지성무식(至誠無息)하여 만물(萬物)이 각기 제 곳을 얻음과 같은 것이다. 이로부터 이외에는 진실로 남은 방법이 없고, 또한 미룸을 기다릴 것이 없는 것이다. 증자(曾子)는 이것을 봄이 있었으나, 말씀하기 어려웠다. 그러므로 학자(學者)들이 자기 마음을 다하고 자기 마음을 미루는 조목〔忠恕〕을 빌어서 드러내 밝히셨으니, 사람들이 쉽게 깨닫게 하려고 하신 것이다. 지성무식(至誠無息)이란 도(道)의 체(體)이니 만수(萬殊)가 일본(一本)인 것이요, 만물(萬物)이 각기 제 곳을 얻음은 도(道)의 용(用)이니, 일본(一本)이 만수(萬殊)가 되는 것이다. 이것으로써 관찰한다면 일이관지(一以貫之)의 실제(實際)를 볼 수 있을 것이다. 혹자는 말하기를 “중심(中心)이 충(忠)이 되고 여심(如心)이 서(恕)가 된다.” 하니, 뜻에 또한 통한다."
