대문,주석,대문표점,주석표점,대문해석,주석해석
子曰無爲而治者其舜也與夫何爲哉恭己正南面而已矣,無爲而治者聖人德盛而民化不待其有所作爲也獨稱舜者紹堯之後而又得人以任衆職故尤不見其有爲之迹也恭己者聖人敬德之容旣無所爲則人之所見如此而已,子曰：“無爲而治者，其舜也與？夫何爲哉，恭己正南面而已矣。”,無爲而治者，聖人德盛而民化，不待其有所作爲也。獨稱舜者，紹堯之後，而又得人以任衆職，故尤不見其有爲之迹也。恭己者，聖人敬德之容。旣無所爲，則人之所見如此而已。,공자(孔子)께서 말씀하셨다. “무위(無爲)로[저절로] 다스리신 자는 순(舜)임금이실 것이다. 무엇을 하셨겠는가? 몸을 공손히 하고 바르게 남면(南面)을 하였을 뿐이셨다.”,"무위(無爲)로 다스렸다는 것은 성인(聖人)의 덕(德)이 융성함에 백성이 저절로 교화되어 작위(作爲)하는 바가 있기를 기다리지 않는 것이다. 유독 순(舜)임금만을 일컬은 것은 요(堯)임금의 뒤를 이었고, 또 인재를 얻어 여러 직책을 맡겼기 때문에 더욱 유위(有爲)의 자취를 볼 수 없어서이다. 몸을 공손히 한다는 것은, 성인(聖人)의 경덕(敬德)의 모양이니, 이미 작위(作爲)하는 바가 없으면 사람들이 볼 수 있는 것은 이와 같을 뿐이다."
子張問行,猶問達之意也,子張問行。,猶問達之意也。,"자장(子張)이 행해짐을 묻자,",<앞의 〈안연편(顔淵篇)〉에서 자장(子張)이> 달(達)함을 물은 뜻과 같다.
子曰言忠信行篤敬雖蠻貊之邦行矣言不忠信行不篤敬雖州里行乎哉,子張意在得行於外故夫子反於身而言之猶答干祿問達之意也篤厚也蠻南蠻貊北狄二千五百家爲州,子曰：“言忠信，行篤敬，雖蠻貊之邦行矣；言不忠信，行不篤敬，雖州里行乎哉？”,子張意在得行於外，故夫子反於身而言之，猶答干祿問達之意也。篤，厚也。蠻，南蠻。貊，北狄。二千五百家爲州。,공자(孔子)께서 말씀하셨다. “말이 충신(忠信)하고 행실이 독경(篤敬)[독후(篤厚)하고 공경함]하면 비록 오랑캐의 나라라 하더라도 행해질 수 있거니와 말이 충신(忠信)하지 못하고 행실이 독경(篤敬)하지 못하면 주리(州里)라 하더라도 행해질 수 있겠는가?,"자장(子張)의 뜻은 밖에서 행해짐을 얻는 데 있었다. 그러므로 부자(夫子)께서 자신에게 돌이켜 말씀하셨으니, 간록(干祿)과 문달(問達)에 답한 뜻과 같다. 독(篤)은 후(厚)함이다. 만(蠻)은 남만(南蠻)이요, 맥(貊)은 북적(北狄)이다. 2천5백가(家)를 주(州)라 한다."
立則見其參於前也在輿則見其倚於衡也夫然後行,其者指忠信篤敬而言參讀如毋往參焉之參言與我相參也衡軛也言其於忠信篤敬念念不忘隨其所在常若有見雖欲頃刻離之而不可得然後一言一行自然不離於忠信篤敬而蠻貊可行也,立，則見其參於前也；在輿，則見其倚於衡也。夫然後行。,其者，指忠信篤敬而言。參，讀如毋往參焉之參，言與我相參也。衡，軛也。言其於忠信篤敬念念不忘，隨其所在，常若有見，雖欲頃刻離之而不可得。然後一言一行，自然不離於忠信篤敬，而蠻貊可行也。,"일어서면 그것이 앞에 참여함을 볼 수 있고, 수레에 있으면 그것이 멍에에 기댐을 볼 수 있어야 하니, 이와 같은 뒤에야 행해질 수 있는 것이다.”","그것〔其〕이란 충신(忠信)과 독경(篤敬)을 가리켜 말한 것이다. 참(參)은 “가서 끼여들지 말라〔毋往參焉〕.”는 말이 참(參)과 같이 읽으니, 나와 서로 참여함을 말한다. 형(衡)은 멍에이다. 그 충신(忠信)·독경(篤敬)에 있어 생각하고 생각하여 잊지 않아서 있는 곳에 따라 항상 <눈앞에> 보이는 듯하여, 비록 잠시 동안 떠나려 하여도 떠날 수 없는 뒤에야 한 마디 말, 한 가지 행동이 모두 저절로 충신(忠信)과 독경(篤敬)에서 벗어나지 아니하여 오랑캐 나라에서라도 행해질 수 있음을 말씀한 것이다."
子張書諸紳,紳大帶之垂者書之欲其不忘也,子張書諸紳。,紳，大帶之垂者。書之，欲其不忘也。,자장(子張)이 <이 말씀을> 띠에 썼다.,신(紳)은 큰 띠의 아래로 드리워진 것이다. 띠에 쓴 것은 잊지 않고자 해서이다.
,程子曰學要鞭辟近裏著己而已博學而篤志切問而近思言忠信行篤敬立則見其參於前在輿則見其倚於衡卽此是學質美者明得盡査滓便渾化却與天地同體其次惟莊敬以持養之及其至則一也,,程子曰：“學要鞭辟近裏，著己而已。博學而篤志，切問而近思；言忠信，行篤敬；立則見其參於前，在輿則見其倚於衡；卽此是學。質美者明得盡，査滓便渾化，却與天地同體。其次惟莊敬以持養之，及其至則一也。”,,"정자(程子)가 말씀하였다. “학문은 채찍질〔鞭辟〕하여 내면에 가깝게 하고, 자기 몸에 붙이기를 요(要)할 뿐이다. 배우기를 널리 하고 뜻을 돈독히 하며 묻기를 간절히 하고 생각을 가까이 하며, 말이 충신(忠信)하고 행실이 독경(篤敬)하여, 서면 그것이 앞에 참여함을 볼 수 있고, 수레를 타고 있으면 그것이 멍에에 기댄 것을 볼 수 있어야 한다. 이것이 바로 학문(學問)이다. 자질이 아름다운 자는 밝히기를 다하여 찌꺼기가 다 없어져서 곧 한 덩어리로 화하여 천지(天地)와 동체(同體)가 될 수 있다. 그 다음은 장경(莊敬)으로써 유지하고 길러야 하니, 그 지극한 데 이르러서는 똑같은 것이다.”"
子曰直哉史魚邦有道如矢邦無道如矢,史官名魚衛大夫名鰌如矢言直也史魚自以不能進賢退不肖旣死猶以尸諫故夫子稱其直事見家語,子曰：“直哉史魚！邦有道，如矢；邦無道，如矢。”,史，官名。魚，衛大夫，名鰌。如矢，言直也。史魚自以不能進賢退不肖，旣死猶以尸諫，故夫子稱其直。事見家語。,"공자(孔子)께서 말씀하셨다. “정직하다, 사어(史魚)여! 나라에 도(道)가 있을 때에도 화살처럼 곧으며, 나라에 도(道)가 없을 때에도 화살처럼 곧도다.”","사(史)는 관명(官名)이다. 어(魚)는 위(衛)나라 대부(大夫)이니, 이름은 추(鰌)이다. 여시(如矢)란 곧음을 말한다. 사어(史魚)는 스스로 어진이를 등용시키고 불초(不肖)한 이를 물리치지 못하였다 하여, 죽고나서도 오히려 시신(尸身)으로써 군주(君主)에게 간하였다. 그러므로 부자(夫子)께서 그의 곧음을 칭찬하셨으니, 이 사실은 《가어(家語)》에 보인다."
君子哉蘧伯玉邦有道則仕邦無道則可卷而懷之,伯玉出處合於聖人之道故曰君子卷收也懷藏也如於孫林父甯殖放弑之謀不對而出亦其事也,“君子哉蘧伯玉！邦有道，則仕；邦無道，則可卷而懷之。”,伯玉出處，合於聖人之道，故曰君子。卷，收也。懷，藏也。如於孫林父甯殖放弑之謀，不對而出，亦其事也。,"군자(君子)답다. 거백옥(蘧伯玉)이여! 나라에 도(道)가 있으면 벼슬하고, 나라에 도(道)가 없으면 거두어 속에 감추어 두는구나!”","거백옥(蘧伯玉)의 출처(出處)는 성인(聖人)의 도(道)에 합하였다. 그러므로 군자(君子)라고 말씀하신 것이다. 권(卷)은 거둠이요, 회(懷)는 감추어두는 것이다. 예컨대 손림부(孫林父)와 영식(甯殖)이 군주(君主)를 추방하고 시해하려는 모의에 <거백옥(蘧伯玉)이> 대답하지 않고 나갔으니, 또한 그 한 가지 일이다."
,楊氏曰史魚之直未盡君子之道若蘧伯玉然後可免於亂世若史魚之如矢則雖欲卷而懷之有不可得也,,楊氏曰：“史魚之直，未盡君子之道。若蘧伯玉，然後可免於亂世。若史魚之如矢，則雖欲卷而懷之，有不可得也。”,,"양씨(楊氏)가 말하였다. “사어(史魚)의 곧음은 군자(君子)의 도(道)를 다하지 못한 것이요, 거백옥(蘧伯玉)과 같이 한 뒤에야 난세에서 화를 면할 수 있다. 사어(史魚)와 같이 화살처럼 곧게 한다면 비록 거두어 감추고자 하더라도 또한 될 수 없는 것이다.”"
子曰可與言而不與之言失人不可與言而與之言失言知者不失人亦不失言,,子曰：“可與言而不與之言，失人；不可與言而與之言，失言。知者不失人，亦不失言。”,(주석없음),"공자(孔子)께서 말씀하셨다. “더불어 말할 만한데도 더불어 말하지 않으면 사람을 잃는 것이요, 더불어 말한 만하지 못한데도 더불어 말한다면 말을 잃는 것이니, 지혜로운 자는 사람을 잃지 아니하며 또한 말을 잃지 않는다.”",(주석해석없음)
子曰志士仁人無求生以害仁有殺身以成仁,志士有志之士仁人則成德之人也理當死而求生則於其心有不安矣是害其心之德也當死而死則心安而德全矣,子曰：“志士仁人，無求生以害仁，有殺身以成仁。”,志士，有志之士。仁人，則成德之人也。理當死而求生，則於其心有不安矣，是害其心之德也。當死而死，則心安而德全矣。,"공자(孔子)께서 말씀하셨다. “지사(志士)와 인인(仁人)은 삶을 구하여 인(仁)을 해침이 없고, 몸을 죽여 인(仁)을 이루는 경우는 있다.”","지사(志士)는 뜻이 있는 선비요, 인인(仁人)은 덕(德)을 이룬 사람이다 의리상 마땅히 죽어야 할 때에 삶을 구한다면 그 마음에 불안한 바가 있을 것이니, 이것은 그 마음의 덕(德)을 해치는 것이다. 마땅히 죽어야 할 경우에 죽는다면 마음이 편안하고 덕(德)이 온전할 것이다."
,程子曰實理得之於心自別實理者實見得是實見得非也古人有捐軀隕命者若不實見得惡能如此須是實見得生不重於義生不安於死也故有殺身以成仁者只是成就一箇是而已,,程子曰：“實理得之於心自別。實理者，實見得是，實見得非也。古人有捐軀隕命者，若不實見得，惡能如此？須是實見得生不重於義，生不安於死也。故有殺身以成仁者，只是成就一箇是而已。”,,"정자(程子)가 말씀하였다. “실리(實理)를 마음에 얻으면 스스로 분별이 되니, 실리(實理)란 옳음을 실제로 견득(見得)[봄]하고, 그름을 실제로 견득(見得)하는 것이다. 옛사람은 몸을 버리고 목숨을 바친 자가 있었으니, 만일 실제로 견득(見得)하지 않았다면 어찌 능히 이와 같을 수 있겠는가? 모름지기 삶이 의리보다 중하지 못하고, 삶이 죽음보다 편안치 못함을 실제로 견득(見得)하였다. 그러므로 몸을 죽여서 인(仁)을 이루는 경우가 있었으니, 이것은 다만 이 하나의 옳음을 성취할 뿐인 것이다.”"
子貢問爲仁子曰工欲善其事必先利其器居是邦也事其大夫之賢者友其士之仁者,賢以事言仁以德言夫子嘗謂子貢悅不若己者故以是告之欲其有所嚴憚切磋以成其德也,子貢問爲仁。子曰：“工欲善其事，必先利其器。居是邦也，事其大夫之賢者，友其士之仁者。”,賢以事言，仁以德言。夫子嘗謂子貢悅不若己者，故以是告之。欲其有所嚴憚切磋以成其德也。,"자공(子貢)이 인(仁)을 행함을 묻자, 공자(孔子)께서 말씀하셨다. “공인(工人)이 그 일을 잘하려면 반드시 먼저 그 기구[연장]를 예리하게 만들어야 하는 것이니, 이 고을에 삶에 그 대부(大夫)의 어진 자를 섬기며, 그 선비의 인(仁)한 자를 벗삼아야 한다.”","현(賢)은 일로써 말함이요, 인(仁)은 덕(德)으로써 말한 것이다. 부자(夫子)께서 일찍이 자공(子貢)을 평하시기를 자기만 못한 자를 좋아한다고 하셨다. 그러므로 이것으로써 그에게 말씀해 주신 것이니, 두려워하고 꺼려하며 절차(切磋)하는 바가 있어서 그 덕(德)을 이루고자 하신 것이다."
,程子曰子貢問爲仁非問仁也故孔子告之以爲仁之資而已,,程子曰：“子貢問爲仁，非問仁也，故孔子告之以爲仁之資而已。”,,"정자(程子)가 말씀하셨다. “자공(子貢)은 인(仁)을 행함을 물었고, 인(仁)을 물은 것이 아니다. 그러므로 공자(孔子)께서는 그에게 인(仁)을 행하는 자료로서 말씀하셨을 뿐인 것이다.”"
顔淵問爲邦,顔子王佐之才故問治天下之道曰爲邦者謙辭,顔淵問爲邦。,顔子王佐之才，故問治天下之道。曰爲邦者，謙辭。,"안연(顔淵)이 나라를 다스리는 것을 묻자,","안연(顔淵)은 왕자(王者)를 보좌할 만한 재질이었다. 그러므로 천하(天下)를 다스리는 도(道)를 물었는데, 나라를 다스린다고 말한 것은 겸사이다."
子曰行夏之時,夏時謂以斗柄初昏建寅之月爲歲首也天開於子地闢於丑人生於寅故斗柄建此三辰之月皆可以爲歲首而三代迭用之夏以寅爲人正商以丑爲地正周以子爲天正也然時以作事則歲月自當以人爲紀故孔子嘗曰吾得夏時焉而說者以爲夏小正之屬蓋取其時之正與其令之善而於此又以告顔子也,子曰：“行夏之時。”,夏時，謂以斗柄初昏建寅之月爲歲首也。天開於子，地闢於丑，人生於寅，故斗柄建此三辰之月，皆可以爲歲首。而三代迭用之，夏以寅爲人正，商以丑爲地正，周以子爲天正也。然時以作事，則歲月自當以人爲紀。故孔子嘗曰，“吾得夏時焉”而說者以爲夏小正之屬。蓋取其時之正與其令之善，而於此又以告顔子也。,"공자(孔子)께서 말씀하셨다. “하(夏)나라의 철[책력]을 행하며, ”","하(夏)나라 때란 북두성(北斗星) 자루가 날이 처음 어둘 때에 인방(寅方)을 가리키는 달로써 세수(歲首)[정월]를 삼는 것이다. 하늘은 자회(子會)에서 열려지고, 땅은 축회(丑會)에서 열려지고, 인물(人物)은 인회(寅會)에서 생겨났다. 그러므로 북두성(北斗星) 자루가 이 세 방위(方位)를 가리키는 달을 세수(歲首)로 삼을 수 있어서 삼대(三代)가 차례로 쓴 것이다. 하(夏)나라에서는 인월(寅月)을 사용하였으니 인정(人正)이 되고, 은(殷)나라에서는 축월(丑月)을 사용하였으니 지정(地正)이 되고, 주(周)나라에서는 자월(子月)을 사용하였으니 천정(天正)이 된다. 그러나 시(時)로써 농사일을 하니, 그렇다면 세월은 마땅히 인정(人正)으로써 실마리를 삼아야 하는 것이다. 그러므로 공자(孔子)께서 일찍이 말씀하시기를 “나는 하(夏)나라 때를 얻었다.” 하셨는데, 해설하는 자가 〈하소정(夏小正)〉의 등속이라 하였으니, 이것은 그 철의 올바름과 그 영(令)[절후]의 좋음을 취한 것인데, 여기에서도 또 이것을 가지고 안자(顔子)에게 말씀하신 것이다.”"
乘殷之輅,商輅木輅也輅者大車之名古者以木爲車而已至商而有輅之名蓋始異其制也周人飾以金玉則過侈而易敗不若商輅之朴素渾堅而等威已辨爲質而得其中也,乘殷之輅。,商輅，木輅也。輅者，大車之名。古者以木爲車而已，至商而有輅之名，蓋始異其制也。周人飾以金玉，則過侈而易敗，不若商輅之朴素渾堅而等威已辨，爲質而得其中也。,"은(殷)나라의 수레를 타며,","상(商)나라 수레는 목로(木輅)이다. 노(輅)란 큰 수레의 이름이다. 옛날에는 나무로써 수레를 만들었을 뿐이었는데, 상(商)나라 때에 이르러 노(輅)라는 이름이 있게 되었으니, 비로소 그 제도를 달리한 것이다. 주(周)나라 사람들은 수레를 금옥(金玉)으로써 꾸몄으니, 지나치게 사치하고 망가지기 쉬워서 상로(商輅)의 질박하고 튼튼하면서도 등위(等位)가 이미 분별됨만 같지 못하니, 이것은 질박하면서도 그 중(中)을 얻은 것이다."
服周之冕,周冕有五祭服之冠也冠上有覆前後有旒黃帝以來蓋已有之而制度儀等至周始備然其爲物小而加於衆體之上故雖華而不爲靡雖費而不及奢夫子取之蓋亦以爲文而得其中也,服周之冕。,周冕有五，祭服之冠也。冠上有覆，前後有旒。黃帝以來，蓋已有之，而制度儀等，至周始備。然其爲物小，而加於衆體之上，故雖華而不爲靡，雖費而不及奢。夫子取之，蓋亦以爲文而得其中也。,"주(周)나라의 면류관을 쓰며,","주(周)나라의 면류관은 다섯 종류가 있으니, 제복(祭服)에 쓰는 관(冠)이다. 관(冠) 위에는 덮개가 있고 앞뒤에는 술이 있으니, 황제씨(黃帝氏) 이래로 이미 있었으나 제도(制度)와 등위(等位)가 주(周)나라 때에 이르러 비로소 갖추어졌다. 그러나 그 물건 됨이 작고 모든 몸의 위에 얹는다. 그러므로 비록 화려하더라도 사치함이 되지 않고, 비록 낭비하더라도 사치함에 미치지 않는다. 부자(夫子)께서 이것을 취하심은 또한 문(文)이면서 그 중(中)을 얻었다고 여기신 것이다."
樂則韶舞,取其盡善盡美,樂則韶舞。,取其盡善盡美。,"음악은 소무(韶舞)를 할 것이요,",그 진선진미(盡善盡美)함을 취하신 것이다.
放鄭聲遠佞人鄭聲淫佞人殆,放謂禁絶之鄭聲鄭國之音佞人卑諂辯給之人殆危也,放鄭聲，遠佞人。鄭聲淫，佞人殆。,放，謂禁絶之。鄭聲，鄭國之音。佞人，卑諂辯給之人。殆，危也。,"정(鄭)나라 음악을 추방해야 하며 말재주 있는 사람을 멀리 할 것이니, 정(鄭)나라 음악은 음탕하고 말 잘하는 사람은 위태로운 것이다.”",방(放)은 금하여 끊음을 이른다. 정성(鄭聲)은 정(鄭)나라의 음악이다. 영인(佞人)은 몸을 낮추고 아첨하며 말을 잘하는 사람이다. 태(殆)는 위태로움이다.
,程子曰問政多矣惟顔淵告之以此蓋三代之制皆因時損益及其久也不能無弊周衰聖人不作故孔子斟酌先王之禮立萬世常行之道發此以爲之兆耳由是求之則餘皆可考也張子曰禮樂治之法也放鄭聲遠佞人法外意也一日不謹則法壞矣虞夏君臣更相戒飭意蓋如此又曰法立而能守則德可久業可大鄭聲佞人能使人喪其所守故放遠之尹氏曰此所謂百王不易之大法孔子之作春秋蓋此意也孔顔雖不得行之於時然其爲治之法可得而見矣,,程子曰：“問政多矣，惟顔淵告之以此。蓋三代之制，皆因時損益，及其久也，不能無弊。周衰，聖人不作，故孔子斟酌先王之禮，立萬世常行之道，發此以爲之兆耳。由是求之，則餘皆可考也。”張子曰：“禮樂，治之法也。放鄭聲，遠佞人，法外意也。一日不謹，則法壞矣。虞夏君臣更相戒飭，意蓋如此。”又曰“法立而能守，則德可久，業可大。鄭聲佞人，能使人喪其所守，故放遠之。”尹氏曰：“此所謂百王不易之大法。孔子之作春秋，蓋此意也。孔顔雖不得行之於時，然其爲治之法，可得而見矣。”,,"정자(程子)가 말씀하였다. “정사(政事)를 물은 것이 많았으나 오직 안연(顔淵)에게 이것으로써 말씀해 주신 것이다. 삼대(三代)의 제도는 다 때에 따라 손익(損益)하였는데, 그 오램에 미쳐서는 폐단이 없지 못하였다. 주(周)나라가 쇠함에 성인(聖人)이 나오지 못하였다. 그러므로 공자(孔子)께서는 선왕(先王)의 예(禮)를 참작하여 만세(萬世)에 항상 시행할 수 있는 도(道)를 세우셨는데, 이것을 말씀하여 그 조짐을 삼은 것이다. 이것을 말미암아 찾는다면 나머지 것도 모두 상고할 수 있을 것이다.” 장자(張子)가 말씀하였다. “예악(禮樂)은 다스리는 근본이요, 정(鄭)나라 음악을 추방하며 말 잘하는 사람을 멀리함은 법 밖의 뜻인 것이다. 하루라도 이것을 삼가지 않으면 법이 파괴된다. 우(虞)[순(舜)]나라와 하(夏)[우(禹)]나라의 군신(君臣)들이 돌려가면서 서로 경계하고 신칙한 것은 뜻이 이와 같다.” 또 말씀하였다. “법이 확립되고 이것을 잘 지킨다면, 덕(德)이 오래갈 수 있고 업(業)이 커질 수 있는 것이다. 정(鄭)나라 음악과 말 잘하는 사람은 사람으로 하여금 그 지킬 바를 상실하게 한다. 그러므로 이것을 추방하고 멀리하는 것이다.” 윤씨(尹氏)가 말하였다. “이것은 이른바 ‘백왕(百王)이 바꿀 수 없는 대법(大法)’이란 것이다. 공자(孔子)께서 《춘추(春秋)》를 지으신 것도 이러한 뜻이다. 공자(孔子)와 안자(顔子)는 비록 이것을 당시에 행하지는 못하였으나 그 정치하는 법을 볼 수 있는 것이다.”"
子曰人無遠慮必有近憂,蘇氏曰人之所履者容足之外皆爲無用之地而不可廢也故慮不在千里之外則患在几席之下矣,子曰：“人無遠慮，必有近憂。”,蘇氏曰：“人之所履者，容足之外，皆爲無用之地，而不可廢也。故慮不在千里之外，則患在几席之下矣。”,공자(孔子)께서 말씀하셨다. “사람이 먼 생각이 없으면 반드시 가까운 근심이 있는 것이다.”,소씨(蘇氏)가 말하였다. “사람이 밟는 것은 발을 용납하는 이외에는 모두 무용지지(無用之地)[쓸데없는 땅]가 되나 버릴 수 없는 것이다. 그러므로 생각이 천리 밖에 있지 않으면 화가 궤석(几席)의 아래에 있는 것이다.”
子曰已矣乎吾未見好德如好色者也,已矣乎歎其終不得而見之也,子曰：“已矣乎！吾未見好德如好色者也。”,已矣乎，歎其終不得而見之也。,공자(孔子)께서 말씀하셨다. “어쩔 수 없구나! 내 덕(德)을 좋아하기를 여색(女色)을 좋아하듯이 하는 자를 보지 못하였다.”,이의호(已矣乎)란 그 끝내 그런 사람을 얻어 보지 못함을 탄식하신 것이다.
